row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp4_3_Run189.mzML Peak area,NEG_TJGIp4_2_Run109.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGIp4_1_Run44.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,Unnamed: 19
910,353.2002684684948,6.5933223,,,,,,,,,,,2604140.8,1159721.5,1931042.5,0.0,367851.38,0.0,
971,353.2003006865706,6.7411,,,,,,,,,,,0.0,3021032.2,0.0,3142192.8,2014054.5,874264.25,
1015,353.2005053553113,6.8666363,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3299520.8,
1417,354.18675405206284,7.6788793,,,,,,,,,,,459670.62,464736.38,476638.66,361952.34,421768.94,481254.03,
312,355.1550658230537,4.675041,,,,2.0,,,,,,,3516382.0,3537696.0,5157928.5,2875296.2,4382289.0,3622904.0,
1424,355.15824369216386,7.6827309999999995,,,,38.0,,,,,,,3889769.0,4324287.5,4764863.5,3788619.5,4647529.5,5252314.0,
976,355.2489338624545,6.810808,,,,,,,,,,,824876.44,903472.9,994245.9,975902.5,930605.2,1121068.1,
639,355.2489399473446,5.809980400000001,,,,,,,,,,,415564.47,360526.9,179071.38,397471.56,497039.03,474159.25,
605,355.2489848217263,5.737455000000001,,,,,,,,,,,262910.9,35424.016,516776.56,54031.055,67027.65,74264.99,
1831,355.32166889219064,8.470052,,,,109.0,,,,,,,1908652.0,2011628.4,1567589.4,2058579.2,2018400.4,2191535.2,
2056,355.32166942434037,11.049909,,,,,,,,,,,177191.95,322785.25,676263.06,398219.3,278000.4,105051.31,
2045,355.3216810924529,10.866133999999999,,,,,,,,,,,1563632.2,1964536.2,278023.16,1533549.2,1284860.8,1037864.94,
2036,355.32167796787553,10.652381,,,,,,,,,,,166542.48,31077.656000000003,220703.86,301291.94,199410.72,95498.14,
1360,355.32170090542894,7.661575999999999,,,,38.0,,,,,,,38489956.0,40302020.0,40521280.0,32696612.0,37689836.0,41213496.0,
2038,355.32171468931506,10.769477,,,,,,,,,,,377632.47,127323.86,24086.572,132969.56,180759.1,367816.53,
1464,356.1603628217219,7.685836999999999,,,,38.0,,,,,,,898240.4,976847.4,1093270.9,859354.75,1060128.9,1235004.5,
1033,356.28057980515723,6.9143333,,,,114.0,,,,,,,2188892.2,2071278.4,2788535.8,1615703.9,2494387.5,3223877.8,
1361,356.3250120878467,7.662379700000001,,,,38.0,,,,,,,9172873.0,9731833.0,9690326.0,7828279.0,8989101.0,9838886.0,
334,357.20692060382225,4.782195,,,,21.0,,,,,,,325918.56,349388.22,633638.0,463138.16,612651.25,665892.2,
459,357.23949896724463,5.2441554,,,,72.0,,,,,,,106948.43,102369.27,210888.55,84902.125,158343.36,221424.67,
386,357.23957298297995,4.9555354000000005,,,,,,,,,,,5634666.0,5513588.0,7432069.0,4946071.5,6162924.0,9673006.0,
675,357.2645337503064,5.892475,,,,,,,,,,,336856.84,251943.22,653181.94,237665.1,317151.03,187460.81,
506,357.2646938339204,5.3494887,,,,,,,,,,,152177.89,158064.88,144145.11,145230.22,144889.64,148587.02,
1358,357.3280102563518,7.657717,,,,38.0,,,,,,,618704.8,1205447.2,1213044.5,980869.5,1131031.5,1250437.2,
267,359.2189037144226,4.4433565,,,,117.0,,,,,,,570482.1,566141.2,801267.7,518292.62,654921.2,1221400.4,
594,359.28027788989294,5.6941357,,,,50.0,,,,,,,201573.31,204445.5,341435.12,215773.53,317776.22,255509.75,
634,359.28031296061835,5.7879086,,,,122.0,,,,,,,193466.98,233372.08,260535.36,205502.06,239862.14,268137.38,
537,359.2803805163191,5.4711989999999995,,,,49.0,,,,,,,672905.3,675260.7,604326.7,660310.9,574216.94,660026.5,
1109,362.23695593431677,7.1029606,,,,,,,,,,,0.0,0.0,0.0,0.0,96552.8,4042951.8,
1049,362.23695873719294,6.977009,,,,,,,,,,,0.0,3939444.0,0.0,4545691.5,2941300.0,684789.75,
892,362.2370806729779,6.5897307000000005,,,,,,,,,,,1290214.5,349537.2,1047545.6,388858.22,255099.2,362346.53,
983,362.2370669645717,6.773411,,,,,,,,,,,3102579.2,1613770.4,2775456.8,0.0,520578.38,131990.62,
875,365.2330728686889,6.442495,,,,110.0,,,,,,,493466.56,445248.72,660753.25,369286.72,607996.44,491989.6,
1036,365.2360236467652,6.943898700000001,,,,,,,,,,,54667.117,429849.53,91371.95,123446.516,152596.28,0.0,
1124,365.2363979015264,7.136277000000001,,,,,,,,,,,39071.76,52453.285,0.0,156868.77,120672.04,291957.44,
298,367.2153503836732,4.661716,,,,,,,,,,,795211.3,823895.44,884629.7,857836.4,842436.0,1017766.94,
1356,368.31676982053773,7.658488,,,,38.0,,,,,,,1162169.5,1140395.4,1591256.0,747641.1,1369148.1,1930586.5,
1209,369.30082645501983,7.363618400000001,,,,102.0,,,,,,,6153573.0,6685077.0,6664538.5,4863326.5,6258629.5,6097667.0,
964,369.3008579002292,6.703614999999999,,,,75.0,,,,,,,167943.47,152415.78,151896.47,143596.56,133789.31,118667.914,
1560,369.33726059149336,7.8784156,,,,,,,,,,,663087.25,683214.2,665818.8,544741.94,702241.2,600698.1,
1851,369.33733202341176,8.637928,,,,,,,,,,,1350297.0,1527195.8,1658721.0,2073142.5,2399148.8,2001962.2,
1092,371.316437356266,7.083419999999999,,,,,,,,,,,402407.2,379905.5,374333.84,272736.84,322905.6,287343.44,
1026,371.3164961537997,6.89105,,,,,,,,,,,399383.8,394188.25,382026.4,322319.75,346694.53,306280.56,
1639,371.3165243697396,8.041427,,,,,,,,,,,1058851.6,1164278.4,1451164.0,1096081.0,1602585.6,1922880.4,
972,371.3166018585472,6.731582,,,,,,,,,,,63108.613,67871.97,63081.734000000004,51468.867,56573.492,48202.68,
309,373.16559740333673,4.675015,,,,2.0,,,,,,,1028848.75,1003044.94,1438461.1,851932.44,1249145.4,1083694.6,
261,373.16568331197965,4.359629,,,,126.0,,,,,,,46425.074,46819.754,70942.03,51738.527,57641.437999999995,64161.312000000005,
276,373.16575525062586,4.487968,,,,,,,,,,,99058.445,102192.664,163887.38,90733.055,130881.16,180388.38,
507,374.24477429482636,5.357406,,,,0.0,,,,,,,10674322.0,11120212.0,170835.55,148140.42,166876.47,515921.56,
268,375.217756436448,4.4470444,,,,117.0,,,,,,,468815.78,280534.3,871830.25,231181.47,708184.75,775494.94,
1625,375.25738093429163,8.023251,,,,,,,,,,,0.0,496017.1,0.0,633959.75,255160.19,5842.536999999999,
1693,375.25738633566004,8.096683500000001,,,,,,,,,,,0.0,0.0,0.0,254363.95,272616.6,869939.1,
366,375.2750981701226,4.8717794,,,,25.0,,,,,,,486563.9,506835.44,831235.75,463590.47,721589.8,622615.6,
23,377.0853645829665,0.37701312,,,,64.0,,,,,,,963402.94,955617.44,1380093.2,862400.6,1257434.2,1035742.8,
1263,379.15810376015816,7.4441724,,,,36.0,,,,,,,852551.8,996268.2,1108441.0,715475.2,994154.1,1467815.5,
965,380.28054407772765,6.706327000000001,,,,75.0,,,,,,,593891.94,554269.25,814859.1,443353.84,703513.5,999987.0,
832,380.28054666118965,6.320263,,,,,,,,,,,172855.38,145947.47,199684.31,102114.02,164289.45,137720.3,
1523,381.1738189903082,7.788168400000001,,,,,,,,,,,300206.53,322991.2,288779.0,203983.8,267867.94,522685.34,
498,381.2281833397547,5.342542,,,,12.0,,,,,,,479815.94,556245.56,603127.9,331751.5,531578.2,983202.1,
1246,381.23152592801944,7.444342,,,,,,,,,,,1902047.5,609842.2,1461867.9,2789.2822,0.0,0.0,
1533,381.2315531034381,7.771038000000001,,,,,,,,,,,0.0,2986.2861,0.0,0.0,131948.83,2167039.0,
946,381.2315867424233,6.596794999999999,,,,,,,,,,,0.0,26784.871,0.0,99478.03,68164.38,276219.84,
1372,381.2316530514896,7.6876297000000005,,,,,,,,,,,0.0,3152646.0,0.0,5360174.0,2374773.0,106722.15,
885,381.2316547308375,6.487465,,,,,,,,,,,42257.484000000004,220773.88,26269.256,302210.28,156050.31,55528.28,
1834,381.3373416866998,8.495669,,,,,,,,,,,328034.38,514818.88,262929.44,539609.4,537526.75,567607.8,
1091,382.29613133328337,7.074826,,,,,,,,,,,174931.27,166788.19,210130.77,104196.74,172754.97,361548.88,
1678,383.18954162040313,8.133313000000001,,,,32.0,,,,,,,715785.4,868221.4,955555.1,963383.56,1302736.8,2109502.2,
2040,383.3529434871266,10.852821,,,,,,,,,,,102586.59,338814.84,19264.535,24915.972999999998,290401.38,23602.678,
2046,383.3529850907421,10.89338,,,,,,,,,,,257020.16,25826.707000000002,16662.707,298685.03,112822.08,144299.72,
1643,383.35301934839316,8.089587,,,,13.0,,,,,,,2150923.2,2681579.2,3317481.5,2503978.2,3789391.5,3534455.2,
1906,383.3530685619989,9.259769,,,,,,,,,,,0.0,0.0,68800.414,281927.16,223350.44,45051.53,
1872,383.3531666743673,8.797085000000001,,,,145.0,,,,,,,4935344.0,5438321.0,7410045.0,10863536.0,10825856.0,9847470.0,
1305,384.31182918921417,7.458369,,,,19.0,,,,,,,1213468.5,1463637.2,1719334.4,940546.2,1713368.9,3051289.8,
432,385.2596497447077,5.1259937,,,,120.0,,,,,,,332089.8,314679.2,460508.47,247129.31,394723.25,579357.1,
568,385.2709091332811,5.5976186,,,,15.0,,,,,,,2868171.0,2933370.8,4364790.0,2623442.8,3778969.5,5180401.5,
1783,385.3322769627432,8.24724,,,,,,,,,,,579001.7,580506.5,1131102.6,721286.3,1229833.0,675358.7,
48,387.1141983729892,0.46294448,,,,,,,,,,,695674.1,777064.3,910674.0,760053.4,896413.9,687292.8,
1368,387.1628502508048,7.6656455999999995,,,,76.0,,,,,,,575780.1,590712.4,549124.06,900893.6,609368.56,1292562.2,
429,387.250123747286,5.109332599999999,,,,146.0,,,,,,,566247.1,555874.25,942323.3,556925.8,798430.25,1343012.1,
1369,389.1599385500431,7.6656455999999995,,,,76.0,,,,,,,542741.5,554511.56,530602.75,863727.1,579347.9,1205669.6,
373,389.1607408693555,4.907942299999999,,,,78.0,,,,,,,40269.258,49388.21,97415.836,45797.312000000005,81038.36,119567.16,
1365,391.29843343085366,7.6648179999999995,,,,76.0,,,,,,,777246.3,795963.7,691110.06,1192212.8,802191.4,1780381.0,
384,393.2161588153608,4.955566,,,,,,,,,,,43402.754,48545.273,77062.664,136488.34,70058.1,364275.75,
1235,393.26800855527915,7.411629700000001,,,,,,,,,,,230207.5,1602188.0,221918.53,1639679.9,633107.0,0.0,
1383,393.26811269924036,7.66523,,,,,,,,,,,0.0,313232.9,0.0,659625.9,313101.72,1893925.9,
1661,395.24709225118056,8.077796000000001,,,,,,,,,,,0.0,25706.93,0.0,86745.52,230319.6,786507.25,
1865,395.3530119300466,8.725019,,,,35.0,,,,,,,5901065.0,6406969.5,5069910.0,8943584.0,8224734.0,8912637.0,
342,397.1289573555004,4.787289599999999,,,,21.0,,,,,,,1202715.5,1211587.5,1084366.2,921141.9,1136894.9,801521.06,
405,397.201973300848,5.046169,,,,16.0,,,,,,,9668794.0,9520364.0,11614278.0,8659759.0,10522227.0,8754540.0,
1021,397.2262525976603,6.893217599999999,,,,,,,,,,,0.0,3179055.8,0.0,3116029.8,1733443.4,0.0,
963,397.22633839565066,6.746846000000001,,,,,,,,,,,2580542.8,1180785.4,2002455.8,0.0,297916.4,0.0,
1051,397.22634924352565,6.9323807,,,,,,,,,,,0.0,0.0,0.0,1991567.2,1984665.0,2757624.8,
1409,397.3321181597509,7.681185,,,,38.0,,,,,,,861983.4,912229.4,895757.9,777216.9,750347.0,1282605.1,
1545,397.3321515001124,7.8063063999999995,,,,70.0,,,,,,,1737471.0,1809162.2,1912342.2,1082466.2,1673354.0,2024097.1,
1893,397.3686960154284,8.998321,,,,,,,,,,,1370351.4,1341934.4,2683975.2,2331055.8,3597591.8,1975120.9,
1255,399.1842348883008,7.443407499999999,,,,36.0,,,,,,,213605.31,268132.7,236409.83,173334.6,223184.19,228716.73,
1341,399.18427473303564,7.627402,,,,,,,,,,,384365.9,379383.78,1319527.4,456487.38,1247946.5,680901.94,
1190,399.32660963174544,7.3284899999999995,,,,53.0,,,,,,,1131038.2,1452882.2,2005102.9,677194.4,1766793.1,1874687.8,
1816,399.3478075528636,8.438419,,,,47.0,,,,,,,20623668.0,20035506.0,32170220.0,27454998.0,40230424.0,30229494.0,
1868,399.34782243400895,8.735729,,,,,,,,,,,698269.44,750728.4,1252454.0,1977839.6,2511577.5,2079548.2,
1907,399.34783952706016,9.258178,,,,137.0,,,,,,,74809.38,39420.848,186298.25,307149.8,363493.62,170869.77,
1331,399.34794969114455,7.6032652999999994,,,,,,,,,,,228091.19,254171.62,239448.19,192000.8,207129.56,73388.72,
1883,399.3479645715538,8.874414,,,,,,,,,,,181498.1,175499.78,340972.44,727432.3,764250.5,500547.28,
1769,399.3480622114398,8.170502,,,,,,,,,,,95426.516,120388.39,264408.12,248076.47,425936.78,454837.94,
1407,399.3482973146859,7.681171400000001,,,,38.0,,,,,,,264429.6,282448.16,369649.2,267393.53,322145.53,699592.56,
1887,400.35142121816864,8.88227,,,,,,,,,,,0.0,0.0,22571.702999999998,183843.3,194753.42,67091.52,
412,401.1603624733957,5.049574400000001,,,,,,,,,,,377284.0,361615.25,465500.34,346033.0,415832.12,366812.66,
239,401.1605129546569,4.1450496,,,,,,,,,,,62291.297,55717.348,66253.01,55947.99,52492.41,57799.2,
273,401.16072308641134,4.452448400000001,,,,,,,,,,,54370.12,56137.905999999995,53782.703,43875.055,43164.473,72626.34,
17,404.10424842415466,0.37231556,,,,64.0,,,,,,,2086474.1,2275919.0,2521299.2,1914019.8,2099367.0,1601217.0,
1115,409.23592801725266,7.115955400000001,,,,,,,,,,,402191.78,3432428.0,870514.25,79004.72,3710922.0,39134.766,
1053,409.235957697189,6.997625,,,,,,,,,,,3374925.5,188690.95,6560042.0,91873.53,171384.48,0.0,
1202,409.23599160193464,7.290137,,,,,,,,,,,57865.344000000005,451767.84,256068.8,2175301.2,800817.94,72478.625,
1295,409.23602021979536,7.3971176,,,,,,,,,,,10804.631000000001,58690.95,198826.84,894933.4,359707.94,2469645.5,
1400,409.23625173174105,7.680366499999999,,,,38.0,,,,,,,115843.28,309689.56,349038.06,981833.94,360151.9,2799859.0,
512,410.2216206178318,5.3632436,,,,,,,,,,,702433.56,1116533.2,0.0,0.0,0.0,44991.543,
318,411.1810608655541,4.7029843,,,,,,,,,,,428730.25,117326.945,124938.05,93073.01,119619.93,91687.69,
329,411.1810739378618,4.7811985,,,,21.0,,,,,,,726469.1,601889.9,642980.44,523353.75,598382.25,500586.2,
1804,411.3478113954208,8.353168499999999,,,,,,,,,,,1667297.4,1733654.4,1602279.0,1607915.9,1978285.6,1746084.4,
1321,411.3478328883182,7.5165725000000005,,,,,,,,,,,109419.625,140965.84,100436.445,100000.39,103312.99,131921.81,
1628,411.34786450554856,8.005281,,,,,,,,,,,58224.914000000004,81747.195,111821.75,76137.69,135270.12,187120.56,
1903,411.3842609124704,9.218469,,,,,,,,,,,1743049.9,1613039.5,2407045.0,2802091.2,3812110.8,1768160.9,
1054,412.2491560640288,6.964987,,,,,,,,,,,65704.02,61779.508,100432.945,29723.39,82933.48,65499.06,
996,412.24920689771375,6.815391,,,,,,,,,,,240974.14,234833.56,323657.72,170489.95,258573.52,290047.28,
1296,412.2703040611567,7.394883,,,,,,,,,,,0.0,62008.38,0.0,228394.0,373421.66,903123.8,
285,413.1969185245575,4.553932,,,,,,,,,,,421028.56,408933.97,492137.28,358612.4,453394.06,353756.03,
314,413.1969363738487,4.642875,,,,,,,,,,,163880.11,145943.02,231061.86,128971.375,214289.88,113037.49,
1847,413.3636032850825,8.610238,,,,,,,,,,,5837274.5,5703488.0,11603929.0,12504399.0,16963364.0,11530711.0,
1882,413.3636589439938,8.871128,,,,,,,,,,,0.0,7082.585999999999,172096.36,465375.06,424369.7,306585.7,
382,415.23375346449654,4.9472632,,,,,,,,,,,1358404.5,1158882.5,3353425.2,692651.3,2911767.2,2664670.2,
1196,415.2851420818631,7.3351440000000006,,,,53.0,,,,,,,311807.5,361434.47,425374.94,197296.62,386628.25,378937.72,
1515,415.2852904047309,7.769299,,,,,,,,,,,248821.08,172455.12,235443.22,89969.95,174182.2,249225.89,
987,416.30166887778296,6.7966904999999995,,,,,,,,,,,258966.94,178645.4,510876.12,109947.33,393229.56,319531.1,
311,417.15538331361097,4.675903,,,,2.0,,,,,,,542721.8,549908.4,836365.3,540998.0,739289.2,731578.44,
274,417.15566744958903,4.4770303,,,,,,,,,,,38766.957,39947.594,53822.187999999995,72001.42,47392.152,80683.484,
1292,419.10823233378363,7.452086,,,,19.0,,,,,,,1251697.9,1591782.5,1469843.4,1159809.1,1506353.0,1742906.8,
508,420.2504202788777,5.357442400000001,,,,0.0,,,,,,,15495707.0,15541939.0,264385.16,214049.8,235357.42,731742.0,
1293,421.1052214674285,7.452127000000001,,,,19.0,,,,,,,1602488.8,2050891.9,1895371.0,1491132.4,1919648.9,2232594.8,
1456,421.1052939027688,7.6851077000000005,,,,38.0,,,,,,,510109.7,523480.38,545265.06,358223.6,469552.3,598619.7,
1048,421.2262838119962,6.936221000000001,,,,,,,,,,,0.0,385793.34,0.0,778273.25,1132701.9,1156452.5,
1899,423.3844124808902,9.111179,,,,,,,,,,,561407.5,664607.6,400785.56,867826.44,643498.9,546190.5,
517,425.1969279079537,5.3702335,,,,112.0,,,,,,,2340625.8,2437041.5,2987897.8,2146476.2,2801358.5,2329314.8,
1268,425.25743364574083,7.445814,,,,,,,,,,,844850.6,0.0,682655.25,0.0,0.0,0.0,
1528,425.25760832904257,7.724520699999999,,,,,,,,,,,0.0,2188183.2,43833.79,1669215.6,924317.7,0.0,
1389,425.25762254163584,7.6630910000000005,,,,,,,,,,,144361.78,2373003.5,752983.5,17427.64,495923.56,0.0,
1599,425.25809481197996,7.996978299999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1611447.5,
117,426.1897756064139,2.9711380000000003,,,,,,,,,,,370809.4,333797.97,423064.12,223579.27,378038.34,308615.3,
109,426.18980623105546,2.924428,,,,,,,,,,,200804.12,194596.39,272410.38,114707.016,245380.86,140842.95,
371,426.9677027434552,4.9376016,,,,,,,,,,,16325059.0,13459028.0,15559797.0,12237045.0,10754315.0,10805178.0,
1871,427.37907664965286,8.779038,,,,,,,,,,,1612535.8,1390265.0,3007684.8,3254142.2,4553279.5,2642711.0,
1067,429.30079949179805,6.9935718,,,,89.0,,,,,,,386586.8,379006.2,527936.7,285535.84,436611.3,378411.53,
1156,429.3008120199492,7.265100500000001,,,,90.0,,,,,,,917645.8,928572.9,1232789.1,576729.56,1042544.25,1006375.0,
849,430.2595689718789,6.376776,,,,,,,,,,,231310.66,225339.69,335609.5,283686.97,322599.6,351439.0,
322,431.20735389080664,4.7225269999999995,,,,62.0,,,,,,,46714.812000000005,36817.42,81623.37,29123.887000000002,65441.727,33383.883,
394,431.20737207836123,5.0002737,,,,37.0,,,,,,,1021188.44,989386.06,1385005.4,932028.25,1228564.8,1042579.0,
493,431.207392161762,5.330252,,,,7.0,,,,,,,237043.05,247622.38,370082.9,231943.39,318759.25,279648.97,
280,431.2286024379169,4.598196,,,,,,,,,,,373064.12,268998.5,1728554.2,165869.47,1462930.0,875095.8,
1577,431.2800457515442,8.025267999999999,,,,,,,,,,,183463.0,232619.8,241166.56,133415.31,256370.48,421142.0,
1188,431.2800440806536,7.3284,,,,53.0,,,,,,,1755287.2,2139346.8,2494504.8,1316329.1,2221454.5,2641946.0,
351,433.1054865384355,4.8285027000000005,,,,,,,,,,,511403.88,680647.1,464801.75,1267074.4,742432.8,1285588.4,
1426,433.2358472708367,7.682791,,,,38.0,,,,,,,160776.23,259822.69,377514.72,502418.84,271532.28,786311.06,
1018,433.23586872513914,6.811172,,,,,,,,,,,537474.1,3019027.2,914315.3,4891547.0,3913698.2,4736539.5,
956,433.23587709965767,6.6693473,,,,,,,,,,,4086294.5,9418954.0,7159226.5,3830693.5,10712133.0,266869.28,
901,433.2358999076127,6.584291,,,,,,,,,,,9444936.0,1506835.2,15648438.0,424709.34,1383129.6,241303.6,
1082,433.2359060326433,6.9734893,,,,,,,,,,,100608.62,404915.2,250911.06,1853861.6,427948.22,5648537.0,
358,433.25923297868303,4.843445,,,,,,,,,,,410734.8,365599.38,368462.6,249042.38,346068.75,516681.53,
1373,433.295672512123,7.738036999999999,,,,,,,,,,,2707242.2,1426995.1,3242086.5,710450.44,1139876.9,1333622.5,
1120,433.2956655589783,7.150562299999999,,,,,,,,,,,496396.47,476495.56,639399.06,316034.72,478086.47,536852.44,
1328,433.3090409999183,7.568356,,,,66.0,,,,,,,537846.44,609351.2,516925.44,484429.72,475519.75,704504.75,
1539,433.33191896028524,7.7967095,,,,70.0,,,,,,,345777.28,351486.06,558031.94,161487.16,436313.16,650048.7,
1213,433.33208983839376,7.379563,,,,43.0,,,,,,,112661.266,130689.23,259330.77,70605.805,211988.61,171059.78,
1125,434.2993281183155,7.151464999999999,,,,,,,,,,,113563.84,101553.625,138853.89,64067.49,104068.18,110027.91,
1081,435.2517049502035,7.0757259999999995,,,,,,,,,,,556495.3,161813.45,2287998.5,0.0,27200.371,0.0,
1164,435.25183403234604,7.2647495,,,,,,,,,,,166199.44,470159.66,481583.97,326780.3,389204.84,12449.256000000001,
1415,435.2522008002957,7.678849700000001,,,,38.0,,,,,,,3023.5352,114591.16,97129.18,785421.56,195516.88,1083740.2,
1822,435.27828082590895,8.416045,,,,139.0,,,,,,,3162675.0,4352965.0,3727109.5,2932181.8,4876797.0,5909430.0,
1297,438.3221962977089,7.450539999999999,,,,,,,,,,,162996.84,165277.86,228358.02,111967.945,240650.84,587537.8,
27,439.0867616278276,0.42336938,,,,,,,,,,,281633.53,370426.22,435340.06,561631.94,814102.06,568971.44,
1858,439.3791618309338,8.698827,,,,,,,,,,,1605843.8,1588983.5,1474961.0,2514913.8,2484233.2,2293368.5,
367,441.1916610704444,4.8735394,,,,25.0,,,,,,,943161.9,895995.0,803307.75,598646.8,1077088.9,642346.5,
409,441.1917779383706,5.0487413,,,,16.0,,,,,,,2910220.8,2862191.0,3784023.5,2893612.8,3121721.8,2940355.0,
236,441.1917959943672,4.1459383999999995,,,,133.0,,,,,,,379257.84,362465.84,337964.78,281847.6,293074.84,259134.75,
290,441.1918634968857,4.574549,,,,,,,,,,,2032125.1,1995264.0,1723260.2,1641978.0,1516162.1,1365760.8,
436,441.1918850278777,5.1540265,,,,18.0,,,,,,,5225786.0,5000138.5,6814329.0,4429249.0,5827154.5,4648954.5,
269,441.1919092266017,4.4506345000000005,,,,117.0,,,,,,,804894.75,767534.4,707154.75,554434.3,631233.9,648908.25,
249,441.19193686188436,4.2528863,,,,,,,,,,,172013.0,171396.69,147903.78,107704.29,122521.586,145434.58,
1122,441.25141328739886,7.097628599999999,,,,,,,,,,,0.0,3131.7659,0.0,39598.723,328918.28,2252538.5,
1073,441.2521700662394,7.0038643,,,,,,,,,,,0.0,2743537.8,0.0,2649300.0,1437832.0,0.0,
998,441.2522791810137,6.842865,,,,,,,,,,,2285852.0,879563.6,1642762.2,0.0,0.0,0.0,
1007,441.30063809640137,6.853401,,,,,,,,,,,167132.7,159767.6,319308.28,91808.96,296595.88,229711.12,
1106,441.30081043640814,7.1361536999999995,,,,149.0,,,,,,,682589.5,694739.06,1079311.9,433252.2,968754.1,962561.25,
1159,441.3008554326585,7.2685947,,,,90.0,,,,,,,165192.95,163017.52,270250.25,59671.515999999996,228953.4,169006.75,
1308,441.30092393161857,7.4781455999999995,,,,148.0,,,,,,,608364.9,814938.3,1258621.4,506119.12,1277561.5,1085045.0,
934,441.3009676596197,6.608664,,,,130.0,,,,,,,107097.91,105195.53,181006.9,58876.65,196339.17,179254.19,
1506,441.30109747549545,7.71639,,,,88.0,,,,,,,600549.94,446460.28,849716.1,226405.62,555159.06,844567.44,
403,442.19517780134146,5.04619,,,,,,,,,,,891127.56,873770.75,1028116.2,751631.5,862318.1,770929.1,
370,442.19551193834036,4.877816,,,,25.0,,,,,,,177341.47,179011.78,176472.98,139092.77,262210.72,113197.09,
428,442.292221812386,5.101659,,,,146.0,,,,,,,258648.6,259914.02,503922.94,320819.5,422886.38,673674.0,
341,443.1346886964454,4.7864985,,,,21.0,,,,,,,5280719.5,5130119.5,4950858.0,4056567.8,4907500.0,3471636.8,
194,443.28762081643714,3.8292828,,,,,,,,,,,711429.44,694025.7,197430.0,527387.6,168305.3,552096.4,
2055,443.3165159434122,11.059467999999999,,,,,,,,,,,405635.84,56040.437999999995,376742.47,0.0,61448.914000000004,186401.02,
1189,443.31652769201514,7.3284492,,,,53.0,,,,,,,6460577.5,7902158.0,10801107.0,3845783.2,9338031.0,9516733.0,
2043,443.3165331065574,10.838056,,,,,,,,,,,190273.48,339275.34,98256.664,0.0,59936.437999999995,129665.34,
1065,443.3165798619377,6.9856353,,,,99.0,,,,,,,105813.29,104201.02,170204.62,60053.414000000004,167899.23,136858.83,
1576,443.3167131575568,7.9543953,,,,,,,,,,,140189.69,221537.48,377095.56,39608.77,364734.2,330422.62,
1144,444.2752481920871,7.215380000000001,,,,,,,,,,,224860.77,241320.42,328320.38,144251.84,245313.39,276729.84,
803,444.2752876120491,6.236256,,,,,,,,,,,99266.86,141602.12,115169.14,67921.98,106033.83,88455.38,
1224,445.2593258959825,7.33529,,,,,,,,,,,0.0,222123.48,44237.434,214229.66,325744.78,445601.62,
980,445.29584832287657,6.76463,,,,,,,,,,,2520960.5,2670872.8,3689636.8,2277182.5,2660556.2,2925339.2,
1084,445.29606920160006,7.065001,,,,,,,,,,,270257.66,263841.62,432695.22,170062.5,351330.9,438764.16,
903,446.254636860356,6.5366654,,,,,,,,,,,41391.39,40380.855,82509.9,29935.064,62298.58,68423.016,
559,446.2548429032995,5.5337559999999995,,,,,,,,,,,398985.5,425418.3,588794.06,233412.72,527297.6,460949.22,
1216,446.2991049714119,7.387167,,,,43.0,,,,,,,150917.28,180602.62,241040.8,95778.164,221645.86,261970.81,
1585,447.27495608060775,8.00356,,,,,,,,,,,123536.516,255889.19,232433.25,0.0,0.0,0.0,
286,447.2751211514132,4.5593395,,,,,,,,,,,146947.64,130268.4,135559.11,83196.695,122989.35,93779.62,
454,447.2751437611753,5.2140884000000005,,,,65.0,,,,,,,337153.66,274087.5,375678.47,172239.72,346879.28,243650.1,
1761,447.27517308650187,8.1426735,,,,87.0,,,,,,,0.0,351130.34,0.0,713036.94,671939.7,699176.44,
1547,447.31142802276383,7.810748599999999,,,,,,,,,,,562125.6,496981.4,704786.2,234614.56,422760.8,356157.9,
1767,448.2775588787355,8.159935,,,,,,,,,,,0.0,89290.8,0.0,806647.25,119685.51,184751.98,
413,449.2178740465497,5.055584400000001,,,,147.0,,,,,,,95773.3,92303.68,174785.25,97287.67,150589.55,117930.516,
338,449.2180880536451,4.783835400000001,,,,21.0,,,,,,,1045999.8,1057079.4,1847177.5,960053.06,1507449.9,1327797.1,
792,452.2782708920941,6.195535700000001,,,,116.0,,,,,,,2696556.2,2636077.2,3228881.8,2542949.2,3042586.2,2833275.2,
754,452.2785907761774,6.0825944000000005,,,,34.0,,,,,,,208657.12,201249.33,239954.6,238039.83,218087.95,208572.16,
1301,455.0849339672469,7.4552646,,,,19.0,,,,,,,305978.8,447180.44,342318.44,566792.4,341480.16,739824.7,
2051,455.1710105417389,11.027569999999999,,,,,,,,,,,0.0,0.0,36899.195,0.0,3714.4187,185525.47,
