row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,POS_TJGIp3_3_Run173.mzML Peak area,POS_TJGIp3_1_Run55.mzML Peak area,POS_TJGIp3_2_Run137.mzML Peak area,Unnamed: 19
138,229.1180514114676,0.38488245,,,,4.0,24.0,[M-H+2Na]+,,2.0,73;138,184.14652,177224.52,198614.5,210483.9,212068.88,233689.27,338131.75,
502,229.1184169350553,2.4639349999999998,,,,233.0,,,,,,,986576.9,1152212.8,969446.25,1196562.2,1127924.8,1425213.2,
476,229.11846324552627,2.3527287999999995,,,,268.0,,,,,,,2108107.0,2472978.0,1938658.0,2359230.8,2378206.0,2426091.5,
3780,229.14324460953773,8.179625,,,,91.0,,,,,,,1618997.5,888495.75,663158.56,490645.97,1020144.0,2002693.8,
1456,229.14324903225608,5.328636,,,,121.0,,,,,,,224563.83,333894.56,131287.45,254900.52,379197.94,385039.94,
3533,229.14325514036327,7.975889,,,,13.0,,,,,,,439299.44,131018.02,252460.78,102200.266,144760.45,438048.22,
1164,229.14331122424682,4.3392816,,,,54.0,,,,,,,324278.5,342388.84,286506.03,601476.25,478911.2,428757.75,
971,229.14342829803962,3.6021883000000003,,,,11.0,74.0,[M-H2O+H]+,,2.0,972;971,246.14667999999998,1402067.1,1200021.4,913668.9,1107482.0,1308576.4,1381231.9,
948,229.14345032602787,3.5202943999999996,,,,277.0,71.0,[M-H2O+H]+,,1.0,945,246.14666,313941.06,288011.22,280217.5,251944.33,307469.7,282669.44,
559,229.15460700727502,2.632161,,,,253.0,,,,,,,1984703.4,1860461.4,1528752.8,2454702.2,1649222.1,2204642.0,
477,229.1546554988897,2.3606956,,,,288.0,,,,,,,14750199.0,12922668.0,6118693.0,10651133.0,14420561.0,18114630.0,
1224,229.98110872827039,4.619989,,,,65.0,,,,,,,4339778.0,4014343.2,4740833.0,4430012.5,4014043.8,4242853.5,
1698,230.0955831576732,5.766852,,,,284.0,,,,,,,3008706.5,3000049.5,9710894.0,8074032.0,2569647.5,5644298.5,
1612,230.09562977378516,5.65474,,,,134.0,,,,,,,2435392.2,3570060.8,1137954.1,1008766.7,3069935.8,1642802.2,
1817,230.11743209047225,5.940931299999999,,,,80.0,,,,,,,478584.47,386438.03,378192.38,511879.56,460373.28,653043.25,
1212,230.1175121828523,4.5783687,,,,264.0,,,,,,,701400.5,742131.44,536679.6,871084.06,734551.3,889564.2,
937,230.11752551757772,3.4673587999999995,,,,100.0,,,,,,,3580174.5,4087323.2,3310015.5,4641232.0,4393078.0,4859354.0,
1139,230.11755270386232,4.250376999999999,,,,188.0,88.0,[M-2H2O+NH4]+,,2.0,1142;1139,248.1042,49409.246,38791.21,33987.043,74457.2,54428.04,96895.38,
1227,230.98433537397216,4.619057,,,,65.0,,,,,,,353237.5,321857.6,388311.3,364257.1,329244.7,353863.06,
547,231.12017814075915,2.6105142000000003,,,,,,,,,,,22953.455,0.0,136761.31,54518.71,80062.875,4322.9453,
1504,231.1700987006937,5.400013400000001,,,,71.0,,,,,,,364087.2,511825.8,337858.56,416144.56,455172.44,467423.5,
744,231.1702181022057,3.0144799,,,,,,,,,,,251252.58,318384.62,290667.06,352098.72,273729.38,375239.5,
459,231.170236063292,2.2880022999999996,,,,,,,,,,,4399265.5,3577227.8,1768226.1,2985074.2,3861778.8,4440891.5,
504,231.17023809904663,2.4676015,,,,233.0,,,,,,,1667485.8,1354788.4,660314.25,972566.56,1548649.1,1671578.4,
979,231.1702793714616,3.676686,,,,,,,,,,,3022359.0,3639135.0,2858985.2,4070957.8,3224504.0,2983672.5,
1225,231.9789470679525,4.619989,,,,65.0,,,,,,,4285233.0,3930066.0,4610809.5,4337339.5,3928005.0,4152072.0,
422,232.1542795123192,2.1148043,,,,170.0,,,,,,,2189403.2,2883095.2,4195066.5,5076020.0,4410390.5,4167418.5,
496,232.17350112762767,2.3993564,,,,,,,,,,,183503.6,137974.42,42009.16,148144.86,184021.7,153914.03,
1228,232.98219105456272,4.6208253,,,,65.0,,,,,,,352635.7,320937.25,382401.94,357992.25,318499.7,344461.9,
4575,233.0781134587162,10.851098,,,,,,,,,,,340924.44,326015.38,1654870.9,316673.6,302260.78,455606.22,
998,233.07834869727023,3.7240983999999995,,,,,,,,,,,361024.44,276100.88,595649.2,356834.88,274427.47,339393.03,
1301,233.15352316365818,4.929325599999999,,,,,,,,,,,364031.9,716736.6,327679.84,342129.47,470361.4,330883.8,
232,235.11876331169262,0.70020837,,,,,,,,,,,1387405.6,1067430.5,945632.8,1823420.9,1388767.2,1625080.9,
134,235.16490343854875,0.3842276,,,,4.0,,,,,,,6024830.0,7350883.0,8922957.0,6869947.0,7704119.5,7277783.0,
9,236.07932470363048,0.336113,,,,2.0,0.0,[M+K]+,,2.0,9;10,197.11623,508141.5,705563.25,781872.4,698429.2,739786.75,1047103.1,
1039,236.12804279946502,3.8563745000000003,,,,150.0,,,,,,,338283.94,369487.22,279126.78,392183.62,377969.22,419813.44,
1020,237.13852276765618,3.7774403,,,,213.0,,,,,,,1248787.0,713109.44,597984.1,712777.0,625449.4,625229.7,
778,240.18042342913972,3.0896893,,,,31.0,52.0,[M+NH4]+,,3.0,776;778;779,222.14659,1142444.0,1668030.5,3404021.0,1492496.9,3722679.8,375562.44,
677,241.09703090175927,2.9206088,,,,,,,,,,,641159.94,410733.47,302645.44,331250.94,313947.1,340722.28,
753,241.15447215601182,3.0206063,,,,,,,,,,,151719.1,187727.44,381348.8,228136.56,196270.62,413386.84,
579,241.15453526835748,2.681804,,,,,,,,,,,546497.4,537576.75,811137.06,178533.62,377545.72,1351058.8,
853,241.15458966056357,3.2865083,,,,,,,,,,,115608.36,291950.56,182430.03,385980.97,155442.31,353456.03,
1536,241.17722180757232,5.469412,,,,129.0,,,,,,,939876.5,1120747.4,1329598.1,775916.7,1087114.6,418299.5,
3187,241.21584222390584,7.6572723,,,,25.0,,,,,,,972692.2,768314.0,1440156.1,1124503.1,817250.3,774634.7,
2691,241.21590212915495,7.141557700000001,,,,0.0,,,,,,,135162.12,96983.93,265028.94,128560.89,105990.36,70464.61,
421,242.09981013746886,2.1115158,,,,170.0,34.0,[M+Na]+,,2.0,421;420,219.11065,1258452.6,1761321.8,1249365.2,1679428.4,2055183.4,1639464.1,
1512,242.17477829088145,5.405721700000001,,,,71.0,,,,,,,209353.58,301579.5,182780.2,231901.08,262583.28,282914.97,
1313,242.17486803005656,4.956034,,,,57.0,,,,,,,944010.25,1068444.5,780601.56,974316.44,855107.06,1083598.5,
1185,242.17492224883478,4.4583582999999996,,,,,,,,,,,249272.67,234435.64,184585.98,341352.2,350882.97,419828.97,
1206,242.17492241697477,4.551796400000001,,,,62.0,91.0,[M-H2O+H]+,,2.0,1208;1206,259.17822,323050.0,390006.4,272540.12,490604.16,447093.94,540560.8,
435,242.1861926772359,2.1941667000000002,,,,232.0,,,,,,,3631734.5,3949589.8,4120439.2,5683529.5,4060219.2,5235483.5,
2513,242.2476223224064,6.9275910000000005,,,,198.0,,,,,,,730170.94,548172.8,807771.06,671128.5,631144.0,670025.4,
911,243.07671654256595,3.4407449999999997,,,,245.0,,,,,,,265330.62,301796.6,406163.84,514523.84,362569.75,426485.8,
920,243.08749568095882,3.4495418,,,,51.0,,,,,,,1361381.0,1152510.2,963684.9,1365091.5,1041964.3,1301552.1,
2744,243.08877677717084,7.1847259999999995,,,,75.0,,,,,,,59761.98,164958.23,163055.97,195285.2,190363.03,136729.95,
624,243.13380052164203,2.7666922,,,,282.0,,,,,,,2402313.5,2944900.8,2082188.0,2688154.2,2784579.0,2746285.8,
564,243.1338589698512,2.6486006,,,,250.0,,,,,,,1471748.9,1657313.9,1360186.2,1720381.1,1524657.6,1725001.4,
659,243.13388384799077,2.8560505000000003,,,,63.0,,,,,,,4386810.0,5380444.0,4099227.0,4978020.5,5046194.5,5195736.5,
1026,243.18145655517276,3.807518,,,,125.0,77.0,[M+H]+,,2.0,1027;1026,242.17414,2200035.0,2135104.8,1658776.4,2325493.2,2057085.1,2048551.9,
103,244.0924354225743,0.37598634,,,,4.0,20.0,[M-H2O-H+2Na]+,,2.0,103;109,217.13148999999999,399975.62,406380.1,515357.4,384724.62,717412.2,624712.56,
1170,244.19054478165253,4.3577639999999995,,,,54.0,90.0,[M+H]+,,2.0,1172;1170,243.18327000000002,496032.06,621209.94,606520.3,434390.1,549322.8,518166.56,
1565,244.22699246304646,5.5481453,,,,,,,,,,,168196.39,262724.6,225664.88,411518.25,428765.78,304426.03,
1647,245.0824504407333,5.6995635,,,,,,,,,,,359311.28,340334.38,265857.62,293209.38,200060.47,280007.75,
751,245.08961538096662,3.0222683,,,,7.0,51.0,[M+Na]+,,3.0,751;747;746,222.10042,6102556.0,5032410.5,6561697.5,6947465.0,4553311.0,6476508.5,
866,245.12845045606002,3.281648,,,,211.0,,,,,,,2396784.8,1710432.2,1192132.9,1828680.0,2329572.0,2880597.0,
816,245.12848480063897,3.1708176,,,,221.0,,,,,,,1425210.1,1221227.4,1186731.6,1467761.2,1299291.2,1673600.8,
779,245.13574357534753,3.0899782000000005,,,,31.0,52.0,[M+Na]+,,3.0,776;778;779,222.14659,1510822.6,1430411.8,7975173.5,2963493.0,4492078.0,905362.94,
870,245.13753413903683,3.2883650999999996,,,,211.0,64.0,[M-H2O+H]+,,2.0,861;870,262.14116,133287.17,111920.04,332243.72,116830.72,167542.31,127325.125,
3410,245.13806783686627,7.7928657999999995,,,,190.0,,,,,,,718694.75,285600.47,469147.12,914468.2,968338.1,1383190.8,
891,245.13817708432225,3.3645612999999996,,,,,,,,,,,782607.3,637735.25,376066.8,703645.7,698117.8,757957.94,
446,245.14946897479197,2.2454080000000003,,,,,,,,,,,509280.06,768418.56,347812.16,586249.5,987271.75,552800.8,
610,245.18579778165162,2.7451525,,,,5.0,,,,,,,1977160.1,1787108.5,934440.6,1583016.6,1946790.6,2119461.5,
869,245.18583103757908,3.285248,,,,120.0,,,,,,,303831.75,386529.97,377266.56,470184.2,347116.53,454915.1,
549,245.18588150281016,2.6169195,,,,,,,,,,,2612254.8,2159339.8,945779.4,1749005.4,2451846.0,2725827.8,
1644,246.09054488833087,5.695338,,,,68.0,,,,,,,421125.56,372255.3,107224.38,391462.38,350682.5,364568.47,
1558,246.09059268518536,5.521416,,,,147.0,,,,,,,639118.94,732705.4,882059.8,1059069.0,824675.8,981780.56,
298,246.1098826089035,0.9410303,,,,,,,,,,,662978.5,677443.5,1222779.5,708671.94,783718.94,197525.7,
781,246.13918710128948,3.090698,,,,,,,,,,,133354.39,121032.63,839873.2,286064.5,400297.72,15447.543,
750,246.1697376795276,3.0222227999999998,,,,7.0,,,,,,,199395.33,372656.47,268080.56,537985.06,386164.3,392903.97,
537,246.169922516003,2.5680797,,,,239.0,,,,,,,5569598.5,7546119.5,7187780.0,9895191.0,9511191.0,8689504.0,
1136,246.16992558392533,4.228682,,,,281.0,,,,,,,77227.19,87420.13,64667.137,75807.29,57437.56,81166.4,
538,247.10756853477054,2.5707299999999997,,,,239.0,,,,,,,466195.53,437258.16,327483.44,392864.06,456197.66,543181.2,
831,247.1076281982172,3.2061281000000004,,,,41.0,,,,,,,693199.25,916355.1,722819.5,932751.25,777561.0,996579.8,
958,247.14407386680438,3.547775,,,,,,,,,,,647446.5,624461.56,488906.12,704080.2,630185.25,776689.7,
4331,247.1479103274514,9.615528999999999,,,,,,,,,,,121200.625,184071.75,48456.562000000005,104543.76,491748.66,93900.83,
121,249.10775360310777,0.38189185,,,,4.0,26.0,[M-2H2O+NH4]+,,2.0,121;120,267.0957,158215.5,288777.62,512681.0,321872.5,454383.6,666681.25,
1078,249.10958303280518,3.9920022000000004,,,,286.0,82.0,[M+Na]+,,3.0,1076;1077;1078,226.12039,365014.53,350474.62,362877.1,745269.1,480073.78,488681.53,
1045,249.10962293874837,3.8715744,,,,283.0,78.0,[M+Na]+,,2.0,1046;1045,226.12045,311680.28,346686.5,239832.25,487979.7,415869.84,669468.75,
716,249.12080085110009,2.9665882999999997,,,,,,,,,,,415673.1,513118.06,470925.78,344150.97,265783.5,346501.62,
540,249.12318306635936,2.5960991,,,,,,,,,,,243375.53,356498.94,287143.44,352272.28,351123.75,344895.16,
3072,249.16342870769927,7.505319999999999,,,,69.0,,,,,,,72597.89,125219.02,242342.83,343419.44,198854.4,410643.78,
4401,249.16344172886437,10.080008,,,,,,,,,,,182714.38,407820.28,81021.98,102375.76,581815.7,108578.664,
3568,249.1635302006809,8.002233,,,,49.0,,,,,,,337038.38,219238.75,478513.53,203283.92,192275.27,382115.75,
1043,250.14125493597092,3.8679497000000005,,,,,,,,,,,270261.25,211684.9,159575.08,402372.97,263621.72,234667.45,
1261,250.17761532789783,4.7837644,,,,50.0,94.0,[M+Na]+,,2.0,1263;1261,227.18842999999998,857098.2,723255.06,1115123.5,593708.3,753502.5,702973.3,
993,250.1800433738873,3.7101172999999994,,,,,,,,,,,61275.074,122339.22,73584.13,101447.34,98799.31,243758.55,
762,251.13643485971184,3.052666,,,,171.0,,,,,,,568398.4,515764.97,411854.0,326003.16,575869.25,418007.4,
818,251.13644324946685,3.1734126,,,,221.0,,,,,,,221176.52,191597.89,151429.31,147128.4,175827.23,189768.75,
4393,251.1790862651217,10.071038,,,,,,,,,,,129835.375,444493.72,54731.937999999995,55710.484000000004,310782.22,57172.785,
3660,251.17915151254329,8.128438000000001,,,,23.0,,,,,,,736180.1,392765.5,667771.25,322791.62,439195.25,956915.8,
1715,251.1791888507136,5.7884583,,,,33.0,,,,,,,171199.31,218877.72,304486.94,396169.4,167459.03,274469.47,
2521,251.1791962948353,6.934763,,,,198.0,,,,,,,87449.41,104121.55,134967.64,199062.36,142821.34,204410.47,
4137,251.17920722608704,8.744981,,,,212.0,,,,,,,372154.94,552716.5,40840.652,53340.246,650406.94,102977.82,
1016,252.09061554771682,3.7615874,,,,124.0,,,,,,,567260.94,486203.38,609794.25,867230.94,673223.94,765262.2,
832,252.1592969935068,3.2163756,,,,179.0,,,,,,,251134.78,409173.3,687238.2,430115.3,400133.84,750994.0,
630,253.11568916540185,2.7693222,,,,,,,,,,,376341.5,480738.4,335667.84,649647.5,331486.6,278819.5,
561,253.1157245479697,2.6608397999999998,,,,,,,,,,,157237.88,393380.8,109273.15,324533.16,112555.75,212275.66,
872,253.1157680611789,3.2991421,,,,,,,,,,,58198.87,54090.26,31052.592,176493.72,118278.71,105903.586,
1234,253.1181288103619,4.6753483000000005,,,,86.0,,,,,,,561801.25,609483.94,521712.28,724631.2,680495.3,794025.06,
461,254.1497851703634,2.2984464,,,,24.0,,,,,,,579913.6,817623.3,564067.5,804786.5,771605.0,575834.9,
631,254.15962428497747,2.7768657,,,,202.0,39.0,[M+NH4]+,,2.0,631;632,236.1258,347709.84,527872.06,195704.58,327387.72,470345.1,369917.5,
378,254.1609603132803,1.568602,,,,,,,,,,,750231.9,865844.3,274686.9,174533.31,1346089.5,1471412.8,
331,254.16096167541372,1.0858761000000001,,,,275.0,,,,,,,518002.72,563318.8,405984.44,600816.75,742324.5,936835.9,
1081,254.17489737979145,4.0051985,,,,145.0,,,,,,,176699.2,305003.66,243205.5,611714.6,420908.06,666628.1,
2399,254.24769719794585,6.795111,,,,110.0,,,,,,,550175.56,388445.22,434724.28,540304.25,337682.88,362463.28,
705,255.13137048357967,2.955084,,,,132.0,45.0,[M+Na]+,,3.0,713;712;705,232.14225,516484.78,584550.06,281099.47,596791.6,916483.5,689567.7,
555,255.1701051007238,2.6248099999999996,,,,253.0,,,,,,,0.0,25890.709,71762.57,57158.03,69050.43,168601.42,
611,255.170105906117,2.7473642999999996,,,,5.0,,,,,,,390720.4,685155.1,1091143.8,1120585.6,1098508.1,2104004.8,
935,255.17015056183857,3.464858,,,,100.0,,,,,,,452932.75,827625.4,631233.0,1105866.5,653903.6,933260.7,
967,255.1702133067473,3.5976942000000003,,,,11.0,73.0,[M-H2O+H]+,,2.0,967;966,272.17346000000003,557443.2,668725.5,495312.53,1269771.4,803275.1,914503.2,
3201,255.23146962797168,7.6588330000000004,,,,25.0,,,,,,,1015752.1,832041.8,1542779.6,1207907.6,858655.44,845520.25,
1833,255.23164871784172,5.9712176,,,,73.0,,,,,,,387183.25,250446.23,182933.97,225407.44,309858.6,379729.1,
1505,255.64584921244816,5.400017299999999,,,,71.0,,,,,,,525138.44,435804.8,642313.44,535541.75,404803.88,619828.1,
4556,255.94364851311676,10.589494,,,,,,,,,,,520250.03,285103.75,882358.44,586831.75,311147.62,623855.3,
633,256.10655083444766,2.7751586,,,,202.0,,,,,,,303199.62,287518.44,263648.16,327839.06,282334.4,355346.22,
1297,256.19054494013767,4.9126115,,,,265.0,,,,,,,222148.58,246084.3,176045.16,257455.22,209160.2,271501.34,
1260,256.1905501744836,4.7742457,,,,50.0,,,,,,,452650.0,414718.38,353809.28,753538.6,668570.2,792501.44,
2782,256.2632007297098,7.2391777,,,,35.0,,,,,,,8624187.0,7706059.5,7172159.0,9181020.0,6375218.0,13870586.0,
1561,256.2996930478833,5.5820794000000005,,,,,,,,,,,528067.56,907875.1,87715.74,125759.69,844385.0,351229.3,
28,257.14677973428263,0.35536218,,,,4.0,3.0,[2M+Na]+,,2.0,28;23,117.07878999999998,7002431.0,5563395.0,4656773.0,5631975.0,4116147.8,2795598.8,
365,257.14693627441653,1.371748,,,,,,,,,,,0.0,43270.754,31898.742000000002,3951.9966,106051.42,87907.695,
790,257.1493372110337,3.1182537,,,,36.0,,,,,,,360391.4,481900.94,80341.58,416197.72,636944.94,563642.8,
665,257.1494285984959,2.862959,,,,74.0,41.0,[M+H]+,,1.0,663,256.14217,98868.164,152147.2,105036.97,250806.97,99987.74,116499.2,
1153,258.0759139945969,4.336560700000001,,,,54.0,,,,,,,300640.72,413423.53,554067.2,717497.7,493851.12,394364.4,
1181,258.07595266653806,4.4283155999999995,,,,180.0,,,,,,,114697.58,289169.66,194543.39,319941.7,291665.84,250905.75,
48,258.10965821533017,0.36788988,,,,4.0,,,,,,,734567.75,974450.2,1769511.6,844732.44,962258.06,1101254.8,
1567,258.20623435518047,5.5498853,,,,92.0,,,,,,,644103.1,719187.44,636779.3,1046479.25,779007.5,1053881.9,
1858,258.6233516872157,5.998804,,,,,,,,,,,266112.47,261928.98,405668.6,337996.6,246589.88,271952.16,
632,259.11502143844695,2.7760022,,,,202.0,39.0,[M+Na]+,,2.0,631;632,236.1258,3343077.8,3411354.2,3063713.2,3685531.2,3299036.0,4004234.5,
512,259.11505178039465,2.5007749,,,,,,,,,,,208081.7,136263.38,50019.14,98538.94,140929.7,161401.44,
996,259.1228565081068,3.7485225,,,,,,,,,,,717012.7,493115.16,312334.8,332017.38,364346.56,363707.2,
228,259.1286155368646,0.6707831999999999,,,,,,,,,,,120238.49,309464.25,605967.7,325824.34,404686.5,733685.1,
606,259.1650063165284,2.7398732000000003,,,,5.0,,,,,,,748224.1,938122.94,841327.94,986987.44,800270.06,1030937.75,
737,259.1650680871981,2.9878242000000004,,,,59.0,49.0,[M+H]+,,1.0,734,258.15777,61206.234000000004,80176.09,45062.58,50545.465,61820.984000000004,68732.57,
851,259.1651230826962,3.265185,,,,,,,,,,,1086914.6,1207527.9,714674.06,1381795.8,1333061.0,1447778.0,
1681,259.1665416033915,5.741699700000001,,,,,,,,,,,474961.28,369873.97,680248.25,584788.8,443593.28,636996.1,
789,259.1762556945937,3.1337059,,,,,,,,,,,498254.0,624667.56,384898.0,461845.47,512781.1,388047.0,
1281,260.09154186537256,4.8239727,,,,79.0,,,,,,,264276.97,406232.28,303515.78,486655.7,433078.56,402177.84,
601,260.10281794888436,2.731836,,,,5.0,,,,,,,546018.2,475113.06,463081.34,606320.2,498060.9,525546.2,
1207,260.1855247973089,4.551796400000001,,,,62.0,91.0,[M+H]+,,2.0,1208;1207,259.17822,1245756.1,1438455.0,1126818.2,1869812.8,1679751.2,2108234.2,
1205,261.1095747350043,4.546545,,,,,,,,,,,385358.9,320637.66,865714.8,439098.6,346699.8,435485.9,
775,261.109626304556,3.0880935000000003,,,,,,,,,,,50614.9,25537.52,262299.34,104732.54,178078.2,23193.093999999997,
518,261.12326078821246,2.5298392999999995,,,,219.0,,,,,,,1145650.6,886098.7,701829.9,1256215.9,1024176.94,1136244.6,
115,261.1440940023984,0.3811495,,,,4.0,17.0,[2M-H2O+Na]+,,2.0,115;72,128.08316000000002,213282.44,307520.12,353457.47,284021.12,347306.84,422609.66,
609,261.1442674078315,2.7448664000000003,,,,5.0,38.0,[M+H]+,,2.0,612;609,260.13698,363670.62,443198.62,358925.0,474072.3,460824.03,503258.7,
293,261.1443301960856,0.91942173,,,,298.0,,,,,,,486251.84,788679.4,1396828.6,1196184.0,960543.25,1636436.4,
492,261.1443529545281,2.4112647000000003,,,,222.0,37.0,[M+H]+,,2.0,492;494,260.13707999999997,1066808.6,1602788.1,1371593.2,1615176.2,1726448.9,1785353.9,
1037,261.1596198079984,3.8581316,,,,150.0,,,,,,,923896.5,928553.5,763806.9,1105967.4,960441.6,1146064.5,
136,261.1804819636234,0.38484633,,,,4.0,,,,,,,678214.2,877611.3,989090.8,1063607.0,1078080.0,1224322.0,
698,262.0973459234245,2.9382848999999998,,,,,,,,,,,301005.22,274245.5,215466.69,418872.06,354009.94,504197.7,
1563,263.08132441543256,5.5399365,,,,92.0,,,,,,,536165.7,561239.44,566446.6,635976.5,617821.06,580407.0,
578,263.1388045976476,2.6876743,,,,,,,,,,,2863609.5,2789428.8,1673697.1,3163381.0,3255025.0,4355247.5,
3031,263.23656061271026,7.4486794000000005,,,,199.0,,,,,,,294503.5,315524.0,330739.4,426091.7,343804.56,289663.9,
2719,263.2366469396104,7.1564045,,,,0.0,,,,,,,265633.72,201651.06,230722.28,158049.53,187142.28,186091.22,
2568,263.23669990393347,7.0023365,,,,28.0,156.0,[M+H]+,,2.0,2568;2567,262.22942,1515801.0,1144875.6,1184170.6,1613911.0,1206270.2,893169.75,
2439,263.23678395054037,6.827808999999999,,,,,,,,,,,617131.6,485142.72,770926.2,704007.06,614478.56,877414.25,
620,265.1156376217276,2.7667205000000004,,,,,,,,,,,356395.06,398841.6,350564.2,380109.16,378905.2,432908.2,
812,265.1156747568972,3.154973,,,,,,,,,,,334127.12,407353.12,332340.28,277524.6,269659.06,235402.3,
1027,265.16332008188664,3.8075873999999996,,,,125.0,77.0,[M+Na]+,,2.0,1027;1026,242.17414,955733.56,863429.3,692227.1,879712.44,831326.25,731467.6,
1172,266.1724308975494,4.3593884,,,,54.0,90.0,[M+Na]+,,3.0,1172;1170;1171,243.18327000000002,446077.62,509491.94,702450.06,407474.62,460312.34,423586.1,
960,267.12023413104197,3.5693133,,,,,,,,,,,149926.38,192012.88,114125.914,320222.78,246678.84,358637.2,
1353,267.1225293576161,5.081179,,,,,,,,,,,136711.72,161109.9,114945.1,173357.72,653187.7,200596.77,
655,267.1313512041372,2.8525197999999996,,,,63.0,,,,,,,349667.38,489709.88,267098.56,396720.6,469647.6,462456.16,
447,267.13153952118154,2.247102,,,,,,,,,,,643264.6,1034247.4,431292.25,1000417.0,1339791.2,961967.06,
480,267.1317095233609,2.3720307000000003,,,,,,,,,,,739514.44,510704.75,251818.86,523197.2,203662.53,773450.06,
1950,267.17297203082825,6.142498000000001,,,,88.0,,,,,,,581796.5,334879.7,425428.12,598778.75,278156.94,713015.9,
3068,267.17392166890687,7.503386,,,,69.0,,,,,,,178185.0,186913.97,481912.2,263108.25,188637.56,697778.6,
2945,267.17395234380797,7.400646000000001,,,,103.0,,,,,,,215695.69,276708.6,336343.44,404483.56,302139.28,630558.0,
3559,267.17402354154245,7.999746000000001,,,,49.0,,,,,,,366894.2,217693.31,534006.75,217316.0,192470.1,393257.8,
1723,267.17403183774917,5.789259400000001,,,,33.0,,,,,,,407172.28,562089.0,601933.94,754043.75,713497.9,661917.25,
1868,267.17404643678395,6.073982,,,,,,,,,,,344644.72,390279.06,127789.17,182787.39,586018.8,305487.38,
2522,267.1740933516871,6.934017699999999,,,,198.0,,,,,,,154180.33,174399.16,124303.375,157598.72,203232.8,223070.72,
4032,267.17418850074836,8.525522,,,,66.0,,,,,,,436001.62,408693.44,162066.66,228066.34,668678.06,282015.75,
856,267.18004215397895,3.268129,,,,211.0,63.0,[M+H]+,,2.0,854;855,266.17276,141056.23,169491.86,870716.06,579801.4,609082.5,135881.22,
1143,268.0843096590804,4.2614074,,,,188.0,,,,,,,466403.22,315982.38,293804.6,409572.84,430132.5,555600.9,
929,268.0854605275572,3.4535465,,,,51.0,,,,,,,406630.84,371325.72,449464.66,609066.2,473038.16,543529.94,
120,268.10360793263504,0.38188943,,,,4.0,26.0,[M+H]+,,2.0,121;120,267.0957,13218182.0,12254433.0,9155299.0,11198197.0,17667076.0,15935158.0,
284,268.10381987391634,0.8907246999999999,,,,298.0,,,,,,,35084610.0,38566684.0,29787556.0,43514516.0,45353710.0,52801588.0,
404,268.10384368156673,2.0090382,,,,,,,,,,,288999.16,214579.5,161000.48,631285.1,315907.56,373860.2,
1410,268.1329677426491,5.250246499999999,,,,,,,,,,,267751.47,293171.12,169373.72,316651.28,336220.1,271737.06,
945,269.1358020814351,3.515315,,,,277.0,71.0,[M+Na]+,,2.0,948;945,246.14666,850935.2,277669.25,240641.89,260172.52,306348.3,304302.78,
972,269.1358515084708,3.6030862,,,,11.0,74.0,[M+Na]+,,2.0,972;971,246.14667999999998,2094993.4,1130480.9,1324743.8,1308732.5,1590776.5,1463206.4,
3185,269.24706320037893,7.657247,,,,25.0,,,,,,,950605.94,789717.2,1410619.5,1110478.1,814650.0,779712.75,
2770,269.2471730406601,7.2176075,,,,97.0,,,,,,,135047.42,106540.32,150172.78,178641.84,164141.3,271154.4,
458,270.1922891440634,2.2843263,,,,280.0,,,,,,,2997062.0,3154053.2,2914346.8,3807394.2,3476492.5,3926503.2,
1600,270.2061026410865,5.599645,,,,128.0,,,,,,,236547.33,307277.53,226039.27,310119.78,286747.3,329382.66,
1195,270.20610375420983,4.4881887,,,,,,,,,,,14706.393,84506.516,0.0,3276.1968,0.0,31402.447,
3030,270.27869607386424,7.465526,,,,,,,,,,,255130.86,327265.47,281957.3,436917.16,243263.17,334764.53,
676,271.1650043077468,2.904166,,,,,,,,,,,205669.06,311577.78,100103.25,359214.75,315417.3,481635.06,
839,271.1650329887575,3.2259187999999996,,,,179.0,62.0,[M+H]+,,1.0,836,270.15774,585234.56,825723.2,495446.12,985542.5,743724.75,1013608.25,
1972,271.2052013986431,6.1920660000000005,,,,,,,,,,,149965.14,454434.9,16665.072,27625.242000000002,600297.44,80349.82,
618,272.1853229513144,2.7729272999999997,,,,270.0,,,,,,,479653.22,509642.97,417144.5,406776.78,527408.0,407482.72,
24,273.12059329569945,0.35315597,,,,4.0,3.0,[2M+K]+,,2.0,25;24,117.07878999999998,762398.7,696299.56,665471.8,650871.6,753251.5,780683.56,
915,273.16710206568126,3.4430872999999997,,,,,,,,,,,386188.12,501309.94,583118.3,316525.1,264158.94,307162.06,
815,273.18056254855975,3.1698923,,,,221.0,58.0,[M+H]+,,2.0,815;813,272.17336,86417.35,124153.305,68828.86,92582.63,95681.87,101197.69,
908,273.18057779793173,3.3937932999999996,,,,245.0,69.0,[M+H]+,,1.0,910,272.17334,233068.31,435611.38,285274.06,391447.28,272469.06,367425.0,
