row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_Anid-p2_1_Run179.mzML Peak area,2024_POS_Anid-EV-alcA_CTRL_1_Run176.mzML Peak area,2024_POS_Anid-EV-alcA_CTRL_2_Run197.mzML Peak area,2024_POS_Anid-p2_1_Run220.mzML Peak area,2024_POS_Anid-p2_1_Run241.mzML Peak area,2024_POS_Anid-EV-alcA_CTRL_3_Run229.mzML Peak area,
1912,216.06295984281724,2.8649297,,,,136,52,[M+Na]+,,2,1883;1912,193.07381,61264.867,0,0,79140.33,70478.6,98871.31,
2218,216.06302507695216,3.2167509,,,,67,56,[M+Na]+,,3,2216;2219;2218,193.07385,427302.84,0,0,702042.44,570419.56,1997358.2,
2415,216.06547314600152,3.4933882,,,,44,,,,,,,3873829.2,4701648.0,6426845.0,4874108.5,4353081.5,5983515.0,
882,216.08650272237006,2.1262975,,,,,,,,,,,452316.66,614841.56,1156047.6,354108.28,429141.56,121552.78,
1558,216.12298587941453,2.5933025,,,,15,43,[M+H]+,,2,1563;1558,215.11593,6260736.5,1548011.4,1911286.4,3789127.8,6623493.0,3262848.0,
1775,216.12301752238193,2.7445443,,,,69,,,,,,,92436.086,220839.3,320709.88,187335.03,190114.31,831798.25,
2377,216.12302680092705,3.4414947,,,,,,,,,,,101942.55,46715.418,5384.3057,81008.29,118298.484,447823.84,
2286,216.12303159598397,3.2999115,,,,,,,,,,,49337.32,82237.266,53021.766,168646.97,178947.98,524141.78,
3379,216.19574835597675,4.8985043,,,,145,,,,,,,743795.75,230467.94,208972.47,1810757.0,1175612.9,2247433.5,
2983,216.19575941475853,4.378753,,,,46,,,,,,,58504.977,1419445.4,1773234.0,350107.44,93179.33,146643.0,
21,216.92260662118767,0.3215613,,,,36,,,,,,,471986.94,413959.2,402460.1,422640.06,364798.22,314316.28,
129,217.06819055733737,0.39666355,,,,163,,,,,,,2227616.5,3706197.5,2408987.2,2925692.5,2036918.9,846846.94,
1090,217.1044590193334,2.2831285,,,,29,31,[M+Na]+,,2,1088;1090,194.11529,430215.75,412053.97,423272.03,342384.7,385801.9,240069.19,
2373,217.10699470951204,3.423994,,,,,,,,,,,309726.72,234277.9,218750.38,384279.3,318013.3,303566.28,
211,217.11821405239576,0.48136482,,,,195,,,,,,,1346568.1,1500355.5,1687175.9,2284801.8,1808526.9,818167.56,
358,217.11822061124988,0.7193942,,,,,,,,,,,1335711.0,162321.12,144416.2,780533.6,1328144.1,1511486.6,
658,217.11825778435966,1.4311304,,,,,,,,,,,219272.64,46241.34,138903.98,366654.62,439777.1,1435016.2,
1642,218.08111182603034,2.6582685,,,,177,,,,,,,77810.66,149853.64,264412.12,131885.48,89016.04,133819.28,
803,218.0811192921375,2.0389817,,,,246,,,,,,,285593.6,541167.56,756540.9,477620.16,217419.94,465197.22,
1824,218.0811502474016,2.7995093,,,,95,,,,,,,328422.66,404789.78,462997.72,434745.12,318406.2,129824.3,
1066,218.12807783429443,2.2613163,,,,0,,,,,,,4528864.0,3855651.5,3414292.2,4159125.5,3788838.5,3471736.8,
495,218.1386538440186,0.9759345,,,,221,,,,,,,1.9546152E7,2278782.5,3371896.5,9833212.0,2.7527924E7,1.9054808E7,
2385,218.13865537577817,3.4492676,,,,251,62,[M+NH4]+,,2,2388;2385,200.10483,155886.4,258682.12,185599.75,213550.58,214245.55,174633.56,
1276,218.13870611733793,2.409707,,,,,,,,,,,290037.88,191924.23,32124.781,200300.58,236020.45,71498.31,
190,219.02659170626484,0.4487897,,,,163,,,,,,,5548465.5,139971.83,84803.56,3122158.5,3587063.0,26867.043,
769,219.11260367953392,1.9936914,,,,192,,,,,,,637291.1,22532.531,4788.885,1023339.44,728716.06,21364.914,
2165,219.1127397399466,3.1366923,,,,198,,,,,,,2873510.8,78967.08,82513.305,914923.1,3465908.8,795488.7,
2443,219.1127437878038,3.5467591,,,,256,,,,,,,145685.14,0,0,65415.152,178812.05,9292.574,
2022,219.11275211249995,2.9531233,,,,91,,,,,,,273626.8,132043.83,174198.25,291805.84,289376.47,281234.72,
1109,219.11278664176893,2.2972114,,,,29,32,[M-H2O+NH4]+,,2,1109;1096,219.08956,389611.28,488784.2,604927.75,781587.56,612795.9,380386.47,
2349,219.11278983528427,3.3992763,,,,,,,,,,,1527477.8,13372.645,4338.2603,1332157.9,369449.34,0,
4041,219.17431641294496,5.5064926,,,,,,,,,,,225461.72,0,0,99782.7,45253.207,461333.4,
2877,219.1743247191511,4.226353,,,,,,,,,,,91535.64,49396.375,56107.258,373548.0,22206.223,210967.84,
189,220.05535513233107,0.44310006,,,,163,,,,,,,1275592.9,2142014.5,1447478.9,1691132.5,454953.22,713860.0,
1291,220.05982458693867,2.418059,,,,,,,,,,,3779.235,3292.7249,3211.6494,17112.547,26280.254,658649.3,
866,220.06014056057737,2.1077976,,,,,,,,,,,374574.7,411001.94,711189.3,414910.16,495715.38,863268.3,
2193,220.09677341500893,3.1847637,,,,66,,,,,,,141228.2,236160.3,369213.47,222930.81,154734.33,277646.7,
820,220.09680915937952,2.0604942,,,,68,,,,,,,1180296.5,1324940.0,1644838.4,1364248.1,1276162.2,1613000.2,
721,220.09685006356816,1.6960893,,,,,,,,,,,509322.34,615333.3,735675.94,607512.3,516730.5,638624.3,
1096,220.096863957256,2.2873385,,,,29,32,[M+H]+,,2,1109;1096,219.08956,605989.9,755895.56,796566.25,872922.6,533812.56,234460.44,
2351,220.09692103404802,3.4035718,,,,,,,,,,,22431.385,87337.74,92228.234,57969.64,41637.49,59452.176,
1601,220.09693069927513,2.6233869,,,,5,,,,,,,138200.38,70325.61,183708.5,171394.53,138921.47,207233.48,
1234,220.10806438213754,2.3829815,,,,38,,,,,,,1109079.4,363042.72,946489.8,1293929.4,959743.7,639443.7,
2162,220.11731606879073,3.123398,,,,,,,,,,,396685.53,26465.908,27351.742,270346.88,1751318.8,646708.75,
2346,220.1174616198496,3.4029865,,,,,,,,,,,312326.5,5190.574,32620.64,191446.72,248000.69,250791.19,
945,220.11789810102928,2.1783752,,,,26,27,[M+H]+,,3,945;947;937,219.11062,3.1560866E7,1.1846775E7,1.5116501E7,1.3717391E7,4.2138708E7,6.831718E7,
1206,220.11811897794954,2.3221257,,,,215,,,,,,,981445.56,275648.3,563310.56,691067.1,1846103.1,2531813.0,
1119,220.15420364642955,2.3029516,,,,29,,,,,,,2176933.0,1056060.4,2201766.2,1190139.5,3775043.5,4759693.0,
166,221.04202088386532,0.41050133,,,,163,10,[M+K]+,,2,166;111,182.07891,3754103.8,8834736.0,7916485.0,5745639.5,4029708.0,2810032.2,
3650,221.0960836563889,5.175421,,,,,,,,,,,75590.25,3055693.0,5262946.5,137197.38,96346.88,175038.67,
3415,221.09615191332594,4.926268,,,,,,,,,,,0,105833.93,152587.03,0,0,11117.051,
943,221.1211971813702,2.1775932,,,,26,,,,,,,2957056.5,1119267.9,1431027.8,1299512.6,4028750.8,6604214.0,
1107,221.15752788031375,2.3030078,,,,,,,,,,,212919.05,39815.527,135246.08,64331.316,378950.72,504903.97,
61,221.18612663159982,0.3828311,,,,,,,,,,,21563.553,6150.563,14352.248,12276.215,97166.43,1378993.0,
4402,221.18996320920377,5.8195333,,,,,,,,,,,276835.88,0,0,264009.75,377415.8,490384.66,
3430,221.18996694663983,4.939834,,,,,,,,,,,200037.2,0,0,154053.45,254827.25,430111.06,
3196,221.18998945875188,4.6568737,,,,,,,,,,,11392.747,0,0,13146.672,22836.771,112670.586,
3713,222.07581510717944,5.238753,,,,,,,,,,,4070.0806,0,0,4626.589,5265.893,289824.66,
2896,222.07589843507063,4.260182,,,,,,,,,,,0,217238.05,96780.83,22941.65,0,3192.7324,
1517,222.07597961126487,2.5670989,,,,224,40,[M+H]+,,2,1525;1517,221.06868,263639.8,1045404.1,1322438.8,748497.6,527485.5,574410.06,
862,222.07975415675978,2.0969512,,,,20,,,,,,,606523.06,1746543.8,1756767.1,339551.03,1165671.9,1419555.6,
2794,223.06001205417041,4.112084,,,,,,,,,,,25352.842,377760.8,259308.08,625938.1,620635.75,1.3693688E7,
5956,223.06387353983686,7.375923,,,,,,,,,,,279940.4,174958.86,67571.79,204398.97,201875.12,92815.875,
3482,223.06394968803406,5.0012755,,,,,,,,,,,224140.75,164245.22,237390.72,378490.3,358561.28,26466.537,
5426,223.06396616815195,6.7531514,,,,,,,,,,,177822.22,119308.56,95810.03,141952.08,183257.22,19403.51,
4645,223.0640491320794,6.011513,,,,,,,,,,,94485.27,48332.402,98559.94,146341.4,161961.58,11526.847,
6480,223.06474910675115,7.8719287,,,,,,,,,,,78876.875,35044.188,4162.159,75671.2,69476.945,37570.184,
586,223.06891254295783,1.2243181,,,,320,20,[M+Na]+,,2,586;585,200.07971,773212.5,26426.533,19906.895,1482561.8,2277280.5,6671101.0,
470,223.0689603531704,0.91143113,,,,,,,,,,,339522.4,8253.033,33025.117,449097.28,728946.75,1055550.2,
1974,223.10757078888716,2.933207,,,,,,,,,,,22228.672,0,0,33643.836,36662.332,321347.88,
1117,223.10757960411627,2.3030035,,,,29,,,,,,,805986.94,394627.2,456471.7,884167.8,802943.5,531520.56,
2297,223.10759429786137,3.3176334,,,,245,,,,,,,94055.88,125116.12,181139.1,131302.06,99244.44,280872.88,
2131,223.10764245151265,3.1003163,,,,37,,,,,,,188926.77,372674.9,145880.95,529277.7,441212.62,5091947.5,
2363,224.00117334599372,3.4118717,,,,,,,,,,,50618.6,343519.66,460349.25,72192.69,90153.58,175183.81,
1726,224.05527108228617,2.7233312,,,,222,,,,,,,1681641.0,132631.86,169468.8,1566251.6,1281767.5,285384.75,
1272,224.0915649278439,2.411446,,,,38,,,,,,,530207.75,524293.7,715715.94,529656.7,517916.1,435020.72,
1829,224.09163278787807,2.8055875,,,,95,,,,,,,917102.3,924527.44,1137566.8,1089440.1,1116053.2,2305107.8,
1994,224.0916401352889,2.9388607,,,,73,,,,,,,77623.95,109590.84,199974.31,196448.23,200965.62,254904.72,
2134,224.11095395498313,3.1003215,,,,,,,,,,,4344.756,35567.84,0,54014.566,41075.312,586869.3,
481,224.12801198026887,0.9395903,,,,,,,,,,,9810759.0,97831.77,244990.39,1.5180683E7,1.678757E7,2.3659622E7,
2112,224.13929014731082,3.0748136,,,,,,,,,,,337193.7,206171.12,417599.25,821218.3,375899.3,2347115.0,
1897,225.07573323366296,2.8476439,,,,,,,,,,,160977.97,2617976.0,1587022.6,519927.84,341753.78,3342130.2,
1515,225.08698241423406,2.5662978,,,,224,,,,,,,560998.75,758530.94,550747.25,672067.0,664573.5,419149.38,
249,225.12346042250147,0.580692,,,,,,,,,,,1143242.1,2215742.8,1611424.0,1432203.0,901479.94,16074.055,
280,226.07097389980063,0.6280311,,,,25,,,,,,,804426.8,1090251.9,1474092.5,800551.75,1077457.4,1773139.9,
2070,226.07099441295804,3.0257862,,,,,,,,,,,220096.53,740799.56,613015.75,271546.94,344873.97,214752.55,
854,226.07100558029788,2.0873883,,,,20,,,,,,,4985480.5,1585607.0,2208679.0,6133390.5,2883897.0,2372544.5,
1417,226.10737941330785,2.5089786,,,,115,,,,,,,1239539.0,1982492.9,2308603.2,1418992.2,1259991.8,1268952.8,
1947,226.10738722794645,2.909705,,,,268,,,,,,,237162.67,244095.86,274720.44,274016.44,242135.44,245345.05,
2103,226.1074412947088,3.040568,,,,,,,,,,,42548.24,47877.016,35619.25,25522.723,47920.957,219296.44,
1842,226.10747954096905,2.8134854,,,,95,,,,,,,292544.84,445346.88,523154.7,458680.88,383436.9,465443.34,
1172,226.10763938278737,2.293185,,,,,,,,,,,15968.814,532332.06,1096343.8,55069.414,45752.0,39006.086,
1260,226.11850534522543,2.3891847,,,,38,,,,,,,399476.34,739642.4,765251.06,622453.25,287686.03,3463.9124,
1717,226.11853697479634,2.7172167,,,,222,,,,,,,922947.06,514545.44,741871.8,749127.6,572727.44,39902.68,
877,226.11853838331308,2.1162176,,,,223,,,,,,,1.098321E7,2.0326682E7,2.5086366E7,1.3647432E7,7394805.5,1150729.9,
3018,226.18009198891943,4.4225335,,,,312,,,,,,,776456.4,878851.5,733454.06,647135.94,722251.1,630317.0,
6314,226.18011285307068,7.7551904,,,,273,,,,,,,436421.72,443931.38,197025.39,213298.84,253428.48,174208.2,
6371,226.18011419645617,7.832111,,,,49,,,,,,,292444.4,280431.72,134373.52,188129.84,209928.78,194340.17,
15,226.9514187907977,0.3166576,,,,,,,,,,,704368.94,563144.2,463823.2,508656.7,525217.94,400433.53,
632,227.04841632436725,1.3788738,,,,,,,,,,,492981.44,531285.25,1406373.4,1623551.6,1585943.8,3817142.5,
3925,227.0703542735094,5.402963,,,,,,,,,,,33346.58,0,0,111753.266,98972.49,643742.8,
637,227.10259167314007,1.3865181,,,,190,,,,,,,1.1610927E7,7851266.5,1.3644771E7,8984518.0,9670835.0,1.8061172E7,
968,227.10260048018552,2.1909254,,,,26,,,,,,,6750527.5,8228367.0,1.4089481E7,8175185.0,5733965.0,5392118.5,
1512,227.10261558198695,2.565458,,,,224,,,,,,,933702.8,2163346.2,3069103.8,1085944.8,1084449.6,761701.5,
1688,227.1026228719346,2.684243,,,,,,,,,,,1061462.4,2029198.4,2790529.8,1291320.8,1096512.6,45933.086,
872,227.12173511685032,2.1162035,,,,223,,,,,,,1043199.2,1378874.4,1685885.1,1338515.0,684998.4,54993.973,
801,227.1389112956925,2.0416927,,,,,,,,,,,62087.504,301444.03,954287.6,41548.867,165896.56,617677.4,
1760,227.13893344422783,2.7415476,,,,,,,,,,,70935.88,320099.34,198131.77,141513.7,81650.72,45332.24,
702,227.13896657287924,1.6317466,,,,,,,,,,,133885.84,425696.2,4857095.0,266195.44,45896.73,514211.78,
197,228.04759119830797,0.4764776,,,,,,,,,,,196340.14,5059.034,3523.3022,177130.8,1351268.8,3087268.2,
780,228.08659764454106,2.01079,,,,71,,,,,,,2505456.5,3097417.5,3148843.5,2642062.8,1966634.1,2302288.5,
731,228.08660576190456,1.7359533,,,,,,,,,,,1768722.9,1.3649175E7,1.5243589E7,1.0490882E7,8109197.5,8096238.0,
1524,228.08661268637744,2.5629835,,,,,,,,,,,810889.94,1241932.2,1364485.0,1096312.8,962109.1,923719.94,
564,228.08661675794644,1.1436306,,,,,,,,,,,7507112.5,2841285.2,2384775.0,2264677.0,1641456.9,1222042.9,
979,228.10583618442112,2.18505,,,,,,,,,,,113889.766,225591.97,1461330.6,59951.05,78996.14,182138.0,
472,228.13417349189558,0.9264937,,,,,,,,,,,1289015.6,2067858.0,2083345.0,1380841.5,1322253.0,48913.836,
375,228.13418489993433,0.75686973,,,,,,,,,,,292832.12,791301.1,271214.3,883828.9,526478.5,33462.27,
574,228.1341865483471,1.1944755,,,,,,,,,,,5706511.0,1.0622401E7,2642018.8,1.0207806E7,5410906.0,215692.67,
3356,228.19574788861667,4.8794904,,,,212,,,,,,,1905492.1,1397958.6,857307.75,1567333.1,1573989.6,1545331.0,
6386,228.1957629732203,7.8345337,,,,49,,,,,,,636308.44,596918.94,294934.75,452409.2,441329.66,486817.1,
2514,228.23213184045122,3.6811886,,,,,,,,,,,2572616.8,1805939.1,1878414.6,2242088.8,2103637.5,2034625.0,
2411,228.232134626517,3.4901075,,,,44,,,,,,,560684.56,405971.2,411694.25,507384.12,459367.3,422088.2,
2451,228.23216812189006,3.5677931,,,,174,,,,,,,202826.88,133691.34,138927.78,175515.25,136809.77,149919.56,
5409,228.2321948505875,6.723154,,,,,,,,,,,76446.06,59901.68,60950.703,67132.38,74507.516,31368.297,
2283,229.0970744030751,3.2998183,,,,,,,,,,,142760.45,238968.66,315149.62,113334.195,137150.72,258819.11,
146,229.11806116036314,0.40317166,,,,163,,,,,,,695213.06,1132593.5,851997.6,991096.2,407084.03,84536.21,
267,229.11816325196602,0.616591,,,,25,,,,,,,5816213.5,9623634.0,1.0186622E7,1.524555E7,9120556.0,2528789.8,
1299,229.11830245634067,2.4279425,,,,,,,,,,,143063.64,308347.47,450226.06,246197.08,226848.95,294014.44,
665,229.15459828711494,1.4894892,,,,,,,,,,,969649.2,2313937.0,4083104.2,1524197.5,1037131.25,1.1270844E7,
1275,229.15460909289595,2.4122458,,,,38,,,,,,,2.1935306E7,4508739.0,4012148.0,8025028.5,2.7102232E7,3.624498E7,
766,229.1546125499027,1.9749919,,,,,,,,,,,1456966.0,843119.94,2009314.5,1082234.1,1714066.5,9952847.0,
1780,229.15463396781672,2.7627285,,,,69,,,,,,,139097.81,209950.78,314503.62,121845.734,242779.83,321228.94,
3249,229.98105469560218,4.7402616,,,,99,,,,,,,6496051.5,6049792.5,5821101.5,6327775.5,5963241.5,5206340.0,
4228,230.09574246175652,5.660258,,,,,,,,,,,68849.734,7432.33,0,63321.367,648777.3,152446.22,
1420,230.102278398056,2.489099,,,,,,,,,,,140565.28,359544.03,472179.94,297960.8,327627.66,147538.6,
2450,230.1174372679663,3.5668821,,,,174,,,,,,,1048319.7,0,0,163926.58,561381.06,475812.25,
1997,230.13860622689833,2.9535942,,,,254,,,,,,,185000.38,135573.27,101836.41,155064.73,240067.27,102757.21,
828,230.13860982516985,2.0639424,,,,,,,,,,,1244374.4,3895.355,10571.717,156021.58,1566410.2,834445.7,
672,230.15788091437457,1.478501,,,,,,,,,,,3743.3228,43468.406,40333.094,16298.012,18313.691,1335100.0,
2945,230.1749617510158,4.331427,,,,,,,,,,,291638.4,303209.44,346781.0,296015.72,308811.84,260132.45,
2387,230.17499579612203,3.4497955,,,,,,,,,,,325709.44,0,0,222990.98,173627.58,0,
367,230.18629284758197,0.7609734,,,,,,,,,,,140698.8,771412.75,1126906.1,200437.4,101868.11,2170129.0,
3248,230.98442533739157,4.7406135,,,,99,,,,,,,541871.06,491732.94,485142.9,518785.75,489950.84,421365.9,
2663,231.07636561000382,3.9140365,,,,,,,,,,,369446.06,4512.058,0,264774.4,375429.53,235823.5,
1549,231.11263374554028,2.5873206,,,,,,,,,,,81855.47,181624.03,223682.95,122050.09,118340.71,184707.25,
1805,231.11265080165003,2.7560213,,,,,,,,,,,36232.86,100522.99,304951.8,14808.898,30061.83,13267.588,
1151,231.17024708916514,2.3214417,,,,29,,,,,,,2218554.5,1310463.9,2040806.9,1869429.0,1646718.8,1681052.8,
1447,231.17026019217306,2.529507,,,,115,,,,,,,1271745.2,333608.75,452172.25,956755.3,1402450.5,616245.4,
3255,231.97898730268764,4.741236,,,,99,,,,,,,6471717.0,5961621.5,5755841.5,6457133.5,5838651.5,5198520.0,
1598,232.11789295040697,2.6198423,,,,5,44,[M+H]+,,2,1598;1594,231.11077,3377525.2,5653526.0,6545509.0,4752486.5,4914708.0,9847491.0,
2021,232.11790449391012,2.9997418,,,,,,,,,,,53976.31,66591.016,56861.684,64533.105,73160.41,208957.03,
2139,232.11790831970282,3.0746174,,,,166,,,,,,,174029.6,48601.438,56861.684,218074.05,145002.52,322223.66,
963,232.15426811071222,2.1884317,,,,247,,,,,,,7.151806E7,3337144.5,5032907.5,2.3181168E7,9.409743E7,5.4027356E7,
3247,232.98234640628547,4.743216,,,,,,,,,,,534448.25,494443.9,481290.47,534150.8,486821.66,424155.62,
1721,233.04435809830943,2.7161844,,,,,,,,,,,196170.1,0,0,416936.03,274490.22,23445.848,
2260,233.09202428289936,3.2644732,,,,148,,,,,,,721045.9,101168.18,115942.734,673523.0,689348.1,293881.5,
2374,233.09209017406167,3.4246018,,,,,,,,,,,121732.01,43864.13,33616.75,129378.47,103706.34,4072.976,
863,233.11310011793475,2.1003835,,,,,,,,,,,699672.9,102822.09,51941.133,525272.3,934927.0,2088846.8,
1597,233.12126254305554,2.6190104,,,,5,,,,,,,229421.73,519315.12,674809.06,341304.66,387596.56,1035202.56,
1561,233.12837973167998,2.604023,,,,,,,,,,,37376.383,21280.68,151526.44,74138.97,38490.99,349937.28,
774,233.1494904965284,2.0210865,,,,,,,,,,,122447.4,558063.1,820749.7,209740.11,798596.44,931288.8,
884,233.14973583891754,2.1270978,,,,173,,,,,,,1930382.5,692653.3,1042838.1,1515373.6,1684574.2,955909.0,
3483,233.15352763569956,5.0001464,,,,,,,,,,,150491.22,0,0,276178.97,297808.12,500712.72,
939,233.15759883235626,2.1892889,,,,247,,,,,,,8537791.0,310239.72,319543.88,2615059.5,1.120844E7,6411954.0,
4182,233.18995417125458,5.6113324,,,,178,,,,,,,519281.66,1004859.75,1479842.0,626770.44,688026.4,861392.7,
1335,234.0756847309144,2.453067,,,,,,,,,,,282845.66,348805.53,397054.03,378009.38,315960.38,411190.28,
4108,234.07588071741756,5.5695806,,,,240,,,,,,,72630.195,0,0,372949.78,61834.617,0,
1116,234.07591665291258,2.3021145,,,,29,,,,,,,388864.8,442739.25,585087.1,481049.22,432070.06,563703.2,
995,234.07595971657804,2.2087588,,,,210,,,,,,,638247.5,843377.06,1101376.2,845680.44,754253.1,1232675.2,
2768,234.0759703567062,4.093258,,,,,,,,,,,22991.121,33257.113,51400.332,23828.309,30605.738,94377.92,
1499,234.13352587744976,2.56134,,,,224,,,,,,,1156338.6,1086302.0,1045483.9,807287.56,1626568.9,2937310.8,
2372,234.1335938676298,3.4258556,,,,,,,,,,,54184.797,40275.918,34766.785,59648.22,53205.516,57310.98,
2498,235.0964024905371,3.6459382,,,,,,,,,,,202152.94,0,0,569986.8,364336.1,1218109.8,
2383,235.09647392268892,3.449268,,,,,,,,,,,9167.141,177626.3,208556.2,7991.384,19454.87,66172.97,
1700,235.10761227992757,2.6995354,,,,,,,,,,,270033.75,60845.234,111470.35,225052.34,241973.84,167781.92,
1566,235.10764333445175,2.5951746,,,,15,,,,,,,1535241.4,184308.05,192197.33,938942.44,1701672.5,1031574.8,
3621,235.13280201209167,5.156223,,,,,,,,,,,39873.043,0,0,109640.836,63921.12,0,
3944,235.13281258370463,5.4299545,,,,230,,,,,,,1302345.8,0,0,1973610.4,1229167.8,0,
62,235.16535085514124,0.3763225,,,,,,,,,,,99583.55,42950.562,27756.445,108166.05,210661.83,2052560.0,
3623,235.1692743734142,5.1625915,,,,,,,,,,,60169.074,267565.66,321784.78,47295.21,59671.91,52034.914,
1412,236.09151842008006,2.5047863,,,,,,,,,,,202590.2,433830.84,573826.1,287938.4,235472.69,194879.52,
2987,236.09157192305975,4.384107,,,,,,,,,,,17230.896,0,0,0,20505.135,162587.17,
1548,236.09158767567578,2.6109087,,,,,,,,,,,200623.4,156249.34,185875.27,132113.42,1567283.0,2283511.0,
2681,236.09163683514672,3.943311,,,,,,,,,,,31192.475,83163.67,167415.81,84459.875,77643.74,144365.0,
1199,236.0916409067254,2.3559468,,,,215,,,,,,,1717983.4,2166141.2,2828308.0,2174473.5,1677951.5,2223361.2,
2051,236.09166390442286,2.9496963,,,,,,,,,,,81800.89,163526.11,242108.31,120122.4,110640.65,206532.69,
800,236.09165260891027,2.0372446,,,,246,,,,,,,1105741.9,1872417.8,2564804.8,1887825.1,1946309.6,2119092.8,
1649,236.09165596100254,2.6601017,,,,177,,,,,,,1544489.1,2881606.8,3961246.2,2435379.2,1905582.5,2700627.5,
2057,237.061239481348,3.0178728,,,,,,,,,,,87749.984,4506.213,0,62820.875,105670.01,194566.33,
1727,237.06128105274107,2.7258244,,,,,,,,,,,105207.91,148620.34,138469.98,124406.766,174439.25,333013.2,
1645,237.0727790272812,2.662851,,,,,,,,,,,3184.0457,194260.48,337297.47,33451.58,10630.103,27828.51,
1025,237.08690587913065,2.2327096,,,,0,,,,,,,5247148.0,1438545.6,1879496.1,6607824.5,5990658.5,2080185.2,
2304,237.08695665482082,3.3003273,,,,,,,,,,,0,0,0,8396.328,3952.4958,173055.17,
1643,237.09501524765403,2.6582496,,,,177,,,,,,,177372.56,367996.28,506621.16,316522.75,238585.38,343242.25,
2438,237.11562853939387,3.5380013,,,,,,,,,,,388549.72,0,0,164147.05,404911.0,68878.664,
1178,237.1231795153714,2.3417265,,,,215,,,,,,,496324.16,54513.746,270998.5,425952.47,471665.5,338284.78,
1738,237.12324474057812,2.6978366,,,,222,,,,,,,357392.25,214349.95,299600.97,328761.9,436100.84,372815.84,
1633,237.12326485999918,2.6388543,,,,,,,,,,,1269332.8,472101.75,588183.3,1086150.4,1398581.6,1197976.1,
2046,237.1597082171384,3.0983343,,,,,,,,,,,193612.38,61410.598,396473.66,43261.766,80632.24,558821.7,
3476,237.2324407106913,4.9899282,,,,,,,,,,,602329.25,480731.94,576869.06,494884.16,490019.84,203027.78,
3586,237.23244799167136,5.115465,,,,,,,,,,,81765.27,57794.6,58400.24,52538.566,73220.95,104453.234,
2779,238.07097195481856,4.117605,,,,,,,,,,,53334.598,0,0,37965.1,64069.73,448413.84,
5797,238.07181513273588,7.2093277,,,,,,,,,,,85938.6,112847.734,163736.08,157229.55,86721.94,138121.52,
1563,238.10537390672982,2.595239,,,,15,43,[M+Na]+,,2,1563;1558,215.11593,933780.1,310682.88,350637.5,547565.44,840059.94,314050.56,
1240,238.10720995592405,2.388164,,,,38,33,[M+H]+,,2,1261;1240,237.10001,277141.34,400977.44,564001.56,274603.47,250055.62,324992.16,
1422,238.10722580086335,2.5115662,,,,115,,,,,,,176032.36,250883.88,356461.16,217285.73,182148.03,206359.81,
2095,238.10729403408536,3.0541384,,,,158,,,,,,,149708.25,109287.62,120735.36,160550.53,195409.94,127911.15,
2253,238.10731035914182,3.2551458,,,,,,,,,,,665375.9,176178.48,231802.56,746337.2,1033724.4,675002.56,
2353,238.10732833201908,3.4035118,,,,164,61,[M+H]+,,2,2357;2353,237.10005,1231760.9,3214509.5,4718566.0,2415002.5,2087880.5,2459179.0,
1152,239.1022800832093,2.3088198,,,,,,,,,,,95872.56,527428.94,488032.84,47797.984,132373.0,24502.197,
575,239.10245934711693,1.1927861,,,,,,,,,,,1237649.0,2548244.5,3436625.5,1574849.6,1092788.0,995761.94,
1525,239.1024821902209,2.5621953,,,,224,40,[M+NH4]+,,2,1525;1517,221.06868,207567.19,136553.81,69249.72,202161.38,210086.44,560121.44,
1364,239.10257618021762,2.47079,,,,114,,,,,,,534027.75,809493.4,1073306.1,656302.25,603227.94,672028.2,
2350,239.110683983945,3.402313,,,,,,,,,,,140107.78,394264.22,591845.6,290993.12,259607.52,269769.2,
1431,239.14886617580603,2.5174158,,,,115,,,,,,,269643.56,431382.03,410886.03,328358.53,380415.44,375926.66,
2313,239.17534135773914,3.360595,,,,,,,,,,,253154.28,338993.7,277120.7,274620.8,228948.12,384664.44,
1203,240.08636862378214,2.3619382,,,,215,,,,,,,229713.9,907776.1,767232.44,387847.3,332452.66,423925.47,
342,240.1228742445284,0.7200495,,,,,,,,,,,180181.9,0,0,1171475.5,1016853.56,2746695.0,
1382,240.13434772066,2.4590218,,,,,,,,,,,73112.125,196570.22,598333.6,308041.72,132037.1,34556.33,
1880,240.13435719537725,2.8331175,,,,,,,,,,,41901.543,112061.37,310561.06,62044.715,44184.105,39374.316,
3023,240.1593841936874,4.432863,,,,,,,,,,,118952.01,0,0,300531.5,202159.2,0,
1795,241.07066228123207,2.7706938,,,,,,,,,,,0,0,0,0,0,519593.56,
3701,241.09726457115863,5.2143807,,,,,,,,,,,3690.629,39465.195,0,30414.863,28415.496,612335.1,
1056,241.11820177177205,2.2563207,,,,0,29,[M+NH4]+,,2,1056;1063,223.08439,784514.9,1425392.0,2030617.2,932168.6,807563.56,1172442.0,
1300,241.11823142189078,2.4279177,,,,,,,,,,,216498.34,355642.25,406022.1,328350.78,249424.56,288553.4,
2404,241.1182392460139,3.4765818,,,,232,,,,,,,6653396.0,1.1310473E7,9874809.0,9107301.0,5852089.5,723142.2,
929,241.15458942922228,2.1699874,,,,26,,,,,,,372729.94,1044944.8,2057273.4,542968.5,337821.12,1277800.5,
