row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-Media_1_Run17.mzML Peak area,2024_POS_CC-Media_2_Run53.mzML Peak area,2024_POS_CC-Media_3_Run73.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,
170,261.1234003808807,2.597109,,,,8,,,,,,,2.7032322E7,2.9590432E7,2.9901938E7,3550931.0,3745073.2,3679835.0,
167,262.12676175515173,2.597109,,,,,,,,,,,3969908.0,3346891.8,4360256.0,544342.3,575908.7,557938.75,
225,264.13354368815965,3.4734802,,,,,,,,,,,0,5833.16,16659.895,737559.6,1062805.0,876122.44,
388,265.2525374186734,6.6784396,,,,,,,,,,,0,0,0,259705.45,360203.2,393826.16,
406,265.2525524838647,6.9043164,,,,,,,,,,,0,0,0,24087.172,60746.46,58773.48,
607,265.25255331616205,7.6855483,,,,,,,,,,,0,0,0,156542.48,261957.95,215768.48,
569,265.2526960516312,7.581964,,,,,,,,,,,0,15063.803,5933.089,98056.33,157325.1,139418.03,
199,266.1597257346239,3.1982114,,,,,,,,,,,317492.22,287443.25,336493.2,240835.84,227876.83,261958.55,
111,268.10387430332787,0.4279076,,,,,,,,,,,249168.19,196995.48,162378.34,0,0,0,
133,268.10394892695336,0.8806004,,,,,,,,,,,5460158.0,6582781.5,6376022.0,40405.57,71270.35,86622.47,
242,269.2222770626368,4.26692,,,,,,,,,,,350225.84,355845.75,372989.53,0,0,0,
266,270.2062933069449,4.777081,,,,,,,,,,,102480.87,121115.33,128564.53,331885.22,372678.72,357785.06,
187,272.18557232672356,2.821328,,,,,,,,,,,1162867.9,1323443.4,1196434.4,1329863.4,1246104.6,1344371.1,
107,273.0760222628506,0.3966879,,,,89,,,,,,,482744.6,424524.84,410602.06,474003.75,536334.9,512929.03,
131,273.0760946680327,0.88058543,,,,96,,,,,,,4058661.0,4077521.8,3898409.8,4167048.0,4015543.8,4024984.8,
233,274.16478569217395,3.542373,,,,15,,,,,,,1013767.8,882008.75,881229.9,809188.4,835814.9,832806.6,
276,274.27400414556024,4.8507037,,,,,,,,,,,32198.803,33122.965,26733.26,183454.72,286962.53,226529.44,
293,274.27400739766426,5.2000237,,,,,,,,,,,0,0,0,240222.11,416781.6,325205.22,
449,275.2580052346884,7.166208,,,,,,,,,,,25904.955,25007.326,23894.94,185503.77,275558.9,183415.75,
163,276.13418908351747,2.51831,,,,,,,,,,,364329.2,427124.7,430434.4,29060.229,25185.693,30139.29,
399,279.231792898235,6.7792497,,,,49,,,,,,,0,0,0,482344.56,629786.56,802216.6,
571,279.23180220386877,7.5991683,,,,46,,,,,,,0,0,0,84364.93,104329.93,232593.02,
507,282.13619563764445,7.3877864,,,,,,,,,,,0,0,0,470439.75,535024.94,387469.5,
546,282.27907653918794,7.518904,,,,,,,,,,,1967492.8,2124447.5,2131620.2,1989211.8,1936338.8,2290065.5,
404,283.14400039538947,6.8746753,,,,,,,,,,,0,0,0,10066.047,145386.92,248361.39,
479,283.14400059812164,7.2952867,,,,58,,,,,,,0,0,0,562244.25,645186.9,536754.0,
408,283.2630902179971,6.9043164,,,,104,,,,,,,0,0,0,341006.7,609630.0,538834.44,
387,283.26309289652636,6.676023,,,,,,,,,,,0,0,0,1440401.5,2036659.6,2189052.0,
395,284.1336777781481,6.776315,,,,,,,,,,,0,0,0,53117.48,73940.195,60785.402,
222,284.1392938809728,3.4347327,,,,,,,,,,,395652.8,454104.94,435040.28,38648.336,37804.723,37722.652,
210,284.139302734891,3.2732725,,,,,,,,,,,153258.45,160280.44,180660.5,0,0,0,
436,284.1518623199472,7.0808067,,,,21,,,,,,,0,245222.34,191970.2,5.597704E7,6.782316E7,6.120318E7,
323,284.2947131466637,5.654171,,,,66,,,,,,,0,0,0,162967.89,303447.9,244343.67,
753,284.2947349506989,7.916863,,,,,,,,,,,233893.05,250188.28,235184.9,326421.53,551137.5,508888.25,
385,289.21611831860406,6.6595235,,,,,,,,,,,0,0,0,255270.72,268152.3,427216.56,
109,295.05793792656885,0.40342292,,,,89,,,,,,,985151.94,893100.94,799564.6,1001841.0,1052370.9,1028745.9,
130,295.058006956278,0.8387018,,,,,,,,,,,1046185.06,1101122.5,1110651.8,1241010.0,1220522.2,1269358.9,
450,297.2401040512532,7.1649647,,,,,,,,,,,28002.86,0,0,63711.74,156108.44,94991.25,
424,297.24207375838205,7.0600104,,,,,,,,,,,0,0,0,46514.586,92143.54,67951.92,
345,297.24233173461334,6.2711463,,,,,,,,,,,96919.16,123257.664,132033.97,147407.62,148655.23,180093.1,
396,297.24234468185165,6.776315,,,,49,,,,,,,0,0,0,1163659.1,1471426.9,1768609.0,
160,298.09677893618056,2.4374578,,,,,,,,,,,3131717.2,3507146.0,3642462.2,0,0,0,
324,302.30530365585804,5.654171,,,,66,,,,,,,0,0,0,6792641.0,1.14365E7,8906008.0,
322,303.3087031627925,5.653864,,,,,,,,,,,0,0,0,1267029.6,2123404.8,1692953.5,
326,307.2477945219378,5.680525,,,,,,,,,,,436145.72,436928.12,435545.78,449512.62,468750.2,450707.34,
826,310.31036352678166,8.000055,,,,,,,,,,,284282.47,608539.1,481275.53,254356.6,286550.78,499595.44,
563,311.2579898223758,7.5951686,,,,46,,,,,,,0,0,0,1088206.2,1280813.8,2570127.2,
564,312.26136055328453,7.59279,,,,,,,,,,,0,0,0,206950.64,246464.55,509221.3,
380,313.1433620175648,6.6280913,,,,112,,,,,,,264468.12,390494.88,445344.4,374542.4,667083.25,574642.25,
165,316.21174001411265,2.5789583,,,,,,,,,,,386962.28,537261.06,413242.8,555945.0,518763.5,515751.84,
179,316.2117582036372,2.7408764,,,,,,,,,,,869839.94,1074805.5,902399.1,1166596.2,1072906.8,1235190.8,
397,319.2243444162932,6.776315,,,,49,,,,,,,0,0,0,655611.8,886726.0,1019114.0,
452,319.2841653847927,7.1762643,,,,56,,,,,,,150870.38,186546.11,145575.48,523539.0,741985.6,576642.25,
212,320.17027908769865,3.2868764,,,,,,,,,,,56265.566,44497.81,46706.934,36998.15,44587.94,42043.977,
237,320.1702828316109,3.7527983,,,,,,,,,,,69595.76,50649.31,56278.63,54729.83,70265.625,52197.117,
244,320.17033595652487,4.3196235,,,,71,,,,,,,5769995.5,4920712.0,5571528.0,4979478.0,6276044.5,4532468.0,
40,323.11325636034184,0.366299,,,,89,,,,,,,741288.56,669415.44,644496.3,747296.75,802246.44,720290.3,
79,324.1194915836174,0.3801199,,,,,,,,,,,97666.29,237645.98,401643.84,0,0,0,
99,325.1140674001604,0.3752478,,,,,,,,,,,107729.51,94568.25,917690.9,26185.98,31125.254,17042.535,
245,325.1256526020279,4.3211417,,,,71,,,,,,,569281.6,504384.4,650136.2,478547.88,694140.5,467068.2,
38,325.1288909964672,0.3646718,,,,89,,,,,,,877665.6,766065.3,331702.44,933909.3,976999.25,901709.6,
620,328.3208964130575,7.739486,,,,,,,,,,,0,0,0,87575.086,221520.3,164891.4,
330,328.320948276541,5.7971663,,,,,,,,,,,0,0,0,282155.47,492394.56,379713.75,
335,330.26376267050347,6.0295167,,,,33,,,,,,,701816.9,823480.06,819728.1,6347.087,6112.0635,6561.0005,
683,331.2631053984942,7.8373756,,,,,,,,,,,0,0,0,115897.48,394843.62,223915.17,
580,331.26329197215983,7.6254478,,,,,,,,,,,0,0,0,20257.5,245693.8,169734.66,
542,331.2639585395563,7.54526,,,,,,,,,,,0,0,0,4607.492,276439.2,52967.832,
565,333.2399644415644,7.5951686,,,,,,,,,,,0,0,0,167819.62,203601.39,343585.44,
336,335.21926094026077,6.0295167,,,,33,,,,,,,633891.2,765870.25,776949.25,20046.773,35424.13,23391.676,
453,336.3108000532033,7.1752415,,,,56,,,,,,,234079.61,271359.97,215205.5,746945.94,1076857.8,849423.06,
442,336.325908773239,7.123449,,,,,,,,,,,694291.94,1083931.6,1208198.8,651802.1,575735.6,741881.56,
420,336.3259273993522,7.009754,,,,,,,,,,,83037.91,176175.64,152449.84,85868.66,70645.16,104868.84,
578,336.32594571109183,7.609148,,,,38,,,,,,,152037.61,145675.0,146996.84,154349.2,221122.31,286090.5,
879,336.3260137626084,8.10308,,,,,,,,,,,273173.03,500459.44,303523.62,297971.06,232209.97,692998.4,
742,338.341645713634,7.8774953,,,,118,,,,,,,162912.12,95508.21,98162.56,91675.734,211391.6,177680.81,
1048,338.34174718379427,8.409102,,,,62,,,,,,,1.2572932E7,2.2607292E7,1.692061E7,1.3413997E7,9188508.0,2.3003376E7,
350,339.2889583724674,6.3042283,,,,,,,,,,,0,0,0,53475.543,103611.766,86666.98,
600,339.2891771068909,7.6829114,,,,,,,,,,,0,0,0,254325.5,485049.84,403657.6,
575,339.28919487612455,7.627344,,,,,,,,,,,0,0,0,178300.7,405750.5,356638.62,
1050,339.34501871257413,8.409102,,,,,,,,,,,2973195.2,5454506.0,4025405.0,3147150.0,2120189.8,5468818.0,
254,340.1939483169686,4.5869536,,,,,,,,,,,1035056.2,1181301.0,1289988.0,0,0,0,
1047,340.3482663287538,8.409102,,,,,,,,,,,354470.8,628603.06,439260.34,363254.66,233442.12,611894.0,
1038,341.28371535271793,8.400458,,,,,,,,,,,0,0,0,391172.62,452829.72,594376.56,
486,341.2838765302328,7.360967,,,,,,,,,,,0,0,0,72023.01,148989.78,302947.22,
510,341.2838987179352,7.4069343,,,,,,,,,,,0,0,0,150291.23,252910.94,693452.8,
422,344.3157914006229,7.024404,,,,,,,,,,,0,0,0,573794.6,710996.5,693636.2,
409,344.31579250999977,6.9043164,,,,104,,,,,,,0,0,0,112735.77,189733.34,233324.95,
80,345.02408055798134,0.38500115,,,,,,,,,,,35836.81,161220.42,501384.66,0,0,0,
64,346.1011043790263,0.38131237,,,,,,,,,,,168275.48,496362.47,794999.3,0,3063.0151,0,
647,347.31540071901713,7.782333,,,,,,,,,,,46121.88,9018.158,10693.727,88954.31,386420.4,146343.52,
89,350.11887908581167,0.38500118,,,,,,,,,,,157523.16,346503.22,561001.56,0,0,0,
114,350.1189577370237,0.51235527,,,,,,,,,,,473410.2,1649861.2,2418197.5,0,0,0,
895,352.32086532819244,8.141659,,,,,,,,,,,0,0,0,153215.78,592761.4,335402.06,
474,352.3208692580647,7.280718,,,,,,,,,,,562395.2,717354.06,785387.0,1089660.0,1369743.5,1998155.9,
366,353.26849661720877,6.4612794,,,,120,,,,,,,0,0,0,922546.44,1521326.8,1814663.9,
475,353.32436935141004,7.2786293,,,,,,,,,,,111007.914,136394.73,166563.75,243778.39,305652.6,425478.6,
577,354.33652160786437,7.601757,,,,38,,,,,,,486707.6,504419.88,504134.53,470990.53,714735.6,911739.0,
552,354.3365445681273,7.5541844,,,,,,,,,,,389993.8,87126.45,92017.82,325884.06,78915.31,143703.42,
652,356.3157793997829,7.7931323,,,,,,,,,,,0,0,0,339723.6,1345794.0,954438.8,
921,356.35218508001344,8.228904,,,,,,,,,,,0,0,0,369992.7,585957.8,517448.25,
333,356.3521940300853,5.9535675,,,,,,,,,,,0,0,0,141983.44,199470.02,185759.89,
585,357.2786635045927,7.654021,,,,,,,,,,,0,0,0,724204.25,1032303.94,1662623.6,
597,357.29973249255164,7.6829114,,,,85,,,,,,,0,0,0,687453.44,1156175.1,1011366.5,
573,357.29979406946126,7.599653,,,,46,,,,,,,0,0,0,598495.56,1010971.06,909195.06,
383,358.273894434408,6.656847,,,,,,,,,,,0,0,0,877293.44,1072762.2,819912.5,
343,358.36783766782014,6.2440643,,,,86,,,,,,,247667.62,365704.97,113169.98,692833.2,661248.3,1627111.8,
103,360.1498925482302,0.38825503,,,,,,,,,,,379102.8,1428338.2,1428441.1,0,0,0,
20,362.9261882771095,0.3396124,,,,52,,,,,,,406094.38,343102.88,373227.5,354759.38,369470.1,330304.72,
1553,362.9262463450243,10.271221,,,,22,,,,,,,510317.22,262359.97,271886.4,201214.08,348351.3,211012.69,
461,363.31038386006435,7.187697,,,,,,,,,,,124025.22,170093.22,106376.83,262229.12,368717.9,303541.25,
71,364.13976088371606,0.38094306,,,,89,,,,,,,2296724.5,2172656.5,2088205.6,2164893.5,2303672.0,2238666.2,
247,364.19647480848045,4.4010835,,,,,,,,,,,462520.03,390827.9,474754.44,402542.47,492407.03,407481.97,
648,364.3420310490719,7.7812247,,,,,,,,,,,131179.4,53468.438,49761.414,231243.25,946921.4,339089.28,
54,365.10551475064716,0.37524796,,,,89,,,,,,,6802255.5,1.2459506E7,1.8573288E7,17830.836,42095.297,95978.78,
374,365.1357690784762,6.5348454,,,,,,,,,,,421061.88,524821.8,518790.28,296426.28,522036.38,462507.6,
423,366.29771344518184,7.0265427,,,,,,,,,,,0,0,0,43550.01,48060.08,40414.9,
407,366.29776179467757,6.9043164,,,,,,,,,,,0,0,0,21781.145,48916.566,54410.164,
470,366.3000179588582,7.2708573,,,,,,,,,,,0,0,0,178060.16,437725.12,372269.3,
1214,366.3000926522922,8.725678,,,,,,,,,,,0,0,0,52076.996,69340.875,78970.68,
875,366.33643889836185,8.095967,,,,,,,,,,,0,0,0,149833.12,574569.2,315680.12,
931,366.33646372490495,8.265025,,,,,,,,,,,0,0,0,142250.89,518461.38,303253.84,
1224,366.372856441886,8.757087,,,,,,,,,,,118335.055,120356.375,74206.125,549530.75,753597.6,1054200.5,
340,371.2741394255925,6.1716533,,,,,,,,,,,0,0,0,451548.53,712887.75,715216.4,
327,371.27414803970686,5.6902347,,,,,,,,,,,0,0,0,294413.38,415180.28,455190.56,
305,371.27417720713566,5.567621,,,,,,,,,,,0,0,0,420440.84,591540.94,617121.25,
284,371.2741777414831,5.001726,,,,,,,,,,,0,0,0,30918.408,56089.42,60613.79,
371,371.27900593211183,6.4756913,,,,,,,,,,,0,0,0,502538.06,807974.25,946421.2,
1074,371.3154013105365,8.4537325,,,,,,,,,,,183250.69,202267.53,173596.67,120487.09,231329.11,123839.734,
102,372.19005415381497,0.3866457,,,,89,,,,,,,1127802.5,975908.3,425820.84,1231703.9,1384058.9,1170946.1,
477,374.3027108024243,7.2844205,,,,,,,,,,,160283.16,71613.52,80923.48,212531.94,566049.75,766498.25,
346,374.3627023876618,6.2728677,,,,,,,,,,,154355.69,112383.1,43723.16,276921.25,78463.32,699012.5,
60,376.1420894551834,0.37768874,,,,89,,,,,,,745200.06,650980.75,567540.75,815946.3,887185.75,805061.2,
576,376.31859501622466,7.5986447,,,,,,,,,,,224060.28,66004.81,65056.11,139788.05,420608.1,422823.75,
61,377.1454351075011,0.37768877,,,,89,,,,,,,6510065.0,5490882.5,4893072.0,6921927.5,7296857.5,6748111.0,
598,379.281719407503,7.6846347,,,,,,,,,,,0,0,0,52729.035,472827.22,192671.88,
460,380.33686301653194,7.1872706,,,,24,,,,,,,375450.7,506616.12,344069.06,837024.4,1153680.1,890971.0,
42,381.0790048092431,0.37198427,,,,,,,,,,,60816.805,328584.62,703555.94,0,0,0,
851,381.33616488708503,8.06586,,,,57,,,,,,,0,0,0,412930.94,693158.56,833076.3,
458,384.3470142715435,7.184437,,,,24,,,,,,,118086.44,124132.28,156581.16,164877.11,156524.22,148110.97,
744,384.34704988797995,7.880774,,,,118,,,,,,,345800.53,236339.94,242586.8,205370.1,459671.3,346804.84,
924,384.3471147452178,8.250491,,,,,,,,,,,23514.96,55175.88,78164.01,867564.94,1441836.2,1210263.9,
547,386.32634196472594,7.520536,,,,84,,,,,,,0,0,0,1643352.6,4164666.2,3279685.0,
519,386.32634836769586,7.4288654,,,,11,,,,,,,0,0,0,1464718.6,2564700.5,2726730.8,
296,387.1800872051986,5.2064347,,,,19,,,,,,,1808882.9,1878426.4,1545020.2,353825.66,435207.62,350158.44,
304,387.1929525798926,5.5568523,,,,,,,,,,,383134.38,417026.97,199076.42,292034.7,375780.28,393325.56,
548,387.32975356254514,7.520536,,,,,,,,,,,0,0,0,380591.6,997254.4,777847.56,
1065,391.2841396760375,8.435639,,,,,,,,,,,227225.17,566468.5,371497.9,304574.9,385389.1,359957.03,
253,392.19138745624304,4.5634694,,,,,,,,,,,2472334.0,1832366.5,2193098.2,2131720.2,2679363.2,2003049.5,
368,393.2609978856553,6.464419,,,,120,,,,,,,0,0,0,866359.3,1339754.4,1495963.1,
241,394.2221876365051,4.1515126,,,,78,,,,,,,2471641.5,2471542.2,2660415.5,262886.66,340853.97,301948.3,
347,395.276592138546,6.302137,,,,,,,,,,,0,0,0,230807.28,382773.7,355762.3,
394,395.27671757188017,6.7555466,,,,,,,,,,,0,0,0,29983.357,41471.047,41791.73,
1064,397.3098478492678,8.436484,,,,,,,,,,,0,0,0,209557.23,391759.78,272479.53,
553,397.3098582080441,7.5446587,,,,,,,,,,,0,0,0,96494.04,311417.0,483759.84,
655,397.30987951497764,7.8078885,,,,,,,,,,,0,0,0,362768.6,1352729.9,1146602.5,
890,397.3098915129048,8.130834,,,,,,,,,,,0,0,0,82259.57,117020.88,262370.88,
523,397.30989883358916,7.5049934,,,,,,,,,,,0,0,0,44601.594,149476.98,331605.56,
283,398.2300119750824,4.99328,,,,,,,,,,,0,0,0,584495.2,986272.94,932737.4,
288,398.2300376024482,5.1044846,,,,,,,,,,,0,0,0,2135922.0,3267316.8,3356334.2,
384,398.266321416606,6.6595235,,,,,,,,,,,0,0,0,330661.7,465436.38,344556.2,
240,399.17757419254485,4.150301,,,,78,,,,,,,722589.4,758022.9,777517.3,30143.324,46159.695,40503.67,
997,399.3256325029345,8.359847,,,,,,,,,,,0,0,0,95484.86,804269.5,202119.6,
376,400.30551098981795,6.5947914,,,,,,,,,,,392561.44,428527.03,450250.3,251977.0,451328.5,413622.84,
447,403.2323418082871,7.1619277,,,,,,,,,,,90109.02,235512.6,173299.89,219683.12,337880.7,255793.48,
847,403.31807917445605,8.062268,,,,57,,,,,,,0,0,0,402475.53,1078867.5,902862.94,
295,404.2065646600406,5.2064347,,,,19,,,,,,,1902525.1,1930800.4,1608703.2,363168.97,452540.28,337792.12,
1076,405.3513629646645,8.456491,,,,,,,,,,,0,0,0,473054.38,572655.3,804948.44,
473,406.2923923573162,7.286152,,,,,,,,,,,0,0,0,67993.055,430585.75,323153.88,
737,406.3289021799849,7.866052,,,,,,,,,,,239281.62,39955.703,53311.574,79709.7,367358.88,238369.4,
455,406.3289331547542,7.181614,,,,,,,,,,,75238.74,13297.151,18715.61,34921.625,85696.21,71314.39,
923,407.3670197102115,8.239053,,,,,,,,,,,0,0,0,808136.44,1312108.0,1208230.9,
1041,407.3673565547942,8.403275,,,,47,,,,,,,0,0,0,218214.67,365067.12,222046.53,
251,408.22260717591416,4.4730268,,,,,,,,,,,513159.1,480124.06,541807.25,495124.94,523569.12,503237.3,
681,408.30823582462995,7.837847,,,,45,,,,,,,1027855.3,417578.03,264229.06,558628.6,235525.6,3194186.8,
520,408.3082372757628,7.4288654,,,,11,,,,,,,0,0,0,304561.22,1170040.1,912911.5,
551,408.30824448712775,7.5234046,,,,84,,,,,,,0,0,0,313104.75,1356490.4,826013.06,
624,408.30852095258825,7.749396,,,,10,,,,,,,893982.5,564005.8,368742.94,172722.94,58458.47,1128635.8,
650,408.36806430629935,7.783287,,,,67,,,,,,,218015.81,108869.96,102549.96,345319.7,1300045.6,487522.34,
672,409.3116914628018,7.8112106,,,,,,,,,,,239831.36,127183.47,70550.47,128534.63,49835.215,768507.56,
1175,410.39901025971784,8.659495,,,,37,,,,,,,0,0,0,279227.16,415172.94,657681.0,
292,412.2456689233134,5.168819,,,,,,,,,,,0,0,0,358331.8,484739.34,528420.25,
286,412.2457621206533,5.0649834,,,,,,,,,,,0,0,0,80857.24,122609.53,115685.586,
646,413.3048117443357,7.7815366,,,,,,,,,,,0,0,0,145554.78,607426.56,510506.16,
316,415.21129124867093,5.6404514,,,,17,,,,,,,1591818.8,1815666.1,1688777.9,2188887.2,2142358.5,1995079.8,
294,418.2223122280139,5.2068734,,,,,,,,,,,303409.4,283732.5,227530.03,53260.52,63891.09,44951.38,
616,420.3317968062507,7.729406,,,,,,,,,,,123648.29,500589.25,375340.72,122251.32,244940.77,225128.17,
1199,421.3463188057003,8.642417,,,,,,,,,,,0,0,0,87488.24,91918.625,406070.2,
1136,421.34633503757806,8.601955,,,,,,,,,,,0,0,0,217916.23,252443.28,682311.2,
1030,421.3463607608096,8.346738,,,,,,,,,,,0,0,0,146966.75,122675.49,399646.84,
579,421.34640019259905,7.637699,,,,,,,,,,,0,0,0,79389.73,299640.2,1046938.8,
570,422.3630748136634,7.599653,,,,,,,,,,,0,0,0,277439.25,623162.25,562340.06,
938,422.3632620666245,8.269811,,,,,,,,,,,0,0,0,97363.21,204138.28,150519.53,
489,423.36182663200105,7.3073177,,,,,,,,,,,0,0,0,24425.902,115329.93,250685.66,
1071,423.36198887548727,8.451138,,,,44,,,,,,,0,0,0,7187734.5,8343722.0,1.124319E7,
1168,423.3621425159229,8.653126,,,,110,,,,,,,0,0,0,189524.84,273026.3,585231.9,
882,423.3621863745454,8.108885,,,,81,,,,,,,0,0,0,317348.06,521741.78,595398.2,
464,424.36306208714876,7.193077,,,,24,,,,,,,387040.56,482174.75,306832.56,639587.7,984443.8,662524.44,
1075,424.36529356663027,8.445324,,,,,,,,,,,0,0,0,1937130.0,2727950.2,2765384.0,
1200,425.37773426066104,8.69726,,,,,,,,,,,0,0,0,430001.94,556802.3,819701.2,
955,425.37774913192374,8.28137,,,,42,,,,,,,0,0,0,765508.25,1488715.8,1052905.4,
1094,425.37837793858927,8.496427,,,,98,,,,,,,0,0,0,381345.12,738976.5,513181.0,
325,426.26131007393315,5.664246,,,,,,,,,,,0,0,0,2512296.8,3733901.2,4075763.8,
303,426.2613562068064,5.5555825,,,,,,,,,,,0,0,0,571551.94,932896.2,960616.5,
289,426.2614154868615,5.11029,,,,,,,,,,,0,0,0,87180.02,185890.55,172563.95,
298,426.2614291543661,5.2163253,,,,,,,,,,,0,0,0,158632.94,334620.34,321417.06,
749,430.33133373436243,7.830685,,,,,,,,,,,0,0,0,120634.12,331523.5,264409.97,
21,430.9134531986215,0.3396124,,,,52,,,,,,,397063.06,330542.97,307904.03,363586.53,388254.56,334188.78,
1554,430.91355501692334,10.272427,,,,22,,,,,,,496975.2,244155.84,243009.3,180857.47,328403.9,179747.08,
317,432.2377839181208,5.6404514,,,,17,,,,,,,1907863.5,2130512.5,2007706.4,2528331.0,2571387.0,2266384.0,
297,432.2379314013646,5.2080073,,,,19,,,,,,,185514.1,122182.82,92100.445,17129.707,43486.938,6172.2373,
41,433.09252112888254,0.36547616,,,,,,,,,,,132271.06,346260.4,474069.84,0,0,0,
52,436.181914253558,0.3760614,,,,89,,,,,,,330022.97,310856.38,297230.53,330357.44,367454.34,326827.9,
311,437.193143176565,5.635055,,,,,,,,,,,349349.16,382211.28,352292.1,305125.53,223787.2,240718.8,
764,437.34121339567315,7.933228,,,,,,,,,,,0,0,0,1107578.8,1729054.0,3145520.2,
883,437.3412169024448,8.109597,,,,,,,,,,,0,0,0,404367.16,567032.1,851442.06,
614,437.34123549915427,7.719532,,,,,,,,,,,0,0,0,100028.9,151145.2,343678.66,
55,438.19823853264853,0.37362084,,,,89,,,,,,,148286.34,184027.97,90380.71,354085.03,395484.38,371347.72,
1288,439.3180229427166,8.994862,,,,,,,,,,,0,0,0,62192.89,102558.414,74920.31,
958,439.31808590678725,8.287883,,,,,,,,,,,0,0,0,24672.148,526562.6,114231.58,
1197,439.35681016164193,8.69536,,,,35,,,,,,,0,0,0,941406.3,948397.75,2261804.5,
1134,439.35681514069216,8.598147,,,,40,,,,,,,0,0,0,3568411.5,4629135.5,8882173.0,
1014,439.3568570543096,8.332923,,,,,,,,,,,0,0,0,997776.0,1188419.9,2108736.8,
589,439.3569464255551,7.6322517,,,,,,,,,,,0,0,0,545851.0,427944.8,1135547.6,
871,439.3572842393589,8.08474,,,,,,,,,,,0,0,0,446424.53,661121.1,735044.75,
285,440.2769804212221,5.034549,,,,,,,,,,,0,0,0,1602689.8,2661892.5,2627320.8,
290,440.2770074148647,5.1452193,,,,,,,,,,,0,0,0,6154331.5,8193631.5,9456741.0,
329,440.2770131923171,5.7434564,,,,,,,,,,,0,0,0,109346.3,172403.81,163653.4,
369,440.3578592315412,6.462858,,,,69,,,,,,,96446.77,100425.484,98702.016,96390.3,99839.71,85232.69,
1135,440.36006984932555,8.604987,,,,,,,,,,,0,0,0,1039965.1,1473780.0,2953863.2,
1198,440.3601101109372,8.664992,,,,,,,,,,,0,0,0,312463.78,321094.9,1514669.1,
566,440.37332163376925,7.5945234,,,,46,,,,,,,0,8365.844,43931.977,2368003.8,5187358.5,4699214.5,
926,440.3746679252681,8.249973,,,,94,,,,,,,0,0,0,76741.016,148975.5,128049.02,
777,440.3749670637476,7.94,,,,,,,,,,,0,0,0,44356.754,222503.28,136598.75,
351,440.4095636959105,6.3031487,,,,50,,,,,,,357015.7,469230.44,416901.25,553853.75,574250.06,567721.44,
1274,441.37256368401796,8.926139,,,,,,,,,,,0,0,0,223299.62,256751.81,551525.2,
1078,441.3727102963168,8.456458,,,,44,,,,,,,0,0,0,2296192.8,2855922.0,2993093.0,
1119,441.3727112418917,8.548779,,,,,,,,,,,0,0,0,847203.44,1095108.1,1280604.9,
880,441.3728478084349,8.105334,,,,81,,,,,,,0,0,0,544543.94,1150385.9,1008499.6,
719,441.372854257776,7.8511615,,,,63,,,,,,,0,0,0,231986.4,682252.8,710376.06,
1174,441.3728630670236,8.659202,,,,37,,,,,,,0,0,0,198652.36,345154.12,701892.44,
927,441.3730310675844,8.253587,,,,,,,,,,,0,0,0,314474.9,447964.94,580756.2,
1079,442.3759701288675,8.456458,,,,44,,,,,,,0,0,0,684922.6,911248.7,986969.75,
1120,442.3759937784664,8.5201235,,,,,,,,,,,0,0,0,285054.8,364225.88,418494.94,
1172,442.376080253591,8.659495,,,,,,,,,,,0,0,0,40170.227,115724.42,231274.86,
377,444.331708194605,6.6112924,,,,,,,,,,,571792.06,625165.1,653686.56,361575.25,650396.7,588816.3,
72,446.1323711581442,0.3801199,,,,,,,,,,,154873.56,489692.0,1273836.4,0,0,0,
313,446.2534706416598,5.639562,,,,,,,,,,,334907.03,366600.5,379263.66,348832.88,318903.28,299378.1,
859,450.3938324781723,8.081203,,,,,,,,,,,0,0,0,225199.3,393393.8,377372.06,
649,452.3943553670178,7.7824225,,,,67,,,,,,,235036.8,122335.414,104913.74,326636.16,1250759.1,462404.06,
342,454.2926051320392,6.2402153,,,,86,,,,,,,0,0,0,4988814.0,7430002.5,7518108.5,
339,454.29261249007544,6.1280494,,,,28,,,,,,,0,0,0,761669.0,1216362.2,1232021.5,
833,455.3518604062031,7.98333,,,,,,,,,,,0,0,0,254669.05,1413812.9,109440.42,
560,455.35215994628305,7.5937076,,,,,,,,,,,0,0,0,81696.734,354719.75,519052.1,
1201,456.3833744459002,8.69726,,,,35,,,,,,,0,0,0,1510824.6,1739140.1,3631810.5,
1139,456.38338174108895,8.614554,,,,40,,,,,,,0,0,0,5357704.0,6043915.0,1.4742351E7,
1116,456.44061336573697,8.538175,,,,,,,,,,,0,0,0,216657.03,323112.94,330364.6,
1009,457.36749475357914,8.31684,,,,31,,,,,,,0,0,0,1278268.4,2423883.5,2332268.5,
867,457.3676948204079,8.080971,,,,57,,,,,,,0,0,0,560269.56,932140.44,1701654.2,
769,457.36779608130433,7.965566,,,,,,,,,,,0,0,0,168335.52,442087.97,358035.1,
1143,457.3867021279589,8.614554,,,,,,,,,,,0,0,0,1154068.2,1999824.0,4872091.0,
1105,458.39901307309674,8.51268,,,,79,,,,,,,0,0,0,2410780.0,3140011.5,3400642.8,
1265,458.3991299381999,8.907546,,,,,,,,,,,0,0,0,344839.53,472195.88,750331.75,
