row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-211-C3-b_Run149.mzML Peak area,NEG_D5-211-C3-c_Run152.mzML Peak area,NEG_D5-211-C3-a_Run146.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,
115,256.2998104484058,5.4229693,,,,10,,,,,,,0,0,0,1.1312143E7,1.1307937E7,1.1063268E7,
36,257.0994670648419,2.7989674,,,,,,,,,,,0,0,0,551323.1,635531.0,1194898.0,
116,264.09200283377186,5.430351,,,,,,,,,,,0,0,0,398626.7,458984.72,472174.56,
536,265.14760967990776,8.821273,,,,40,,,,,,,809873.6,773654.9,823115.94,0,0,0,
199,265.1477313957995,6.255711,,,,,,,,,,,599530.0,569034.4,632178.75,0,0,0,
288,265.2525018052758,7.515392,,,,41,,,,,,,0,0,0,172764.45,119325.67,186790.73,
410,265.25255240223777,7.87699,,,,48,,,,,,,0,0,0,593038.0,550402.7,659578.25,
72,266.1725618600971,4.372723,,,,9,,,,,,,0,0,0,83416.31,88478.78,90807.68,
363,266.17260264396606,7.775116,,,,26,,,,,,,0,0,0,537600.0,955077.4,786402.1,
516,268.98414576843123,8.64635,,,,1,,,,,,,2582958.2,2469195.8,2811899.0,0,0,0,
97,269.07013390637695,4.7071652,,,,,,,,,,,0,0,0,436035.22,416761.0,552757.1,
102,270.14640799716193,4.8533883,,,,,,,,,,,0,0,0,353035.2,496937.72,666895.4,
34,272.18546023457867,2.749569,,,,,,,,,,,0,0,0,316054.78,457010.9,286595.44,
320,273.2575470502232,7.704123,,,,,,,,,,,0,0,0,407141.72,305999.0,301217.6,
207,275.08303484375625,6.376091,,,,18,,,,,,,0,0,0,1233435.2,1517280.0,1469369.2,
137,279.0991291656014,5.675162,,,,17,,,,,,,0,0,0,1.992936E7,1.5139993E7,2.0734506E7,
380,281.2480560223431,7.873684,,,,,,,,,,,378211.53,269896.3,364233.34,0,0,3262.2358,
323,282.22154434499316,7.745294,,,,,,,,,,,0,0,0,1264124.4,1215580.5,1251248.1,
219,283.26297614414494,6.832587,,,,,,,,,,,0,0,0,148907.88,113243.58,127692.81,
286,283.26300387021894,7.5136065,,,,41,,,,,,,0,0,0,335643.38,231364.78,371229.06,
411,283.2630681675175,7.87699,,,,48,,,,,,,0,0,0,1192718.6,1038087.2,1254190.1,
122,284.29461175917686,5.480064,,,,30,,,,,,,0,0,0,143970.66,122752.555,93965.07,
145,284.2946424503052,5.7541313,,,,,,,,,,,0,0,0,687102.5,577704.06,558324.5,
437,284.29466821705176,7.98869,,,,39,,,,,,,0,0,0,662740.4,505266.97,595347.56,
117,284.60531572335753,5.430351,,,,10,,,,,,,0,0,0,552727.4,601384.6,640882.44,
157,291.0778416042975,5.94953,,,,19,,,,,,,0,0,0,501012.03,478262.47,493525.06,
95,295.95373367366915,4.6905684,,,,60,,,,,,,478461.44,479640.5,477768.56,0,0,0,
93,297.95165242148204,4.6887364,,,,60,,,,,,,469806.03,461378.06,465761.47,0,0,0,
114,298.27386018761376,5.303703,,,,,,,,,,,0,0,0,598996.5,593503.06,555201.94,
214,298.273860953127,6.6407743,,,,,,,,,,,0,0,0,150057.56,121940.21,97908.4,
64,300.1146593775986,3.899828,,,,6,,,,,,,0,0,0,733447.1,959815.4,1374672.9,
229,300.28949446614456,7.0762973,,,,,,,,,,,0,0,0,199502.31,140802.33,130383.89,
128,300.2895897262544,5.578915,,,,56,,,,,,,0,0,0,2.5048578E7,2.32872E7,1.767537E7,
215,301.14082387382695,6.6533446,,,,,,,,,,,0,0,0,1599049.6,1792187.2,1671074.6,
55,302.13036775785685,3.7997048,,,,32,,,,,,,0,0,0,634986.25,955356.5,1293005.6,
123,302.3051618108729,5.480064,,,,30,,,,,,,0,0,0,4959930.0,4338535.0,3558313.5,
124,303.30850371127514,5.481837,,,,,,,,,,,0,0,0,950029.44,842388.94,679248.75,
121,304.2996675545426,5.456983,,,,,,,,,,,0,0,0,1600779.4,420237.8,781189.0,
403,306.91881345312504,7.84819,,,,,,,,,,,119771.74,383048.28,92494.055,0,0,0,
331,306.9188240854951,7.774109,,,,,,,,,,,490841.75,172336.28,265174.28,0,0,0,
647,306.91891842659265,10.209781,,,,4,,,,,,,1416972.4,1537671.4,1401922.1,0,0,0,
547,311.16832940627063,8.896872,,,,,,,,,,,628067.1,821030.25,801805.75,0,0,0,
226,311.16842411591585,7.0187364,,,,,,,,,,,615412.0,603999.4,579254.0,0,0,0,
221,311.1684369795587,6.880049,,,,,,,,,,,780867.56,844172.25,837361.4,0,0,0,
467,312.3256939768684,8.334435,,,,,,,,,,,0,0,0,225806.31,271022.06,239779.52,
493,312.3257695270332,8.434966,,,,,,,,,,,0,0,0,1043701.44,738204.8,812029.94,
187,312.32584586038814,6.1561847,,,,25,,,,,,,0,0,0,454608.84,415140.75,374668.06,
544,312.83588515914175,8.895119,,,,40,,,,,,,7251734.0,7724243.0,7091780.0,0,0,0,
610,312.83588905703715,9.062432,,,,,,,,,,,3054627.2,5180517.5,3046801.5,0,0,0,
189,313.2346687500495,6.18718,,,,,,,,,,,0,0,0,1805279.5,1839281.8,2191061.2,
147,314.3050759236066,5.7920604,,,,,,,,,,,0,0,0,518330.34,476036.06,406002.38,
31,316.21153069286146,2.5152671,,,,,,,,,,,0,0,0,172567.9,378905.0,192132.47,
32,316.21155842305666,2.6808603,,,,,,,,,,,0,0,0,316461.5,483951.94,108783.01,
266,316.94749607214203,7.374717,,,,16,,,,,,,1698572.2,1389446.2,1643187.4,0,0,0,
404,316.94750595696104,7.8768272,,,,7,,,,,,,631445.0,612944.06,611604.94,0,0,0,
350,316.94752033587656,7.7723656,,,,35,,,,,,,1180349.4,1252453.8,1213415.5,0,0,0,
656,316.9476028448579,10.2293825,,,,4,,,,,,,3634429.0,3680517.2,2407238.8,0,0,0,
111,318.30002146564027,5.239123,,,,43,,,,,,,0,0,0,2681978.2,2385896.0,2260510.0,
514,318.9811788329402,8.634091,,,,1,,,,,,,2985643.8,2551786.8,2903751.5,0,0,0,
138,320.12546178238836,5.675162,,,,17,,,,,,,0,0,0,2570896.2,1905326.9,2744408.2,
534,321.21011937995337,8.791595,,,,,,,,,,,417410.47,516365.4,744025.06,0,0,0,
469,321.314993021783,8.345172,,,,,,,,,,,0,0,0,425720.4,278626.53,345397.97,
65,322.0965328329624,3.899828,,,,6,,,,,,,0,0,0,610660.44,789315.5,1131831.0,
54,322.0965834706289,3.7671719,,,,,,,,,,,0,0,0,55392.29,60915.984,106577.98,
126,322.27127744587114,5.575388,,,,,,,,,,,0,0,0,531342.1,458712.03,355391.0,
258,323.21908934676077,7.373159,,,,2,,,,,,,0,0,0,697525.8,498740.75,903897.06,
56,324.11228331150306,3.7997048,,,,32,,,,,,,0,0,0,1698226.6,2224620.2,3029360.2,
69,325.1254575702194,4.243707,,,,,,,,,,,0,0,0,824488.94,856377.1,809217.3,
543,325.183916127279,8.891646,,,,40,,,,,,,800103.0,832591.94,835917.6,0,0,0,
324,325.18398960285697,7.7457986,,,,,,,,,,,1511225.0,1741464.0,1643544.0,0,0,0,
435,325.1840197198034,7.964357,,,,,,,,,,,1550463.2,1658651.8,1657915.8,0,0,0,
390,327.22684128001265,7.87522,,,,48,,,,,,,0,0,0,401697.75,292771.03,469093.34,
160,328.3208380293113,5.987039,,,,12,,,,,,,0,0,0,1.27578E7,1.216889E7,1.0163997E7,
546,328.83066044799017,8.900243,,,,40,,,,,,,1489002.1,1881507.2,1612937.9,0,0,0,
609,328.8307056164292,9.060691,,,,,,,,,,,469462.1,699955.8,608795.44,0,0,0,
154,330.33642395008417,5.8915877,,,,,,,,,,,0,0,0,1549509.8,1416246.5,1088510.6,
153,332.3309550391543,5.8790526,,,,,,,,,,,0,0,0,678632.56,179873.08,343547.97,
209,335.1250456181818,6.5615373,,,,,,,,,,,0,0,0,348793.7,550699.2,378734.2,
439,336.32575520039353,8.041434,,,,,,,,,,,0,0,0,532987.06,302088.5,410842.88,
162,337.17124884958747,5.992369,,,,12,,,,,,,0,0,0,1889774.9,2623870.0,2594750.2,
204,337.17128387252217,6.341404,,,,,,,,,,,0,0,0,94422.586,136896.73,135945.48,
503,337.2052628722706,8.548402,,,,,,,,,,,414151.75,492906.53,627028.7,0,0,0,
225,337.23463885008056,6.9768314,,,,,,,,,,,0,0,0,402534.3,285232.38,547119.1,
470,338.3415120569462,8.3469515,,,,,,,,,,,0,0,0,4.4236464E7,3.0027784E7,3.621617E7,
150,339.11177953595035,5.829843,,,,29,,,,,,,0,0,0,725215.44,547895.56,619556.4,
542,339.1994472372144,8.879441,,,,40,,,,,,,2024441.6,2217671.2,2073971.9,0,0,0,
495,339.19954169573543,8.495502,,,,52,,,,,,,3004347.8,2975968.0,3500483.0,0,0,0,
521,340.3571351693065,8.675822,,,,58,,,,,,,0,0,0,395351.1,360157.78,360366.03,
233,341.26598297578977,7.092587,,,,,,,,,,,0,0,0,538096.3,324116.12,477364.78,
217,342.24249677830466,6.775207,,,,,,,,,,,0,0,0,608914.44,441377.4,399880.12,
107,344.13012382974097,5.2338123,,,,43,,,,,,,0,0,0,616682.4,716908.6,1003180.8,
146,344.3156664161547,5.77231,,,,,,,,,,,0,0,0,770903.5,676021.5,717970.06,
129,344.3156699479184,5.6076393,,,,42,,,,,,,0,0,0,1719950.9,1565503.1,1235153.4,
40,345.15179688436865,3.1332304,,,,,,,,,,,0,0,0,184725.34,252543.84,539637.94,
52,345.1540798699904,3.6618612,,,,,,,,,,,0,0,0,46512.25,50080.805,134678.56,
250,345.20107027601347,7.373155,,,,,,,,,,,0,0,0,385844.47,284878.1,463968.84,
133,346.33133561784706,5.6575027,,,,,,,,,,,0,0,0,4998122.5,4567720.0,4014102.8,
132,347.33468590722214,5.6539474,,,,,,,,,,,0,0,0,1045634.9,972210.75,693086.06,
176,349.1350467098953,6.1017194,,,,53,,,,,,,0,0,0,9163973.0,5556000.0,6053599.0,
260,350.17750765348416,7.3731804,,,,2,,,,,,,0,0,0,2165822.5,1576785.4,2274122.0,
265,351.14784968094756,7.3747106,,,,16,,,,,,,406631.4,290962.03,426858.53,0,0,0,
382,351.21416148137087,7.8805995,,,,,,,,,,,0,0,0,411891.94,347831.1,446646.34,
418,351.250370680579,7.878798,,,,48,,,,,,,0,0,0,1233496.9,954807.4,1332614.5,
499,352.3391048522767,8.5336075,,,,,,,,,,,0,0,0,1.4001724E7,1.4913989E7,1.4051035E7,
613,352.33911887383033,9.086511,,,,,,,,,,,0,0,0,2067670.5,2237733.2,2068960.6,
419,352.33912954914126,7.878798,,,,48,,,,,,,0,0,0,1893316.8,1808270.0,2116893.0,
253,353.14225116143797,7.3729377,,,,16,,,,,,,8268795.5,6087083.0,8704369.0,0,0,0,
340,353.163596491853,7.7706103,,,,38,,,,,,,635733.2,543769.4,682864.9,0,0,0,
262,354.1732126002439,7.3731804,,,,,,,,,,,0,0,0,497457.9,395623.88,549678.2,
165,354.2847124587841,6.004847,,,,31,,,,,,,0,0,0,460759.3,389500.53,445157.3,
601,355.1578868959446,8.971177,,,,40,,,,,,,1141655.2,1093691.6,1157630.0,0,0,0,
341,355.15805900221704,7.7706103,,,,38,,,,,,,1.3404559E7,1.1744723E7,1.447268E7,0,0,0,
351,357.1625897507992,7.7723656,,,,38,,,,,,,311706.56,276927.53,345273.12,0,0,0,
193,357.2608273170194,6.2210746,,,,,,,,,,,0,0,0,2144841.0,1521307.1,2540760.8,
203,359.153185345682,6.3396087,,,,,,,,,,,0,0,0,51562.074,75712.38,72971.52,
163,359.1532037277162,5.9923787,,,,12,,,,,,,0,0,0,1198200.2,1600124.2,1627965.5,
166,359.24005994736746,6.004847,,,,31,,,,,,,0,0,0,949466.8,775073.0,942602.25,
348,362.30261942024237,7.77153,,,,,,,,,,,0,0,0,268833.16,609177.06,429664.03,
666,362.925923116353,10.233948,,,,54,,,,,,,0,0,0,499602.03,506429.0,484203.6,
438,365.2659558293919,7.98869,,,,39,,,,,,,0,0,0,636855.8,449623.97,447716.22,
287,365.26596238574274,7.5136065,,,,41,,,,,,,0,0,0,1173794.8,739440.5,1446709.9,
519,366.3727258162481,8.66827,,,,58,,,,,,,0,0,0,682396.2,672036.06,1274133.4,
242,368.25810229464486,7.214255,,,,,,,,,,,0,0,0,593719.1,457054.9,523944.75,
515,368.97840947568994,8.644608,,,,1,,,,,,,2876879.0,2651684.0,2749690.8,0,0,0,
282,369.13692589219346,7.3817906,,,,,,,,,,,586199.9,519707.66,581937.8,0,0,0,
155,371.1167403620703,5.907772,,,,,,,,,,,0,0,0,84054.51,120014.67,121271.25,
181,371.11701493226525,6.105232,,,,53,,,,,,,0,0,0,3.8862788E7,2.6425906E7,2.9274146E7,
365,371.1527398494709,7.781132,,,,,,,,,,,1160775.0,1138295.6,1221275.9,0,0,0,
182,372.12022374791235,6.105232,,,,53,,,,,,,0,0,0,9259321.0,6319610.5,7032656.0,
168,372.34701615971204,6.0375175,,,,,,,,,,,0,0,0,3996401.8,3556494.8,2820518.8,
383,373.2323056621024,7.878798,,,,,,,,,,,0,0,0,366857.03,288056.03,393746.16,
143,377.1662005091277,5.723812,,,,59,,,,,,,0,0,0,1170561.6,1376944.8,1339226.5,
535,377.31994635578326,8.819405,,,,,,,,,,,0,0,0,4752001.0,4158353.5,4635601.5,
572,377.32005454784303,8.961425,,,,37,,,,,,,0,0,0,4631715.0,4215079.5,4508707.0,
285,377.32016987881417,7.4714017,,,,34,,,,,,,0,0,0,800180.3,682054.6,753559.5,
412,378.2087541089561,7.87699,,,,48,,,,,,,0,0,0,1902974.9,1604780.8,1778196.0,
539,378.3232921228807,8.823002,,,,,,,,,,,0,0,0,707867.56,1273558.2,677691.2,
566,378.32337186996074,8.95964,,,,37,,,,,,,0,0,0,1422119.9,980374.0,1361969.6,
400,379.1792110660362,7.875334,,,,7,,,,,,,1506487.5,1285827.1,1524456.8,0,0,0,
586,379.3357851357414,8.966841,,,,37,,,,,,,0,0,0,7445887.0,7193674.5,7377834.0,
587,380.3389740540869,8.966847,,,,37,,,,,,,0,0,0,2213999.2,2094809.4,2171573.5,
405,381.173658107274,7.8768272,,,,7,,,,,,,2.97863E7,2.5537398E7,3.0314796E7,0,0,0,
416,382.17603627901485,7.8768272,,,,,,,,,,,8942891.0,7616742.5,9148317.0,0,0,0,
621,383.1825444492394,9.6446905,,,,,,,,,,,0,0,0,409138.06,337914.0,545625.9,
603,383.18917646965275,8.971177,,,,40,,,,,,,897536.94,802611.94,858893.5,0,0,0,
474,383.18921480921364,8.334026,,,,,,,,,,,53126.777,17305.812,224434.19,0,0,0,
454,383.1892729136077,8.21787,,,,20,,,,,,,3286254.5,2895832.0,3619281.0,0,0,0,
377,384.93470953708106,7.876829,,,,,,,,,,,136782.25,253706.52,140504.47,0,0,0,
254,384.9349897288817,7.372952,,,,16,,,,,,,451593.62,638199.1,762155.8,0,0,0,
359,384.93506798953996,7.774119,,,,35,,,,,,,416769.34,713664.56,581635.56,0,0,0,
657,384.9351510909815,10.2293825,,,,4,,,,,,,2239831.8,2276006.2,1951403.0,0,0,0,
200,385.1324046782572,6.2733216,,,,,,,,,,,0,0,0,622317.56,214629.77,215233.44,
51,385.1465150333377,3.6546624,,,,,,,,,,,0,0,0,259329.77,311265.3,648033.3,
237,385.29208434759977,7.102635,,,,,,,,,,,0,0,0,521795.2,316618.78,446131.72,
673,385.7238181405326,10.316651,,,,22,,,,,,,0,0,0,1423636.9,1612527.0,1569184.5,
186,388.62153844027534,6.103478,,,,,,,,,,,0,0,0,290964.75,101973.68,143797.67,
486,391.2839493963017,8.377632,,,,15,,,,,,,0,0,0,841100.75,953992.5,846391.3,
334,393.21954881975597,7.7697563,,,,26,,,,,,,0,0,0,751194.7,614467.4,727603.44,
490,393.2971253740752,8.390148,,,,15,,,,,,,0,0,0,1391640.1,1295659.9,1666456.9,
530,394.3223043183876,8.749938,,,,,,,,,,,0,0,0,637982.5,528430.2,550920.1,
234,395.21895376463567,7.096205,,,,,,,,,,,0,0,0,292170.84,234889.4,298131.25,
368,395.330537245836,7.8036494,,,,,,,,,,,0,0,0,625791.75,323279.38,427536.22,
588,395.33055033993696,8.966849,,,,37,,,,,,,0,0,0,797982.8,736489.9,856263.4,
284,395.33055960274334,7.469616,,,,34,,,,,,,0,0,0,694074.94,514446.0,659403.7,
441,395.3307140339405,8.204643,,,,,,,,,,,0,0,0,273674.53,184385.89,233971.42,
433,397.16827802369806,7.9099154,,,,,,,,,,,2209875.0,2148210.2,2233870.0,0,0,0,
144,399.14816848946947,5.7255893,,,,59,,,,,,,0,0,0,2931925.0,3258261.8,3253686.2,
455,399.18389565791625,8.21787,,,,20,,,,,,,748038.9,703188.9,776966.9,0,0,0,
401,400.1470851464184,7.8785663,,,,,,,,,,,277516.16,109893.81,295367.12,0,0,0,
161,400.17970115688144,5.9923673,,,,,,,,,,,0,0,0,288788.03,391462.44,393096.47,
196,401.2869745543487,6.2443085,,,,,,,,,,,0,0,0,1517338.9,1438889.8,1878982.4,
148,402.3573782943449,5.8101172,,,,,,,,,,,0,0,0,311782.38,139989.27,359235.12,
317,408.30811568539724,7.696942,,,,57,,,,,,,0,0,0,1346816.5,2298667.2,1779712.5,
357,408.3081543281193,7.7733307,,,,26,,,,,,,0,0,0,4527249.5,7784803.5,6539636.5,
211,409.1922933159255,6.6014366,,,,45,,,,,,,0,0,0,1023131.1,1062406.1,1065341.4,
369,409.2744041917715,7.8197155,,,,,,,,,,,0,0,0,675851.94,474231.78,595268.06,
303,410.30480100855306,7.622069,,,,,,,,,,,0,0,0,440331.66,330351.22,440792.5,
205,411.207953244408,6.3743052,,,,,,,,,,,0,0,0,372749.9,455104.47,456376.56,
185,412.1433048428084,6.106993,,,,53,,,,,,,0,0,0,1128885.2,703571.25,852731.9,
487,413.2657387500981,8.377632,,,,15,,,,,,,0,0,0,3392231.8,3535303.8,3114337.2,
294,421.1558214671233,7.5483365,,,,27,,,,,,,0,0,0,274436.03,268314.06,347455.12,
326,421.15586753064525,7.754172,,,,5,,,,,,,0,0,0,652818.94,704944.6,821900.8,
456,421.2507496030444,8.219026,,,,,,,,,,,0,0,0,406899.88,254979.75,329974.97,
525,421.28412687291757,8.693045,,,,,,,,,,,0,0,0,0,39503.242,544583.6,
105,426.96765029696877,5.058792,,,,,,,,,,,6078797.0,6342887.0,6153301.5,0,0,0,
238,429.31823230908395,7.108031,,,,,,,,,,,0,0,0,680825.06,365406.06,580839.56,
191,430.3885954258844,6.20488,,,,,,,,,,,0,0,0,275812.16,127621.22,356671.38,
667,430.91327198582803,10.233948,,,,54,,,,,,,0,0,0,446381.62,441608.06,441494.3,
210,431.174119288447,6.5996265,,,,45,,,,,,,0,0,0,586587.75,599387.9,612249.75,
208,431.17423949441564,6.4319158,,,,,,,,,,,0,0,0,393628.0,415688.78,444809.7,
206,433.1899803168144,6.37253,,,,18,,,,,,,0,0,0,3802599.0,4424338.0,4402694.0,
61,433.2064847430641,3.8454866,,,,46,,,,,,,0,0,0,108370.22,140299.77,256059.61,
78,433.20669779305877,4.542909,,,,23,,,,,,,0,0,0,4720300.0,5378270.0,8173895.5,
127,437.1930008521472,5.577152,,,,56,,,,,,,0,0,0,2349523.8,2009082.9,2140853.8,
263,438.11956474766356,7.3747106,,,,,,,,,,,368562.62,291393.1,387543.6,0,0,0,
578,439.2516086421797,8.964192,,,,40,,,,,,,727791.44,703338.8,650942.0,0,0,0,
342,440.1353397119242,7.7706103,,,,38,,,,,,,644413.94,549418.1,633280.25,0,0,0,
432,443.20459390134766,7.9039974,,,,,,,,,,,0,0,0,784429.4,256284.84,707211.6,
197,445.3131008038552,6.251475,,,,,,,,,,,0,0,0,691050.0,618542.56,1103891.2,
94,447.12698961510455,4.6893725,,,,33,,,,,,,0,0,0,396407.16,489896.84,514181.6,
104,448.2032237774849,4.898487,,,,,,,,,,,0,0,0,83090.31,95138.88,121074.984,
118,448.2033353178768,5.430351,,,,10,,,,,,,0,0,0,6236443.5,7044495.5,7188043.0,
387,449.16075017783004,7.87509,,,,7,,,,,,,598640.25,487347.53,601715.9,0,0,0,
158,449.1846940602289,5.94953,,,,19,,,,,,,0,0,0,571628.44,517060.9,560082.3,
59,449.2026388950021,3.8450186,,,,,,,,,,,535135.6,751295.25,670034.0,0,0,0,
333,449.30206159809944,7.767971,,,,26,,,,,,,0,0,0,550195.75,410327.8,508390.44,
79,450.23345874910973,4.542909,,,,23,,,,,,,0,0,0,2280884.2,2713164.2,3885283.5,
62,451.2171169250726,3.8454866,,,,46,,,,,,,0,0,0,477445.4,556432.06,979511.1,
620,451.24509855621676,9.644704,,,,,,,,,,,0,0,0,399314.78,319912.94,530607.25,
352,452.9223215691574,7.7723656,,,,35,,,,,,,154870.33,138524.83,161133.9,0,0,0,
267,452.9223428015707,7.3747106,,,,16,,,,,,,290168.38,376645.34,304509.28,0,0,0,
662,452.9225678002451,10.231185,,,,4,,,,,,,1754427.2,1857543.6,1707378.9,0,0,0,
80,455.188592764003,4.542909,,,,23,,,,,,,0,0,0,3.3078956E7,3.642624E7,4.625847E7,
318,457.34940056552404,7.700554,,,,,,,,,,,0,0,0,482692.44,201157.11,401540.97,
615,463.33120125291947,9.191781,,,,,,,,,,,0,0,0,11934.977,69743.04,844327.6,
407,466.15084249606815,7.8768272,,,,7,,,,,,,1336341.0,1186649.1,1356257.4,0,0,0,
459,468.1677233142277,8.205101,,,,20,,,,,,,603882.3,567911.94,703020.75,0,11681.255,7392.7344,
58,468.24378480610335,3.8454866,,,,,,,,,,,0,0,0,266037.78,326846.06,521222.72,
84,469.10898330404194,4.6893725,,,,,,,,,,,0,0,0,341365.66,404024.0,429135.84,
119,470.18532502944686,5.430351,,,,10,,,,,,,0,0,0,1.1808889E7,1.297684E7,1.3135237E7,
212,472.20079167660316,6.6014366,,,,45,,,,,,,0,0,0,409901.12,411560.8,430027.25,
63,473.19921182059187,3.8454866,,,,46,,,,,,,0,0,0,1775188.2,2087157.5,3451053.8,
239,473.34450386771033,7.1044426,,,,,,,,,,,0,0,0,593680.44,316103.9,494354.88,
241,478.2924105100431,7.170814,,,,,,,,,,,0,0,0,825215.6,998251.8,1032750.7,
244,478.2924205572122,7.309551,,,,,,,,,,,0,0,0,188469.33,234498.33,241368.23,
194,480.3080453366406,6.2210717,,,,,,,,,,,0,0,0,407095.1,322152.88,475879.5,
298,481.29202934588255,7.5733476,,,,,,,,,,,0,0,0,775738.56,631849.1,662007.1,
599,481.29213463581254,8.970444,,,,37,,,,,,,0,0,0,3402445.5,3224580.5,3630187.8,
283,481.29218006126894,7.4571185,,,,,,,,,,,0,0,0,2751083.0,2157188.5,2623370.0,
502,488.1500209626306,8.544902,,,,52,,,,,,,2894225.0,3369612.2,3081460.8,0,0,0,
545,489.2770978048524,8.895126,,,,,,,,,,,492814.9,455776.94,692241.7,0,0,0,
501,490.14689820803864,8.541397,,,,52,,,,,,,2725088.0,3163775.0,3422551.5,0,0,0,
604,495.25684401698146,8.971177,,,,40,,,,,,,1658447.0,1425870.6,1755975.1,0,0,0,
309,501.3756984359947,7.693373,,,,,,,,,,,0,0,0,396286.84,156947.27,331307.38,
149,517.2517518065752,5.8064632,,,,,,,,,,,0,0,0,740317.6,538624.25,575078.3,
236,517.3707715809243,7.100826,,,,,,,,,,,0,0,0,526698.3,284214.75,470688.94,
664,520.9098970045208,10.232965,,,,4,,,,,,,1217899.9,1302289.2,830980.25,0,0,0,
188,532.2584329986674,6.1633296,,,,25,,,,,,,0,0,0,405210.72,607117.8,584279.44,
169,532.2585436549965,6.0697036,,,,,,,,,,,0,0,0,339406.1,517858.97,506841.6,
139,535.2087518594177,5.675162,,,,17,,,,,,,0,0,0,869413.3,541581.44,919714.56,
622,537.3945416316802,9.792008,,,,,,,,,,,0,0,0,347149.06,400313.9,513985.62,
310,545.4019988972664,7.6873593,,,,,,,,,,,0,0,0,310210.44,117346.766,267886.2,
527,546.4303041562645,8.706692,,,,,,,,,,,0,0,0,3230274.2,2547870.2,2132130.0,
295,557.2811631256553,7.5483365,,,,27,,,,,,,0,0,0,395436.16,396491.6,506449.12,
327,557.2811796480471,7.754172,,,,5,,,,,,,0,0,0,558752.3,601270.94,676706.5,
67,561.2514435068175,3.9994957,,,,,,,,,,,0,0,0,131366.05,252184.88,417414.56,
235,561.3969075903484,7.0983253,,,,,,,,,,,0,0,0,500088.03,262653.78,461249.0,
510,562.4250970434374,8.597819,,,,,,,,,,,0,0,0,306745.84,238766.05,392646.94,
167,563.2381371360522,6.0069594,,,,,,,,,,,0,0,0,374614.94,384757.25,464846.44,
98,568.2962966602694,4.7268133,,,,8,,,,,,,0,0,0,756033.0,768481.94,653115.9,
99,573.2517296466691,4.730374,,,,8,,,,,,,0,0,0,4588901.5,4522530.0,4186200.5,
220,577.3608798935921,6.8606095,,,,,,,,,,,0,0,0,798815.75,1099165.6,1054404.8,
431,579.2631320410602,7.902227,,,,48,,,,,,,0,0,0,837409.8,866906.25,983598.94,
325,579.2632261968623,7.7524066,,,,5,,,,,,,0,0,0,3199290.0,3367377.5,3899239.5,
291,579.2632567690426,7.5447555,,,,27,,,,,,,0,0,0,2711241.5,2684396.0,3485227.0,
616,587.4643569184577,9.619409,,,,51,,,,,,,0,0,0,1162991.4,1608323.6,818069.2,
663,588.897583478751,10.231187,,,,4,,,,,,,657616.7,734191.5,604551.0,0,0,0,
644,589.4798003164696,10.20135,,,,54,,,,,,,0,0,0,3077128.5,3322679.2,2157884.0,
232,605.4230168118698,7.088964,,,,,,,,,,,0,0,0,424936.44,216554.72,397836.62,
617,613.4225132901811,9.624803,,,,51,,,,,,,0,0,0,6477231.0,8090862.0,7746319.0,
649,615.4952123864641,10.212185,,,,54,,,,,,,0,0,0,914513.8,847147.75,969591.4,
465,617.417030894228,8.292018,,,,,,,,,,,0,0,0,285782.78,240920.62,367754.25,
164,629.3108983350176,5.990614,,,,,,,,,,,0,0,0,271733.2,434086.2,435374.4,
195,629.3109194068344,6.244343,,,,,,,,,,,0,0,0,248855.86,411784.16,408828.3,
152,631.3265839461787,5.879051,,,,,,,,,,,0,0,0,821282.8,1050586.8,1042287.9,
108,649.3063315016407,5.2338123,,,,43,,,,,,,0,0,0,881551.06,1071198.9,1451975.6,
231,649.4492591009998,7.087152,,,,,,,,,,,0,0,0,329316.28,162212.48,313677.72,
658,656.8853233962265,10.231162,,,,,,,,,,,365596.5,411764.06,329042.72,0,0,0,
632,663.4534509872902,10.094955,,,,47,,,,,,,0,0,0,1552794.9,1568897.5,1554554.9,
109,666.333021191805,5.2338123,,,,43,,,,,,,0,0,0,802883.44,998123.44,1186714.6,
366,668.6181854932619,7.7964935,,,,,,,,,,,0,0,0,325896.25,131048.17,400592.38,
198,671.2879214941253,6.2532525,,,,,,,,,,,0,0,0,233972.44,219836.03,249598.16,
110,671.2884327471825,5.2355895,,,,43,,,,,,,0,0,0,9207097.0,1.0904982E7,1.3314125E7,
475,675.675410754002,8.348712,,,,,,,,,,,0,0,0,422496.22,199077.45,288511.2,
633,685.4354246886459,10.094955,,,,47,,,,,,,0,0,0,1.411675E7,1.5361326E7,1.3868548E7,
77,689.2987457687533,4.503069,,,,,,,,,,,0,0,0,431136.62,553162.1,874201.06,
654,690.5060326357994,10.226674,,,,,,,,,,,0,0,0,355409.12,366437.78,380627.47,
442,690.5064403516354,8.207577,,,,,,,,,,,0,0,0,1408355.6,3554107.8,1716797.9,
177,697.2628922420736,6.1017194,,,,53,,,,,,,0,0,0,2269270.2,882939.06,1110335.6,
