row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-NaB_3_Run56.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC-NaB_2_Run50.mzML Peak area,2024_POS_CC-NaB_1_Run29.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,Unnamed: 19
874,588.4986738223985,8.27674,,,,112.0,52.0,[M-H2O+H]+,,2.0,911;874,605.50167,504909.44,518641.03,590145.0,566824.25,757858.25,923139.6,
1380,588.534790642253,9.694742999999999,,,,114.0,76.0,[M+H]+,,2.0,1380;1379,587.52746,1090268.8,1119624.1,945394.1,1266358.6,1721743.6,2785862.8,
336,589.2776030006484,7.0696015,,,,34.0,18.0,[M+Na]+,,3.0,343;342;336,566.28882,514980.9,567689.25,493292.6,262904.9,663690.44,709933.9,
1451,589.4800167760006,10.173293,,,,92.0,,,,,,,1982091.6,2221420.5,2180680.2,2569540.2,3347336.5,4512387.5,
324,590.4258258272616,6.981749000000001,,,,,,,,,,,331276.16,345716.16,362304.53,411963.06,377428.03,435148.2,
1184,590.5138696102424,8.731254,,,,,,,,,,,232628.98,242138.89,248400.06,267853.66,387264.3,269441.8,
1330,590.5138804327867,9.366517,,,,14.0,,,,,,,91389.516,78426.8,61403.64,57766.926,139316.0,145165.48,
894,590.5139022099978,8.267777,,,,63.0,,,,,,,762386.5,1033548.7,1098225.6,1129742.5,1325330.8,1641305.2,
1091,590.513945030958,8.485713,,,,24.0,61.0,[M-H2O+H]+,,2.0,1050;1091,607.51728,1155443.1,1512571.9,1505892.1,1608740.6,2164543.2,2478587.2,
823,590.5139780885033,8.079225,,,,39.0,46.0,[M-H2O+H]+,,2.0,821;823,607.51717,1502868.6,1673411.5,1823600.5,1901130.8,2209464.0,2811843.8,
875,590.5139911712778,8.211033,,,,43.0,51.0,[M-H2O+H]+,,2.0,875;873,607.51707,440812.16,767332.6,773171.5,833491.1,809039.4,718058.5,
1234,590.5140039994293,8.917067999999999,,,,41.0,,,,,,,179043.53,246480.4,244517.11,273014.2,556254.75,506344.97,
1233,591.517379201517,8.918764999999999,,,,,,,,,,,55961.363,80960.2,79183.56,81544.81,220540.97,184293.25,
1261,594.4853893075878,9.036850999999999,,,,,,,,,,,151329.3,121377.0,112067.84,282516.16,193630.61,937180.9,
689,595.3275753103612,7.877182,,,,,,,,,,,160247.12,188132.67,164850.17,146376.95,298220.75,339282.44,
1331,596.5010354871814,9.37728,,,,14.0,75.0,[M+Na]+,,2.0,1329;1331,573.5117700000001,1808834.5,1427407.0,949970.9,1202907.6,2573888.5,4827696.0,
722,597.2702405416927,7.938869500000001,,,,,,,,,,,173333.98,83797.33,86968.42,89743.96,160265.52,700948.44,
658,602.3789584299317,7.84362,,,,,,,,,,,181031.17,139824.38,53003.598,68922.414,476461.6,650810.9,
744,602.55043475848,7.943117,,,,74.0,,,,,,,46114.04,39740.0,14376.437,26350.318,99738.82,158563.64,
1419,602.5504497515225,9.905728,,,,59.0,80.0,[M+H]+,,2.0,1419;1420,601.5431,2272647.0,2980807.2,3431860.5,2599502.0,4923077.5,3914325.5,
1251,603.4593181994877,8.987397,,,,,,,,,,,1257872.1,1290581.5,1514814.2,1495381.1,2833124.5,1784318.5,
67,604.2552320206382,0.3813229,,,,,,,,,,,228160.28,207192.05,217347.28,240791.38,123178.77,231836.4,
1254,604.4627839097211,8.977733,,,,,,,,,,,460070.25,481218.16,554660.94,512555.84,1051152.4,666497.06,
968,604.4932502501232,8.3133335,,,,,,,,,,,139899.61,190743.66,198346.38,192792.58,236143.05,444589.38,
1029,604.4934035371915,8.437992999999999,,,,3.0,,,,,,,196433.0,234951.48,214262.95,246480.73,239664.67,359046.28,
1069,604.4934175938428,8.511892999999999,,,,21.0,,,,,,,433671.2,578187.2,607546.6,556644.44,828906.4,970389.75,
1464,605.453760753388,10.180266,,,,,,,,,,,280758.22,272524.25,310894.94,376990.78,480261.9,696171.9,
992,606.5085922722983,8.322177,,,,90.0,,,,,,,472786.47,325152.06,347095.03,405646.75,693600.5,481941.9,
670,606.5086520425767,7.8808,,,,33.0,31.0,[M-H2O+H]+,,2.0,670;674,623.51215,73710.58,131824.62,191227.36,41700.453,107450.984,158455.52,
1241,606.5087076208428,8.953535,,,,,,,,,,,98995.51,76380.586,50925.67,50170.01,334045.03,0.0,
907,606.5087632811708,8.27674,,,,112.0,52.0,[M+H]+,,2.0,911;907,605.50167,738010.9,555726.4,526865.6,568509.75,1062753.8,987382.9,
753,606.5088481425274,7.943908,,,,74.0,36.0,[M-H2O+H]+,,2.0,748;753,623.51217,417587.75,281332.0,324474.06,309854.9,607981.2,841903.94,
871,606.5089415877052,8.206875,,,,43.0,50.0,[M+H]+,,2.0,871;872,605.5016400000001,580055.8,816193.94,852041.4,930549.7,823093.25,909219.6,
870,607.5120697570691,8.207073,,,,43.0,,,,,,,241860.58,346161.47,352043.38,366803.16,335694.6,370212.12,
1496,608.4284360366795,10.305104,,,,47.0,,,,,,,3694926.5,5289296.0,4258575.0,3441766.2,9088374.0,12684176.0,
857,608.4284515991557,8.142543,,,,12.0,48.0,[M+H]+,,2.0,855;857,607.42127,158817.84,491647.47,395651.47,365620.28,537414.06,322861.3,
1379,610.5166315255283,9.692166,,,,114.0,76.0,[M+Na]+,,2.0,1380;1379,587.52746,924604.0,935942.2,774098.0,1406200.1,1792166.5,3700533.2,
1092,618.5448353187528,8.569777,,,,67.0,62.0,[M-H2O+H]+,,2.0,1092;1119,635.5479799999999,361645.4,398780.12,459690.12,430505.7,270633.22,298594.38,
1421,618.5449432216126,9.909907,,,,59.0,,,,,,,67973.01,89924.766,93912.49,72885.836,163199.19,142212.56,
1232,618.545049899456,8.914409,,,,41.0,,,,,,,62739.234000000004,111969.05,129021.945,126614.34,300867.5,266860.34,
1280,618.5450770176208,9.085942,,,,,,,,,,,47773.55,48229.75,46245.465,55344.64,92427.24,65291.66,
1043,618.5451803120708,8.457486,,,,4.0,60.0,[M-H2O+H]+,,2.0,1043;1041,635.54839,643246.7,705774.75,763437.94,743563.6,941139.56,1201588.4,
1211,618.5452018805391,8.819022,,,,64.0,72.0,[M-H2O+H]+,,2.0,1212;1211,635.54859,335062.03,347958.7,553354.8,415451.4,809809.4,780275.94,
1321,618.5452471953326,9.317775,,,,,,,,,,,72695.59,103762.05,92254.18,91782.11,219221.27,224957.9,
1322,619.5510306525342,9.313321,,,,,,,,,,,0.0,15495.747,4877.219,5793.243,61766.715,69383.24,
1503,622.4438638216179,10.335056,,,,,,,,,,,102400.19,108469.3,99788.0,57748.758,408644.5,838889.75,
1525,622.4439177848706,10.472916,,,,,,,,,,,0.0,0.0,109746.16,124189.75,0.0,133861.75,
920,622.4441483723392,8.266395,,,,112.0,,,,,,,1085576.0,494627.5,727521.8,351246.78,2581801.2,1599361.0,
849,622.4442284564512,8.153951,,,,,,,,,,,618337.06,1551894.4,2154595.0,1831562.6,1167195.0,313347.97,
836,622.5030924628971,8.098627,,,,61.0,47.0,[M+H]+,,2.0,835;836,621.4961,172186.28,216648.02,218220.3,233220.45,243279.9,291847.62,
957,622.5035134179508,8.292327,,,,112.0,55.0,[M+H]+,,2.0,959;957,621.49671,356806.38,406970.03,397002.8,463583.78,494288.2,775617.1,
867,622.5035950523585,8.183678,,,,43.0,49.0,[M+H]+,,2.0,876;867,621.4967,772388.25,1168805.8,1157576.2,1278041.2,1052420.8,1184263.9,
1024,622.5037917823807,8.43052,,,,4.0,,,,,,,234143.1,286667.16,262379.03,287002.88,333820.97,407961.47,
1361,622.5165431944038,9.512158,,,,,,,,,,,121846.555,55281.312000000005,6041.0093,32466.639,239333.36,655697.25,
935,623.4476455638816,8.249947,,,,,,,,,,,191923.23,145501.03,88112.26,131937.17,884689.1,406462.8,
865,623.5070703174488,8.186448,,,,,,,,,,,321812.7,488171.2,477304.4,507950.88,250841.6,510365.88,
864,624.5162369903151,8.160583500000001,,,,,,,,,,,94094.66,142131.8,167820.53,151793.33,170829.72,40116.156,
740,624.5192374358314,7.942205,,,,74.0,36.0,[M+H]+,,2.0,748;740,623.51217,1297246.1,1008180.44,1002197.3,743943.7,1220840.9,2517982.5,
1420,624.5322389812993,9.910598,,,,59.0,80.0,[M+Na]+,,2.0,1419;1420,601.5431,2156350.2,2614264.0,2363826.2,3412313.2,3896165.0,4905774.0,
1465,624.5324092410588,10.186088,,,,,,,,,,,22821.287,56091.027,16540.887,96644.234,80418.72,173316.73,
1026,626.4751681984106,8.510953,,,,,,,,,,,165768.48,204795.19,273046.53,220280.64,252174.28,359442.12,
993,626.4751995402471,8.4067,,,,,,,,,,,90226.9,107640.86,43043.22,108962.17,107168.055,109279.58,
1289,626.4755591574241,9.179234,,,,,,,,,,,50587.805,75656.87,67716.87,104828.16,53819.71,137203.3,
1318,626.535061530611,9.306952,,,,,,,,,,,269294.72,281168.9,322147.88,263047.22,710791.7,364969.72,
893,628.194356794951,8.265242,,,,63.0,,,,,,,417396.5,361696.66,307864.9,400636.75,417595.44,439818.3,
911,628.4907753810918,8.278357000000002,,,,112.0,52.0,[M+Na]+,,3.0,907;911;874,605.50167,2224426.0,2280964.2,2174029.5,2590786.8,3360299.5,4586967.0,
872,628.4908276250909,8.206876,,,,43.0,50.0,[M+Na]+,,2.0,871;872,605.5016400000001,376633.72,492651.66,502142.94,607566.9,450813.3,566186.7,
1250,628.4912140006003,8.979657000000001,,,,,,,,,,,170888.97,92200.56,124362.734,141876.53,570417.8,164034.44,
1227,628.4912861825161,8.91718,,,,,,,,,,,73883.76,25575.102000000003,44246.953,34265.234,168890.7,0.0,
568,628.4992789421423,7.749884,,,,,,,,,,,62763.41,71465.04,93659.61,91093.66,104253.09,333872.72,
885,629.4941225748615,8.267007000000001,,,,,,,,,,,877162.56,896117.94,762158.25,246078.12,1242146.6,1610805.0,
1487,630.4102922498674,10.282174000000001,,,,25.0,83.0,[M+H]+,,2.0,1493;1487,629.40302,1172044.2,1682826.8,1500884.0,1250045.4,2301156.5,2329880.2,
855,630.4105845103476,8.141850999999999,,,,12.0,48.0,[M+Na]+,,2.0,855;857,607.42127,28053.191000000003,139538.86,96979.375,95070.86,131339.9,74098.234,
899,630.4125264190471,8.275943,,,,112.0,,,,,,,36349.06,51161.625,16441.572,22980.236,140175.31,368257.62,
873,630.5060855174044,8.209798,,,,43.0,51.0,[M+Na]+,,2.0,875;873,607.51707,394137.97,578454.25,526964.94,662045.0,590473.5,633162.9,
897,630.506145324788,8.273492,,,,112.0,,,,,,,1963912.9,2031262.0,2229291.0,2299536.0,3393764.0,4197292.0,
821,630.5062912337363,8.078259,,,,39.0,46.0,[M+Na]+,,2.0,821;823,607.51717,1093888.0,1055234.6,1049662.2,1156101.2,1417515.1,1815254.8,
1004,630.5063921193662,8.414439,,,,60.0,,,,,,,104994.88,160486.33,193582.08,224469.97,159251.14,729730.75,
1050,630.5065440443742,8.485713,,,,24.0,61.0,[M+Na]+,,2.0,1050;1091,607.51728,632425.2,704780.6,812876.6,915834.7,950642.06,1074821.4,
319,630.51114184098,6.9509273,,,,,,,,,,,59957.098,76093.125,83846.1,28670.53,94213.77,111745.87,
1271,631.4893327544643,9.092933,,,,,,,,,,,0.0,27496.816000000003,29659.74,22806.262000000002,49599.082,101687.22,
1288,631.4898412383637,9.157989500000001,,,,,,,,,,,23390.8,60876.82,65450.504,64133.844000000005,161210.58,145347.42,
1347,631.4902773268551,9.457904,,,,,,,,,,,205468.66,37525.71,12481.659,0.0,525942.56,557107.3,
1313,631.4904346549757,9.295755999999999,,,,,,,,,,,1472537.9,1580323.6,1750608.9,1755881.1,3512299.2,2654689.8,
898,631.5097138863587,8.273495,,,,,,,,,,,788121.75,806447.7,884322.7,917638.3,1372032.4,1694802.6,
1305,633.5047809494213,9.260308,,,,,,,,,,,247497.33,286950.3,320675.72,399793.62,507984.2,543419.8,
1378,633.505160761228,9.663411,,,,,,,,,,,45011.715,34028.773,48371.4,56699.277,114448.52,189826.27,
1326,634.5399024264881,9.34119,,,,,,,,,,,56849.57,20165.295,12550.089,0.0,135855.98,0.0,
1090,634.5400300964435,8.561463999999999,,,,45.0,,,,,,,298501.0,254916.0,453562.47,444635.06,496995.47,631856.8,
986,634.5402079050468,8.341807000000001,,,,36.0,58.0,[M-H2O+H]+,,2.0,987;986,651.5432900000001,124073.02,151137.16,202946.88,181854.23,236547.86,271084.2,
1381,634.6494034979952,9.724611999999999,,,,,,,,,,,0.0,2983257.8,3948683.0,5370559.5,0.0,0.0,
754,636.4591642296054,7.942958999999999,,,,,,,,,,,85805.52,609140.25,1018340.2,1291506.1,124254.0,0.0,
554,637.3048759881017,7.705060499999999,,,,70.0,26.0,[M+H]+,,3.0,552;553;554,636.2977,350828.78,496261.8,296871.94,238461.11,1159171.6,897364.7,
190,640.3172743362629,4.9563065,,,,,,,,,,,680427.5,641711.44,585896.4,641428.75,712445.0,683654.5,
1263,640.527155114111,9.012149,,,,51.0,,,,,,,265430.7,228736.19,270214.47,491338.3,589855.9,849722.2,
1363,640.5271828183243,9.522572,,,,,,,,,,,0.0,0.0,0.0,5731.79,13014.705,88464.33,
1498,644.4259160230948,10.310619,,,,,,,,,,,0.0,0.0,0.0,0.0,156065.55,271725.06,
921,644.4283997142355,8.282411,,,,112.0,,,,,,,388745.34,506568.0,423557.4,371509.03,1576151.0,854553.9,
771,644.4855398238741,7.9529285000000005,,,,1.0,,,,,,,278619.28,116791.63,105243.73,111797.04,405476.16,452223.34,
835,644.4856109861319,8.097752,,,,61.0,47.0,[M+Na]+,,2.0,835;836,621.4961,177274.39,178241.22,171783.84,186999.05,222494.52,309877.06,
1018,644.4860613432787,8.415500999999999,,,,60.0,,,,,,,177207.61,266818.7,256429.55,299078.75,262547.6,275325.03,
876,644.4863022503773,8.211438000000001,,,,43.0,49.0,[M+Na]+,,2.0,876;867,621.4967,611246.75,761085.6,729362.6,913074.8,753960.0,973680.9,
959,644.4863977791042,8.294057,,,,112.0,55.0,[M+Na]+,,2.0,959;957,621.49671,1134854.4,1180200.6,1232103.5,1266334.2,1617640.4,2551489.8,
914,645.4321863130036,8.28162,,,,,,,,,,,131651.62,169184.67,142690.39,119927.62,480602.03,272980.88,
962,646.4981514938939,8.295726,,,,112.0,,,,,,,174345.64,134472.73,134523.34,229739.69,243563.55,385366.6,
748,646.5013857034203,7.943102400000001,,,,74.0,36.0,[M+Na]+,,4.0,748;740;753;747,623.51217,3816950.5,1671215.4,1544457.0,1866119.5,4575237.0,6357823.5,
674,646.5015774593754,7.856923599999999,,,,33.0,31.0,[M+Na]+,,2.0,670;674,623.51215,217503.0,66849.914,53561.155999999995,72764.22,309652.84,395471.22,
1081,650.5348346544666,8.535708,,,,,,,,,,,326695.16,356083.3,366731.5,457519.62,501375.53,712894.3,
1122,650.5349033774245,8.64148,,,,,,,,,,,135498.45,83438.22,43273.38,57440.75,203108.27,130168.34,
1188,650.5350026705572,8.737522,,,,,,,,,,,107207.81,101474.06,116380.25,121386.445,186575.98,158505.73,
1340,650.6443977617216,9.44551,,,,,,,,,,,0.0,9212277.0,9699746.0,11576309.0,24382.57,0.0,
1513,650.6443992636947,10.425464,,,,,,,,,,,0.0,38408.156,21042.516,132448.66,0.0,0.0,
1355,651.6476924396587,9.447144,,,,,,,,,,,0.0,3218846.5,3313556.8,5401182.0,0.0,0.0,
1493,652.3922456342117,10.283559,,,,25.0,83.0,[M+Na]+,,2.0,1493;1487,629.40302,322405.2,413218.75,376088.44,319878.3,538353.94,547936.44,
990,652.5505147381224,8.341964,,,,36.0,,,,,,,383198.22,508017.28,522890.66,590510.44,546102.75,749074.9,
1327,652.5507679320207,9.3433275,,,,55.0,74.0,[M+NH4]+,,2.0,1325;1327,634.51679,342154.9,271291.53,324616.2,228355.75,802035.4,391900.4,
553,654.3316961606597,7.703722,,,,70.0,26.0,[M+NH4]+,,3.0,552;553;554,636.2977,1476371.2,1873238.6,1212859.9,851703.75,4090298.8,3312514.8,
1215,654.5064545224974,8.825527000000001,,,,,,,,,,,213424.23,248736.97,317931.2,264896.25,492280.44,438595.1,
1264,654.5068550490249,9.009425,,,,,,,,,,,45425.848,52807.434,62332.844000000005,76064.46,214244.61,244928.61,
1377,654.5069110818173,9.648972500000001,,,,,,,,,,,27255.58,46627.934,42386.203,54579.633,31283.093999999997,73558.414,
176,656.0709836012335,4.7849555,,,,,,,,,,,1365305.0,1268443.9,1316310.8,1418818.5,1618905.1,1124599.2,
1325,657.5058546323992,9.333677999999999,,,,55.0,74.0,[M+Na]+,,2.0,1325;1327,634.51679,1292721.1,762053.75,884775.0,758791.06,2475022.0,1922834.4,
1324,658.5092728080584,9.333874,,,,,,,,,,,439379.66,313663.66,375161.3,323608.22,995272.06,476573.62,
1119,658.5370528605408,8.570835,,,,67.0,62.0,[M+Na]+,,2.0,1092;1119,635.5479799999999,272217.2,143749.1,371930.6,443165.7,177572.25,205369.11,
1270,658.5373912504834,9.030439,,,,,,,,,,,36849.574,40267.17,54235.703,69454.38,104627.92,160295.88,
1041,658.5375330916443,8.455711,,,,4.0,60.0,[M+Na]+,,2.0,1043;1041,635.54839,331220.2,379215.38,410732.75,471024.03,397240.06,515959.28,
1212,658.5378988050069,8.819022,,,,64.0,72.0,[M+Na]+,,2.0,1212;1211,635.54859,479576.3,474424.84,662777.2,678076.0,1003632.75,1161776.1,
552,659.2868299273747,7.701510000000001,,,,70.0,26.0,[M+Na]+,,3.0,552;553;554,636.2977,303474.03,360207.25,238731.88,133921.58,1075629.8,790604.9,
1316,659.5207629748758,9.302905,,,,,,,,,,,136478.58,153295.36,161702.19,206553.92,281585.16,290305.03,
1431,659.5213362882583,10.010028,,,,,,,,,,,4728.0195,0.0,5975.826,4923.2383,39609.08,51402.457,
1344,659.5216223056299,9.518744,,,,,,,,,,,87091.91,28762.748,26181.54,30177.535,184214.64,135802.61,
1373,659.5218241535239,9.6373625,,,,,,,,,,,48635.984000000004,46556.49,47618.957,37504.17,172450.67,155589.19,
1383,659.5218611765551,9.765072,,,,,,,,,,,1009972.06,946029.6,1354668.6,1070415.0,2165398.8,2029392.0,
1217,659.5413568468206,8.822872,,,,,,,,,,,165618.2,170931.28,247234.02,256828.03,368667.0,447561.03,
902,660.5165279832901,8.275934,,,,112.0,,,,,,,383215.34,342821.34,452218.75,464154.28,647630.4,909455.5,
1291,660.5172591979593,9.184747999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,38837.246,63557.977,
1444,663.4534425546074,10.073494,,,,16.0,81.0,[M+H]+,,3.0,1444;1446;1441,662.4460799999999,3492567.2,3365283.5,3510857.0,3963556.5,3766521.8,3602283.0,
738,664.4899681867339,7.9614210000000005,,,,74.0,40.0,[M+H]+,,2.0,749;738,663.48298,20204.172,25081768.0,30749490.0,39547564.0,4307.45,0.0,
1502,664.4908668961664,10.3265295,,,,,,,,,,,0.0,1007413.44,1170665.2,1334088.9,0.0,0.0,
1418,664.6234670870283,9.906409,,,,,,,,,,,317158.62,275139.88,482290.28,284424.75,722198.9,426235.34,
281,669.3279495822288,6.627876799999999,,,,,,,,,,,0.0,17006.424,49676.234000000004,0.0,96160.99,57947.742,
306,669.3280634782818,6.874201299999999,,,,10.0,,,,,,,101377.76,141955.81,1081040.4,175329.81,1355024.5,817989.7,
356,669.3281320843407,7.1371512,,,,,,,,,,,235525.64,296443.1,1849334.4,263621.5,2356453.2,1594994.0,
493,669.328156816145,7.573326,,,,,,,,,,,0.0,0.0,86157.33,0.0,197825.12,106467.58,
378,669.3281588790619,7.177415400000001,,,,110.0,,,,,,,173110.81,265789.9,1074308.4,231279.52,1850537.5,1131626.2,
431,669.3284645788494,7.4183364,,,,,,,,,,,0.0,0.0,41908.92,0.0,121263.33,58086.2,
1255,672.5532714256412,8.995257,,,,,,,,,,,250598.42,312256.56,346493.66,430106.94,707613.7,964080.44,
1323,672.5537514602478,9.315669,,,,,,,,,,,62573.03,83115.52,98004.08,102184.77,177261.8,209625.47,
1360,672.6263058821132,9.497150999999999,,,,,,,,,,,0.0,4057770.8,3843830.0,5204298.0,21500.332000000002,0.0,
1470,672.6265418931749,10.236018,,,,,,,,,,,0.0,76801.59,105093.84,222900.9,0.0,0.0,
1358,673.6293840511681,9.503095,,,,,,,,,,,0.0,1873887.2,1734724.0,1859987.1,0.0,0.0,
987,674.5322946315962,8.340907000000001,,,,36.0,58.0,[M+Na]+,,2.0,987;986,651.5432900000001,786575.94,987905.8,1015732.06,1213319.0,1128052.1,1547174.9,
1014,675.6757275139756,8.40934,,,,60.0,,,,,,,960989.75,986259.44,1702228.2,1085871.8,1685541.1,649263.56,
210,678.3631136613518,5.625927,,,,107.0,,,,,,,286181.88,293052.84,317540.75,293536.16,394728.75,592393.4,
648,678.5061349511225,7.8378754,,,,,,,,,,,296011.0,19260688.0,17885134.0,20050296.0,1111630.8,0.0,
445,678.5064223993097,7.4522314,,,,,,,,,,,56784.793,237265340.0,84949096.0,73604750.0,78234.336,0.0,
416,678.5064940249551,7.308823599999999,,,,,,,,,,,28767.656000000003,97339170.0,229081780.0,329243840.0,164129.56,0.0,
1441,680.4799357643419,10.06442,,,,16.0,81.0,[M+NH4]+,,3.0,1444;1446;1441,662.4460799999999,5239498.5,4949577.5,5265956.0,5864389.0,5287059.5,5486043.5,
446,680.5125068990229,7.4311395000000005,,,,,,,,,,,0.0,22162624.0,8112617.0,6963684.5,0.0,0.0,
447,681.5150929873453,7.4049187000000005,,,,,,,,,,,0.0,3658298.2,1391444.1,1204174.0,0.0,0.0,
1109,684.2026640557442,8.624549,,,,46.0,,,,,,,75788904.0,76584670.0,44633.73,81464670.0,24604.1,73052500.0,
1446,685.4351895219044,10.117723,,,,16.0,81.0,[M+Na]+,,3.0,1444;1446;1441,662.4460799999999,5205738.5,5164026.5,5257637.0,6580512.5,6761024.5,7335137.0,
950,686.4715954124819,8.2847185,,,,112.0,,,,,,,0.0,334493.38,326585.2,425766.22,0.0,0.0,
660,686.4723176500676,7.848536,,,,,,,,,,,0.0,265881.94,715636.75,1296427.9,0.0,0.0,
749,686.4724796307031,7.943521499999999,,,,74.0,40.0,[M+Na]+,,2.0,749;738,663.48298,0.0,2448686.2,1951594.9,2099823.0,0.0,0.0,
1485,686.4726236282678,10.277455,,,,25.0,,,,,,,0.0,290135.5,336375.53,424033.03,0.0,0.0,
1422,686.6052174553179,9.912711,,,,59.0,,,,,,,542745.94,428249.62,776763.06,530730.5,968064.6,735093.4,
1462,686.6053026199313,10.179059,,,,92.0,,,,,,,74370.34,77843.08,100842.02,93138.555,143164.3,147240.38,
1114,687.2009333445525,8.627218,,,,46.0,,,,,,,16701371.0,17014022.0,0.0,18096930.0,0.0,16129919.0,
1115,689.1980190354918,8.627218,,,,46.0,,,,,,,2369951.5,2429101.2,0.0,2575962.8,0.0,2285731.0,
1269,689.4962104121811,9.022719,,,,,,,,,,,257195.0,224670.61,148316.14,268173.66,89130.555,541102.1,
380,689.4971792089841,7.300973399999999,,,,,,,,,,,0.0,194287.75,138031.33,1133247.0,0.0,0.0,
424,689.4973468863892,7.3900375,,,,,,,,,,,0.0,496522.6,645903.2,881838.25,0.0,0.0,
334,689.4973950620343,7.0339227,,,,,,,,,,,0.0,0.0,0.0,438128.84,0.0,0.0,
1117,690.1972030536075,8.629389999999999,,,,46.0,,,,,,,713374.0,738143.4,0.0,767825.56,0.0,693063.1,
1489,690.5063761591997,10.286352,,,,47.0,,,,,,,62671.047,2009952.2,2574680.8,2842671.2,87083.12,0.0,
856,690.5063965385859,8.142261999999999,,,,,,,,,,,0.0,11751523.0,18414078.0,22950660.0,0.0,0.0,
1488,691.5098290282536,10.282185,,,,,,,,,,,0.0,610524.7,800135.8,1224415.1,0.0,0.0,
484,691.5306878158958,7.5534773,,,,,,,,,,,237302.44,48700.71,27228.295,0.0,278005.03,408654.9,
844,692.5143609735519,8.134428999999999,,,,,,,,,,,0.0,683776.56,1758329.5,2270947.2,82256.484,0.0,
756,692.5209007952185,7.942212,,,,,,,,,,,48010.07,235090.38,170006.16,228636.95,284295.44,0.0,
1511,692.5213220306863,10.360551,,,,,,,,,,,0.0,681323.2,1564959.8,3161964.0,15073.026000000002,0.0,
664,692.521559430249,7.8422035999999995,,,,,,,,,,,152542.11,178322.97,154913.84,335063.25,430418.03,0.0,
328,692.5217482367549,7.007600999999999,,,,,,,,,,,0.0,300811.4,364527.9,873748.9,13631.123,0.0,
392,692.5218781651921,7.317778,,,,,,,,,,,0.0,1072502.4,3633672.0,3674111.8,1653449.4,0.0,
437,692.5220282669208,7.413295699999999,,,,,,,,,,,5517.0156,3052577.8,775728.06,1200631.6,4534463.5,0.0,
1345,696.5888992291949,9.43189,,,,,,,,,,,0.0,0.0,0.0,0.0,51827.42,87185.695,
1369,696.5894636952758,9.600289,,,,,,,,,,,98319.664,119678.36,124572.39,116455.336,351674.8,549560.3,
1286,696.5895319134877,9.131041999999999,,,,,,,,,,,98541.664,132246.84,139160.31,151193.1,226553.3,356644.22,
1118,698.2182454244548,8.646825999999999,,,,,,,,,,,465228.97,351581.78,0.0,710413.0,0.0,107793.58,
924,700.4877274291832,8.283093,,,,112.0,,,,,,,8422.51,1799437.8,1360294.8,1539809.1,55711.535,0.0,
726,700.4881681911103,7.938942999999999,,,,74.0,33.0,[M+Na]+,,2.0,723;726,677.4988400000001,160477.0,8055364.0,5896620.0,6611035.5,356804.2,0.0,
645,700.4882298791738,7.860067999999999,,,,33.0,29.0,[M+Na]+,,2.0,645;632,677.49866,72723.35,5979472.5,4427707.5,4846595.5,260791.16,0.0,
394,700.4882309781583,7.297037599999999,,,,93.0,22.0,[M+Na]+,,2.0,394;397,677.49882,0.0,14580317.0,15547373.0,19051808.0,4627.924,0.0,
451,700.4882745071022,7.471895,,,,,,,,,,,0.0,6317392.5,5074603.0,3032176.8,4149.034000000001,0.0,
528,700.4883986191497,7.616400200000001,,,,,,,,,,,0.0,1582353.2,910575.25,1424317.2,0.0,0.0,
1089,702.2126936426467,8.558715,,,,45.0,,,,,,,453686.03,423016.94,309191.53,403015.78,376154.8,434917.56,
398,702.4951544789437,7.300389,,,,,,,,,,,0.0,1187524.5,1403425.4,1785852.2,0.0,0.0,
750,702.4954362210198,7.939995,,,,74.0,,,,,,,0.0,725372.9,551429.56,637213.0,4962.204000000001,0.0,
641,702.4956860665703,7.8630652,,,,33.0,,,,,,,0.0,554755.56,408918.62,467916.38,4962.204000000001,0.0,
327,702.4962138963842,7.0114399999999995,,,,,,,,,,,0.0,0.0,0.0,305106.6,0.0,0.0,
858,704.4878231031613,8.075185000000001,,,,,,,,,,,92602.95,70180.85,129510.72,120865.8,115454.125,171363.48,
794,704.4880501656633,8.006182,,,,,,,,,,,233142.0,76530.89,323119.7,97218.734,751819.75,259562.72,
947,704.5216937664313,8.286014,,,,112.0,54.0,[M+H]+,,3.0,949;947;925,703.51457,8622.169,4846804.5,3863060.8,4493512.5,147120.06,0.0,
608,704.5219327307589,7.835848299999999,,,,33.0,28.0,[M+H]+,,3.0,608;652;642,703.51433,60168.57,111608984.0,144709840.0,271913200.0,193741.88,0.0,
1509,704.5222429086638,10.348229,,,,,,,,,,,0.0,3903766.2,4501290.0,5448351.0,107436.8,0.0,
635,705.5255563057019,7.840109299999999,,,,,,,,,,,3943.5308,28774678.0,29468218.0,116029500.0,63071.152,0.0,
1442,706.4954877241858,10.070325,,,,16.0,,,,,,,1949059.8,1709505.1,1769804.1,2234621.5,1601829.1,1530457.8,
605,706.5284783539872,7.839152,,,,,,,,,,,0.0,7323026.5,15697369.0,29363850.0,0.0,0.0,
