row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-227-C3-a_Run275.mzML Peak area,NEG_D5-227-C3-c_Run281.mzML Peak area,NEG_D5-227-C3-b_Run278.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,
92,244.06669896737822,4.548229,,,,,,,,,,,0,0,0,343792.88,392515.88,535368.5,
186,244.0765672812528,6.101717,,,,57,,,,,,,0,0,0,913132.8,497848.2,605505.1,
395,244.19070288955425,7.7733307,,,,7,,,,,,,0,0,0,340914.88,658246.4,528462.7,
68,245.08584556411105,3.8454866,,,,35,,,,,,,0,0,0,465661.06,520364.78,900811.2,
552,245.89462796185683,8.562896,,,,22,,,,,,,8079510.5,6885434.0,7689898.5,0,0,0,
105,247.08825450817008,4.703587,,,,,,,,,,,0,0,0,474250.84,456514.1,599881.7,
727,248.9602148784143,10.23381,,,,32,,,,,,,3224224.2,3109983.8,3117189.0,0,0,0,
434,248.96031899455048,7.8741055,,,,9,,,,,,,986047.75,1292924.2,1172195.4,0,0,0,
383,248.9603406447297,7.771538,,,,55,,,,,,,891655.0,1898873.5,1389362.1,0,0,0,
280,248.9603708228855,7.370239,,,,1,,,,,,,1788110.0,1803576.5,1691219.5,0,0,0,
532,250.1776496124239,8.352837,,,,,,,,,,,0,0,0,282392.97,225416.72,223699.14,
344,250.1776668614557,7.6951623,,,,66,,,,,,,0,0,0,257014.73,436824.75,324802.44,
402,250.17770642512164,7.775116,,,,7,,,,,,,0,0,0,1096949.4,1942089.2,1587470.6,
110,250.17774686979965,4.820448,,,,62,,,,,,,0,0,0,393789.3,560718.4,574866.4,
271,253.2172179866384,7.368469,,,,1,,,,,,,616438.06,916251.06,598886.9,0,0,0,
79,255.05444316250941,4.3636866,,,,,,,,,,,0,0,0,324965.4,429370.25,696547.7,
55,255.05448442180588,3.5542364,,,,,,,,,,,0,0,0,40652.473,103437.08,154486.44,
238,255.23178112118555,6.975016,,,,61,,,,,,,0,0,0,163349.73,106372.5,220949.2,
307,255.23184347532097,7.3767533,,,,44,,,,,,,0,0,0,1477349.6,1208793.4,1789242.0,
211,255.24302571109533,6.301983,,,,64,,,,,,,0,0,0,1000481.7,816054.1,987189.6,
190,255.584503761378,6.103478,,,,57,,,,,,,0,0,0,1270634.2,744731.94,886366.75,
125,256.2998104484058,5.4229693,,,,5,,,,,,,0,0,0,1.1312143E7,1.1307937E7,1.1063268E7,
40,257.0994670648419,2.7989674,,,,,,,,,,,0,0,0,551323.1,635531.0,1194898.0,
126,264.09200283377186,5.430351,,,,,,,,,,,0,0,0,398626.7,458984.72,472174.56,
589,265.1476268115673,8.849342,,,,20,,,,,,,871128.4,932460.9,847826.44,0,0,0,
215,265.14773686199186,6.344227,,,,,,,,,,,453278.88,997683.44,571600.4,0,0,0,
320,265.2525018052758,7.515392,,,,53,,,,,,,0,0,0,172764.45,119325.67,186790.73,
455,265.25255240223777,7.87699,,,,63,,,,,,,0,0,0,593038.0,550402.7,659578.25,
80,266.1725618600971,4.372723,,,,48,,,,,,,0,0,0,83416.31,88478.78,90807.68,
403,266.17260264396606,7.775116,,,,7,,,,,,,0,0,0,537600.0,955077.4,786402.1,
560,268.9842398187944,8.631066,,,,11,,,,,,,2341700.2,2792562.0,2796689.5,0,0,0,
106,269.07013390637695,4.7071652,,,,,,,,,,,0,0,0,436035.22,416761.0,552757.1,
111,270.14640799716193,4.8533883,,,,,,,,,,,0,0,0,353035.2,496937.72,666895.4,
202,271.22772019451236,6.201037,,,,,,,,,,,167830.33,227582.27,157697.56,0,0,0,
236,271.227756200326,6.9405007,,,,,,,,,,,81533.38,50883.594,77872.375,0,0,0,
220,271.2277946281088,6.510498,,,,,,,,,,,47202.84,95169.95,49952.7,0,0,0,
256,271.22780325128383,7.154392,,,,,,,,,,,809495.7,875640.5,889019.56,0,0,0,
38,272.18546023457867,2.749569,,,,,,,,,,,0,0,0,316054.78,457010.9,286595.44,
353,273.2575470502232,7.704123,,,,,,,,,,,0,0,0,407141.72,305999.0,301217.6,
218,275.08303484375625,6.376091,,,,46,,,,,,,0,0,0,1233435.2,1517280.0,1469369.2,
147,279.0991291656014,5.675162,,,,23,,,,,,,0,0,0,1.992936E7,1.5139993E7,2.0734506E7,
428,281.2481901163145,7.8714533,,,,9,,,,,,,2138578.5,2343620.5,2172941.0,0,0,3262.2358,
355,282.22154434499316,7.745294,,,,,,,,,,,0,0,0,1264124.4,1215580.5,1251248.1,
234,283.26297614414494,6.832587,,,,,,,,,,,0,0,0,148907.88,113243.58,127692.81,
318,283.26300387021894,7.5136065,,,,53,,,,,,,0,0,0,335643.38,231364.78,371229.06,
456,283.2630681675175,7.87699,,,,63,,,,,,,0,0,0,1192718.6,1038087.2,1254190.1,
132,284.29461175917686,5.480064,,,,26,,,,,,,0,0,0,143970.66,122752.555,93965.07,
155,284.2946424503052,5.7541313,,,,,,,,,,,0,0,0,687102.5,577704.06,558324.5,
483,284.29466821705176,7.98869,,,,24,,,,,,,0,0,0,662740.4,505266.97,595347.56,
127,284.60531572335753,5.430351,,,,5,,,,,,,0,0,0,552727.4,601384.6,640882.44,
561,286.9758618953525,8.622289,,,,,,,,,,,784110.6,1004577.94,1901106.6,0,0,0,
167,291.0778416042975,5.94953,,,,58,,,,,,,0,0,0,501012.03,478262.47,493525.06,
479,293.17911198179394,7.9321856,,,,,,,,,,,455912.66,1530283.5,354571.9,0,0,0,
102,295.953750193184,4.688305,,,,31,,,,,,,483182.9,486064.56,486913.38,0,0,0,
103,297.9516520486996,4.688305,,,,31,,,,,,,471604.78,474316.66,466037.66,0,0,0,
124,298.27386018761376,5.303703,,,,,,,,,,,0,0,0,598996.5,593503.06,555201.94,
227,298.273860953127,6.6407743,,,,,,,,,,,0,0,0,150057.56,121940.21,97908.4,
352,299.25894692028606,7.7083993,,,,,,,,,,,474127.12,553862.7,467993.66,0,0,0,
229,299.25896157767966,6.771173,,,,,,,,,,,78525.19,286041.56,68154.836,0,0,0,
232,299.25897722848134,6.826609,,,,,,,,,,,306836.94,402510.94,291250.25,0,0,0,
225,299.25897942880846,6.6095695,,,,,,,,,,,43699.67,62490.684,48100.414,0,0,0,
321,299.2590088525551,7.5250263,,,,,,,,,,,118718.03,100050.07,121330.55,0,0,0,
72,300.1146593775986,3.899828,,,,25,,,,,,,0,0,0,733447.1,959815.4,1374672.9,
244,300.28949446614456,7.0762973,,,,,,,,,,,0,0,0,199502.31,140802.33,130383.89,
138,300.2895897262544,5.578915,,,,50,,,,,,,0,0,0,2.5048578E7,2.32872E7,1.767537E7,
228,301.14082387382695,6.6533446,,,,,,,,,,,0,0,0,1599049.6,1792187.2,1671074.6,
63,302.13036775785685,3.7997048,,,,65,,,,,,,0,0,0,634986.25,955356.5,1293005.6,
133,302.3051618108729,5.480064,,,,26,,,,,,,0,0,0,4959930.0,4338535.0,3558313.5,
134,303.30850371127514,5.481837,,,,,,,,,,,0,0,0,950029.44,842388.94,679248.75,
131,304.2996675545426,5.456983,,,,,,,,,,,0,0,0,1600779.4,420237.8,781189.0,
715,306.91878857757763,10.200039,,,,32,,,,,,,933807.1,907089.56,916433.94,0,0,0,
554,307.19468038316694,8.571638,,,,,,,,,,,125486.49,279446.03,644690.4,0,0,0,
607,311.16835328369314,8.917459,,,,,,,,,,,512188.0,780818.4,767919.7,0,0,0,
258,311.16856457257785,7.1741767,,,,,,,,,,,550648.7,825023.6,581274.2,0,0,0,
241,311.1685707938005,7.005583,,,,,,,,,,,709965.2,1193601.6,929790.44,0,0,0,
527,312.3256939768684,8.334435,,,,,,,,,,,0,0,0,225806.31,271022.06,239779.52,
541,312.3257695270332,8.434966,,,,,,,,,,,0,0,0,1043701.44,738204.8,812029.94,
197,312.32584586038814,6.1561847,,,,40,,,,,,,0,0,0,454608.84,415140.75,374668.06,
672,312.8359066598924,9.065528,,,,,,,,,,,4810969.5,2457489.8,3219495.0,0,0,0,
605,312.83590858959815,8.912247,,,,20,,,,,,,6361559.0,5089666.0,5949370.0,0,0,0,
199,313.2346687500495,6.18718,,,,,,,,,,,0,0,0,1805279.5,1839281.8,2191061.2,
157,314.3050759236066,5.7920604,,,,,,,,,,,0,0,0,518330.34,476036.06,406002.38,
34,316.21153069286146,2.5152671,,,,,,,,,,,0,0,0,172567.9,378905.0,192132.47,
36,316.21155842305666,2.6808603,,,,,,,,,,,0,0,0,316461.5,483951.94,108783.01,
735,316.9474776983573,10.237393,,,,32,,,,,,,2885476.8,2778079.8,2782529.2,0,0,0,
429,316.9476279293048,7.8723693,,,,9,,,,,,,764579.8,985334.25,958293.1,0,0,0,
388,316.94766135292986,7.7732854,,,,55,,,,,,,771124.7,1478919.5,1635933.2,0,0,0,
272,316.947686788957,7.368473,,,,1,,,,,,,1849885.4,2106580.0,1441370.8,0,0,0,
121,318.30002146564027,5.239123,,,,29,,,,,,,0,0,0,2681978.2,2385896.0,2260510.0,
556,318.9812513892022,8.617063,,,,11,,,,,,,2855586.2,2751063.0,2919434.2,0,0,0,
148,320.12546178238836,5.675162,,,,23,,,,,,,0,0,0,2570896.2,1905326.9,2744408.2,
588,321.2101250033118,8.835308,,,,,,,,,,,315170.84,1022414.4,315630.38,0,0,0,
528,321.314993021783,8.345172,,,,,,,,,,,0,0,0,425720.4,278626.53,345397.97,
73,322.0965328329624,3.899828,,,,25,,,,,,,0,0,0,610660.44,789315.5,1131831.0,
62,322.0965834706289,3.7671719,,,,,,,,,,,0,0,0,55392.29,60915.984,106577.98,
136,322.27127744587114,5.575388,,,,,,,,,,,0,0,0,531342.1,458712.03,355391.0,
291,323.21908934676077,7.373159,,,,44,,,,,,,0,0,0,697525.8,498740.75,903897.06,
64,324.11228331150306,3.7997048,,,,65,,,,,,,0,0,0,1698226.6,2224620.2,3029360.2,
77,325.1254575702194,4.243707,,,,,,,,,,,0,0,0,824488.94,856377.1,809217.3,
602,325.18394752433204,8.910512,,,,20,,,,,,,810284.3,823841.7,805907.6,0,0,0,
492,325.18406533095396,8.20975,,,,2,,,,,,,2352368.5,3140455.5,2599972.2,0,0,0,
419,325.1841072480821,7.870626,,,,9,,,,,,,831214.2,1716873.2,1425485.5,0,0,0,
447,327.22684128001265,7.87522,,,,63,,,,,,,0,0,0,401697.75,292771.03,469093.34,
438,327.2538593452632,7.874111,,,,9,,,,,,,414177.47,458873.25,399048.0,0,0,0,
170,328.3208380293113,5.987039,,,,36,,,,,,,0,0,0,1.27578E7,1.216889E7,1.0163997E7,
598,328.8306944251504,8.896581,,,,20,,,,,,,1652223.4,1550748.2,1796032.5,0,0,0,
669,328.8307130117485,9.049922,,,,,,,,,,,709601.8,599756.6,567613.75,0,0,0,
164,330.33642395008417,5.8915877,,,,,,,,,,,0,0,0,1549509.8,1416246.5,1088510.6,
163,332.3309550391543,5.8790526,,,,,,,,,,,0,0,0,678632.56,179873.08,343547.97,
221,335.1250456181818,6.5615373,,,,,,,,,,,0,0,0,348793.7,550699.2,378734.2,
485,336.32575520039353,8.041434,,,,,,,,,,,0,0,0,532987.06,302088.5,410842.88,
172,337.17124884958747,5.992369,,,,36,,,,,,,0,0,0,1889774.9,2623870.0,2594750.2,
214,337.17128387252217,6.341404,,,,,,,,,,,0,0,0,94422.586,136896.73,135945.48,
557,337.2053076574295,8.62407,,,,,,,,,,,146659.48,1262179.4,273219.25,0,0,0,
240,337.23463885008056,6.9768314,,,,,,,,,,,0,0,0,402534.3,285232.38,547119.1,
529,338.3415120569462,8.3469515,,,,,,,,,,,0,0,0,4.4236464E7,3.0027784E7,3.621617E7,
160,339.11177953595035,5.829843,,,,28,,,,,,,0,0,0,725215.44,547895.56,619556.4,
596,339.19950784327835,8.894841,,,,20,,,,,,,4114205.2,7311460.5,6447597.0,0,0,0,
571,340.3571351693065,8.675822,,,,30,,,,,,,0,0,0,395351.1,360157.78,360366.03,
248,341.26598297578977,7.092587,,,,,,,,,,,0,0,0,538096.3,324116.12,477364.78,
231,342.24249677830466,6.775207,,,,,,,,,,,0,0,0,608914.44,441377.4,399880.12,
117,344.13012382974097,5.2338123,,,,29,,,,,,,0,0,0,616682.4,716908.6,1003180.8,
156,344.3156664161547,5.77231,,,,,,,,,,,0,0,0,770903.5,676021.5,717970.06,
139,344.3156699479184,5.6076393,,,,51,,,,,,,0,0,0,1719950.9,1565503.1,1235153.4,
47,345.15179688436865,3.1332304,,,,,,,,,,,0,0,0,184725.34,252543.84,539637.94,
60,345.1540798699904,3.6618612,,,,,,,,,,,0,0,0,46512.25,50080.805,134678.56,
273,345.20107027601347,7.373155,,,,,,,,,,,0,0,0,385844.47,284878.1,463968.84,
143,346.33133561784706,5.6575027,,,,,,,,,,,0,0,0,4998122.5,4567720.0,4014102.8,
142,347.33468590722214,5.6539474,,,,,,,,,,,0,0,0,1045634.9,972210.75,693086.06,
187,349.1350467098953,6.1017194,,,,57,,,,,,,0,0,0,9163973.0,5556000.0,6053599.0,
418,349.23577523869034,7.8706107,,,,9,,,,,,,451109.16,403974.38,407131.22,0,0,0,
293,350.17750765348416,7.3731804,,,,44,,,,,,,0,0,0,2165822.5,1576785.4,2274122.0,
296,351.1481477143061,7.373738,,,,1,,,,,,,1197685.9,1436180.9,1281590.2,0,0,0,
440,351.21416148137087,7.8805995,,,,,,,,,,,0,0,0,411891.94,347831.1,446646.34,
459,351.250370680579,7.878798,,,,63,,,,,,,0,0,0,1233496.9,954807.4,1332614.5,
549,352.3391048522767,8.5336075,,,,,,,,,,,0,0,0,1.4001724E7,1.4913989E7,1.4051035E7,
674,352.33911887383033,9.086511,,,,,,,,,,,0,0,0,2067670.5,2237733.2,2068960.6,
460,352.33912954914126,7.878798,,,,63,,,,,,,0,0,0,1893316.8,1808270.0,2116893.0,
297,353.14253046999494,7.373738,,,,1,,,,,,,2.4078794E7,2.8620058E7,2.535288E7,0,0,0,
389,353.1636939600294,7.7732854,,,,55,,,,,,,1326999.8,1723397.2,1489846.0,0,0,0,
295,354.1732126002439,7.3731804,,,,,,,,,,,0,0,0,497457.9,395623.88,549678.2,
175,354.2847124587841,6.004847,,,,34,,,,,,,0,0,0,460759.3,389500.53,445157.3,
662,355.1578736215603,8.972118,,,,4,,,,,,,1199391.6,1629976.9,1350143.6,0,0,0,
676,355.1579400766029,9.166722,,,,54,,,,,,,302291.25,329021.38,325374.1,0,0,0,
384,355.15815305216444,7.7715306,,,,55,,,,,,,2.6092652E7,3.309094E7,2.918595E7,0,0,0,
374,357.1624297038201,7.769789,,,,55,,,,,,,651287.1,868911.44,757343.9,0,0,0,
204,357.2608273170194,6.2210746,,,,,,,,,,,0,0,0,2144841.0,1521307.1,2540760.8,
213,359.153185345682,6.3396087,,,,,,,,,,,0,0,0,51562.074,75712.38,72971.52,
173,359.1532037277162,5.9923787,,,,36,,,,,,,0,0,0,1198200.2,1600124.2,1627965.5,
176,359.24005994736746,6.004847,,,,34,,,,,,,0,0,0,949466.8,775073.0,942602.25,
59,361.15021565401804,3.6531026,,,,,,,,,,,591094.06,651141.3,603917.9,0,0,0,
387,362.30261942024237,7.77153,,,,,,,,,,,0,0,0,268833.16,609177.06,429664.03,
730,362.925923116353,10.233948,,,,8,,,,,,,0,0,0,499602.03,506429.0,484203.6,
484,365.2659558293919,7.98869,,,,24,,,,,,,0,0,0,636855.8,449623.97,447716.22,
319,365.26596238574274,7.5136065,,,,53,,,,,,,0,0,0,1173794.8,739440.5,1446709.9,
569,366.3727258162481,8.66827,,,,30,,,,,,,0,0,0,682396.2,672036.06,1274133.4,
259,368.25810229464486,7.214255,,,,,,,,,,,0,0,0,593719.1,457054.9,523944.75,
565,368.97850076633557,8.643281,,,,13,,,,,,,2925035.5,3262131.5,2971890.8,0,0,0,
314,369.13715921166914,7.446505,,,,,,,,,,,1032687.4,1124481.1,1076800.6,0,0,0,
165,371.1167403620703,5.907772,,,,,,,,,,,0,0,0,84054.51,120014.67,121271.25,
192,371.11701493226525,6.105232,,,,57,,,,,,,0,0,0,3.8862788E7,2.6425906E7,2.9274146E7,
408,371.1528098200326,7.8188586,,,,,,,,,,,1399460.2,1572139.8,1561074.1,0,0,0,
284,372.1162622864243,7.3719735,,,,1,,,,,,,569345.56,647733.5,580008.0,0,0,0,
193,372.12022374791235,6.105232,,,,57,,,,,,,0,0,0,9259321.0,6319610.5,7032656.0,
178,372.34701615971204,6.0375175,,,,,,,,,,,0,0,0,3996401.8,3556494.8,2820518.8,
441,373.2323056621024,7.878798,,,,,,,,,,,0,0,0,366857.03,288056.03,393746.16,
378,374.13191382947366,7.769789,,,,,,,,,,,263485.34,316544.12,262962.88,0,0,0,
153,377.1662005091277,5.723812,,,,52,,,,,,,0,0,0,1170561.6,1376944.8,1339226.5,
586,377.31994635578326,8.819405,,,,,,,,,,,0,0,0,4752001.0,4158353.5,4635601.5,
634,377.32005454784303,8.961425,,,,16,,,,,,,0,0,0,4631715.0,4215079.5,4508707.0,
317,377.32016987881417,7.4714017,,,,33,,,,,,,0,0,0,800180.3,682054.6,753559.5,
457,378.2087541089561,7.87699,,,,63,,,,,,,0,0,0,1902974.9,1604780.8,1778196.0,
587,378.3232921228807,8.823002,,,,,,,,,,,0,0,0,707867.56,1273558.2,677691.2,
632,378.32337186996074,8.95964,,,,16,,,,,,,0,0,0,1422119.9,980374.0,1361969.6,
435,379.17940634342204,7.8741055,,,,9,,,,,,,2598789.2,3001078.2,2918353.8,0,0,0,
648,379.3357851357414,8.966841,,,,16,,,,,,,0,0,0,7445887.0,7193674.5,7377834.0,
436,380.1828106467846,7.8741055,,,,9,,,,,,,504474.56,590839.06,552401.25,0,0,0,
649,380.3389740540869,8.966847,,,,16,,,,,,,0,0,0,2213999.2,2094809.4,2171573.5,
663,381.17345999176433,8.972118,,,,4,,,,,,,339484.2,508952.66,405858.3,0,0,0,
437,381.1738172406455,7.8741055,,,,9,,,,,,,5.1356476E7,5.906562E7,5.740262E7,0,0,0,
517,381.19481298474165,8.218482,,,,2,,,,,,,822455.2,1006766.4,870454.5,0,0,0,
466,382.17622669867205,7.8741055,,,,,,,,,,,1.5162343E7,1.748018E7,1.7497014E7,0,0,0,
430,383.17731358736614,7.8723693,,,,9,,,,,,,1775860.8,2057182.4,2024017.9,0,0,0,
688,383.1825444492394,9.6446905,,,,,,,,,,,0,0,0,409138.06,337914.0,545625.9,
654,383.18915678694566,8.968633,,,,4,,,,,,,968688.6,1354388.9,1044596.1,0,0,0,
506,383.18932712460486,8.216712,,,,2,,,,,,,1.6853606E7,2.0452048E7,1.7909452E7,0,0,0,
431,384.93481122894235,7.8723693,,,,9,,,,,,,234866.8,344105.2,343524.4,0,0,0,
732,384.9350133988032,10.235618,,,,32,,,,,,,1710701.6,1673448.8,1630435.2,0,0,0,
398,384.93513887542014,7.775026,,,,55,,,,,,,338811.28,838400.4,474275.0,0,0,0,
285,384.9351847213297,7.371975,,,,1,,,,,,,865266.6,991648.3,802945.94,0,0,0,
210,385.1324046782572,6.2733216,,,,,,,,,,,0,0,0,622317.56,214629.77,215233.44,
58,385.1465150333377,3.6546624,,,,,,,,,,,0,0,0,259329.77,311265.3,648033.3,
494,385.1932757254408,8.214965,,,,2,,,,,,,570335.25,679135.56,584644.75,0,0,0,
252,385.29208434759977,7.102635,,,,,,,,,,,0,0,0,521795.2,316618.78,446131.72,
741,385.7238181405326,10.316651,,,,14,,,,,,,0,0,0,1423636.9,1612527.0,1569184.5,
196,388.62153844027534,6.103478,,,,,,,,,,,0,0,0,290964.75,101973.68,143797.67,
534,391.2839493963017,8.377632,,,,38,,,,,,,0,0,0,841100.75,953992.5,846391.3,
371,393.21954881975597,7.7697563,,,,7,,,,,,,0,0,0,751194.7,614467.4,727603.44,
538,393.2971253740752,8.390148,,,,38,,,,,,,0,0,0,1391640.1,1295659.9,1666456.9,
581,394.3223043183876,8.749938,,,,,,,,,,,0,0,0,637982.5,528430.2,550920.1,
249,395.21895376463567,7.096205,,,,,,,,,,,0,0,0,292170.84,234889.4,298131.25,
407,395.330537245836,7.8036494,,,,,,,,,,,0,0,0,625791.75,323279.38,427536.22,
650,395.33055033993696,8.966849,,,,16,,,,,,,0,0,0,797982.8,736489.9,856263.4,
316,395.33055960274334,7.469616,,,,33,,,,,,,0,0,0,694074.94,514446.0,659403.7,
489,395.3307140339405,8.204643,,,,,,,,,,,0,0,0,273674.53,184385.89,233971.42,
481,397.1684455895447,7.9449744,,,,,,,,,,,3257794.5,3576788.5,3504778.5,0,0,0,
154,399.14816848946947,5.7255893,,,,52,,,,,,,0,0,0,2931925.0,3258261.8,3253686.2,
493,399.18397814750665,8.209765,,,,2,,,,,,,1801886.0,1988828.6,1891606.6,0,0,0,
171,400.17970115688144,5.9923673,,,,,,,,,,,0,0,0,288788.03,391462.44,393096.47,
207,401.2869745543487,6.2443085,,,,,,,,,,,0,0,0,1517338.9,1438889.8,1878982.4,
507,402.16301028363483,8.218474,,,,,,,,,,,253545.17,297985.38,269662.03,0,0,0,
158,402.3573782943449,5.8101172,,,,,,,,,,,0,0,0,311782.38,139989.27,359235.12,
349,408.30811568539724,7.696942,,,,66,,,,,,,0,0,0,1346816.5,2298667.2,1779712.5,
396,408.3081543281193,7.7733307,,,,7,,,,,,,0,0,0,4527249.5,7784803.5,6539636.5,
223,409.1922933159255,6.6014366,,,,15,,,,,,,0,0,0,1023131.1,1062406.1,1065341.4,
523,409.20482476972194,8.270931,,,,,,,,,,,317663.78,410150.44,332424.88,0,0,0,
409,409.2744041917715,7.8197155,,,,,,,,,,,0,0,0,675851.94,474231.78,595268.06,
336,410.30480100855306,7.622069,,,,,,,,,,,0,0,0,440331.66,330351.22,440792.5,
216,411.207953244408,6.3743052,,,,,,,,,,,0,0,0,372749.9,455104.47,456376.56,
680,411.3839754586334,9.355964,,,,,,,,,,,497713.12,605847.3,497383.53,0,0,0,
195,412.1433048428084,6.106993,,,,57,,,,,,,0,0,0,1128885.2,703571.25,852731.9,
535,413.2657387500981,8.377632,,,,38,,,,,,,0,0,0,3392231.8,3535303.8,3114337.2,
306,421.1298417352127,7.375458,,,,1,,,,,,,637978.3,808858.5,677231.25,0,0,0,
327,421.1558214671233,7.5483365,,,,45,,,,,,,0,0,0,274436.03,268314.06,347455.12,
358,421.15586753064525,7.754172,,,,21,,,,,,,0,0,0,652818.94,704944.6,821900.8,
515,421.2507496030444,8.219026,,,,,,,,,,,0,0,0,406899.88,254979.75,329974.97,
572,421.28412687291757,8.693045,,,,,,,,,,,0,0,0,0,39503.242,544583.6,
390,423.14535449303366,7.7732854,,,,55,,,,,,,453615.9,647458.0,545391.4,0,0,0,
114,426.96753259366733,5.0955253,,,,,,,,,,,4282216.5,8187793.5,7252820.0,0,0,0,
675,427.23352763093203,9.093403,,,,,,,,,,,843012.06,675733.5,760966.56,0,0,0,
601,427.2335573696289,8.912239,,,,,,,,,,,1556149.2,510122.53,1252967.9,0,0,0,
501,427.23355948541854,8.216748,,,,,,,,,,,223451.81,86059.27,273512.28,0,0,0,
253,429.31823230908395,7.108031,,,,,,,,,,,0,0,0,680825.06,365406.06,580839.56,
201,430.3885954258844,6.20488,,,,,,,,,,,0,0,0,275812.16,127621.22,356671.38,
731,430.91327198582803,10.233948,,,,8,,,,,,,0,0,0,446381.62,441608.06,441494.3,
222,431.174119288447,6.5996265,,,,15,,,,,,,0,0,0,586587.75,599387.9,612249.75,
219,431.17423949441564,6.4319158,,,,,,,,,,,0,0,0,393628.0,415688.78,444809.7,
217,433.1899803168144,6.37253,,,,46,,,,,,,0,0,0,3802599.0,4424338.0,4402694.0,
69,433.2064847430641,3.8454866,,,,35,,,,,,,0,0,0,108370.22,140299.77,256059.61,
87,433.20669779305877,4.542909,,,,60,,,,,,,0,0,0,4720300.0,5378270.0,8173895.5,
137,437.1930008521472,5.577152,,,,50,,,,,,,0,0,0,2349523.8,2009082.9,2140853.8,
313,438.1198735040528,7.3824863,,,,1,,,,,,,921193.56,1089742.2,975569.6,0,0,0,
631,439.2516099922663,8.956405,,,,4,,,,,,,1457923.4,2352990.0,1685446.1,0,0,0,
391,440.1354394866483,7.7732854,,,,55,,,,,,,911510.6,1221528.8,1130235.5,0,0,0,
477,443.20459390134766,7.9039974,,,,,,,,,,,0,0,0,784429.4,256284.84,707211.6,
208,445.3131008038552,6.251475,,,,,,,,,,,0,0,0,691050.0,618542.56,1103891.2,
104,447.12698961510455,4.6893725,,,,17,,,,,,,0,0,0,396407.16,489896.84,514181.6,
113,448.2032237774849,4.898487,,,,,,,,,,,0,0,0,83090.31,95138.88,121074.984,
128,448.2033353178768,5.430351,,,,5,,,,,,,0,0,0,6236443.5,7044495.5,7188043.0,
439,449.1610143017595,7.8741055,,,,9,,,,,,,1162820.2,1421337.0,1432023.9,0,0,0,
168,449.1846940602289,5.94953,,,,58,,,,,,,0,0,0,571628.44,517060.9,560082.3,
67,449.2026553265608,3.8436403,,,,,,,,,,,966568.2,942792.25,1069532.1,0,0,0,
364,449.30206159809944,7.767971,,,,7,,,,,,,0,0,0,550195.75,410327.8,508390.44,
88,450.23345874910973,4.542909,,,,60,,,,,,,0,0,0,2280884.2,2713164.2,3885283.5,
70,451.2171169250726,3.8454866,,,,35,,,,,,,0,0,0,477445.4,556432.06,979511.1,
687,451.24509855621676,9.644704,,,,,,,,,,,0,0,0,399314.78,319912.94,530607.25,
733,452.9223840740369,10.235618,,,,32,,,,,,,1329085.6,1287976.6,1286883.1,0,0,0,
400,452.92241354084007,7.7750344,,,,55,,,,,,,180183.89,300362.22,249379.12,0,0,0,
286,452.9226134942412,7.371975,,,,1,,,,,,,395472.62,303779.4,483572.06,0,0,0,
89,455.188592764003,4.542909,,,,60,,,,,,,0,0,0,3.3078956E7,3.642624E7,4.625847E7,
350,457.34940056552404,7.700554,,,,,,,,,,,0,0,0,482692.44,201157.11,401540.97,
679,463.33120125291947,9.191781,,,,,,,,,,,0,0,0,11934.977,69743.04,844327.6,
465,466.15102225874824,7.88405,,,,9,,,,,,,1582395.9,1922293.6,1906540.4,0,0,0,
518,468.167776462438,8.204414,,,,2,,,,,,,1695246.2,1919851.0,1843704.5,0,11681.255,7392.7344,
66,468.24378480610335,3.8454866,,,,,,,,,,,0,0,0,266037.78,326846.06,521222.72,
93,469.10898330404194,4.6893725,,,,,,,,,,,0,0,0,341365.66,404024.0,429135.84,
129,470.18532502944686,5.430351,,,,5,,,,,,,0,0,0,1.1808889E7,1.297684E7,1.3135237E7,
224,472.20079167660316,6.6014366,,,,15,,,,,,,0,0,0,409901.12,411560.8,430027.25,
71,473.19921182059187,3.8454866,,,,35,,,,,,,0,0,0,1775188.2,2087157.5,3451053.8,
254,473.34450386771033,7.1044426,,,,,,,,,,,0,0,0,593680.44,316103.9,494354.88,
257,478.2924105100431,7.170814,,,,,,,,,,,0,0,0,825215.6,998251.8,1032750.7,
261,478.2924205572122,7.309551,,,,,,,,,,,0,0,0,188469.33,234498.33,241368.23,
205,480.3080453366406,6.2210717,,,,,,,,,,,0,0,0,407095.1,322152.88,475879.5,
330,481.29202934588255,7.5733476,,,,,,,,,,,0,0,0,775738.56,631849.1,662007.1,
659,481.29213463581254,8.970444,,,,16,,,,,,,0,0,0,3402445.5,3224580.5,3630187.8,
315,481.29218006126894,7.4571185,,,,,,,,,,,0,0,0,2751083.0,2157188.5,2623370.0,
628,489.27705292667224,8.958165,,,,,,,,,,,150544.8,599217.7,153336.23,0,0,0,
584,489.2771688995219,8.790104,,,,,,,,,,,43309.094,318674.9,95370.33,0,0,0,
