row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-227-C2-c_Run254.mzML Peak area,NEG_D5-227-C2-a_Run248.mzML Peak area,NEG_D5-227-C2-b_Run251.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,
646,495.2570265748793,8.966552,,,,8,,,,,,,2650605.0,2874733.8,2339322.2,0,0,0,
686,495.31454044140446,10.011861,,,,15,,,,,,,1397297.2,1250534.6,1239125.8,0,0,0,
687,496.317169828599,10.011864,,,,15,,,,,,,505498.2,453145.56,456056.47,0,0,0,
338,501.3756984359947,7.693373,,,,,,,,,,,0,0,0,396286.84,156947.27,331307.38,
156,517.251751806575,5.8064632,,,,,,,,,,,0,0,0,740317.6,538624.25,575078.3,
248,517.3707715809243,7.100826,,,,,,,,,,,0,0,0,526698.3,284214.75,470688.94,
725,520.909760767741,10.234914,,,,47,,,,,,,922914.5,861080.6,898878.2,0,0,0,
636,523.3456458105094,8.963059,,,,9,,,,,,,391771.1,389625.34,235419.1,0,0,0,
195,532.2584329986673,6.1633296,,,,27,,,,,,,0,0,0,405210.72,607117.8,584279.44,
176,532.2585436549965,6.0697036,,,,,,,,,,,0,0,0,339406.1,517858.97,506841.6,
146,535.2087518594177,5.675162,,,,4,,,,,,,0,0,0,869413.3,541581.44,919714.56,
680,537.3945416316805,9.792009,,,,,,,,,,,0,0,0,347149.06,400313.9,513985.62,
339,545.4019988972664,7.6873593,,,,,,,,,,,0,0,0,310210.44,117346.766,267886.2,
572,546.4303041562645,8.706692,,,,,,,,,,,0,0,0,3230274.2,2547870.2,2132130.0,
325,557.2811631256553,7.5483365,,,,16,,,,,,,0,0,0,395436.16,396491.6,506449.12,
355,557.2811796480471,7.754172,,,,35,,,,,,,0,0,0,558752.3,601270.94,676706.5,
73,561.2514435068175,3.9994957,,,,,,,,,,,0,0,0,131366.05,252184.88,417414.56,
247,561.3969075903484,7.0983253,,,,,,,,,,,0,0,0,500088.03,262653.78,461249.0,
551,562.4250970434375,8.597819,,,,,,,,,,,0,0,0,306745.84,238766.05,392646.94,
174,563.2381371360522,6.0069594,,,,,,,,,,,0,0,0,374614.94,384757.25,464846.44,
104,568.2962966602694,4.726814,,,,48,,,,,,,0,0,0,756033.0,768481.94,653115.9,
105,573.2517296466691,4.730375,,,,48,,,,,,,0,0,0,4588901.5,4522530.0,4186200.5,
232,577.3608798935921,6.8606095,,,,,,,,,,,0,0,0,798815.75,1099165.6,1054404.8,
471,579.2631320410602,7.902227,,,,40,,,,,,,0,0,0,837409.8,866906.25,983598.94,
353,579.2632261968623,7.7524066,,,,35,,,,,,,0,0,0,3199290.0,3367377.5,3899239.5,
321,579.2632567690429,7.544756,,,,16,,,,,,,0,0,0,2711241.5,2684396.0,3485227.0,
675,587.4643569184577,9.619409,,,,25,,,,,,,0,0,0,1162991.4,1608323.6,818069.2,
719,588.8974292725702,10.233125,,,,47,,,,,,,600509.8,587673.56,589687.2,0,0,0,
707,589.4798003164696,10.201351,,,,26,,,,,,,0,0,0,3077128.5,3322679.2,2157884.0,
281,590.3645236940177,7.3712487,,,,6,,,,,,,477032.03,489896.06,438765.03,0,0,0,
244,605.4230168118698,7.088964,,,,,,,,,,,0,0,0,424936.44,216554.72,397836.62,
676,613.422513290181,9.624803,,,,25,,,,,,,0,0,0,6477231.0,8090862.0,7746319.0,
712,615.4952123864641,10.212185,,,,26,,,,,,,0,0,0,914513.8,847147.75,969591.4,
521,617.417030894228,8.292018,,,,,,,,,,,0,0,0,285782.78,240920.62,367754.25,
171,629.3108983350176,5.9906135,,,,,,,,,,,0,0,0,271733.2,434086.2,435374.4,
203,629.3109194068344,6.2443423,,,,,,,,,,,0,0,0,248855.86,411784.16,408828.3,
159,631.3265839461789,5.879051,,,,,,,,,,,0,0,0,821282.8,1050586.8,1042287.9,
115,649.3063315016407,5.233812,,,,18,,,,,,,0,0,0,881551.06,1071198.9,1451975.6,
243,649.4492591009998,7.087152,,,,,,,,,,,0,0,0,329316.28,162212.48,313677.72,
694,663.4534509872902,10.094956,,,,51,,,,,,,0,0,0,1552794.9,1568897.5,1554554.9,
116,666.333021191805,5.233812,,,,18,,,,,,,0,0,0,802883.44,998123.44,1186714.6,
403,668.6181854932619,7.7964935,,,,,,,,,,,0,0,0,325896.25,131048.17,400592.38,
206,671.2879214941253,6.2532525,,,,,,,,,,,0,0,0,233972.44,219836.03,249598.16,
117,671.2884327471825,5.235589,,,,18,,,,,,,0,0,0,9207097.0,1.0904982E7,1.3314125E7,
530,675.675410754002,8.348712,,,,,,,,,,,0,0,0,422496.22,199077.45,288511.2,
695,685.4354246886459,10.094956,,,,51,,,,,,,0,0,0,1.411675E7,1.5361326E7,1.3868548E7,
730,686.476786465509,10.279831,,,,,,,,,,,652779.75,427706.66,428066.38,0,0,0,
522,686.4769400279774,8.290106,,,,,,,,,,,2270339.5,1608758.0,1411375.2,0,0,0,
83,689.2987457687535,4.503069,,,,,,,,,,,0,0,0,431136.62,553162.1,874201.06,
715,690.5060326357994,10.226673,,,,,,,,,,,0,0,0,355409.12,366437.78,380627.47,
487,690.5064403516354,8.207577,,,,,,,,,,,0,0,0,1408355.6,3554107.8,1716797.9,
670,693.4406460123272,9.164762,,,,32,,,,,,,931039.44,945630.75,864924.0,0,0,0,
184,697.2628922420736,6.1017194,,,,10,,,,,,,0,0,0,2269270.2,882939.06,1110335.6,
559,698.9111078940256,8.628818,,,,,,,,,,,1064144.4,1069075.4,1119045.2,0,0,0,
696,708.5107988655681,10.094956,,,,51,,,,,,,0,0,0,797242.3,764150.0,780993.2,
497,712.4884094890966,8.22265,,,,,,,,,,,0,0,0,185058.81,1524847.8,564535.9,
308,716.5220917223219,7.371391,,,,,,,,,,,0,0,0,1509334.6,258066.17,262936.12,
729,716.5228673200355,10.261215,,,,26,,,,,,,624212.3,609026.3,607074.8,2491337.8,2931099.2,1060819.6,
535,716.5230051923977,8.338057,,,,,,,,,,,250751.69,167436.3,298667.56,242027.98,2342433.8,439808.1,
483,716.5239944091014,8.080907,,,,,,,,,,,2610561.0,3904846.5,2967649.0,0,0,0,
191,719.2449798451248,6.105232,,,,10,,,,,,,0,0,0,1.0464346E7,5666258.0,6753778.5,
697,726.4615888554732,10.094956,,,,51,,,,,,,0,0,0,1490331.4,1458831.4,1479277.5,
464,730.5377010511397,7.944832,,,,,,,,,,,0,0,0,204582.55,2663547.5,203609.03,
693,736.5418309796329,10.093154,,,,,,,,,,,0,0,0,484503.8,445496.5,489708.22,
538,738.5037781420932,8.40622,,,,,,,,,,,0,0,0,189471.67,1407809.5,333868.6,
713,738.5037846431045,10.215806,,,,26,,,,,,,0,0,0,990230.25,1247813.9,1094689.1,
410,740.4044308812496,7.8347497,,,,,,,,,,,0,0,0,163949.23,519320.3,534845.44,
351,740.40447341953,7.741695,,,,,,,,,,,0,0,0,376628.03,656183.7,731991.75,
692,743.615602587645,10.035182,,,,,,,,,,,0,0,0,1158102.0,1837562.8,1080965.8,
506,752.519673806771,8.21725,,,,1,,,,,,,0,0,0,443000.44,664969.75,639587.6,
468,752.5196827051897,7.8985553,,,,40,,,,,,,0,0,0,824222.5,5045745.5,733279.56,
690,771.6468139894628,10.027153,,,,,,,,,,,0,0,0,1932172.8,3348006.2,1818407.0,
446,780.5510345435047,7.875206,,,,40,,,,,,,0,0,0,586630.3,524300.3,463874.03,
301,780.5510667585621,7.3749623,,,,5,,,,,,,0,0,0,497442.28,354461.75,409024.62,
383,782.5660656482981,7.7697563,,,,7,,,,,,,0,0,0,309090.8,267284.34,405387.88,
461,782.5661152843063,7.878798,,,,40,,,,,,,0,0,0,651856.5,663917.5,836470.9,
306,782.5661703537693,7.3767514,,,,5,,,,,,,0,0,0,462327.5,385619.3,619732.06,
462,808.5823127003488,7.878798,,,,40,,,,,,,0,0,0,482550.6,466998.12,620544.4,
463,810.5971516480876,7.8734264,,,,,,,,,,,0,0,0,667023.6,417331.88,445068.88,
659,823.6788475798435,8.975835,,,,,,,,,,,0,0,0,3.8034332E7,1.984336E7,3.4571148E7,
498,825.693959513565,8.21544,,,,,,,,,,,0,0,0,367237.78,503529.84,443980.25,
640,827.7095621789636,8.964788,,,,,,,,,,,0,0,0,2831852.0,0,3174166.8,
511,851.7096907886804,8.21725,,,,1,,,,,,,0,0,0,1856737.5,1333924.0,2629098.2,
654,851.7097523173774,8.968651,,,,63,,,,,,,0,0,0,3.584264E7,4.744277E7,4.3310576E7,
689,853.722853979632,10.018025,,,,,,,,,,,0,0,0,2.926701E7,50672.434,3.1912024E7,
643,879.7404074441138,8.964788,,,,,,,,,,,0,0,0,1694077.5,0,2082753.4,
677,879.740791094875,9.633523,,,,,,,,,,,0,0,0,1.5525624E7,0,1.6684394E7,
149,887.38775648531,5.677178,,,,4,,,,,,,0,0,0,1040328.06,1196454.2,1421480.6,
127,917.3812784436769,5.430351,,,,52,,,,,,,0,0,0,563541.94,682053.44,722467.9,
