"","filter","Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML","NEG_D5-227-C4-a_Run314.mzML","NEG_D5-227-C4-b_Run317.mzML","NEG_D5-227-C4-c_Run320.mzML"
"767/186.9809mz/10.37min",1884964.92,3141608.2,3197577,3281207.2,628321.64,628321.64,628321.64
"768/183.0098mz/10.37min",1121485.74,1869142.9,1992402,1988661.4,373828.58,373828.58,373828.58
"769/184.9855mz/10.37min",4925258.4,8216978.5,8208764,8527034,1641752.8,1641752.8,1641752.8
"770/181.0144mz/10.37min",2995170.9,4991951.5,5250397,5315389,998390.3,998390.3,998390.3
"772/114.0165mz/10.37min",625890.36,1043150.6,1105818,1113333.8,208630.12,208630.12,208630.12
"774/111.5189mz/10.37min",1154906.46,1924844.1,2008572.1,2014142.6,384968.82,384968.82,384968.82
"775/111.5218mz/10.37min",4014913.5,6691522.5,6787262.5,6880642.5,1338304.5,1338304.5,1338304.5
"776/131.5335mz/10.37min",4045864.5,6743107.5,6902001,7144073.5,1348621.5,1348621.5,1348621.5
"777/90.5067mz/10.37min",2782813.2,4638022,4709399.5,4725757.5,927604.4,927604.4,927604.4
"780/91.5044mz/10.38min",1058002.5,1763337.5,1792999.4,1804893,352667.5,352667.5,352667.5
"781/111.0202mz/10.38min",47493066,79155110,79394250,80734264,15831022,15831022,15831022
"782/112.0178mz/10.38min",18570357.6,30950596,31093494,31442178,6190119.2,6190119.2,6190119.2
"783/112.5195mz/10.38min",1299831.12,2166385.2,2206800.8,2212751,433277.04,433277.04,433277.04
"784/113.0166mz/10.38min",2608935,4360230.5,4348225,4455318.5,869645,869645,869645
"786/215.9837mz/10.38min",894588.24,1490980.4,1538013.6,1537714.2,298196.08,298196.08,298196.08
"788/156.9906mz/10.38min",4678608.6,7797681,7892164,7868386.5,1559536.2,1559536.2,1559536.2
"790/158.986mz/10.38min",1825736.28,3042893.8,3095836.5,3145120.2,608578.76,608578.76,608578.76
"791/115.964mz/10.38min",1200682.5,2156360.2,2001137.5,2425267.5,400227.5,400227.5,400227.5
"792/126.8809mz/10.4min",506241.6,168747.2,168747.2,168747.2,916827.3,863018.94,843736
"793/136.8628mz/10.4min",1005220.14,335073.38,335073.38,335073.38,1729027.9,1675593.9,1675366.9
"794/134.8654mz/10.4min",3263768.7,1087922.9,1087922.9,1087922.9,5600422.5,5485636.5,5439614.5
"795/165.9829mz/10.4min",1672065.6,2994280.8,2999492.8,2786776,557355.2,557355.2,557355.2
"796/123.9019mz/10.41min",1268305.68,422768.56,422768.56,422768.56,2192496.5,2113842.8,2153754.5
"797/109.5217mz/10.41min",2964640.8,4941068,5096003,5259094.5,988213.6,988213.6,988213.6
"798/130.5216mz/10.41min",1353320.28,2379528.2,2255533.8,2290723.8,451106.76,451106.76,451106.76
"799/132.8677mz/10.41min",3170822.1,1056940.7,1056940.7,1056940.7,5524579.5,5360938.5,5284703.5
"800/174.9563mz/10.42min",8682734.4,2511086.8,2453941.5,2466169.5,15223771,14854382,15113088
"801/190.9283mz/10.42min",548800.05,182933.35,182933.35,182933.35,1030943,914666.75,1096064.6
"802/94.0451mz/10.45min",2839281.3,4939875,4974401,4732135.5,946427.1,946427.1,946427.1
"804/242.9433mz/10.46min",1206122.88,402040.96,402040.96,402040.96,2063011.8,2010204.8,2140444.5
"805/160.8419mz/10.48min",1643887.68,547962.56,547962.56,547962.56,2948118.2,2827359.5,2739812.8
"806/162.839mz/10.48min",1542583.32,514194.44,514194.44,514194.44,2759211.8,2629075.5,2570972.2
"807/164.8359mz/10.48min",448017.264,149339.088,149339.088,149339.088,808661.3,765057,746695.44
"808/102.0339mz/10.48min",83123730,138539550,140281650,145151520,27707910,27707910,27707910
"809/164.9271mz/10.48min",681741,227247,227247,227247,1195174.6,1200031.5,1136235
"810/197.8078mz/10.48min",278406.18,92802.06,92802.06,92802.06,486252.47,467029.8,464010.3
"811/205.8395mz/10.48min",765034.56,255011.52,255011.52,255011.52,1342592.4,1284832.4,1275057.6
"812/207.8366mz/10.48min",724079.94,241359.98,241359.98,241359.98,1264032.1,1214707,1206799.9
"813/102.5354mz/10.49min",7188016.2,11980027,12205041,12592613,2396005.4,2396005.4,2396005.4
"815/208.0393mz/10.49min",1668873,2781455,2890163,2846321,556291,556291,556291
"816/195.8108mz/10.49min",216601.56,72200.52,72200.52,72200.52,379531.97,362002.16,361002.6
"817/199.8049mz/10.49min",120911.034,40303.678,40303.678,40303.678,216417,202984.31,201518.39
"819/104.0302mz/10.49min",1921507.8,3202513,3615046,3703096.5,640502.6,640502.6,640502.6
"820/81.5205mz/10.49min",16364929.2,29259034,27274882,27966768,5454976.4,5454976.4,5454976.4
"821/168.0161mz/10.49min",1382201.7,2303669.5,2426957.2,2340229.5,460733.9,460733.9,460733.9
"822/125.9862mz/10.5min",13026379.2,23375738,21710632,22511954,4342126.4,4342126.4,4342126.4
"823/154.0049mz/10.5min",1466596.92,2444328.2,2515498.2,2517970.5,488865.64,488865.64,488865.64
"824/167.0128mz/10.5min",26150286,43583810,45706830,44698970,8716762,8716762,8716762
"825/90.5259mz/10.51min",22561434,41356480,40922364,37602390,7520478,7520478,7520478
"826/139.0179mz/10.52min",6058755,10097925,10482867,10117550,2019585,2019585,2019585
"827/201.9756mz/10.52min",536922,894870,910274.3,944537.5,178974,178974,178974
"828/97.9914mz/10.53min",5408301,9013835,9588389,9387882,1802767,1802767,1802767
"830/111.039mz/10.53min",6369427.8,10615713,12155978,11574239,2123142.6,2123142.6,2123142.6
"831/225.0294mz/10.55min",1248337.8,2080563,2297900,2227100.2,416112.6,416112.6,416112.6
"832/191.9461mz/10.55min",1620796.2,540265.4,540265.4,540265.4,2731239.2,2739974.5,2701327
"833/184.0029mz/10.56min",3938935.2,6884058.5,6825015,6564892,1312978.4,1312978.4,1312978.4
"835/169.9773mz/10.81min",697329.24,1639406.1,4723972,1162215.4,232443.08,232443.08,232443.08
"836/147.0309mz/10.85min",3337195.8,5561993,5764449,5763578.5,1112398.6,1112398.6,1112398.6
"837/145.0353mz/10.94min",5527028.4,9211714,9413920,9322635,1842342.8,1842342.8,1842342.8
"838/171.9929mz/10.99min",3200646.6,5334411,5685771,5775479,1066882.2,1066882.2,1066882.2
"839/96.96mz/11.14min",311395.068,103798.356,103798.356,103798.356,519716.78,518991.78,1277851.1
