row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_Y-p12_1_Run94.mzML Peak area,2024_POS_Y-p12_3_Run132.mzML Peak area,2024_POS_Y-EV_1_CTRL_Run88.mzML Peak area,2024_POS_Y-EV_2_CTRL_Run117.mzML Peak area,2024_POS_Y-p12_2_Run111.mzML Peak area,2024_POS_Y-EV_3_CTRL_Run138.mzML Peak area,
414,216.10186398855467,2.3555443,,,,70,,,,,,,4873951.5,4393577.5,5319719.0,5180499.0,4835084.0,9444457.0,
55,216.92267713719414,0.34736148,,,,,,,,,,,174847.33,138837.53,130673.93,131917.66,153163.42,284655.44,
138,217.02025706114247,0.38804075,,,,49,,,,,,,563785.6,595257.4,430580.56,443009.66,433800.75,699490.94,
400,217.10458948383896,2.2817075,,,,18,23,[M+Na]+,,2,399;400,194.11539,222926.81,245854.23,260846.55,264020.44,241175.1,276977.16,
411,217.105132270176,2.3544147,,,,70,,,,,,,703643.6,654592.25,829642.8,754708.25,715933.4,1332923.0,
536,217.10698764209633,3.4306242,,,,,,,,,,,260859.5,227964.98,377281.94,414014.1,303844.34,378309.78,
396,217.12474866577182,2.2540104,,,,26,,,,,,,558426.25,567165.8,568641.94,552631.5,585440.6,524716.56,
463,217.1545939274861,2.738403,,,,65,,,,,,,405462.2,347891.5,398831.94,408066.62,345552.5,1036852.75,
397,218.1280791879387,2.2540104,,,,26,,,,,,,7735821.5,7865476.5,7671792.0,7707164.0,7854214.5,7364754.0,
27,218.98358367579007,0.31192303,,,,11,,,,,,,752081.6,748479.1,963290.06,894538.9,821410.7,715654.7,
41,219.0827549836268,0.34166372,,,,71,3,[M+Na]+,,2,42;41,196.09356,572793.56,533355.3,456051.25,517638.56,567590.8,731701.8,
707,219.17430202094764,6.8483443,,,,,,,,,,,76835.555,96406.5,102405.734,114990.14,57953.504,361305.34,
386,220.1178789286471,2.1792572,,,,,,,,,,,644197.94,659138.1,601485.4,646740.25,626985.75,901207.75,
436,221.09201484188088,2.5162446,,,,16,,,,,,,297912.38,227025.62,312195.84,379777.78,291272.7,420990.6,
366,221.09202381756884,1.6112121,,,,,,,,,,,81134.234,4433.005,49689.383,56753.906,10044.549,443026.53,
337,221.09204044085615,0.8575149,,,,,,,,,,,78161.984,57171.766,76376.414,86442.13,53478.848,381566.28,
422,224.09166538097762,2.387574,,,,38,,,,,,,462809.66,388773.66,433195.53,431773.34,407626.34,901718.44,
549,224.09166754066405,3.6216917,,,,,,,,,,,83389.35,71258.12,47538.84,68931.69,78706.87,227577.92,
417,225.08695547467747,2.3690484,,,,74,,,,,,,814015.25,810376.1,1235119.0,1358229.1,815859.5,1439884.2,
574,226.18010837618203,4.4264193,,,,78,,,,,,,1173024.6,1253939.0,1147407.1,1148428.6,1200868.1,1297287.9,
879,226.180121336577,7.8363514,,,,24,36,[M+NH4]+,,2,883;879,208.14631,273434.72,369588.1,786039.7,511268.88,304257.78,444993.28,
867,226.18013193644163,7.757053,,,,28,35,[M+NH4]+,,2,866;867,208.14631,497679.6,1049011.8,1107256.5,1078110.6,649833.56,927296.6,
49,226.9514549127807,0.34817496,,,,71,,,,,,,935143.5,835872.06,772928.3,733497.75,801215.94,999678.56,
1331,226.9514678328772,10.2799635,,,,60,,,,,,,0,77584.586,1408202.2,435485.88,118968.33,59935.37,
731,228.19576459364205,7.156681,,,,,,,,,,,123183.85,163623.56,65633.01,93975.14,150240.2,164970.5,
601,228.19576567086742,4.8768106,,,,8,26,[M+H]+,,2,600;601,227.18848,3263519.5,3101521.8,2834882.5,2840944.8,3131480.0,3411175.8,
880,228.19576753391598,7.8363514,,,,24,,,,,,,588361.25,800265.25,1658968.0,1060506.2,686302.0,962078.06,
869,228.19576908083275,7.7578998,,,,28,,,,,,,391061.4,767042.4,805242.75,793879.25,488452.66,704046.56,
1023,228.19581312713595,8.411549,,,,1,,,,,,,18682.469,107023.77,174154.2,82361.32,60945.17,61105.668,
539,228.23212963892266,3.4830225,,,,,,,,,,,395845.25,454878.0,524046.22,508544.84,505693.28,668825.25,
546,228.2321303898443,3.563222,,,,,,,,,,,137804.47,147357.6,194626.83,175478.92,171687.77,261411.95,
551,228.23214306689113,3.6728175,,,,,,,,,,,1991317.5,2179381.2,2663886.2,2698654.8,2477742.0,3458397.5,
702,228.23215278983676,6.724054,,,,,,,,,,,46142.246,47393.3,45658.203,49179.742,43318.895,51163.812,
426,229.1546041661014,2.4022644,,,,,,,,,,,391516.56,371442.9,346424.8,410834.34,415526.84,560279.7,
462,229.15460459388692,2.7310371,,,,,,,,,,,15175.32,10413.406,34142.855,29006.225,5207.76,92024.66,
602,229.19905896034973,4.8768106,,,,,,,,,,,441553.8,406802.06,376434.88,374900.4,404476.88,443264.38,
588,229.98109139935642,4.7467785,,,,39,,,,,,,8422569.0,8488996.0,7804118.5,8275373.0,7950887.5,7922021.5,
590,230.98440744791765,4.745522,,,,39,,,,,,,711723.06,705439.44,646758.6,703483.4,662218.3,682182.56,
157,230.99002989515682,0.39210832,,,,49,17,[M+K]+,,6,155;162;159;157;144;147,192.027,1273875.9,1689797.5,1040378.0,957251.2,1353511.5,1849155.4,
220,230.9900446312188,0.534256,,,,77,18,[M+K]+,,7,220;223;217;228;203;231;225,192.02698,3886972.2,4066547.5,2658437.5,2867722.8,2943123.0,6782503.5,
469,231.1127162967241,2.7715952,,,,68,,,,,,,392091.3,292135.84,302784.8,296181.1,340281.78,814743.6,
451,231.11273498942637,2.6305969,,,,,,,,,,,772974.7,553279.75,622686.8,660240.06,648231.25,1479742.8,
521,231.1702620847889,3.074103,,,,,,,,,,,1876022.8,1475032.1,1685726.4,1807092.1,1547715.1,4376882.5,
403,231.17027873116749,2.3057327,,,,83,,,,,,,210671.78,155589.86,141845.4,156320.86,191072.4,258546.95,
589,231.97899696201958,4.7467785,,,,39,,,,,,,8327433.5,8495395.0,7680762.0,8238684.0,7882537.0,7872870.0,
522,232.1736355741555,3.0755932,,,,,,,,,,,214758.22,156434.89,191033.78,192301.48,171980.6,495349.72,
583,232.98232544199743,4.7455482,,,,39,,,,,,,702871.56,716494.06,646710.8,675164.56,662832.3,637987.9,
560,233.0783700816429,3.8441837,,,,,,,,,,,474456.78,349181.03,568200.06,518698.22,461241.06,479241.47,
554,235.08654231315415,3.6997082,,,,,,,,,,,221388.8,209198.78,301022.53,325772.3,240568.75,418694.75,
79,236.99812088103792,0.36932835,,,,49,,,,,,,7698096.5,7017769.0,5268564.5,5897050.5,6216605.0,1.2013516E7,
413,239.10256263552003,2.3535569,,,,,,,,,,,119869.82,65484.906,107900.4,126989.445,103350.98,209011.16,
439,239.10261448919255,2.5174353,,,,16,,,,,,,3539007.0,2892091.2,4043102.2,4430746.5,3613383.2,4911474.5,
617,239.1641176482415,5.621308,,,,,,,,,,,221957.28,197462.22,304043.62,310298.4,228471.69,371347.97,
532,240.08659959067907,3.34122,,,,,,,,,,,670458.1,499683.5,616992.4,673278.6,578820.4,1410242.0,
435,240.10594235556997,2.5151942,,,,16,,,,,,,401436.3,336046.22,462527.28,530153.06,405101.03,590010.6,
390,242.18624314481892,2.241337,,,,,,,,,,,763078.06,606089.4,654354.25,718636.9,639153.75,1698891.1,
502,243.13379038897617,2.8476403,,,,,,,,,,,140649.0,124375.695,153721.25,157327.81,123513.76,298563.12,
509,243.13382790185827,2.9255972,,,,,,,,,,,46146.83,88810.875,35250.145,41450.652,36327.535,81911.53,
455,243.13385149176747,2.6998866,,,,,,,,,,,19643.861,10272.043,16864.453,11180.057,12704.366,60531.594,
575,244.19064531592346,4.4264193,,,,78,,,,,,,832393.5,875316.44,809037.44,790912.44,837319.9,881573.9,
608,244.1906634810523,5.1321464,,,,,,,,,,,109459.95,73753.61,74583.19,60355.43,105361.12,163491.55,
377,244.1906670919965,2.1049385,,,,79,,,,,,,500032.22,477083.9,637374.56,597833.8,518692.97,1110399.5,
881,244.19069651105417,7.8363514,,,,24,37,[M+NH4]+,,2,883;881,226.15688,333350.4,445226.38,942979.75,624816.4,391595.4,540590.7,
865,244.1907062203677,7.7552776,,,,28,34,[M+NH4]+,,2,865;866,226.15688,86765.875,196063.98,231036.73,216310.23,121861.46,184812.64,
437,244.20120706586678,2.5160806,,,,16,,,,,,,382740.25,361515.47,367711.0,377230.28,378447.03,384311.47,
418,244.2012106981496,2.373678,,,,74,,,,,,,1339287.0,1391921.4,1409882.8,1384458.9,1446938.2,1344592.8,
404,244.20121481349705,2.3057327,,,,83,,,,,,,1024382.75,1008607.5,985130.06,982838.0,933779.0,977072.94,
481,245.1858688858608,2.8106997,,,,,,,,,,,18401.943,27452.09,9948.447,8419.043,16033.33,84294.234,
454,245.1858832307405,2.6717093,,,,,,,,,,,54277.82,53385.37,48247.883,63738.02,52076.727,136495.12,
533,245.18589972312296,3.3560622,,,,,,,,,,,457512.5,361389.16,402274.28,443927.38,341995.56,1059616.8,
552,246.16989246887258,3.685609,,,,,,,,,,,221136.02,209648.62,225424.4,230531.92,210157.77,201745.98,
538,246.1698983731147,3.4817657,,,,76,,,,,,,236321.3,232207.3,261324.25,260021.06,241003.67,238432.08,
562,246.1699233548438,3.9359157,,,,,,,,,,,757250.4,664668.06,519800.25,571127.2,587184.44,1987819.8,
382,247.1076365962834,2.1612024,,,,,,,,,,,36499.406,25789.234,18237.295,34988.438,13302.287,124025.78,
407,247.1076383069104,2.3269107,,,,,,,,,,,290903.72,240486.31,245302.19,272186.88,244944.05,647664.8,
580,249.10216128571494,4.599684,,,,40,,,,,,,336687.22,348883.9,517250.03,562867.0,330808.9,646210.5,
1019,250.1774767930724,8.413678,,,,,,,,,,,0,4977.2676,52908.54,0,0,0,
600,250.1776801214462,4.8752637,,,,8,26,[M+Na]+,,2,600;601,227.18848,503238.25,487895.34,488450.84,468579.78,506175.5,548775.1,
870,250.1777240701744,7.816432,,,,,,,,,,,0,15829.795,134387.48,32559.898,0,4292.8784,
214,251.06957391751635,0.5317803,,,,77,,,,,,,2929026.8,3152484.0,3445557.8,3363166.8,3935124.5,2854293.0,
161,251.06963801987732,0.392922,,,,49,,,,,,,508665.66,617934.1,974450.94,677790.56,725030.8,537383.75,
369,251.1502010058982,1.652356,,,,,,,,,,,2984243.5,2473830.8,2669643.0,2818492.5,2594831.2,6262443.5,
378,251.15020937408312,2.1185725,,,,,,,,,,,322055.72,245849.77,259388.27,314678.3,279587.5,686335.4,
86,252.9721205742189,0.37502328,,,,,,,,,,,89748.54,174474.06,39080.227,121674.26,123774.34,1868461.9,
644,255.23180847257515,6.057526,,,,,,,,,,,140077.77,147960.22,200476.83,207339.34,178124.95,239841.95,
716,255.23181599426007,7.0460925,,,,,,,,,,,148906.77,235148.84,200303.5,205014.44,207079.27,365275.7,
675,255.23181859865738,6.387922,,,,,,,,,,,80785.78,97644.63,149995.81,127645.01,108736.29,169606.2,
358,256.1766895711137,1.3828727,,,,,,,,,,,34869.227,0,3524.993,6135.3027,9787.676,391057.12,
372,256.1767266492838,1.997169,,,,,,,,,,,297641.12,233787.89,235431.27,283449.8,237467.72,938222.4,
616,256.2634376681375,5.547761,,,,,,,,,,,5992.955,0,20889.637,23502.65,11320.103,32374.365,
760,256.26346602439116,7.359794,,,,,,,,,,,464584.8,494202.22,461934.62,523988.44,507440.97,515872.06,
810,256.26353995838963,7.5084863,,,,,,,,,,,3548.342,4608.602,87025.88,72486.16,19083.963,69697.086,
89,258.11002028747794,0.3717688,,,,49,,,,,,,2.6270762E7,1.9781398E7,2.999277E7,3.1318242E7,2.6812254E7,3.1742292E7,
468,259.11886169361,2.7701862,,,,68,,,,,,,811753.8,532929.6,1019742.2,1049702.5,768328.75,1124099.6,
401,259.17636674080734,2.2864997,,,,,,,,,,,292577.12,297579.75,411286.16,449519.7,333925.62,410409.8,
475,259.22018153698076,2.803861,,,,,,,,,,,276586.38,260029.34,251980.88,255471.78,249569.45,216753.3,
453,259.22021673835343,2.6717093,,,,,,,,,,,511232.12,519257.94,474022.53,512803.66,514549.12,515959.78,
527,260.11274542779785,3.2488472,,,,,,,,,,,11431.195,0,5937.0767,0,0,45518.42,
470,260.11286688639683,2.7752063,,,,,,,,,,,300070.9,214758.58,244305.44,258623.98,219197.06,708528.4,
98,261.009032977191,0.40191662,,,,,,,,,,,245454.7,175811.14,1887323.6,304513.7,278250.53,216749.53,
195,261.00904573986367,0.45390168,,,,,,,,,,,2003562.6,2145491.2,123572.08,2018257.1,2043877.6,1844110.9,
498,261.1443789302024,2.831767,,,,,,,,,,,309221.6,242133.61,396323.4,432136.62,334459.66,284405.56,
423,261.1444105312342,2.3902795,,,,38,,,,,,,327077.7,283437.75,435759.53,444116.2,337250.66,484809.75,
433,261.14441088149596,2.4556735,,,,,,,,,,,555104.8,411285.03,657495.06,669386.06,522993.66,740211.8,
381,261.14441590273873,2.1329458,,,,,,,,,,,28916.191,10568.496,20329.219,22692.406,17551.898,137899.05,
524,267.112643568094,3.1564395,,,,,,,,,,,33836.914,28284.908,32303.2,35546.62,28158.104,94252.2,
579,267.112759314223,4.599684,,,,40,,,,,,,974054.25,1030939.3,1547464.6,1677724.2,1030452.8,1818042.5,
603,267.112768496862,4.9203286,,,,,,,,,,,20684.969,25249.203,36088.74,44952.383,21921.914,49094.16,
658,267.19540059057107,6.301844,,,,7,,,,,,,550979.9,509537.72,774529.25,729388.8,552548.44,913515.44,
340,268.10393724904833,0.88466907,,,,21,,,,,,,2273569.0,2303136.8,3845983.0,3171288.8,2290700.5,2691719.2,
409,270.19236409818035,2.3278372,,,,,,,,,,,302306.22,241852.56,274038.66,278203.4,246174.8,577311.75,
495,271.0712577432862,2.8259661,,,,5,,,,,,,1090638.4,875041.9,1407126.4,1142773.2,962734.2,1352678.2,
500,272.0793777633051,2.8330812,,,,5,,,,,,,1441949.2,1204009.2,1753540.0,1466462.6,1307615.9,1423427.9,
466,272.1128024812296,2.765589,,,,,,,,,,,148395.58,136165.81,188821.77,215710.1,130288.766,320579.97,
501,272.1855574893766,2.8346536,,,,,,,,,,,1121062.2,1281945.8,1369607.0,1608813.8,1447731.9,1651850.5,
338,273.0760839216526,0.87881446,,,,21,,,,,,,2358010.8,2452863.5,2392393.5,2340988.0,2533354.8,1938756.8,
97,273.1192121572279,0.37827757,,,,49,,,,,,,890206.94,773381.94,1521631.9,1087194.5,908374.2,158801.62,
544,274.1648088350052,3.5404737,,,,,,,,,,,847145.6,841816.5,884340.7,887527.9,849983.75,860537.8,
568,274.1648500881491,4.207701,,,,,,,,,,,45748.363,45106.418,54366.617,53743.312,40381.29,71238.83,
120,277.13930151246046,0.38397264,,,,49,,,,,,,8438131.0,4063599.2,1.2180562E7,1.2002808E7,1.0262909E7,1592175.4,
700,279.1590260821585,6.704743,,,,,,,,,,,690013.9,446931.44,872946.9,589136.1,723892.3,762897.4,
323,280.09193671350175,0.7636547,,,,,,,,,,,28454.53,43487.176,83672.44,102082.586,34241.72,64564.453,
62,280.09197499718806,0.356312,,,,71,6,[M+Na]+,,2,62;61,257.10272,1.1993114E7,8164870.0,1.2150633E7,1.3519332E7,1.1140242E7,9677224.0,
449,280.0927176418913,2.6007965,,,,55,,,,,,,64130.46,70491.37,68868.3,82408.72,69491.35,101642.42,
63,281.9934921319468,0.35224435,,,,,,,,,,,173883.17,132677.61,126158.33,132454.06,146493.92,183992.44,
371,282.1196076763036,2.0044243,,,,,,,,,,,1725052.9,1450051.0,1744130.2,1838192.1,1547113.8,3773860.8,
811,282.2791019542977,7.515892,,,,,,,,,,,2107811.5,2565980.0,2535828.5,2257998.8,2426555.2,2496913.5,
947,284.2947243153504,8.058344,,,,,,,,,,,3479.6157,12336.753,362306.44,244216.11,31104.568,119568.05,
626,284.2947309172389,5.727484,,,,,,,,,,,42444.383,25815.38,43690.957,47264.75,45346.36,50511.742,
642,284.2947458693499,6.022,,,,,,,,,,,365544.6,261000.39,461362.8,485229.38,379241.12,616612.25,
916,284.2947512721907,7.9101663,,,,,,,,,,,246853.62,240953.66,339362.53,352613.88,253896.17,326150.53,
641,284.29475580549223,5.9815397,,,,,,,,,,,0,154168.62,545456.25,417252.88,210408.88,5219.823,
528,288.1075385062824,3.245878,,,,,,,,,,,48053.8,37769.992,33458.15,37812.816,27738.695,184018.23,
471,288.10769281274634,2.7726612,,,,,,,,,,,234144.48,178581.66,176658.17,204061.61,178820.38,576398.56,
384,290.08696786466106,2.1650734,,,,,,,,,,,498028.5,443108.6,413871.28,455834.4,425392.0,1289858.6,
170,290.13450768848054,0.39698938,,,,49,,,,,,,517578.2,705653.2,725185.25,687268.6,738491.2,438731.47,
270,290.1345536737386,0.6455669,,,,20,,,,,,,4730379.5,4477243.5,5137582.0,4896109.5,5191014.5,4398034.0,
408,292.10261983645734,2.333476,,,,,,,,,,,1414169.2,1230388.5,1274810.6,1326961.2,1231437.2,4776365.5,
516,294.06075198224505,3.001387,,,,,,,,,,,248208.53,224760.22,220183.47,257988.33,220727.53,599380.0,
352,294.1546235540959,0.95292497,,,,,,,,,,,463798.8,326593.16,502452.28,523809.97,534700.2,1985878.6,
709,295.22672057181046,6.9204154,,,,80,,,,,,,605351.44,485408.66,762095.25,821368.6,555569.0,906931.8,
61,296.06588988130903,0.35549843,,,,71,6,[M+K]+,,3,54;62;61,257.10272,1215346.1,1167463.1,1241627.6,1382001.8,1247060.9,1480650.8,
561,296.1181592048178,3.8647928,,,,,,,,,,,718498.94,791849.2,1022221.1,1073647.1,796409.56,1291972.4,
430,298.0967779474613,2.4404745,,,,,,,,,,,1382921.4,1537286.4,1746409.5,1738247.2,1413877.2,1977154.0,
504,300.1076807217089,2.8694317,,,,37,,,,,,,306608.6,383899.06,466088.62,513968.16,370015.47,591127.2,
461,300.1077171093202,2.7194118,,,,,,,,,,,2999139.8,3641092.8,5295564.0,5358598.5,3766574.0,5115319.0,
729,300.28966288308857,7.1554337,,,,56,,,,,,,193590.17,210690.55,187047.8,242467.75,230009.17,308278.66,
634,300.2896713632969,5.836166,,,,,,,,,,,3999131.8,2881349.2,4739412.5,4407179.5,4729286.5,5004230.0,
701,301.14096314113044,6.70315,,,,,,,,,,,184234.31,102646.33,440462.78,168063.36,201095.17,196709.1,
632,301.29306628022,5.836166,,,,,,,,,,,791718.9,569593.94,773933.25,887758.44,935501.0,973251.75,
419,302.1961394865143,2.374947,,,,,,,,,,,485240.56,420881.1,746590.0,576012.06,488447.8,697582.6,
387,302.19614402188284,2.1823442,,,,,,,,,,,67571.875,83774.33,103122.414,132624.47,96477.75,218273.6,
625,302.3052949122905,5.727651,,,,,,,,,,,1836301.1,1387865.1,1957870.0,2146134.8,1839153.9,2191752.0,
261,303.1185891060761,0.6210751,,,,,,,,,,,384156.7,154070.64,448620.53,233935.28,182698.02,1505293.2,
467,306.1182253064964,2.7697957,,,,68,,,,,,,4098271.0,3302129.5,3497970.2,3774155.5,3400200.5,8868566.0,
505,306.127972414349,2.8695323,,,,37,,,,,,,699962.56,683165.8,855283.25,930733.06,738433.44,1364842.6,
293,307.08310106786325,0.7077326,,,,30,,,,,,,8065903.0,6701248.5,8233083.0,8957669.0,8026363.5,2071711.9,
623,307.2478185010365,5.6804996,,,,,,,,,,,452613.34,449353.38,433005.2,448187.72,445511.5,435119.3,
292,307.5846691639755,0.70611453,,,,30,,,,,,,1859187.5,1536996.5,1908670.8,1659676.9,1450740.8,305626.03,
148,308.09090264644055,0.39048147,,,,49,14,[M+H]+,,2,148;139,307.08371,3459457.5,4940093.5,4352099.5,3598326.8,3907365.0,3068576.8,
235,308.0909892959009,0.5408204,,,,77,19,[M+H]+,,2,222;235,307.08372,1.7481104E7,2.3111512E7,2.2507016E7,1.936409E7,2.167568E7,3.0685152E7,
229,309.09473300489884,0.53996855,,,,77,,,,,,,1612276.0,2372707.5,1530241.1,2067959.5,2252543.8,1640539.6,
937,310.3103614268133,7.99962,,,,,,,,,,,200565.19,294188.7,536817.75,264302.72,263606.78,378699.25,
517,312.0713088257509,3.0024116,,,,,,,,,,,1803428.6,1586185.4,1594726.0,1809190.9,1569868.6,4077007.8,
622,312.1130738363394,5.659645,,,,,,,,,,,717959.4,825265.94,1162222.2,1111382.9,894045.0,1392207.1,
685,312.326025356308,6.479655,,,,,,,,,,,457681.6,308998.75,34536.938,632479.06,483711.94,770466.5,
1009,312.32604495084195,8.358421,,,,,,,,,,,34795.777,95822.52,131107.78,112375.62,51711.54,73733.164,
1039,312.32605309553776,8.501434,,,,,,,,,,,0,17369.324,163947.53,121183.05,16005.932,54214.45,
674,312.32610752931384,6.413535,,,,,,,,,,,0,168027.28,613943.6,391213.0,0,4363.787,
698,313.1433763177461,6.6256146,,,,27,,,,,,,332672.25,307249.47,400695.94,477420.6,369512.12,505124.03,
817,315.23174805144066,7.5230966,,,,64,,,,,,,329851.2,619682.75,900064.25,1563505.1,774031.3,1418581.4,
1131,315.2317677038586,9.046467,,,,,,,,,,,24667.096,32842.758,112454.695,11149.202,27953.668,22296.398,
846,315.23178347470304,7.6409073,,,,31,,,,,,,190117.03,836193.44,1647880.6,3744138.0,1202835.8,2601437.0,
917,315.2318450648115,7.934357,,,,,,,,,,,5210.74,9336.523,98940.75,89666.43,5734.3955,43331.6,
465,316.211736983103,2.7539465,,,,,,,,,,,720113.3,865176.5,811538.75,943442.75,869596.3,1022684.4,
448,316.2117499738759,2.5876796,,,,,,,,,,,285223.53,393516.8,341418.78,411806.38,367437.56,395376.2,
613,318.30023954762333,5.4566994,,,,,,,,,,,4699470.5,4151069.5,7039743.5,7434715.5,5106523.0,7826692.0,
240,319.14979847672936,0.5493773,,,,,,,,,,,196311.25,999390.5,910120.4,1104941.6,364307.72,139275.25,
531,320.1702851196127,3.2876232,,,,,,,,,,,35720.77,37651.914,40994.156,53611.17,45146.523,55482.746,
558,320.17028819989986,3.751375,,,,,,,,,,,41016.812,59759.176,71037.47,70257.914,62382.465,59118.695,
571,320.1703402938417,4.3201118,,,,73,24,[M+NH4]+,,2,571;570,302.13648,5171805.5,4913738.0,6569192.5,7346856.5,5704549.5,6219641.0,
208,321.12903652138493,0.5241829,,,,77,,,,,,,917783.0,782496.25,235457.12,53564.156,812022.75,1350379.9,
507,321.1477618213261,2.9245014,,,,,,,,,,,322378.94,132187.1,252992.6,296373.94,249782.62,581484.4,
569,321.1738088785193,4.317426,,,,,,,,,,,779567.75,732792.56,992001.3,1086072.6,863701.1,946663.9,
402,324.07467980975883,2.291623,,,,,,,,,,,308115.94,1081386.1,506443.8,366230.5,443762.62,1200357.5,
295,324.128804721579,0.71983624,,,,,,,,,,,1285479.5,677377.75,1287697.4,1290712.6,1177342.2,2533882.2,
151,325.1127880476692,0.39536247,,,,,,,,,,,267359.22,248548.4,875539.9,364751.78,215890.81,78653.32,
341,325.1128593068254,0.8771511,,,,,,,,,,,190046.02,37809.24,245923.53,1021287.44,297503.75,140413.66,
570,325.1256622722296,4.3199086,,,,73,24,[M+Na]+,,2,571;570,302.13648,639559.4,636771.4,791564.8,947592.75,703576.6,800734.6,
494,328.1001447913504,2.7895687,,,,,,,,,,,354214.06,268214.78,420599.16,312519.7,239598.1,1212994.4,
861,328.3209299988471,7.734749,,,,,,,,,,,0,19661.537,59608.746,75554.695,18870.123,31654.572,
661,328.3209433610135,6.3128867,,,,,,,,,,,3731255.8,2914384.2,41625.562,4055792.2,3831233.5,4498048.5,
648,328.32095571654094,6.256996,,,,,,,,,,,0,1033428.7,3796223.8,2613030.2,0,0,
654,329.32437574726174,6.2876563,,,,,,,,,,,717516.1,617444.3,812844.1,855602.0,791021.94,775249.9,
222,330.0729399948984,0.53503585,,,,77,19,[M+Na]+,,2,222;235,307.08372,2196070.2,2676200.5,2398113.2,2258633.2,1984949.4,4032742.5,
139,330.07300339343027,0.3880404,,,,49,14,[M+Na]+,,2,148;139,307.08371,1155042.8,1406904.4,1357010.4,1130427.9,1354957.6,1290826.5,
624,330.30019858709585,5.7655954,,,,,,,,,,,0,179368.89,390860.0,339303.0,216897.64,110346.46,
649,330.33661738813873,6.201373,,,,,,,,,,,828720.56,529176.3,0,843055.7,682079.5,897587.4,
645,330.3366195060894,6.133054,,,,,,,,,,,0,0,760123.56,584632.9,0,0,
843,332.25843421223334,7.640908,,,,,,,,,,,31005.781,161370.47,309824.53,743770.3,251159.83,536401.3,
738,333.2423614957958,7.2424397,,,,,,,,,,,42594.53,34382.76,53082.867,76400.07,49158.293,79575.79,
856,333.2423829452014,7.6861806,,,,,,,,,,,77983.375,203014.17,670599.9,1355808.8,292479.94,929069.6,
827,333.2423831291821,7.5926023,,,,,,,,,,,41948.734,161352.45,301615.25,529577.1,153028.25,468866.9,
518,334.0532532309878,3.0024111,,,,,,,,,,,272491.38,242882.72,230010.66,273580.53,237302.17,551105.56,
713,335.27914875140124,7.0141244,,,,,,,,,,,363407.44,262662.22,384994.3,494327.22,401874.75,446514.47,
723,335.2791535800981,7.09247,,,,,,,,,,,681307.56,476800.62,687051.5,892632.3,720827.7,778856.1,
734,335.27916044050136,7.186709,,,,,,,,,,,208313.58,121923.59,224295.02,299791.16,219203.89,241790.83,
712,336.32597276933376,7.0127854,,,,,,,,,,,153394.8,156418.75,90169.13,122017.2,181063.34,198405.19,
953,336.32599123288753,8.1000395,,,,,,,,,,,130687.734,189032.95,406702.88,189939.16,343777.7,335083.03,
724,336.32599150256993,7.1206455,,,,48,,,,,,,1281255.1,1352218.2,802510.94,1139492.0,1351819.9,1459075.4,
834,336.32599308194136,7.621569,,,,,,,,,,,49033.777,230657.69,189102.64,238281.8,205984.4,299864.84,
635,337.1045829429923,5.855519,,,,,,,,,,,308927.56,287471.97,391552.6,369223.97,310678.84,376494.5,
508,338.14450108288287,2.9375236,,,,,,,,,,,98189.96,241337.33,331701.88,221756.05,243506.02,288754.94,
910,338.34146466757824,7.879626,,,,,,,,,,,17449.566,18438.395,200477.27,155384.19,7148.716,25122.113,
1065,338.34163804268456,8.637079,,,,,,,,,,,11654.675,7112.6904,48609.22,39876.18,22620.617,8255.548,
1020,338.34175500160177,8.408963,,,,1,,,,,,,8870038.0,1.494052E7,1.8345388E7,1.1101377E7,1.5519267E7,1.7126908E7,
514,340.10255525005533,2.9799263,,,,,,,,,,,1362303.9,1185489.4,1210571.6,1343384.5,1186368.9,3182155.8,
1022,340.3482846135741,8.408963,,,,1,,,,,,,242779.4,398283.9,508085.6,299764.06,425028.1,465964.6,
636,344.31579742172175,5.8873997,,,,,,,,,,,344696.84,341699.78,411421.22,636845.9,464160.66,399047.97,
631,344.3158023478171,5.8520317,,,,,,,,,,,0,276345.34,679048.1,601224.7,362449.38,203422.55,
643,344.31581904437803,6.037103,,,,,,,,,,,339756.6,263825.44,222984.12,362828.4,368658.84,403250.72,
640,346.3315252800273,5.916702,,,,89,,,,,,,7305374.0,5630756.0,9752865.0,1.0693382E7,7235966.5,1.0266452E7,
639,347.3348551700188,5.916702,,,,89,,,,,,,1578890.6,1218336.5,2134898.8,2352792.2,1555793.2,2233959.2,
115,348.07000143814207,0.38397256,,,,49,,,,,,,624831.7,542653.44,1006486.44,820903.4,639248.9,212555.8,
200,348.0701067678083,0.49896702,,,,77,,,,,,,1304062.5,2387828.0,4155080.8,2655598.5,3391842.5,1262383.5,
51,348.0793419480424,0.34898844,,,,71,,,,,,,1067078.1,700323.25,951267.4,1073841.9,992001.1,1318248.8,
733,352.32078188865904,7.1800256,,,,,,,,,,,143102.95,172107.44,87708.91,122062.87,167377.16,193893.9,
744,352.3208837198711,7.2778716,,,,,,,,,,,1000003.8,1204860.1,758195.7,921929.2,1125689.1,1375544.2,
819,354.33654701046106,7.540994,,,,,,,,,,,140520.19,133825.02,100138.336,106977.53,101113.48,170303.47,
