row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGIp2_3_Run161.mzML Peak area,POS_TJGIp2_2_Run93.mzML Peak area,POS_TJGIp2_1_Run37.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML Peak area,
417,245.13838387880898,3.3622987,,,,240,33,[M-H2O+H]+,,2,417;418,262.14166,752376.8,932918.6,1041026.1,886792.4,1027853.75,1178173.8,
243,245.1494967483463,2.2458136,,,,,,,,,,,64711.83,92287.36,190134.22,122205.57,126782.38,200704.08,
337,245.14962961631662,2.9579885,,,,,,,,,,,225113.8,170707.3,161113.08,246249.69,263647.28,346118.72,
516,245.185888207771,4.0118337,,,,214,,,,,,,98981.31,109913.266,231495.0,91808.06,85222.33,114774.82,
405,245.18595945111318,3.278349,,,,109,,,,,,,1505968.2,1216116.8,1189918.8,1271667.0,1313060.0,1624362.2,
309,245.1860108645734,2.7569284,,,,,,,,,,,1146462.6,992444.2,928313.6,744590.1,1127613.6,1505443.1,
320,245.18601789334573,2.8021824,,,,89,,,,,,,887918.6,736864.44,719009.25,821927.94,906154.2,1250481.8,
280,245.18603472291602,2.6334765,,,,,,,,,,,686534.94,617341.56,556457.1,1098762.2,618269.94,773484.75,
1071,246.09054645467117,5.5206413,,,,,,,,,,,698918.44,650358.44,591355.56,705103.44,743903.3,839594.44,
1175,246.09056195106643,5.695587,,,,70,,,,,,,459187.3,369382.72,346289.62,359248.62,481196.47,546259.9,
171,246.10989714504066,0.91871387,,,,,,,,,,,587371.9,528567.5,502829.47,477821.22,767561.2,1286495.0,
348,246.17001943510468,3.017573,,,,,,,,,,,573656.3,478251.16,494381.47,498422.66,429320.0,560866.56,
329,246.17004441261813,2.9283562,,,,,,,,,,,202816.61,178346.89,173149.36,240021.83,212303.0,249596.8,
278,246.1700522251656,2.5584931,,,,,,,,,,,4272353.0,4386999.5,4821171.0,3840730.2,3452522.8,4202818.5,
385,247.10771601816577,3.2040718,,,,34,,,,,,,830039.2,737267.4,707769.4,953137.8,811068.7,1090824.2,
3018,249.1634305002821,7.997612,,,,1,,,,,,,542664.94,621656.7,342658.34,451746.78,427846.72,853545.7,
2522,249.1634321731241,7.500553,,,,43,,,,,,,270631.1,262245.7,138298.14,221307.81,232166.34,610927.6,
3713,249.1634748106155,9.61299,,,,,,,,,,,7758.1685,47566.3,130939.95,980262.25,11362.602,80992.484,
3117,251.1790600743126,8.12679,,,,,,,,,,,337147.72,360347.44,370170.84,339684.06,310652.03,835949.0,
1994,251.17913144846065,6.9310346,,,,,,,,,,,279138.25,248209.28,189556.55,194990.61,269936.03,301367.66,
3531,251.17915182917451,8.743176,,,,,,,,,,,24779.16,130743.31,518972.7,68810.83,73120.28,113124.49,
227,254.13853414646962,2.088228,,,,,,,,,,,225901.77,275351.6,326134.8,286896.9,349850.28,457142.88,
584,254.17488739003258,4.3479075,,,,,,,,,,,164989.02,125679.14,160823.8,148030.23,172874.69,163841.12,
524,254.17500599108783,3.9993699,,,,,,,,,,,425068.2,254052.89,254441.27,346502.4,387351.25,503802.06,
730,255.15879371101775,4.8476357,,,,,,,,,,,385004.28,376762.4,415960.75,474112.66,465499.47,523445.1,
449,255.17027374000062,3.5972626,,,,124,,,,,,,194023.61,163611.19,142530.69,248203.92,234210.77,287895.53,
307,255.17032680571504,2.7463157,,,,103,,,,,,,956570.6,885904.56,1017585.5,981657.7,664150.94,831343.94,
2659,255.23144938825249,7.6487117,,,,86,,,,,,,702610.5,657893.4,332686.1,469453.88,725281.06,913572.7,
1361,255.2315534397263,5.969813,,,,73,,,,,,,612761.75,477518.12,419813.34,411205.56,437134.88,519662.03,
1009,255.64579196305235,5.4002748,,,,21,,,,,,,641340.9,401070.88,276283.03,593684.8,761834.3,863906.1,
3946,255.94361070906953,10.588164,,,,,,,,,,,313495.9,239766.31,113233.61,284480.53,434224.94,913728.75,
750,256.19045641591435,4.912104,,,,,,,,,,,346558.72,262783.22,292398.94,404794.1,307051.0,341355.25,
2262,256.26327502241804,7.238117,,,,,,,,,,,1.5249643E7,1.1411711E7,7601434.5,1.112083E7,1.1317864E7,1.4920971E7,
1072,256.2996628897206,5.5551944,,,,230,,,,,,,166451.33,632510.94,936268.44,925623.6,480474.88,47808.336,
38,257.1467980016791,0.36942255,,,,27,7,[2M+Na]+,,2,47;38,117.07886,3175520.0,3216626.5,3468996.8,2988011.8,3512833.2,3921088.8,
1379,258.6232449090896,5.9966846,,,,154,,,,,,,388513.78,341661.62,248023.23,287126.62,421339.97,420344.06,
1318,258.6232644564584,5.898598,,,,41,,,,,,,191345.69,138923.7,114516.35,140004.52,208303.9,196543.75,
365,259.17648806805187,3.120281,,,,,,,,,,,358049.25,451712.7,533425.25,338432.4,319347.56,451672.0,
619,260.18547745303044,4.54868,,,,126,42,[M+H]+,,2,619;620,259.17815,5765208.0,5104794.0,5120754.5,6613782.0,4765609.0,5474214.0,
611,261.10953440885936,4.542579,,,,,,,,,,,471499.84,464703.78,362394.2,337027.16,477094.75,674656.8,
37,261.1804975288376,0.38639188,,,,,,,,,,,410157.53,352156.38,305193.06,434360.78,583546.75,226564.66,
298,263.1390109420903,2.6958094,,,,,,,,,,,2421509.8,2069739.4,1929995.5,1719782.5,1522676.6,1995815.4,
2478,263.23657069867124,7.443901,,,,106,,,,,,,326453.7,234279.83,162919.6,416482.75,274122.03,242436.17,
2040,263.23664498175407,7.0002823,,,,66,119,[M+H]+,,2,2041;2040,262.22935,979471.44,719490.5,573713.2,1240648.5,867061.4,968314.6,
2188,263.23667827815297,7.151194,,,,7,,,,,,,625681.0,429855.53,369537.0,728280.25,580986.6,635359.5,
1666,263.23668741569,6.4970894,,,,28,103,[M+H]+,,1,1669,262.2294,262826.62,201595.52,233371.64,221970.23,172461.25,323577.94,
812,265.1035812719776,5.054595,,,,194,53,[M+H]+,,2,811;812,264.09629,1085810.6,296944.1,430142.56,2228291.0,435297.28,383576.78,
381,265.1158568522913,3.1548216,,,,116,,,,,,,517915.47,673136.56,862897.94,530377.6,559555.9,721732.0,
813,267.1010702950038,5.0580306,,,,194,,,,,,,395969.88,293348.34,307331.94,447523.94,327138.62,350078.34,
1468,267.1717351714536,6.139513,,,,,,,,,,,229269.38,254771.36,333566.7,340658.5,241826.16,183619.6,
2521,267.1739319656283,7.5005126,,,,43,,,,,,,416532.88,399463.78,242346.5,457230.88,247552.7,350801.75,
2792,267.17393195196536,7.7004375,,,,11,,,,,,,761724.25,730853.0,137721.23,666505.1,834401.44,1226474.9,
3031,267.1739323178983,8.00104,,,,1,,,,,,,668407.6,696776.44,392420.47,575420.44,581408.94,1295289.8,
2400,267.17393638472294,7.3985696,,,,39,,,,,,,481506.53,506392.56,316507.94,527773.5,426661.2,735170.4,
1992,267.17399115501934,6.9293485,,,,242,,,,,,,232002.83,241540.4,237976.22,210475.12,254042.58,270989.66,
2284,267.1740049039587,7.2748623,,,,226,,,,,,,216736.05,223519.64,168116.72,142330.94,206949.98,303433.5,
1878,267.1741001540281,6.786312,,,,36,,,,,,,238942.58,217130.77,243592.62,218664.17,226619.17,242300.83,
165,268.1037866575086,0.86177254,,,,,,,,,,,1369747.2,1213487.1,1328087.6,1222268.2,1325437.0,1561413.0,
423,268.115422402669,3.4441197,,,,40,,,,,,,314156.7,326897.03,333287.84,284768.8,226331.44,252818.0,
441,269.13589993088476,3.497204,,,,187,34,[M+Na]+,,2,441;442,246.14668,208094.42,249403.84,230712.77,223249.44,277382.62,316478.3,
452,269.135942206738,3.600809,,,,124,35,[M+Na]+,,2,451;452,246.14679,1172429.1,1315657.0,1146419.6,1094476.9,1478255.5,1701163.6,
2660,269.24704266803695,7.6495185,,,,86,,,,,,,625052.56,586840.3,322580.22,429673.12,671806.9,816869.6,
2252,269.24721339991805,7.215421,,,,44,,,,,,,277755.03,248653.34,168796.05,173728.03,231173.27,375703.22,
1358,269.6614518800657,5.9689903,,,,,,,,,,,190692.89,187896.08,130886.14,226309.31,316593.1,351834.22,
2541,270.2787018434379,7.5278955,,,,,,,,,,,502619.0,391595.1,251327.9,353787.12,418508.62,625643.94,
2483,270.278702149236,7.461801,,,,106,,,,,,,378154.38,350289.34,187747.97,242782.0,239884.3,321899.1,
311,272.18558502624046,2.7634525,,,,,,,,,,,560508.0,553372.0,670040.25,696481.7,531535.2,705995.4,
415,273.1807336936849,3.3542688,,,,,,,,,,,153667.86,157300.94,168374.28,145719.62,173018.17,234252.55,
450,273.1807827319797,3.5981216,,,,124,,,,,,,1194183.4,1007125.3,876750.06,1487240.8,1376296.5,1782437.2,
752,274.2009582231028,4.9120517,,,,,,,,,,,635808.2,519567.03,533310.94,577333.7,527932.44,595874.75,
312,275.1600662291696,2.7687461,,,,,,,,,,,472417.6,379912.2,492367.06,564867.1,469362.25,564680.94,
858,275.1619031796169,5.1332564,,,,,,,,,,,201483.7,154036.44,77575.695,79277.445,126833.19,139819.34,
1007,276.159130862266,5.3994527,,,,21,,,,,,,784013.06,497274.06,375177.78,750014.44,954306.8,1040614.7,
908,277.17943539991893,5.270267,,,,,,,,,,,275456.72,195357.55,117040.586,337434.12,344459.25,352177.38,
1524,277.21573531059505,6.2324677,,,,139,,,,,,,164457.47,161804.53,203442.72,190923.08,159343.19,159409.4,
1297,277.2158482936094,5.8698845,,,,64,,,,,,,876778.4,663403.1,701061.7,1126935.1,813787.06,845947.9,
1587,277.2158782402113,6.3637314,,,,47,,,,,,,834883.4,778264.7,880682.06,990751.7,837461.5,869010.2,
878,277.2158848808804,5.2146287,,,,173,,,,,,,824823.9,527750.25,620010.44,1018773.94,866659.3,822139.3,
1047,277.2158918272731,5.4798226,,,,161,,,,,,,220792.34,161488.73,183141.0,285862.7,242652.61,282338.44,
792,277.2159128099398,5.003149,,,,239,,,,,,,292341.4,250867.44,317843.12,270058.4,230956.0,312875.94,
1092,277.2159632807641,5.5609984,,,,216,,,,,,,365790.06,272486.38,316679.88,419759.66,388970.25,396784.84,
1194,278.24740259505967,5.717844,,,,217,,,,,,,824215.9,544824.8,595458.3,884098.0,685325.1,903948.75,
1777,278.2475786792229,6.647573,,,,38,,,,,,,340488.3,196570.5,156033.89,489580.2,225824.25,273071.6,
3272,279.15867003672616,8.293099,,,,50,,,,,,,1099766.6,1742808.8,2154050.0,2164444.2,1654625.8,1681864.0,
615,279.15881587969733,4.547789,,,,126,,,,,,,83230.07,58105.207,45137.523,69424.586,49963.508,70197.055,
1689,279.1588606122138,6.537188,,,,59,,,,,,,503063.22,500335.34,570802.1,642176.7,588877.2,701789.3,
435,279.17029373198676,3.367574,,,,,,,,,,,928770.06,531786.8,550632.8,577565.56,599507.2,997801.8,
352,279.17029460070444,3.026467,,,,,,,,,,,530972.2,438815.56,386752.62,416947.4,472259.16,622938.9,
330,279.17030207168324,2.9380903,,,,,,,,,,,438250.28,363088.4,362346.03,414940.12,431435.4,574831.5,
1489,279.2314486643564,6.170381,,,,9,,,,,,,6782448.0,5272167.0,5425257.0,7598787.0,6366659.0,7236346.0,
1432,279.2314576615129,6.090116,,,,172,,,,,,,983658.75,599480.44,511874.72,3304749.8,749182.4,847217.56,
2134,279.23152598313413,7.1205826,,,,7,,,,,,,351025.3,296311.84,225738.17,311699.28,350774.62,422178.12,
3633,279.2315419651039,9.162468,,,,,,,,,,,0,36582.707,94090.086,174571.47,29383.168,0,
1756,279.23157401686433,6.6249866,,,,,,,,,,,943470.06,806394.1,886499.56,1064904.0,566673.06,619050.7,
1470,279.64658658555413,6.1480403,,,,236,,,,,,,872951.4,855547.75,603974.25,718534.94,991199.44,910802.3,
1406,279.6466021200357,6.0408816,,,,178,,,,,,,689274.8,649366.56,520949.56,578625.5,849121.7,788947.3,
658,280.1540021194744,4.6719394,,,,10,,,,,,,310533.28,285764.22,308880.6,393685.56,385405.0,448098.88,
1490,280.2347496130748,6.170381,,,,9,,,,,,,1299763.2,887265.75,1006476.8,1474350.4,1218789.5,1585162.0,
1388,280.26310742205834,6.009969,,,,166,,,,,,,664064.8,625152.2,649542.06,643678.25,508728.62,556724.4,
2041,280.26315624434835,7.0002823,,,,66,119,[M+NH4]+,,2,2041;2040,262.22935,8073127.5,5207630.0,3996090.0,9564190.0,6612028.5,7771461.0,
1669,280.26321651174334,6.500278,,,,28,103,[M+NH4]+,,2,1666;1669,262.2294,102001.086,86634.695,112460.6,134189.53,57659.53,65158.605,
1309,281.2471125055475,5.8820024,,,,41,,,,,,,485923.4,392728.12,376627.7,333100.12,377414.66,328355.53,
1953,281.24722620184855,6.8883195,,,,,,,,,,,726303.1,517069.4,446363.47,416639.12,234333.28,322254.62,
620,282.16732839510075,4.54868,,,,126,42,[M+Na]+,,3,619;620;621,259.17815,1421564.6,1087294.5,862059.1,1119041.0,1064705.6,1303108.6,
2724,282.278677162623,7.6763763,,,,86,,,,,,,1688414.8,1344796.8,597690.0,810253.0,969564.3,1302723.6,
2384,282.27871051275713,7.3837047,,,,202,,,,,,,5010866.5,4012544.2,2106026.2,4606566.5,3300987.0,4703833.0,
78,283.16236071090515,0.38135478,,,,27,13,[2M+H]+,,2,78;53,141.07817,604681.6,650751.56,726423.94,674344.06,596091.0,693824.7,
285,283.17499820857574,2.6232493,,,,,,,,,,,39701.312,33975.69,55602.21,84885.555,11451.377,24968.97,
1837,283.1754536119099,6.7336307,,,,,,,,,,,475770.3,229031.38,208888.38,534304.75,251434.17,294559.5,
494,284.1603612094641,3.7630794,,,,,,,,,,,484247.56,338269.38,362023.12,275781.66,114399.195,122811.12,
399,284.2066942325735,3.2662761,,,,109,30,[M+NH4]+,,2,400;399,266.17286,688427.3,682245.56,754646.2,1198900.8,829589.4,954508.75,
2868,284.29435029224794,7.7925262,,,,13,,,,,,,1.4127553E7,8425027.0,3601523.2,1.0053548E7,7623362.5,1.2485956E7,
418,285.1308104737478,3.3641024,,,,240,33,[M+Na]+,,3,417;416;418,262.14166,770172.75,949392.4,964227.06,851414.25,1074666.0,1163685.0,
403,285.13081716766897,3.2750225,,,,109,32,[M+Na]+,,2,402;403,262.14158,93023.39,126991.01,119823.74,112728.9,145425.03,153459.25,
533,285.169426880043,4.090035,,,,,,,,,,,63647.67,62605.836,74149.08,412843.7,75807.98,76709.37,
558,285.1694336433759,4.1511655,,,,204,,,,,,,430430.44,477766.0,530402.06,587629.0,524922.94,551122.1,
3028,285.18443733420537,7.9996257,,,,1,,,,,,,276951.78,318166.25,182643.08,329097.38,215540.98,460487.6,
2321,285.1844657926027,7.326343,,,,8,,,,,,,828583.75,911561.44,175096.61,908808.3,811433.5,1118923.1,
1052,286.2737400589297,5.5129886,,,,67,,,,,,,501627.8,824553.4,798911.56,742180.3,991518.9,391619.22,
811,287.0854951376427,5.054637,,,,194,53,[M+Na]+,,2,811;812,264.09629,1267597.4,278425.9,225399.45,1031723.06,422185.4,486572.3,
467,287.19638582309125,3.686014,,,,18,36,[M+H]+,,2,467;468,286.18907,1147829.0,1119338.0,1236670.5,1427696.8,1265649.5,1487722.5,
923,288.21656190410295,5.2894998,,,,,,,,,,,214729.31,336425.44,150953.97,514170.75,403334.38,461597.4,
746,288.28932391858086,4.9419804,,,,,,,,,,,440907.6,788174.7,288558.7,704719.5,574597.4,302155.7,
781,288.28935003020484,5.0019736,,,,,,,,,,,448613.12,1105068.2,616530.06,323477.25,630756.8,586696.5,
400,289.1620605597321,3.2689362,,,,109,30,[M+Na]+,,2,400;399,266.17286,683201.9,406853.1,262130.97,382749.28,600573.3,1016059.94,
359,289.1756996704577,3.058769,,,,183,,,,,,,945164.7,691920.9,951413.56,1121300.0,769253.3,1195571.6,
660,290.1039864882561,4.670574,,,,10,,,,,,,438403.88,426390.4,390442.44,627999.8,787937.3,841988.2,
1304,291.23139457831826,5.880386,,,,41,,,,,,,752459.7,563844.75,648292.06,1210606.9,714085.8,769148.0,
985,292.20153838488557,5.3604274,,,,,,,,,,,3153.7278,909046.1,959910.5,53736.28,0,0,
930,292.2631423071114,5.2735424,,,,,,,,,,,405520.6,0,9193.762,0,0,1075826.2,
837,292.26315895808494,5.149613,,,,,,,,,,,29086.686,314705.9,402472.0,430949.5,370555.22,193330.5,
786,293.137971001823,4.9962106,,,,239,49,[M+H]+,,2,786;785,292.13066,2373294.0,2494880.8,2514226.5,3105435.5,2522920.0,2450179.8,
901,293.2107342141074,5.254912,,,,,,,,,,,917954.56,455211.84,615982.3,1041345.94,948287.1,952594.5,
2176,293.28349820197406,7.139671,,,,7,,,,,,,1108183.9,1074430.1,838105.6,891634.4,1183376.6,1511855.5,
1038,294.2788599207698,5.5157924,,,,67,,,,,,,518041.03,585283.56,502799.03,790480.2,1087236.2,576835.0,
322,295.1288328849251,2.8415349,,,,,,,,,,,1150890.1,650276.44,677813.8,573320.8,480993.12,609151.3,
1522,295.2262516305848,6.2280636,,,,139,,,,,,,204811.14,240805.86,324844.53,283580.47,285295.28,246214.86,
879,295.22637089286525,5.2154455,,,,173,,,,,,,300542.8,186700.5,308350.97,447049.62,359550.3,356282.3,
1583,295.2264059344455,6.3620872,,,,47,,,,,,,1400057.9,1366711.0,1641179.0,1691256.9,1573154.2,1736634.5,
3,295.26266362873633,0.059117187,,,,,,,,,,,22818.53,88793.164,0,0,0,552296.1,
5,295.2627059745427,0.13718607,,,,,,,,,,,12922.897,57199.32,0,0,0,510871.97,
1498,296.2579312415562,6.176399,,,,,,,,,,,448055.03,769986.9,808596.8,877903.6,340912.47,320594.53,
910,297.0754816029893,5.278692,,,,,,,,,,,199426.02,45805.117,69573.09,420494.9,72875.38,65823.15,
1,297.08200588166574,0.057146307,,,,,,,,,,,215028.1,87713.21,1951378.4,268572.22,181264.06,321997.5,
112,297.0820373647123,0.503732,,,,,,,,,,,123359.625,386157.44,353741.4,1084766.2,247071.75,140920.12,
8,297.0820546306618,0.22016805,,,,,,,,,,,1730858.8,134411.25,602386.56,984490.2,908529.5,56162.48,
1747,297.24210043762906,6.6149883,,,,,,,,,,,674442.75,425999.16,455816.72,831220.44,444189.56,528185.8,
1308,299.2576217088618,5.88283,,,,41,,,,,,,483835.1,363362.88,344848.7,337002.78,354309.4,390448.9,
1934,299.2577376733906,6.8432345,,,,,,,,,,,1194657.4,900489.6,806474.06,896207.4,871476.7,1009579.1,
2386,300.28920767908386,7.3886447,,,,202,,,,,,,257337.48,287866.8,141703.55,161386.97,253227.83,389697.6,
2070,300.2892806912574,7.0209146,,,,66,,,,,,,396360.9,309401.34,260931.5,286393.56,300169.06,421825.28,
2198,300.28933306842595,7.1602674,,,,7,,,,,,,673861.4,512978.72,365070.94,345044.4,372005.38,528655.25,
723,302.10183541748665,4.820127,,,,,,,,,,,167537.89,105498.36,119028.36,537647.2,444277.6,506490.25,
556,302.1019995309172,4.1492906,,,,204,,,,,,,59281.97,44521.277,47524.88,167500.88,121302.79,145060.05,
2952,302.1534420059584,7.9017563,,,,130,,,,,,,364966.78,394604.25,131448.72,194819.9,183898.72,420519.3,
1161,302.30487326042197,5.6969967,,,,,,,,,,,336253.72,618921.7,757752.8,860185.44,256266.45,316904.38,
1084,302.30500337174504,5.602058,,,,,,,,,,,20708.39,308777.62,76099.44,1383760.8,306838.62,3309.8406,
411,303.19137860233263,3.3376415,,,,,,,,,,,2694063.2,2307830.2,2762944.0,3760323.8,2907901.8,3466562.5,
2668,303.30404922061416,7.6503015,,,,86,,,,,,,827538.56,752932.75,411180.28,562779.2,842582.9,1084018.8,
1160,304.2994629392855,5.6534195,,,,,,,,,,,4510727.5,48031.59,285473.97,0,200631.4,4730608.5,
1087,304.2995461755308,5.581427,,,,170,,,,,,,2744958.5,3812131.2,4379552.0,4514868.0,3890116.2,2036092.5,
987,306.1808045337877,5.364157,,,,,,,,,,,0,644475.06,684307.6,37355.645,0,0,
1485,307.22619246734615,6.1694293,,,,9,,,,,,,1199753.1,1258361.5,1148663.8,1045189.3,1417683.2,1462594.5,
1245,308.2943007372408,5.8207684,,,,,,,,,,,142970.02,603466.7,600989.94,291539.47,372040.8,75863.51,
468,309.17824096570547,3.686014,,,,18,36,[M+Na]+,,2,467;468,286.18907,2109705.5,1771586.2,1744666.5,1980487.8,2138373.2,2581893.5,
1306,309.2418893824916,5.8812337,,,,41,,,,,,,566204.3,448433.03,487507.56,888219.3,542747.1,620263.94,
2926,310.30986687872706,7.8802567,,,,180,,,,,,,581747.7,488685.7,175072.02,323559.88,694604.2,570765.44,
541,310.6286536744719,4.1178536,,,,104,,,,,,,718896.75,964741.06,804653.75,430455.22,822630.8,928122.75,
1063,310.6697672767241,5.5116153,,,,227,,,,,,,2701232.2,2022444.6,1518697.0,1636284.0,2078308.4,2504518.8,
870,311.1849071165122,5.2061033,,,,173,,,,,,,412606.44,274505.7,406426.8,499780.0,448242.53,467567.34,
2177,311.2939989866077,7.139745,,,,7,,,,,,,3309930.2,3214768.8,2403697.2,2586009.0,3650213.5,4490983.5,
1104,311.70508661923395,5.6316814,,,,,,,,,,,43607.332,339990.16,281467.0,410499.6,333511.97,15104.677,
2108,312.23175125554855,7.0796485,,,,211,,,,,,,1749455.8,1922277.8,1762542.4,1654355.9,1926546.5,2091371.6,
486,312.2530966460036,3.7283776,,,,,,,,,,,280288.62,88110.58,240179.36,336050.7,359272.94,413333.62,
507,312.2531061333614,3.9154952,,,,,,,,,,,543089.5,428798.16,435110.72,631305.3,615422.44,777560.94,
1013,312.2892710826201,5.48246,,,,,,,,,,,313909.7,962966.25,898993.25,1967828.4,1366884.6,0,
1080,312.2892786660296,5.5325265,,,,67,,,,,,,2025890.9,1751270.0,1294920.6,86013.914,2865233.8,2811747.0,
3244,312.32552293757243,8.262385,,,,58,,,,,,,562425.4,428683.97,345758.25,541871.9,670167.4,720532.75,
2997,312.32553812415983,7.9800587,,,,225,,,,,,,472841.03,482072.1,228233.14,191540.52,183395.69,357719.34,
1646,313.14298879784087,6.464239,,,,181,,,,,,,471561.2,414859.06,443205.3,522600.0,425939.1,472478.8,
1556,313.23593585469024,6.299766,,,,78,,,,,,,135799.92,86923.86,80561.76,166106.31,131054.555,153320.86,
3178,313.273093291134,8.179569,,,,45,,,,,,,169730.94,324165.1,422662.84,439665.62,297542.25,444952.8,
2859,313.2731399106656,7.7883606,,,,13,,,,,,,377745.84,606883.4,210212.72,606249.56,338697.6,608473.75,
3767,313.27314738972825,10.025959,,,,,,,,,,,123380.75,230457.44,304140.4,674011.1,151886.17,74393.74,
3640,313.273208013289,9.201615,,,,,,,,,,,0,60656.926,161672.3,216272.08,21498.072,0,
2295,314.24730820785913,7.299663,,,,,,,,,,,292965.16,275612.66,127959.23,241185.95,298943.94,450280.25,
614,314.2686132049167,4.492297,,,,,,,,,,,1114609.2,406545.56,431718.7,435121.62,217588.52,238603.28,
570,314.2686110442697,4.393174,,,,,,,,,,,701216.5,717386.7,608782.06,641036.9,416411.25,785881.25,
598,314.2686297084251,4.4381995,,,,,,,,,,,1971643.0,726373.75,438945.38,433068.62,471412.06,1290211.1,
785,315.1198525575016,4.9936757,,,,239,49,[M+Na]+,,2,786;785,292.13066,2031900.0,1743335.2,1067590.4,1167910.5,1879298.0,2176802.0,
436,315.20253314661255,3.4632483,,,,,,,,,,,209768.19,184535.67,137606.66,299705.12,302857.03,395622.94,
2847,315.23133360065395,7.774552,,,,26,,,,,,,1.3340916E7,1.5093984E7,4777121.5,1.7540904E7,9499248.0,1.3965323E7,
2370,315.2313369394922,7.361681,,,,233,,,,,,,5232720.0,6298083.5,3604856.2,9187476.0,7163695.0,1.1396926E7,
2109,315.23145381864003,7.0812836,,,,211,,,,,,,569094.1,561103.25,459288.66,571075.56,689319.06,851502.75,
3590,315.23148605139033,8.924951,,,,,,,,,,,150668.52,136690.94,121419.04,978848.94,379761.44,187024.98,
2474,315.32520792087615,7.4438896,,,,106,,,,,,,326456.22,305363.28,144131.47,195268.95,311038.94,497176.44,
889,316.25897694914215,5.273317,,,,185,,,,,,,680422.1,584370.4,564645.7,430108.34,304621.5,340762.72,
579,316.25918474999065,4.3305206,,,,,,,,,,,1182309.6,894644.06,902996.06,968644.25,699227.0,931240.2,
2145,316.26304241188694,7.1246247,,,,,,,,,,,271012.56,269040.84,110553.56,239762.12,327312.4,393965.0,
2308,317.2470290627911,7.3204956,,,,8,,,,,,,1156473.9,1438105.1,980523.44,1415215.0,1177178.1,1890643.6,
1170,317.67751767863007,5.6859703,,,,69,,,,,,,9773262.0,9350585.0,7164042.0,6878018.0,9940844.0,1.0699382E7,
1329,317.67761405978547,5.925078,,,,61,,,,,,,253366.06,220517.8,176601.11,159511.08,256248.77,276680.34,
1198,318.1791643977944,5.6938725,,,,,,,,,,,2343073.0,3076722.8,2190672.0,1727983.1,560122.0,3569572.2,
1023,318.2998064298451,5.430124,,,,,,,,,,,6202343.0,7663043.5,7229479.5,2044683.2,1.172674E7,6139206.5,
953,318.299813560234,5.385941,,,,,,,,,,,3036890.5,4873169.5,7683158.5,1.0502402E7,9190271.0,92438.94,
1082,318.2998852445227,5.5100613,,,,,,,,,,,1.1344943E7,1119449.6,254801.7,316217.5,162476.52,1.4413266E7,
512,318.62629939711866,3.918358,,,,169,,,,,,,464928.56,654207.6,506819.78,259526.95,513439.2,638686.25,
916,318.6672014671578,5.283016,,,,65,,,,,,,523908.66,366988.44,248977.44,329002.66,400675.56,494748.38,
866,318.66723481650655,5.176646,,,,83,,,,,,,412643.06,314238.5,225502.02,232140.67,319934.7,373707.78,
2050,319.28380808968774,7.0068965,,,,66,121,[M+H]+,,2,2049;2050,318.27656,316374.66,366670.16,374602.28,768015.0,350192.28,324617.7,
691,321.1479969341992,4.78328,,,,35,,,,,,,249155.36,241643.3,254249.25,393643.0,419483.22,463722.75,
1722,321.16617819408197,6.5836773,,,,,,,,,,,386248.88,158528.73,191852.53,1318109.4,182751.66,200106.92,
2669,321.3146487153729,7.6503177,,,,86,,,,,,,9612088.0,8970253.0,4899239.5,6657189.5,9983004.0,1.2404646E7,
3290,321.3147765675672,8.314477,,,,189,167,[M+H]+,,1,3286,320.30745,3348.731,56530.355,68171.34,0,126855.94,78834.84,
2886,323.1271694976464,7.820829,,,,,,,,,,,260099.36,621549.56,160858.05,13305.986,0,9921.949,
1421,324.68533182497487,6.067867,,,,172,,,,,,,2115099.5,2128449.8,1525643.4,1728939.8,2209522.8,2251057.2,
1289,324.6853432653316,5.86501,,,,64,,,,,,,3790206.8,3967715.2,2978394.8,2727993.8,4042972.2,3875802.8,
557,325.16192008590394,4.150185,,,,,,,,,,,289158.84,282855.88,245993.53,243642.12,337378.1,359571.5,
2416,325.30952033931084,7.4041195,,,,39,,,,,,,419888.34,428562.3,209863.16,287918.97,435905.1,655776.8,
2972,325.34593794505537,7.952761,,,,182,,,,,,,719457.4,749771.4,291503.38,360043.22,488041.56,1112446.6,
3163,326.3412105578015,8.158624,,,,,,,,,,,855815.1,939034.3,754459.94,519563.8,598590.7,858746.6,
2711,327.26760417921724,7.673265,,,,86,,,,,,,608016.7,636640.9,159226.89,693855.2,294289.53,664695.8,
2520,327.2677138153128,7.4979596,,,,43,,,,,,,149766.67,182541.84,76037.586,169670.84,98373.86,206901.47,
2017,327.2677453634564,6.96409,,,,66,,,,,,,445201.62,458978.47,380409.03,557046.56,453577.4,515522.53,
2210,327.2678534433262,7.183782,,,,2,,,,,,,206499.81,214886.28,140778.34,310950.8,209244.45,292011.6,
439,328.24806911962656,3.5230007,,,,,,,,,,,344305.34,192627.78,186521.44,511159.53,259292.94,239118.31,
709,328.2841062060307,4.8145256,,,,,,,,,,,279425.6,362093.03,484247.1,275244.78,436202.9,144183.03,
