row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML Peak area,POS_D5-227-C4-a_Run313.mzML Peak area,POS_D5-227-C4-b_Run316.mzML Peak area,POS_D5-227-C4-c_Run319.mzML Peak area,
75,266.17264430936785,4.37477,,,,33,,,,,,,83416.31,88478.78,90807.68,153164.1,220705.05,112727.37,
333,266.17272659668953,7.6941032,,,,62,,,,,,,89703.375,164987.2,128692.23,285350.8,487711.66,270924.3,
403,266.1727554337268,7.774462,,,,46,,,,,,,537600.0,955077.4,786402.1,1543423.0,2563556.0,1404527.4,
96,269.07020966892395,4.7053947,,,,16,,,,,,,436035.22,414863.53,552757.1,654576.25,571656.1,620908.94,
101,270.1464795017462,4.853611,,,,,,,,,,,353035.2,496937.72,666895.4,813759.5,494409.72,807077.06,
37,272.1856163360692,2.7482703,,,,,,,,,,,316054.78,457010.9,286595.44,208603.23,499106.94,310823.47,
104,272.25830428988075,5.1417165,,,,,,,,,,,198759.75,187945.6,187495.86,400645.34,431603.56,450244.4,
122,273.0974300841751,5.430655,,,,,,,,,,,237976.38,265238.6,284715.2,363460.22,289078.34,324697.88,
364,273.2576953701726,7.703915,,,,,,,,,,,407141.72,305999.0,301217.6,294224.28,356529.1,320107.25,
218,275.08314765989036,6.3748355,,,,51,,,,,,,1233435.2,1517280.0,1469369.2,1816514.8,1232261.6,1635268.6,
144,279.0992307827735,5.676737,,,,24,,,,,,,1.992936E7,1.5139993E7,2.0734506E7,1.854077E7,1.7979544E7,2.2812054E7,
366,282.2216906312329,7.7432313,,,,,,,,,,,1264124.4,1215580.5,1251248.1,1260230.5,1464969.9,1410067.9,
234,283.26308720279786,6.830827,,,,32,,,,,,,148907.88,113243.58,127692.81,127123.19,195527.52,163481.64,
304,283.26316881052236,7.5126595,,,,42,,,,,,,335643.38,231364.78,371229.06,222055.58,236973.16,299362.97,
442,283.26324644733137,7.875898,,,,8,,,,,,,1192718.6,1038087.2,1254190.1,1115069.5,1156669.8,1177602.2,
125,284.2947224457155,5.472399,,,,63,,,,,,,143970.66,122752.555,93965.07,110115.84,118604.31,159161.1,
150,284.29475354376126,5.7455916,,,,,,,,,,,687102.5,577704.06,558324.5,610410.2,639836.5,726894.4,
470,284.2948254209293,7.988384,,,,21,,,,,,,662740.4,505266.97,595347.56,532532.9,648719.25,492347.9,
117,284.6054279985645,5.4297748,,,,30,,,,,,,552727.4,601384.6,640882.44,836534.7,697585.75,738411.6,
163,291.07799181233776,5.949482,,,,47,,,,,,,501012.03,478262.47,493525.06,522012.03,521072.56,488019.44,
408,294.16754791381476,7.772682,,,,,,,,,,,93361.125,178045.12,148881.5,315181.1,510423.16,267013.56,
114,298.27396373456446,5.2958503,,,,,,,,,,,598996.5,593503.06,555201.94,924682.6,961921.6,910681.9,
226,298.2739972174862,6.6401963,,,,48,,,,,,,150057.56,121940.21,97908.4,74584.33,94359.414,97512.81,
178,300.0460343188659,6.0995936,,,,,,,,,,,371926.22,212240.47,251712.69,295005.47,458239.5,264969.66,
67,300.1147639724138,3.90184,,,,14,,,,,,,733447.1,959815.4,1374672.9,1111181.5,718099.6,931709.6,
105,300.28957506314913,5.1964107,,,,,,,,,,,24881.229,45915.094,57127.92,100373.11,92282.484,97031.74,
242,300.28961223383106,7.076483,,,,,,,,,,,199502.31,140802.33,130383.89,114318.984,137135.97,138093.45,
131,300.2897139577481,5.5703855,,,,25,,,,,,,2.5048578E7,2.32872E7,1.767537E7,2.3112948E7,2.5557102E7,2.7810996E7,
229,301.140948258106,6.6518707,,,,60,,,,,,,1599049.6,1792187.2,1671074.6,1455068.9,1568133.5,2041008.0,
59,302.13044839694504,3.800023,,,,64,,,,,,,634986.25,955356.5,1293005.6,1200070.9,653919.56,1038155.1,
126,302.30527865835234,5.472399,,,,63,,,,,,,4959930.0,4338535.0,3558313.5,3988916.8,4488032.0,5258165.0,
127,303.3086185846535,5.474171,,,,63,,,,,,,950029.44,842388.94,669317.3,761576.8,859897.94,1030469.4,
124,304.2997731831961,5.4475365,,,,30,,,,,,,1600779.4,420237.8,781189.0,519355.53,801461.5,630343.6,
602,304.89403960641636,10.264735,,,,,,,,,,,247588.03,203640.98,254306.25,408036.7,532983.94,526784.44,
469,310.31038537769217,7.9340386,,,,,,,,,,,285787.44,286023.66,353732.3,273526.8,503988.88,969424.2,
499,312.3258665674096,8.326354,,,,,,,,,,,225806.31,271022.06,239779.52,216594.89,333388.38,378678.75,
514,312.3259187165566,8.43481,,,,,,,,,,,1043701.44,738204.8,812029.94,675099.6,731782.5,617496.94,
196,312.3259865289219,6.1488724,,,,,,,,,,,454608.84,415140.75,374668.06,417037.62,428102.34,471809.94,
199,313.23480991943734,6.1875854,,,,,,,,,,,1805279.5,1839281.8,2191061.2,2140004.0,1970128.2,3065068.0,
152,314.30520998824255,5.7843914,,,,,,,,,,,518330.34,476036.06,406002.38,361036.88,435679.3,640960.9,
34,316.2116785001711,2.5103993,,,,,,,,,,,172567.9,378905.0,192132.47,168050.2,200050.38,219273.7,
35,316.21171767089623,2.6730766,,,,,,,,,,,316461.5,483951.94,108783.01,172499.8,360925.62,262481.5,
205,318.2402617749727,6.23319,,,,,,,,,,,395114.03,399350.7,474593.56,1290464.0,1191163.4,1374283.2,
106,318.30014114748786,5.2332377,,,,59,,,,,,,2681978.2,2385896.0,2260510.0,1871236.9,2050777.5,2516322.2,
145,320.12557338878116,5.676737,,,,24,,,,,,,2570896.2,1905326.9,2744408.2,2405161.2,2319579.0,2974248.8,
160,320.25588815905,5.906538,,,,26,,,,,,,133638.64,127193.19,115363.45,369544.22,399228.7,397477.22,
175,320.2560183977136,6.051981,,,,,,,,,,,215092.39,224761.9,130655.04,584908.94,585635.3,598871.9,
502,321.3151305192824,8.347279,,,,4,,,,,,,425720.4,278626.53,345397.97,129881.086,220825.61,548226.1,
68,322.0966508178563,3.90184,,,,14,,,,,,,610660.44,789315.5,1131831.0,1291675.6,847295.0,1114873.1,
58,322.0966815720949,3.7665536,,,,,,,,,,,55392.29,60915.984,106577.98,117616.06,66957.68,96891.7,
130,322.2714100935675,5.568622,,,,25,,,,,,,531342.1,458712.03,355391.0,478249.28,553330.44,583871.8,
279,323.2192365081217,7.3722987,,,,23,,,,,,,697525.8,498740.75,903897.06,710448.56,759052.44,1050695.5,
60,324.11237138590633,3.800023,,,,64,,,,,,,1698226.6,2224620.2,3029360.2,3698251.5,2170226.0,3290217.8,
72,325.1256064415432,4.2440805,,,,,,,,,,,824488.94,856377.1,809217.3,1032419.8,956689.5,940684.1,
435,327.2270445812499,7.874144,,,,8,,,,,,,401697.75,292771.03,469093.34,475067.66,459661.78,464281.25,
166,328.32098565554946,5.98163,,,,3,,,,,,,1.27578E7,1.216889E7,1.0163997E7,1.0540364E7,1.18493E7,1.4568579E7,
608,328.9148889799633,10.319551,,,,50,,,,,,,480962.72,455889.94,540929.06,846351.2,952061.4,951808.1,
159,330.33658124070473,5.884956,,,,,,,,,,,1549509.8,1416246.5,1088510.6,1027612.3,1177537.2,1597383.0,
157,332.3311096348711,5.869696,,,,,,,,,,,678632.56,179873.08,343547.97,239517.61,357113.56,335769.78,
221,335.1252031461608,6.560074,,,,,,,,,,,348793.7,550699.2,378734.2,382166.3,446859.44,327810.1,
472,336.3259504492214,8.040315,,,,,,,,,,,532987.06,302088.5,410842.88,149168.16,192157.11,803680.7,
170,337.1714079929352,5.9923115,,,,3,,,,,,,1889774.9,2623870.0,2594750.2,3254886.0,2135861.5,2930626.2,
216,337.1714203544462,6.3395543,,,,36,,,,,,,94422.586,136896.73,135945.48,169571.89,101641.664,149000.38,
239,337.23477411429917,6.97584,,,,61,,,,,,,402534.3,285232.38,547119.1,307527.28,335084.12,539768.2,
115,338.2663455079264,5.3892593,,,,,,,,,,,188109.28,171246.66,177548.64,486210.2,501721.75,495358.16,
129,338.2663823702446,5.4937534,,,,43,,,,,,,143734.78,146732.7,136945.6,467210.53,502652.88,502673.06,
503,338.34166340704786,8.347272,,,,4,,,,,,,4.4236464E7,3.0027784E7,3.621617E7,1.5548285E7,2.384883E7,5.294556E7,
155,339.11192147866944,5.8285522,,,,67,,,,,,,725215.44,547895.56,619556.4,649796.0,811259.4,603735.3,
522,340.3573559805244,8.676292,,,,,,,,,,,395351.1,360157.78,360366.03,174147.12,237116.6,400607.1,
246,341.2661146027669,7.090964,,,,5,,,,,,,538096.3,324116.12,477364.78,404498.1,387743.4,353012.28,
231,342.24262713747197,6.776955,,,,,,,,,,,608914.44,441377.4,399880.12,584977.25,660803.2,528144.2,
107,344.1302614575423,5.233236,,,,59,,,,,,,616682.4,716908.6,1003180.8,1150034.1,896911.4,964512.25,
133,344.31578786427355,5.6017833,,,,,,,,,,,1719950.9,1565503.1,1235153.4,1206889.2,1338993.9,1400753.2,
151,344.31579767033037,5.7646523,,,,,,,,,,,770903.5,676021.5,717970.06,496761.7,527221.4,783357.44,
44,345.1519195035137,3.1376734,,,,,,,,,,,184725.34,252543.84,539637.94,423075.3,173772.1,265979.84,
56,345.15423703556513,3.6578434,,,,,,,,,,,46512.25,50080.805,134678.56,119824.375,77639.13,105919.195,
288,345.2012293342211,7.374953,,,,23,,,,,,,385844.47,284878.1,463968.84,413694.56,447109.47,617008.94,
137,346.33144566916053,5.6507936,,,,54,,,,,,,4998122.5,4567720.0,4014102.8,2579394.8,3027374.5,4394263.5,
138,347.3348005930281,5.649016,,,,54,,,,,,,1045634.9,972210.75,693086.06,529249.06,629037.6,926036.94,
184,349.1351735445808,6.101381,,,,57,,,,,,,9163973.0,5556000.0,6053599.0,5218915.0,8317072.0,4698331.0,
282,350.1776634774938,7.3731904,,,,23,,,,,,,2165822.5,1576785.4,2274122.0,1735674.6,1789048.0,2071788.9,
437,351.2143933436171,7.8786125,,,,8,,,,,,,411891.94,347831.1,446646.34,402514.34,415214.34,470567.53,
452,351.2505924821278,7.877714,,,,8,,,,,,,1233496.9,954807.4,1332614.5,1136921.6,1196754.2,1338155.9,
283,352.17800872796346,7.373205,,,,23,,,,,,,1417709.5,1112952.9,1552989.9,1876867.6,1922089.4,2232864.8,
515,352.33929146862675,8.539086,,,,,,,,,,,1.4001724E7,1.4913989E7,1.4051035E7,7869157.5,7992440.0,7775563.0,
548,352.3393115641558,9.090692,,,,,,,,,,,2067670.5,2133686.0,2068960.6,1217100.1,1133528.5,1198240.1,
448,352.339346553455,7.876802,,,,8,,,,,,,1893316.8,1808270.0,2116893.0,2167738.0,2006445.5,2096867.4,
271,354.1733740112588,7.3714185,,,,23,,,,,,,497457.9,391488.34,549678.2,664035.1,678075.4,777946.56,
173,354.2848689819425,6.0039043,,,,22,,,,,,,460759.3,389500.53,445157.3,281702.16,396171.75,307336.84,
203,357.26099503638346,6.217043,,,,,,,,,,,2144841.0,1521307.1,2540760.8,2870255.0,2596799.5,2734311.0,
215,359.15333149335623,6.3386574,,,,36,,,,,,,51562.074,75712.38,72971.52,107530.68,63597.9,102219.875,
168,359.15337972316684,5.9914207,,,,3,,,,,,,1198200.2,1600124.2,1627965.5,2159253.8,1472098.0,1988592.6,
171,359.2402143586007,6.003013,,,,22,,,,,,,949466.8,775073.0,942602.25,1139175.2,1489076.0,1172565.8,
391,362.30282408676834,7.7726693,,,,46,,,,,,,268833.16,609177.06,429664.03,872515.1,1473646.9,790431.75,
600,362.9260763574476,10.230657,,,,11,,,,,,,499602.03,506429.0,484203.6,799763.1,922469.1,911072.4,
471,365.2661530066036,7.988384,,,,21,,,,,,,636855.8,449623.97,447716.22,457719.53,512387.53,390968.0,
303,365.26615835252755,7.510551,,,,42,,,,,,,1173794.8,739440.5,1446709.9,755161.4,819013.06,1144307.4,
521,366.3729686695204,8.679782,,,,,,,,,,,682396.2,672036.06,1274133.4,660646.44,233427.58,529720.6,
256,368.25825400422394,7.213398,,,,,,,,,,,593719.1,457054.9,523944.75,568264.2,672186.4,729109.5,
161,371.1169154865963,5.907432,,,,26,,,,,,,84054.51,120014.67,121271.25,183039.86,136813.53,151338.31,
191,371.11715393491164,6.1040096,,,,57,,,,,,,3.8862788E7,2.6425906E7,2.9274146E7,3.000966E7,4.2792892E7,2.8041084E7,
192,372.1203573592614,6.1040096,,,,57,,,,,,,9259321.0,6319610.5,7032656.0,7207974.0,1.0231091E7,6722002.5,
174,372.34714290617495,6.0323863,,,,,,,,,,,3996401.8,3556494.8,2820518.8,2049963.6,2447078.0,2864470.8,
451,373.2325444497582,7.878611,,,,8,,,,,,,366857.03,288056.03,393746.16,483530.56,479634.4,527225.2,
148,377.16635063455897,5.7242064,,,,37,,,,,,,1170561.6,1376944.8,1339226.5,1539751.6,1119692.5,1298637.4,
529,377.3201738111211,8.81741,,,,,,,,,,,4752001.0,4158353.5,4635601.5,3628068.2,3746864.8,3735324.0,
477,377.32018991515275,8.2158165,,,,,,,,,,,600092.2,380040.03,438621.12,387472.22,347593.72,312482.84,
533,377.32024140249877,8.961213,,,,1,,,,,,,4631715.0,4215079.5,4508707.0,2920885.8,2820035.0,3077394.2,
300,377.3203289648723,7.4706845,,,,69,,,,,,,800180.3,682054.6,753559.5,1031273.75,1016426.8,835620.56,
673,377.73778274838645,10.431617,,,,65,,,,,,,543409.7,720863.56,211598.34,1834788.9,1109662.5,1299054.8,
433,378.20899219466554,7.8741174,,,,8,,,,,,,1902974.9,1604780.8,1778196.0,1338918.1,1411530.8,1421368.8,
530,378.3235390391499,8.818288,,,,,,,,,,,723837.44,1273558.2,690421.06,596186.8,592721.44,1157239.6,
532,378.323559680325,8.961223,,,,1,,,,,,,1422119.9,980374.0,1361969.6,912340.25,658197.44,936501.2,
534,379.3359738892543,8.963921,,,,1,,,,,,,7445887.0,7193674.5,7377834.0,6171574.0,5650690.5,5990949.5,
425,380.2093045879178,7.871432,,,,8,,,,,,,912515.0,839279.0,966003.2,1490457.8,1533170.6,1546896.6,
535,380.3391713480587,8.963924,,,,1,,,,,,,2213999.2,2094809.4,2171573.5,1801014.6,1640563.9,1737945.0,
559,383.1827628813965,9.639072,,,,15,,,,,,,409138.06,337914.0,545625.9,762087.8,654182.7,1243050.4,
211,385.1325813575066,6.27239,,,,,,,,,,,622317.56,214629.77,215233.44,338686.78,640982.56,214972.06,
55,385.1467121817938,3.6560628,,,,56,,,,,,,259329.77,311265.3,648033.3,631451.06,453251.5,678267.25,
250,385.29222445994446,7.102328,,,,5,,,,,,,521795.2,316618.78,446131.72,394008.97,381059.16,346967.47,
607,385.7239902952959,10.31384,,,,50,,,,,,,1423636.9,1612527.0,1569184.5,2669468.2,1382102.9,1753969.6,
188,388.62167712899486,6.100473,,,,,,,,,,,290964.75,101973.68,143797.67,151964.84,367545.9,127817.19,
509,391.2841549022294,8.3772745,,,,18,,,,,,,841100.75,953992.5,846391.3,575265.1,603765.56,634153.56,
387,393.2197681278073,7.770902,,,,46,,,,,,,751194.7,614467.4,727603.44,628333.6,610104.4,667277.5,
511,393.2973113622774,8.389801,,,,18,,,,,,,1391640.1,1295659.9,1666456.9,1659525.1,1267864.6,1108963.2,
527,394.32242135282695,8.749988,,,,,,,,,,,637982.5,528430.2,550920.1,265374.72,283630.5,253417.56,
247,395.21910498760667,7.093672,,,,5,,,,,,,292170.84,234889.4,298131.25,337112.06,334375.22,347357.0,
386,395.22020495711877,7.7709007,,,,46,,,,,,,553565.75,468322.53,584308.6,939227.94,925048.94,982267.2,
536,395.3307426199338,8.963925,,,,1,,,,,,,797982.8,736489.9,856263.4,587505.6,552074.56,633036.4,
299,395.33074605392676,7.468903,,,,69,,,,,,,694074.94,514446.0,659403.7,898448.56,875737.06,773360.44,
412,395.33078316858,7.8038754,,,,,,,,,,,625791.75,323279.38,427536.22,268712.78,502819.7,417059.5,
476,395.33085785867,8.207737,,,,,,,,,,,273674.53,184385.89,233971.42,182098.27,257355.62,231792.48,
123,398.24153855177394,5.4457355,,,,,,,,,,,0,0,0,0,0,420581.88,
149,399.14832997393165,5.724209,,,,37,,,,,,,2931925.0,3258261.8,3253686.2,4076401.8,3163553.0,3677345.0,
167,400.1798848285824,5.990519,,,,3,,,,,,,288788.03,391462.44,393096.47,519845.75,357263.03,491096.38,
206,401.28715278721455,6.243006,,,,,,,,,,,1517338.9,1438889.8,1878982.4,2128636.5,1382022.5,2089615.1,
154,402.3574584160446,5.805725,,,,,,,,,,,311782.38,139989.27,359235.12,0,6894.8906,0,
353,408.3083556971958,7.6967754,,,,62,,,,,,,1346816.5,2298667.2,1779712.5,3810951.8,6434839.0,3650886.8,
396,408.30839870633685,7.7735696,,,,46,,,,,,,4527249.5,7784803.5,6539636.5,1.2571061E7,2.0649164E7,1.1748738E7,
223,409.1924870813855,6.599857,,,,13,,,,,,,1023131.1,1062406.1,1065341.4,1205903.4,959484.9,972064.44,
413,409.27471225894914,7.8208528,,,,,,,,,,,675851.94,474231.78,595268.06,677307.5,703276.94,568828.2,
325,410.3050661138895,7.621942,,,,,,,,,,,440331.66,330351.22,440792.5,468354.97,506367.44,587827.8,
217,411.20811659530574,6.373942,,,,51,,,,,,,372749.9,455104.47,456376.56,553216.3,364720.53,496255.72,
193,412.14345207795395,6.1040173,,,,57,,,,,,,1128885.2,703571.25,852731.9,844906.9,1298874.2,797252.56,
508,413.265936939102,8.376384,,,,18,,,,,,,3392231.8,3535303.8,3114337.2,2728886.0,2904147.2,2755803.8,
308,421.1560792596645,7.5465374,,,,2,,,,,,,274436.03,268314.06,347455.12,280605.56,220289.23,287252.25,
368,421.15608993524967,7.752992,,,,52,,,,,,,652818.94,704944.6,821900.8,748464.06,597314.6,709858.75,
492,421.2509376206895,8.219462,,,,,,,,,,,406899.88,254979.75,329974.97,183644.08,212343.78,221980.02,
523,421.28443096320825,8.697644,,,,,,,,,,,0,39503.242,544583.6,17616.16,42548.953,55328.438,
251,429.3183866548561,7.1059327,,,,5,,,,,,,680825.06,365406.06,580839.56,458974.9,473104.4,368593.66,
200,430.3885954258844,6.20488,,,,,,,,,,,275812.16,127621.22,356671.38,0,0,0,
598,430.91345692431963,10.229747,,,,11,,,,,,,446381.62,441608.06,441494.3,762837.1,938348.56,906876.4,
222,431.1743276611571,6.5989513,,,,13,,,,,,,586587.75,599387.9,612249.75,816350.5,663716.4,664551.6,
220,431.1744055804031,6.4323616,,,,,,,,,,,393628.0,415688.78,444809.7,461479.4,382021.94,375092.0,
219,433.19014949166484,6.3748555,,,,51,,,,,,,3802599.0,4424338.0,4402694.0,5632149.0,4201182.0,5325218.0,
64,433.2065974019736,3.846676,,,,6,,,,,,,108370.22,140299.77,256059.61,223665.48,150550.61,235979.0,
82,433.206878638518,4.544409,,,,53,,,,,,,4720300.0,5378270.0,8173895.5,8606180.0,6439620.0,7498083.0,
132,437.1931688711439,5.574824,,,,25,,,,,,,2349523.8,2009082.9,2140853.8,2088710.1,2042118.5,1789722.2,
468,443.20459390134766,7.9039974,,,,,,,,,,,784429.4,256284.84,707211.6,0,0,0,
210,445.3132910769204,6.253933,,,,,,,,,,,691050.0,618542.56,1103891.2,1336486.5,1190376.5,1301752.6,
94,447.12710745294595,4.692043,,,,9,,,,,,,396407.16,489896.84,514181.6,561403.2,428942.38,482258.3,
419,447.3079472680517,7.8544316,,,,,,,,,,,371032.47,305355.22,230527.95,390105.66,418146.75,211159.28,
103,448.2033389913913,4.898762,,,,49,,,,,,,83090.31,95138.88,121074.984,144730.98,104898.445,127935.1,
118,448.2035058438915,5.4297748,,,,30,,,,,,,6236443.5,7044495.5,7188043.0,7487972.0,6073702.0,6778436.5,
164,449.18490340111975,5.949482,,,,47,,,,,,,571628.44,517060.9,560082.3,683303.94,707148.94,659205.4,
376,449.3022992550007,7.7682395,,,,46,,,,,,,550195.75,410327.8,508390.44,598895.9,611459.8,485908.72,
544,449.3024007500676,8.972071,,,,1,,,,,,,54541.668,51808.38,58899.027,46877.2,34430.492,53483.395,
81,450.23364169065286,4.54356,,,,53,,,,,,,2280884.2,2713164.2,3885283.5,1813992.4,1325019.6,1544219.2,
65,451.21724329333034,3.8475745,,,,6,,,,,,,477445.4,556432.06,979511.1,842133.4,593124.5,892105.2,
557,451.2453417003055,9.638171,,,,15,,,,,,,399314.78,319912.94,530607.25,704509.44,640331.9,1182849.1,
84,455.18878135078086,4.546187,,,,53,,,,,,,3.3078956E7,3.642624E7,4.625847E7,4.6884028E7,4.062791E7,4.32469E7,
356,457.34963429718005,7.7003555,,,,,,,,,,,482692.44,201157.11,401540.97,211588.8,266290.8,164583.08,
423,463.28179727815956,7.8696494,,,,,,,,,,,289551.06,249292.1,183251.05,398390.0,395978.16,225138.31,
549,463.331517303005,9.191127,,,,,,,,,,,11934.977,69743.04,844327.6,46093.203,75009.87,137386.06,
61,468.243896242561,3.846506,,,,,,,,,,,266037.78,326846.06,521222.72,167217.89,113728.23,185092.19,
93,469.1091103383197,4.691156,,,,9,,,,,,,341365.66,407673.62,429135.84,552341.4,427882.66,479797.53,
102,470.18536177522464,4.8996587,,,,49,,,,,,,41782.254,47850.35,58176.324,69595.08,50052.66,62961.035,
119,470.185499020774,5.4297748,,,,30,,,,,,,1.1808889E7,1.297684E7,1.3135237E7,1.5616253E7,1.3508541E7,1.4580292E7,
224,472.2010192263378,6.599857,,,,13,,,,,,,409901.12,411560.8,430027.25,559934.06,457344.44,449501.7,
66,473.1993336164621,3.8475745,,,,6,,,,,,,1775188.2,2087157.5,3451053.8,2892090.0,2104210.0,3114405.2,
252,473.3446707267992,7.104138,,,,5,,,,,,,593680.44,316103.9,494354.88,416626.97,427150.22,337273.88,
390,476.2956792675607,7.773581,,,,46,,,,,,,104127.5,187298.92,156480.08,448990.03,666242.2,411371.38,
254,478.29262603477247,7.172205,,,,,,,,,,,825215.6,998251.8,1032750.7,1616617.8,1015966.8,1481883.5,
258,478.2926275649301,7.3086095,,,,,,,,,,,188469.33,234498.33,241368.23,378906.22,229914.36,325656.1,
204,480.3082579490697,6.22155,,,,,,,,,,,407095.1,322152.88,475879.5,261408.36,276215.9,560701.1,
315,481.29236907607105,7.542576,,,,,,,,,,,775738.56,631849.1,662007.1,1361361.1,1479170.2,839775.7,
543,481.2923768035578,8.971189,,,,1,,,,,,,3402445.5,3224580.5,3630187.8,2940208.2,2667487.2,3227874.5,
298,481.2924024976657,7.4564033,,,,,,,,,,,2751083.0,2157188.5,2623370.0,3204119.5,3618449.2,3279134.5,
595,498.90089679408067,10.227925,,,,,,,,,,,200455.1,185653.3,187797.25,340061.88,427876.84,418694.0,
330,501.37594083870164,7.694994,,,,,,,,,,,396286.84,156947.27,331307.38,180474.0,229566.95,136131.33,
197,510.2766448052739,6.075182,,,,,,,,,,,176555.19,255315.03,201776.7,331774.47,183222.34,266204.06,
153,517.2519497356134,5.8051524,,,,,,,,,,,740317.6,538624.25,575078.3,515081.75,617192.3,490200.88,
249,517.3709473312969,7.1005244,,,,5,,,,,,,526698.3,284214.75,470688.94,393349.44,399952.0,320281.0,
558,519.3081220290798,9.634534,,,,,,,,,,,275203.97,227845.66,373357.5,493207.75,444858.3,800234.75,
198,532.2586512941847,6.16387,,,,,,,,,,,405210.72,607117.8,584279.44,963298.75,506231.22,822853.3,
176,532.2587166487706,6.070764,,,,,,,,,,,339406.1,517858.97,506841.6,769992.44,444857.38,705723.2,
142,535.2089275922818,5.675718,,,,24,,,,,,,869413.3,541581.44,919714.56,715954.8,663535.9,978068.4,
563,537.394812496125,9.79094,,,,,,,,,,,347149.06,400313.9,513985.62,335688.47,284070.1,378493.03,
331,545.4022608682125,7.686647,,,,,,,,,,,310210.44,117346.766,267886.2,149352.0,171818.2,106614.61,
525,546.4306675162829,8.7064295,,,,,,,,,,,3230274.2,2547870.2,2132130.0,2708219.2,2757229.8,1383032.2,
370,557.2814743009592,7.754767,,,,52,,,,,,,558752.3,601270.94,676706.5,637750.7,506620.97,617082.5,
309,557.2814992244171,7.5465374,,,,2,,,,,,,395436.16,396491.6,506449.12,409344.9,323391.66,425618.25,
461,557.2815476617317,7.8965755,,,,7,,,,,,,190055.75,202671.77,233730.38,244983.2,202942.53,241715.86,
70,561.2516407685631,4.0043364,,,,,,,,,,,131366.05,252184.88,417414.56,373809.84,208791.33,353407.8,
248,561.397121367682,7.095655,,,,5,,,,,,,500088.03,262653.78,461249.0,351619.94,358395.03,297957.53,
517,562.4254046879624,8.598461,,,,,,,,,,,306745.84,238766.05,392646.94,271919.88,249971.56,218786.08,
172,563.238366203066,6.004961,,,,22,,,,,,,374614.94,384757.25,464846.44,484998.78,453396.75,410137.3,
97,568.2964265589103,4.724995,,,,31,,,,,,,756033.0,768481.94,653115.9,302360.4,293207.4,276538.28,
98,573.2518485159204,4.728557,,,,31,,,,,,,4588901.5,4522530.0,4186200.5,4587822.0,4274630.0,4258534.0,
235,577.361102579291,6.858889,,,,,,,,,,,798815.75,1099165.6,1054404.8,1805253.5,1067340.2,1673516.0,
466,579.2634920148491,7.9019947,,,,7,,,,,,,837409.8,866906.25,983598.94,1207007.2,1064829.9,1149257.1,
367,579.2635225638478,7.752109,,,,52,,,,,,,3199290.0,3367377.5,3899239.5,4227882.0,3356620.8,4047133.5,
306,579.2636039779946,7.5447464,,,,2,,,,,,,2711241.5,2684396.0,3485227.0,3346247.2,2803191.5,3502508.2,
555,587.3709476299667,9.633626,,,,,,,,,,,272103.28,231599.55,365805.88,509027.72,429877.66,802023.7,
553,587.4646256659054,9.616451,,,,66,,,,,,,1162991.4,1608323.6,818069.2,1481001.4,1019548.4,1006352.1,
587,589.4800491149072,10.199826,,,,11,,,,,,,3077128.5,3322679.2,2157884.0,3281774.0,2474638.8,2588085.5,
245,605.4232452941511,7.089152,,,,,,,,,,,424936.44,216554.72,397836.62,294154.62,295531.88,252819.28,
554,613.4228047835554,9.623694,,,,66,,,,,,,6477231.0,8090862.0,7746319.0,6560115.5,4731884.5,7843887.5,
589,615.4954648889114,10.21068,,,,11,,,,,,,914513.8,847147.75,969591.4,1934595.8,887030.5,1039152.25,
498,617.417333749462,8.291219,,,,,,,,,,,285782.78,240920.62,367754.25,237213.58,242184.02,411491.47,
169,629.3111632517648,5.9896445,,,,3,,,,,,,271733.2,434086.2,435374.4,684319.75,411078.1,627890.1,
207,629.3111973819997,6.244818,,,,,,,,,,,248855.86,411784.16,408828.3,623810.25,355735.4,566630.8,
158,631.3268707449525,5.8768883,,,,,,,,,,,821282.8,1050586.8,1042287.9,1569135.6,1116330.6,1462262.4,
108,649.3065773660285,5.234118,,,,59,,,,,,,881551.06,1071198.9,1451975.6,1681264.9,1261199.2,1382605.0,
244,649.4495198108904,7.085531,,,,,,,,,,,329316.28,162212.48,313677.72,227319.38,218698.33,187131.94,
578,663.4536704448898,10.093917,,,,45,,,,,,,1552794.9,1568897.5,1554554.9,807481.9,1000847.4,956943.75,
109,666.333243078967,5.234118,,,,59,,,,,,,802883.44,998123.44,1186714.6,695218.44,536106.75,573566.8,
411,668.618546346509,7.7989907,,,,,,,,,,,325896.25,131048.17,400592.38,0,3326.9468,0,
208,671.2881880551107,6.2528515,,,,,,,,,,,233972.44,219836.03,249598.16,280085.2,253504.83,259606.2,
110,671.2886786911953,5.2350063,,,,59,,,,,,,9207097.0,1.0904982E7,1.3314125E7,1.4799092E7,1.2067417E7,1.2901437E7,
504,675.6756929897449,8.346917,,,,4,,,,,,,422496.22,199077.45,288511.2,48437.95,132705.52,754559.6,
579,685.4356268090313,10.093917,,,,45,,,,,,,1.411675E7,1.5361326E7,1.3868548E7,1.3080818E7,1.3265651E7,1.2788503E7,
