row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp1_3_Run186.mzML Peak area,NEG_TJGIp1_2_Run100.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp1_1_Run35.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
589,446.2547606544286,5.534466,,,,,,,,,,,547989.4,569223.7,527297.6,561893.56,588794.06,460949.22,
943,446.25477674400014,6.5376544,,,,,,,,,,,85157.78,69220.336,62298.58,75121.72,82509.9,68423.016,
1287,446.2991467952557,7.3865204,,,,29,,,,,,,199732.39,237792.56,221645.86,234794.19,241040.8,261970.81,
309,447.2750319457609,4.5576515,,,,,,,,,,,46355.473,56097.953,122989.35,42243.383,135559.11,93779.62,
482,447.2750682968413,5.213796,,,,142,,,,,,,102163.35,133778.06,346879.28,126110.234,375678.47,243650.1,
1694,447.27515521045933,8.061319,,,,,,,,,,,181291.64,235921.7,227456.81,639049.06,232433.25,0,
1826,447.2752732741235,8.144529,,,,,,,,,,,0,599281.7,671939.7,257319.9,0,699176.44,
1609,447.31146288305393,7.8120017,,,,,,,,,,,607275.2,466665.03,422760.8,459348.38,704786.2,356157.9,
441,449.2178237392593,5.056432,,,,149,,,,,,,76811.195,72938.266,150589.55,97734.89,174785.25,117930.516,
368,449.21799528533757,4.7860966,,,,28,,,,,,,774805.7,771127.06,1507449.9,933304.9,1847177.5,1327797.1,
824,452.27836462463165,6.1944985,,,,59,,,,,,,3173609.2,3234717.5,3042586.2,3633032.2,3228881.8,2833275.2,
785,452.27869584218394,6.08182,,,,5,,,,,,,237408.14,219116.84,218087.95,269583.75,239954.6,208572.16,
1363,455.0849172002864,7.456575,,,,69,,,,,,,300177.38,345882.12,341480.16,731426.7,342318.44,739824.7,
2096,455.1709664125345,10.871792,,,,,,,,,,,0,0,26714.566,0,217806.16,59829.516,
2104,455.1710105417389,11.02757,,,,,,,,,,,0,0,3714.4187,0,36899.195,185525.47,
2112,455.17103777112203,11.07497,,,,,,,,,,,0,0,0,0,99501.664,11607.418,
360,455.17107635785686,4.7819595,,,,28,,,,,,,1.1662078E7,1.1299384E7,1.7785418E7,1.021829E7,1.889038E7,1.46174E7,
464,455.1711915301493,5.1554036,,,,7,,,,,,,1203786.1,1232447.4,2653753.8,1184833.6,3163897.8,2024646.1,
1412,455.24698043836025,7.6498895,,,,42,,,,,,,3817829.8,4716399.5,4798684.5,3234920.5,4830391.5,4342285.0,
1889,455.2470823940269,8.468566,,,,132,,,,,,,10826.779,136077.05,113097.125,105249.34,36423.883,194358.1,
358,456.17443653319543,4.7810626,,,,28,,,,,,,3172511.8,3068947.0,4940149.5,2753509.8,5231508.0,3984966.2,
462,456.17455757757074,5.154549,,,,7,,,,,,,296061.28,304537.56,688520.06,292320.47,797088.1,510978.84,
460,456.30785406410246,5.126562,,,,112,,,,,,,1381754.4,1493953.5,1648487.8,3003811.0,1982366.5,3377518.2,
1413,456.3115404183091,7.6498895,,,,42,,,,,,,310692.6,414732.8,368125.97,300838.5,449310.44,285946.5,
1365,457.0818738201296,7.459711,,,,69,,,,,,,479392.2,578352.4,584143.25,1184508.0,568221.0,1227264.0,
94,457.18673928554495,2.1772113,,,,,,,,,,,0,0,0,163431.19,4478.738,0,
329,457.186816131111,4.67405,,,,38,,,,,,,1.2710982E7,1.3803202E7,3.089583E7,1.4647533E7,3.4807456E7,2.5935772E7,
2100,457.186832086315,10.881342,,,,,,,,,,,0,0,10809.315,319117.44,70227.18,630871.25,
123,457.1868547549619,2.8035226,,,,,,,,,,,0,0,0,0,5248.1226,540976.44,
288,457.1870443420999,4.4373136,,,,,,,,,,,44525.684,51150.01,80735.65,97857.36,189170.4,144823.02,
1291,457.2961875705094,7.396679,,,,,,,,,,,534267.1,893712.8,579812.44,564927.6,910569.44,551938.2,
1095,457.29619775764075,6.9376397,,,,71,,,,,,,1121509.2,1076101.4,1051441.9,1039236.1,1144742.4,969760.6,
855,457.29620919489116,6.2726436,,,,115,,,,,,,194075.44,293556.0,166706.72,120934.055,201978.36,147949.78,
804,457.2962157205871,6.149523,,,,,,,,,,,151260.69,133187.62,135891.02,135701.97,165641.05,132758.06,
982,457.2963725729888,6.6173787,,,,67,,,,,,,404891.38,388103.94,398456.6,483983.0,429509.22,352861.7,
325,458.1900369595742,4.67218,,,,,,,,,,,3535669.2,3675924.0,8651135.0,3897027.5,9198860.0,7235061.5,
349,458.2870960941579,4.733603,,,,162,,,,,,,1695699.8,1770641.4,3074047.0,3178143.0,3719425.2,4205249.0,
330,459.1924252382087,4.67221,,,,,,,,,,,616374.9,649885.75,1477480.5,690843.1,1647235.2,1249025.5,
1838,459.27843617003964,8.287916,,,,,,,,,,,421368.03,313672.8,373785.03,788160.4,414857.62,793533.6,
211,459.28252999862303,3.7727203,,,,,,,,,,,9589176.0,1.0608217E7,3894287.8,1.667111E7,4279734.0,9106985.0,
350,459.2906317776104,4.7335734,,,,162,,,,,,,403315.56,340556.56,752469.9,770137.9,904059.4,1007287.94,
1675,459.29395197093527,8.056183,,,,,,,,,,,230788.52,57045.195,63444.53,331852.25,539295.7,0,
1815,459.29412229101507,8.12117,,,,,,,,,,,112709.95,429696.88,551475.3,809473.44,57076.035,501719.66,
1558,459.31162413836824,7.712931,,,,37,,,,,,,391145.0,430595.22,448725.44,428268.1,589803.9,493711.16,
1361,459.31163870274787,7.4549727,,,,69,,,,,,,1259701.6,1478428.2,1264937.9,1609005.9,1426344.5,1374343.2,
1128,459.31175511025026,7.0076833,,,,70,,,,,,,2839287.8,2845857.8,2648066.2,2788182.8,2855704.8,2641661.2,
924,459.3118649605033,6.571097,,,,88,,,,,,,2120021.8,2180320.8,2025118.5,1789316.4,2044559.9,1197113.9,
1021,459.3118237541442,6.7397804,,,,,,,,,,,605603.8,603583.1,604200.0,571657.6,667160.3,517484.12,
1360,460.314855184735,7.4549727,,,,69,,,,,,,348347.38,412126.94,348033.3,457355.0,356970.84,384199.22,
1070,461.29111775226755,6.8644233,,,,124,,,,,,,254292.02,260615.06,299070.72,279481.5,222405.17,246832.55,
1222,461.3272769910522,7.283542,,,,113,,,,,,,1412908.8,1554974.2,1233905.5,1116240.9,1469250.1,1531596.6,
1075,461.32749155562357,6.881454,,,,,,,,,,,197704.89,212609.34,179458.03,231750.89,180968.94,192531.61,
393,463.2337350637659,4.8747077,,,,106,,,,,,,391392.8,446495.06,927566.06,558288.3,1030323.5,814895.9,
795,463.30679992559,6.1157327,,,,121,,,,,,,532395.8,535982.4,435762.66,476352.53,537238.6,438873.7,
988,463.30714175539714,6.647899,,,,,,,,,,,115689.414,109935.97,92315.13,133442.08,128976.984,79692.445,
1901,463.3099664070585,8.635322,,,,99,,,,,,,1237410.9,1335875.8,1737279.0,2027527.2,1742616.8,2633572.2,
1918,468.4056128128944,8.707885,,,,,,,,,,,111612.945,378508.9,447550.12,375880.16,240472.28,461995.8,
1570,469.28340784279936,7.7699966,,,,,,,,,,,411427.9,104483.87,94236.84,1280642.6,1003507.56,0,
1673,469.283800257972,7.998565,,,,,,,,,,,0,436163.38,683442.75,0,0,1734310.2,
549,470.32334687066606,5.3983626,,,,85,,,,,,,1.860634E7,2.0701786E7,2.4280202E7,2.895123E7,2.596308E7,3.3852812E7,
628,470.3233812772923,5.6933417,,,,140,,,,,,,189698.5,235712.84,359051.84,357359.56,426373.9,504617.0,
546,471.20216913028844,5.382477,,,,158,,,,,,,319719.4,328637.1,617368.5,336267.66,667104.5,508713.62,
436,471.2021926283397,5.05035,,,,33,,,,,,,145827.95,165322.52,225231.53,198956.17,287701.22,243040.83,
426,472.3026124157068,5.024062,,,,76,,,,,,,1062439.4,1152057.9,1700372.8,2278961.8,2029951.1,2725310.2,
1871,472.36393438650083,8.433553,,,,,,,,,,,342241.88,171887.33,555402.94,294564.34,418479.25,172011.33,
254,473.18159315212137,4.132887,,,,6,,,,,,,1508640.4,1516050.9,2972359.5,1419484.8,3154496.5,2290079.8,
402,473.21787554209385,4.923632,,,,111,,,,,,,191532.73,213230.9,720169.4,172476.84,828830.2,519649.8,
477,473.21793898191646,5.199352,,,,131,,,,,,,173731.88,169194.6,377685.06,141747.16,429041.7,236492.78,
524,473.2182457020379,5.343306,,,,,,,,,,,139891.66,133418.56,306371.66,136603.73,337352.38,260018.03,
1613,473.28223482593927,7.791159,,,,,,,,,,,87444.67,1.0247577E7,9606814.0,765177.06,101897.05,1.7908908E7,
1990,473.28227186138855,9.862171,,,,,,,,,,,365930.34,386045.94,284925.2,306582.4,364569.6,324428.72,
1421,473.28236294965865,7.659147,,,,9,,,,,,,1.5108589E7,1.9726894E7,1.7839E7,2.5352516E7,1.5018623E7,427233.8,
863,473.29075386328003,6.2991853,,,,159,,,,,,,306341.94,455715.84,267209.03,255435.33,294107.72,204020.12,
1115,473.2907618127121,6.9510727,,,,,,,,,,,4169929.2,4550347.5,4472311.0,5131384.0,4146499.8,4522207.0,
979,473.2910261719162,6.6085153,,,,,,,,,,,987731.75,973329.6,954828.3,893347.2,936956.2,510097.94,
512,473.35937848146744,5.335055,,,,,,,,,,,462763.72,609807.1,429505.34,581956.5,231249.58,504720.06,
1396,474.2856304287323,7.6365967,,,,,,,,,,,4628966.0,1842978.6,1536124.5,99670.78,4593368.0,49948.19,
1113,474.294196379889,6.9519296,,,,,,,,,,,558099.8,1359193.9,1308747.2,1482702.1,537218.75,1086220.9,
425,475.152836582725,5.0166383,,,,,,,,,,,148339.38,157307.86,233894.48,297262.3,236205.89,367045.72,
1280,475.3062841732547,7.363617,,,,25,,,,,,,1.7162198E7,1.8950432E7,1.7935594E7,1.724156E7,1.7345274E7,1.4789629E7,
1137,475.3065838408111,7.055468,,,,,,,,,,,1249360.4,1012717.0,1027578.8,1021600.7,1383003.8,496201.56,
964,475.3067505454517,6.5692806,,,,,,,,,,,997808.2,979254.25,843010.44,912380.5,884264.2,460531.56,
1900,475.3096383640922,8.601893,,,,,,,,,,,1167375.8,1162939.5,1186910.5,1551707.8,1193976.4,1776340.9,
705,476.2780682591313,5.898493,,,,,,,,,,,4696928.0,5177440.5,4626538.5,5733026.0,5056837.5,3768487.8,
752,476.27820717992586,5.999534,,,,,,,,,,,1.0065314E7,1.0045299E7,9613021.0,1.3234337E7,1.1032673E7,9730794.0,
259,477.16840633883527,4.1451936,,,,101,,,,,,,115345.97,140215.1,161372.3,267395.7,144297.11,321068.66,
291,477.1684871742138,4.4500413,,,,125,,,,,,,349937.34,417501.53,415969.25,825437.44,399712.16,906369.44,
421,477.2129781411899,5.000721,,,,24,,,,,,,1640498.5,1707943.2,2685322.2,1784542.4,3035320.8,2311790.0,
345,477.21303130524467,4.7237477,,,,78,,,,,,,212583.03,237655.95,390847.66,247617.7,428948.2,315824.5,
672,477.2181236903114,5.830541,,,,,,,,,,,537568.06,222388.94,609377.2,636257.75,636598.5,621396.9,
728,477.2182865136763,5.934818,,,,55,,,,,,,1075740.2,1176399.5,978294.3,1047170.25,1014856.3,622216.9,
704,477.28146703154545,5.8984933,,,,,,,,,,,1265996.9,1423848.8,1218448.0,1491110.4,1389923.2,994590.1,
1108,477.32221292244316,6.966472,,,,71,,,,,,,360785.16,375489.25,365188.62,387348.34,410173.9,411016.72,
1190,477.32224010769596,7.185049,,,,84,,,,,,,222071.42,227795.53,225031.33,189267.94,265876.22,275961.44,
1919,477.3255916716894,8.681571,,,,,,,,,,,645471.7,656514.4,704240.5,763510.8,695680.6,961556.75,
730,478.2217591287008,5.9357166,,,,,,,,,,,360890.34,423317.12,336466.28,370939.62,334518.25,297279.22,
751,478.28395919915187,5.996832,,,,,,,,,,,455205.3,424938.56,425584.5,574197.0,482807.0,383829.22,
841,478.293775298513,6.25485,,,,39,,,,,,,484729.34,538922.7,486185.03,569180.94,559597.2,448603.4,
885,478.2939467937702,6.3627014,,,,153,,,,,,,866584.1,902537.4,899915.1,1177357.0,992710.94,1059922.1,
301,479.20503823721634,4.5489087,,,,,,,,,,,471699.22,511462.88,460268.34,459598.0,515929.1,294112.9,
373,479.22839378313597,4.7965913,,,,,,,,,,,594570.9,636744.3,1366922.6,752798.9,1657421.2,1127814.9,
405,479.22863994726094,4.939035,,,,,,,,,,,57055.12,56034.04,112214.21,69167.625,131810.56,87947.445,
1299,480.2732794530002,7.3753643,,,,,,,,,,,5381.1396,167304.83,851541.1,1421022.9,7411.857,38152.535,
1055,480.30952072110557,6.825365,,,,,,,,,,,289818.06,302233.72,279719.28,379557.78,279647.44,310237.9,
1874,483.277620934877,8.438165,,,,17,,,,,,,0,59418.85,60193.82,34194.184,28298.812,112174.79,
1931,483.2782642522659,8.800674,,,,89,,,,,,,24152.73,481569.5,582401.2,247197.7,107875.45,486869.22,
1704,483.27829015213416,8.093466,,,,,,,,,,,102418.97,192878.12,205518.95,158434.42,154162.94,220453.77,
794,483.3803298310824,6.1343174,,,,121,,,,,,,1038978.5,1288956.0,1008930.4,1346188.4,301935.9,1132869.8,
634,484.3389024223089,5.7058816,,,,,,,,,,,769154.9,881353.0,730154.8,1099215.4,950709.75,1237512.0,
603,484.3390620383819,5.607285,,,,62,,,,,,,499361.2,535311.94,271260.75,1069698.5,335695.38,524499.0,
424,485.18149997554724,5.0178933,,,,76,,,,,,,1076908.4,1075670.1,1685465.2,1052578.4,1846709.2,1425264.8,
1110,485.27834881288055,6.976027,,,,,,,,,,,471608.75,348357.78,381729.2,1884912.8,1307132.1,0,
1170,485.27844774567643,7.143303,,,,,,,,,,,0,1006156.25,1095939.9,964786.44,0,694385.8,
1223,485.27866337736015,7.284333,,,,,,,,,,,0,0,0,0,0,1863742.0,
529,486.31829045613205,5.347639,,,,22,,,,,,,585228.6,660371.9,984721.06,876715.44,1109865.8,1389820.4,
293,487.19729656413847,4.4509454,,,,125,,,,,,,478470.4,487721.16,492620.44,491970.47,563863.9,503212.78,
260,487.19736166519493,4.145193,,,,101,,,,,,,224315.95,225472.5,297596.12,227256.45,344969.97,265655.06,
246,487.27718191307287,4.1187267,,,,6,,,,,,,667428.06,733456.06,314723.53,1110304.1,357771.5,657349.56,
968,487.3061014113128,6.5876412,,,,154,,,,,,,130545.055,141866.6,157406.89,125524.195,122679.5,112181.625,
1341,487.3063080832976,7.4455132,,,,107,,,,,,,1052831.5,1117006.0,994152.7,1191724.0,1289365.0,1118302.0,
1400,487.3065983399142,7.613808,,,,,,,,,,,326458.66,464242.66,427908.1,402234.84,485085.25,457910.34,
377,489.2135419788472,4.812427,,,,,,,,,,,241518.31,237710.5,597684.94,249309.11,398553.44,437871.25,
904,489.2184203044472,6.422052,,,,36,,,,,,,8689312.0,9293473.0,1.0162566E7,1.3222976E7,1.1948974E7,1.5201548E7,
414,489.32195102286113,4.9658246,,,,,,,,,,,67060.64,83616.16,107809.46,123243.055,108847.7,114696.83,
1207,489.32204374529914,7.2580543,,,,,,,,,,,572045.3,609009.44,525998.94,518450.44,918822.0,560772.2,
1625,489.32207385575003,7.8775764,,,,114,,,,,,,184098.98,230612.17,192476.94,157842.8,305313.25,148488.33,
1559,489.32212895491347,7.715361,,,,37,,,,,,,271323.53,326385.72,304892.1,300983.6,456119.34,289680.62,
936,489.3223950043735,6.5169225,,,,,,,,,,,426196.62,427747.9,401903.03,376702.78,439928.56,334629.38,
1160,490.3300771163002,7.1351266,,,,66,,,,,,,339974.5,384526.22,400145.97,581815.9,406545.22,762878.5,
1981,490.3304840690186,9.567402,,,,,,,,,,,0,87268.78,88603.414,21603.275,0,131503.73,
366,491.14791625923726,4.785233,,,,28,,,,,,,1.2120391E7,1.4159948E7,1.8616694E7,2.5225186E7,1.4931927E7,3.0987488E7,
542,491.19743914009877,5.36671,,,,,,,,,,,394078.56,416736.53,340150.7,348276.4,348384.2,312578.94,
906,491.2247365145442,6.4211583,,,,,,,,,,,560260.25,599155.5,659498.56,857039.1,768805.9,983465.6,
352,491.22812668262503,4.7556305,,,,,,,,,,,35906.434,36265.504,165431.55,28501.59,207557.53,102161.44,
447,491.22858412472215,5.088562,,,,173,,,,,,,350026.0,354649.78,602454.44,385374.4,692717.8,520174.97,
480,491.2286097405558,5.2083917,,,,142,,,,,,,199391.98,199662.2,333342.25,229696.4,404247.16,287654.6,
408,491.22862167850417,4.9514823,,,,,,,,,,,27717.125,33078.2,66935.586,29441.418,80431.88,58340.082,
655,491.2663028103272,5.759336,,,,54,,,,,,,784704.3,771550.25,856340.0,685647.8,833171.06,797539.4,
1409,491.28027429086376,7.5951433,,,,,,,,,,,0,239050.36,113672.234,237935.61,0,617515.56,
1298,491.3013958218041,7.4151,,,,,,,,,,,382025.7,440499.25,473426.28,477900.56,432181.7,490371.38,
800,491.3014231485453,6.129107,,,,,,,,,,,344532.03,331517.72,262345.3,270480.75,286594.44,210772.61,
592,491.3015966837597,5.561237,,,,160,,,,,,,79651.48,68530.0,82493.414,91781.695,96867.15,80430.32,
973,491.30164328502605,6.593737,,,,,,,,,,,412888.03,418425.5,436510.03,386350.22,532993.06,401166.16,
1147,491.30167635710114,7.0946593,,,,,,,,,,,435570.34,430117.22,400700.53,330717.25,498965.2,281851.16,
1067,491.3021934301507,6.8402977,,,,96,,,,,,,372163.62,373577.8,330145.9,343406.88,389182.9,198019.8,
1188,491.3361978832338,7.1779265,,,,84,,,,,,,303956.75,391279.94,327992.88,376712.4,341974.03,428560.84,
1301,491.33721168895903,7.4191265,,,,107,,,,,,,294351.06,341330.97,312776.4,239547.9,349168.16,295542.38,
1093,491.33768645503943,6.937591,,,,71,,,,,,,195698.27,198655.31,235487.75,205897.14,275850.0,251144.2,
1033,491.33773988868796,6.788236,,,,,,,,,,,696372.6,740357.94,610214.44,683874.06,690076.8,680935.2,
880,491.3378099710897,6.3564315,,,,153,,,,,,,83447.54,72962.79,81613.516,71580.99,97727.61,84876.05,
1461,491.3378314845725,7.6789393,,,,9,,,,,,,527348.5,681196.3,510124.44,634742.7,727537.3,976005.4,
1872,491.3407399305779,8.402882,,,,,,,,,,,16951.832,1035807.5,919318.44,12984.467,5717.9565,921723.3,
1853,491.3409615539273,8.316215,,,,,,,,,,,1070249.8,0,226803.66,1040899.8,1052161.0,0,
1923,491.34116690642696,8.759701,,,,,,,,,,,58657.164,20051.832,3560.1726,51195.168,94615.55,0,
367,493.1443788989706,4.7853503,,,,28,,,,,,,3627277.5,4222565.0,5499297.5,7605126.0,4363273.5,9289707.0,
326,493.1632838613257,4.672298,,,,38,,,,,,,1526990.5,1700853.4,3643291.8,2876295.2,3163714.2,5441399.0,
1468,493.2959264324336,7.680992,,,,9,,,,,,,742841.3,1365675.0,1225673.4,2170765.2,737659.1,969101.8,
272,495.2001631208707,4.258391,,,,,,,,,,,1128255.1,1149985.8,995181.56,1013028.44,1226627.9,777750.94,
574,495.22893366510715,5.492864,,,,,,,,,,,255282.34,263115.38,284538.28,325825.97,304926.03,275007.7,
206,495.2589656229966,3.7709086,,,,,,,,,,,146428.16,246605.94,62440.375,834057.06,48328.773,428001.22,
1920,495.27832154268305,8.724051,,,,108,,,,,,,33172.58,526975.8,462530.53,294154.8,102651.36,479583.8,
1632,495.31158056475556,7.898952,,,,,,,,,,,1032990.94,1399433.5,1213740.6,1893578.8,959858.25,1941516.9,
1612,495.31168386157873,7.822971,,,,,,,,,,,1963353.0,364132.44,333201.62,577010.94,1805976.1,315155.5,
910,496.267843856515,6.4093504,,,,,,,,,,,35819.28,938709.75,864744.0,0,95460.375,4047.2217,
867,496.2681281754296,6.3575196,,,,,,,,,,,879394.4,403248.06,408764.88,15500.385,875122.25,0,
941,496.2681894357882,6.4673924,,,,,,,,,,,0,389010.78,310071.06,1157011.2,0,0,
1004,496.26859732292996,6.633299,,,,,,,,,,,0,0,0,344318.6,0,854300.8,
741,498.3549103342409,5.9709053,,,,53,,,,,,,9591945.0,8549014.0,1.1033723E7,1.1563359E7,1.4720164E7,8027769.5,
1875,499.2730432261817,8.438011,,,,17,,,,,,,570660.56,2316958.2,2601955.8,1521705.2,1325918.1,3009998.5,
1608,499.3639587990253,7.808529,,,,27,,,,,,,2637415.2,3156682.2,3471702.5,1647307.6,4028776.0,3884359.0,
602,500.3341539710429,5.6036777,,,,62,,,,,,,672956.6,713695.44,1042175.8,1126647.5,1218938.9,1514166.5,
1980,500.3591638614645,9.564516,,,,,,,,,,,0,98491.35,107356.08,33193.64,14196.173,88568.42,
124,501.17654913460564,2.7998917,,,,,,,,,,,0,5869.716,24619.193,180909.38,96303.375,2235403.5,
95,501.17655160629397,2.1883032,,,,,,,,,,,0,19480.76,0,200691.88,295982.34,0,
362,501.1765692697272,4.7828193,,,,28,,,,,,,1.13158824E8,1.0960387E8,1.711756E8,1.0255706E8,1.8199792E8,1.3744166E8,
2097,501.176578097776,10.8867445,,,,,,,,,,,113805.62,117391.984,403441.38,805301.2,1358734.1,1110742.8,
2105,501.17657853487526,10.992557,,,,,,,,,,,94639.07,297430.44,526748.6,375927.12,1736553.5,2501815.2,
659,501.390902474694,5.7893777,,,,,,,,,,,7384116.5,7481921.5,6351612.5,7325476.5,3092543.0,5467635.0,
709,501.3909335308832,5.8976774,,,,,,,,,,,6070520.0,127264.76,3311.5146,67331.1,6670227.5,0,
662,502.3942699710942,5.794577,,,,,,,,,,,1372647.6,2220349.5,1899215.5,2147981.2,980371.0,1579753.2,
710,502.39435276791505,5.870869,,,,,,,,,,,1000602.9,62033.824,46226.01,35542.668,1966222.5,3731.8362,
328,503.1920809351929,4.672298,,,,38,,,,,,,2782739.8,2700701.5,6158478.5,2951900.5,7254894.5,5310597.5,
294,504.1873535819927,4.450947,,,,125,,,,,,,42085.79,58989.312,58431.01,140444.66,49822.29,151909.84,
1039,504.2732919453132,6.78898,,,,,,,,,,,524819.75,1363900.1,2846827.8,1062711.0,612826.6,0,
1098,504.27333334360844,6.9162254,,,,,,,,,,,0,1131465.2,1346072.5,2083982.2,0,1440185.4,
969,504.2733572779775,6.630694,,,,,,,,,,,846662.3,206779.58,264443.53,0,1549599.1,0,
1177,504.2733721751671,7.1058474,,,,,,,,,,,0,76461.21,8563.13,45905.65,0,2547706.2,
769,504.30949168045004,6.0416923,,,,46,,,,,,,360821.94,366737.66,364786.53,442520.8,390820.47,381357.12,
807,504.3096566714991,6.155712,,,,102,,,,,,,611016.44,620460.06,592233.4,753829.75,646180.44,707039.94,
635,505.2130048494411,5.768818,,,,63,,,,,,,143852.64,116081.65,183301.1,172658.55,147677.3,169886.02,
678,505.2131237469701,5.8560967,,,,72,,,,,,,329952.1,386145.34,378547.84,407045.38,341705.47,320644.3,
760,505.2133079166027,6.030445,,,,134,,,,,,,739051.9,884996.0,840378.0,1118343.1,992550.4,942020.2,
911,505.213425356306,6.4316344,,,,36,,,,,,,219174.98,217138.1,243641.03,225241.7,265257.34,283302.3,
548,506.29979469194546,5.3974595,,,,85,,,,,,,352173.94,640430.7,786767.6,1881277.0,569734.56,2176293.8,
305,507.1423879102979,4.546956,,,,,,,,,,,83855.266,91970.32,175624.25,111024.82,143082.0,192627.72,
339,507.1423892955172,4.685653,,,,,,,,,,,104951.15,115213.625,239781.6,144560.27,213675.61,280318.84,
215,507.14264577044867,3.7922435,,,,,,,,,,,0,3337.1826,34694.16,21764.947,26058.295,58745.457,
433,507.2608919318918,5.0459766,,,,33,,,,,,,1862181.5,1861625.2,1698732.0,1682449.4,1668291.1,1777234.0,
1851,507.27825293721617,8.315579,,,,,,,,,,,317264.0,292192.4,345692.38,778789.7,264635.53,114425.81,
1869,507.2782903170478,8.385204,,,,,,,,,,,0,511777.75,566677.56,6367.8467,0,646889.4,
1713,507.29951372151044,8.095668,,,,,,,,,,,0,134602.67,177516.62,0,0,936942.8,
1640,507.3018896211991,7.995698,,,,,,,,,,,5595.3804,98551.016,215551.78,420296.47,24482.918,0,
439,508.2650345085265,5.0512276,,,,,,,,,,,827470.2,646635.5,707045.25,848398.4,720514.0,691258.5,
253,509.1581950820325,4.132841,,,,6,,,,,,,687694.9,810220.5,1494223.1,1325088.4,1350102.8,2152085.8,
430,509.17893262220167,5.0487323,,,,,,,,,,,326935.97,291975.06,513449.38,189697.14,562481.56,290547.75,
237,511.19494183216625,4.0248528,,,,,,,,,,,640532.56,708192.94,571413.5,545159.9,699296.94,395092.34,
1252,511.3040677220285,7.328722,,,,45,,,,,,,470833.12,549699.44,454475.38,178937.67,565959.06,432407.38,
813,512.3704061387551,6.165422,,,,58,,,,,,,478442.8,517954.9,266093.0,823511.0,311243.12,412637.84,
854,512.3704368551263,6.2708755,,,,115,,,,,,,253816.05,270539.84,217519.8,358268.4,273332.97,257192.84,
1902,513.2886508117084,8.611182,,,,,,,,,,,33558.742,416763.75,561970.3,163893.78,171749.16,343949.5,
1630,513.3098743333203,7.9399257,,,,,,,,,,,26712.86,247686.31,285053.12,743234.56,0,0,
1714,513.3099893735504,8.076314,,,,,,,,,,,0,209632.33,185573.23,0,0,1505628.4,
224,515.3086582299662,3.88365,,,,,,,,,,,658760.8,594721.3,179850.08,969813.1,275050.62,465652.38,
1114,515.3130333285354,6.981729,,,,,,,,,,,135076.2,124447.2,133592.39,83302.305,144245.31,86566.7,
338,517.1711586501298,4.687432,,,,,,,,,,,240949.97,213325.45,396256.78,134934.78,442839.1,234122.14,
302,517.1712813438327,4.5451684,,,,,,,,,,,112263.61,104105.44,176410.61,72230.0,211376.62,116700.89,
213,517.1714619720666,3.7926857,,,,,,,,,,,70823.016,73093.95,106506.625,65763.484,129157.53,105320.695,
308,517.3491874143083,4.5504804,,,,,,,,,,,130957.53,157304.27,119065.09,343954.47,160758.38,259419.97,
1982,517.3492402527414,9.585022,,,,,,,,,,,0,311925.8,311170.53,118022.47,0,343658.0,
371,518.1660772835305,4.789737,,,,28,,,,,,,1846840.9,2301202.0,2939188.2,4159702.0,2358296.8,4826621.0,
255,519.1870070119577,4.132887,,,,6,,,,,,,1377693.9,1385984.9,2642329.2,1373073.8,3060514.2,2154340.2,
525,519.2232344122731,5.338608,,,,22,,,,,,,247119.86,269278.53,468342.9,305355.75,508546.03,413726.12,
403,519.2232868058009,4.9239016,,,,111,,,,,,,51023.74,59032.37,228511.48,47987.875,285142.03,155844.72,
332,520.181997508264,4.673431,,,,38,,,,,,,165678.55,187611.38,395775.78,334113.22,346637.62,611146.7,
834,520.26791213609,6.178308,,,,,,,,,,,79315.08,964291.25,915211.56,1927833.0,112635.836,1078001.6,
742,520.2679881723818,5.990453,,,,,,,,,,,1097145.6,1162947.0,1108568.4,355526.3,1136529.6,0,
798,520.2680568217976,6.123653,,,,,,,,,,,1434536.1,1348403.8,1336520.5,1456773.4,1629626.6,1320287.2,
878,520.2682894341634,6.2834053,,,,,,,,,,,0,47836.82,55909.254,1008358.8,0,1662349.8,
554,521.2078233624253,5.422254,,,,91,,,,,,,220978.89,231941.48,199924.94,271530.03,211556.42,203836.48,
622,521.2080288549056,5.6752,,,,,,,,,,,1507565.0,1457375.1,1765269.0,2149535.0,1706286.6,1460428.8,
651,521.2080553019899,5.7293477,,,,54,,,,,,,384345.6,311216.34,687925.6,887220.44,384392.62,357539.25,
513,521.20818581371,5.3166738,,,,1,,,,,,,334065.06,341150.9,370552.97,438875.25,467659.5,534248.56,
298,523.2561103373258,4.4800034,,,,,,,,,,,1781658.1,1861727.1,1431829.2,1730961.4,1631946.8,1679296.2,
1399,523.3637232313625,7.606603,,,,,,,,,,,673500.25,904237.25,699740.56,944394.7,786787.75,963936.5,
1367,524.1664737141915,7.4678783,,,,,,,,,,,216257.83,260678.52,244877.44,304462.94,253075.48,291508.5,
