row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-211-C3-b_Run149.mzML Peak area,NEG_D5-211-C3-c_Run152.mzML Peak area,NEG_D5-211-C3-a_Run146.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,Unnamed: 19
79,450.2334587491097,4.542909,,,,23.0,,,,,,,0.0,0.0,0.0,2280884.2,2713164.2,3885283.5,
62,451.2171169250726,3.8454866,,,,46.0,,,,,,,0.0,0.0,0.0,477445.4,556432.06,979511.1,
620,451.2450985562168,9.644703999999999,,,,,,,,,,,0.0,0.0,0.0,399314.78,319912.94,530607.25,
352,452.9223215691574,7.7723656000000005,,,,35.0,,,,,,,154870.33,138524.83,161133.9,0.0,0.0,0.0,
267,452.92234280157066,7.3747106,,,,16.0,,,,,,,290168.38,376645.34,304509.28,0.0,0.0,0.0,
662,452.92256780024513,10.231185,,,,4.0,,,,,,,1754427.2,1857543.6,1707378.9,0.0,0.0,0.0,
80,455.188592764003,4.542909,,,,23.0,,,,,,,0.0,0.0,0.0,33078956.0,36426240.0,46258470.0,
318,457.349400565524,7.7005539999999995,,,,,,,,,,,0.0,0.0,0.0,482692.44,201157.11,401540.97,
615,463.33120125291947,9.191781,,,,,,,,,,,0.0,0.0,0.0,11934.976999999999,69743.04,844327.6,
407,466.1508424960682,7.8768272,,,,7.0,,,,,,,1336341.0,1186649.1,1356257.4,0.0,0.0,0.0,
459,468.16772331422766,8.205100999999999,,,,20.0,,,,,,,603882.3,567911.94,703020.75,0.0,11681.255,7392.7344,
58,468.24378480610335,3.8454866,,,,,,,,,,,0.0,0.0,0.0,266037.78,326846.06,521222.72,
84,469.1089833040419,4.6893725,,,,,,,,,,,0.0,0.0,0.0,341365.66,404024.0,429135.84,
119,470.18532502944686,5.430351,,,,10.0,,,,,,,0.0,0.0,0.0,11808889.0,12976840.0,13135237.0,
212,472.20079167660316,6.6014365999999995,,,,45.0,,,,,,,0.0,0.0,0.0,409901.12,411560.8,430027.25,
63,473.199211820592,3.8454866,,,,46.0,,,,,,,0.0,0.0,0.0,1775188.2,2087157.5,3451053.8,
239,473.34450386771033,7.1044426,,,,,,,,,,,0.0,0.0,0.0,593680.44,316103.9,494354.88,
241,478.2924105100431,7.170814,,,,,,,,,,,0.0,0.0,0.0,825215.6,998251.8,1032750.7,
244,478.2924205572122,7.309551,,,,,,,,,,,0.0,0.0,0.0,188469.33,234498.33,241368.23,
194,480.30804533664065,6.2210717,,,,,,,,,,,0.0,0.0,0.0,407095.1,322152.88,475879.5,
298,481.29202934588255,7.573347599999999,,,,,,,,,,,0.0,0.0,0.0,775738.56,631849.1,662007.1,
599,481.29213463581254,8.970444,,,,37.0,,,,,,,0.0,0.0,0.0,3402445.5,3224580.5,3630187.8,
283,481.29218006126894,7.4571185,,,,,,,,,,,0.0,0.0,0.0,2751083.0,2157188.5,2623370.0,
502,488.1500209626306,8.544902,,,,52.0,,,,,,,2894225.0,3369612.2,3081460.8,0.0,0.0,0.0,
545,489.27709780485236,8.895126,,,,,,,,,,,492814.9,455776.94,692241.7,0.0,0.0,0.0,
501,490.1468982080386,8.541397,,,,52.0,,,,,,,2725088.0,3163775.0,3422551.5,0.0,0.0,0.0,
604,495.2568440169815,8.971177,,,,40.0,,,,,,,1658447.0,1425870.6,1755975.1,0.0,0.0,0.0,
309,501.3756984359947,7.693372999999999,,,,,,,,,,,0.0,0.0,0.0,396286.84,156947.27,331307.38,
149,517.2517518065752,5.8064632000000005,,,,,,,,,,,0.0,0.0,0.0,740317.6,538624.25,575078.3,
236,517.3707715809243,7.100826,,,,,,,,,,,0.0,0.0,0.0,526698.3,284214.75,470688.94,
664,520.9098970045208,10.232965,,,,4.0,,,,,,,1217899.9,1302289.2,830980.25,0.0,0.0,0.0,
188,532.2584329986673,6.163329599999999,,,,25.0,,,,,,,0.0,0.0,0.0,405210.72,607117.8,584279.44,
169,532.2585436549965,6.0697035999999995,,,,,,,,,,,0.0,0.0,0.0,339406.1,517858.97,506841.6,
139,535.2087518594177,5.675162,,,,17.0,,,,,,,0.0,0.0,0.0,869413.3,541581.44,919714.56,
622,537.3945416316802,9.792008000000001,,,,,,,,,,,0.0,0.0,0.0,347149.06,400313.9,513985.62,
310,545.4019988972664,7.6873593,,,,,,,,,,,0.0,0.0,0.0,310210.44,117346.766,267886.2,
527,546.4303041562645,8.706692,,,,,,,,,,,0.0,0.0,0.0,3230274.2,2547870.2,2132130.0,
295,557.2811631256553,7.5483365000000004,,,,27.0,,,,,,,0.0,0.0,0.0,395436.16,396491.6,506449.12,
327,557.2811796480471,7.7541720000000005,,,,5.0,,,,,,,0.0,0.0,0.0,558752.3,601270.94,676706.5,
67,561.2514435068175,3.9994957,,,,,,,,,,,0.0,0.0,0.0,131366.05,252184.88,417414.56,
235,561.3969075903484,7.0983253,,,,,,,,,,,0.0,0.0,0.0,500088.03,262653.78,461249.0,
510,562.4250970434374,8.597819,,,,,,,,,,,0.0,0.0,0.0,306745.84,238766.05,392646.94,
167,563.2381371360523,6.0069594,,,,,,,,,,,0.0,0.0,0.0,374614.94,384757.25,464846.44,
98,568.2962966602694,4.7268133,,,,8.0,,,,,,,0.0,0.0,0.0,756033.0,768481.94,653115.9,
99,573.2517296466691,4.730373999999999,,,,8.0,,,,,,,0.0,0.0,0.0,4588901.5,4522530.0,4186200.5,
220,577.3608798935921,6.8606095,,,,,,,,,,,0.0,0.0,0.0,798815.75,1099165.6,1054404.8,
431,579.2631320410602,7.902227000000001,,,,48.0,,,,,,,0.0,0.0,0.0,837409.8,866906.25,983598.94,
325,579.2632261968622,7.7524066,,,,5.0,,,,,,,0.0,0.0,0.0,3199290.0,3367377.5,3899239.5,
291,579.2632567690426,7.544755499999999,,,,27.0,,,,,,,0.0,0.0,0.0,2711241.5,2684396.0,3485227.0,
616,587.4643569184577,9.619409,,,,51.0,,,,,,,0.0,0.0,0.0,1162991.4,1608323.6,818069.2,
663,588.897583478751,10.231187,,,,4.0,,,,,,,657616.7,734191.5,604551.0,0.0,0.0,0.0,
644,589.4798003164697,10.20135,,,,54.0,,,,,,,0.0,0.0,0.0,3077128.5,3322679.2,2157884.0,
232,605.4230168118697,7.088964,,,,,,,,,,,0.0,0.0,0.0,424936.44,216554.72,397836.62,
617,613.4225132901811,9.624803,,,,51.0,,,,,,,0.0,0.0,0.0,6477231.0,8090862.0,7746319.0,
649,615.4952123864641,10.212185,,,,54.0,,,,,,,0.0,0.0,0.0,914513.8,847147.75,969591.4,
465,617.417030894228,8.292017999999999,,,,,,,,,,,0.0,0.0,0.0,285782.78,240920.62,367754.25,
164,629.3108983350177,5.990614,,,,,,,,,,,0.0,0.0,0.0,271733.2,434086.2,435374.4,
195,629.3109194068344,6.244343,,,,,,,,,,,0.0,0.0,0.0,248855.86,411784.16,408828.3,
152,631.3265839461787,5.8790510000000005,,,,,,,,,,,0.0,0.0,0.0,821282.8,1050586.8,1042287.9,
108,649.3063315016408,5.2338123,,,,43.0,,,,,,,0.0,0.0,0.0,881551.06,1071198.9,1451975.6,
231,649.4492591009997,7.087152000000001,,,,,,,,,,,0.0,0.0,0.0,329316.28,162212.48,313677.72,
658,656.8853233962265,10.231162,,,,,,,,,,,365596.5,411764.06,329042.72,0.0,0.0,0.0,
632,663.4534509872902,10.094955,,,,47.0,,,,,,,0.0,0.0,0.0,1552794.9,1568897.5,1554554.9,
109,666.333021191805,5.2338123,,,,43.0,,,,,,,0.0,0.0,0.0,802883.44,998123.44,1186714.6,
366,668.6181854932619,7.7964934999999995,,,,,,,,,,,0.0,0.0,0.0,325896.25,131048.17,400592.38,
198,671.2879214941252,6.2532525,,,,,,,,,,,0.0,0.0,0.0,233972.44,219836.03,249598.16,
110,671.2884327471825,5.2355895,,,,43.0,,,,,,,0.0,0.0,0.0,9207097.0,10904982.0,13314125.0,
475,675.675410754002,8.348711999999999,,,,,,,,,,,0.0,0.0,0.0,422496.22,199077.45,288511.2,
633,685.4354246886459,10.094955,,,,47.0,,,,,,,0.0,0.0,0.0,14116750.0,15361326.0,13868548.0,
77,689.2987457687532,4.503069,,,,,,,,,,,0.0,0.0,0.0,431136.62,553162.1,874201.06,
654,690.5060326357994,10.226674000000001,,,,,,,,,,,0.0,0.0,0.0,355409.12,366437.78,380627.47,
442,690.5064403516354,8.207577,,,,,,,,,,,0.0,0.0,0.0,1408355.6,3554107.8,1716797.9,
177,697.2628922420737,6.1017194,,,,53.0,,,,,,,0.0,0.0,0.0,2269270.2,882939.06,1110335.6,
511,698.9108935108808,8.602641,,,,,,,,,,,1169036.1,1105071.6,1133655.1,0.0,0.0,0.0,
634,708.5107988655681,10.094955,,,,47.0,,,,,,,0.0,0.0,0.0,797242.3,764150.0,780993.2,
443,712.4884094890966,8.22265,,,,,,,,,,,0.0,0.0,0.0,185058.81,1524847.8,564535.9,
653,716.5218485801147,10.223047,,,,54.0,,,,,,,0.0,0.0,0.0,2491337.8,2931099.2,1060819.6,
488,716.5219601420132,8.389503999999999,,,,,,,,,,,0.0,0.0,0.0,242027.98,2342433.8,439808.1,
280,716.5220917223219,7.371389999999999,,,,,,,,,,,0.0,0.0,0.0,1509334.6,258066.17,262936.12,
183,719.2449798451248,6.105232,,,,53.0,,,,,,,0.0,0.0,0.0,10464346.0,5666258.0,6753778.5,
635,726.4615888554732,10.094955,,,,47.0,,,,,,,0.0,0.0,0.0,1490331.4,1458831.4,1479277.5,
423,730.5377010511397,7.944832000000001,,,,,,,,,,,0.0,0.0,0.0,204582.55,2663547.5,203609.03,
631,736.5418309796329,10.093154,,,,,,,,,,,0.0,0.0,0.0,484503.8,445496.5,489708.22,
491,738.5037781420932,8.4062195,,,,,,,,,,,0.0,0.0,0.0,189471.67,1407809.5,333868.6,
651,738.5037846431046,10.215807,,,,54.0,,,,,,,0.0,0.0,0.0,990230.25,1247813.9,1094689.1,
372,740.4044308812497,7.834749700000001,,,,,,,,,,,0.0,0.0,0.0,163949.23,519320.3,534845.44,
322,740.4044734195301,7.741695,,,,,,,,,,,0.0,0.0,0.0,376628.03,656183.7,731991.75,
630,743.615602587645,10.035182,,,,,,,,,,,0.0,0.0,0.0,1158102.0,1837562.8,1080965.8,
447,752.5196738067709,8.21725,,,,36.0,,,,,,,0.0,0.0,0.0,443000.44,664969.75,639587.6,
428,752.5196827051898,7.8985558000000005,,,,48.0,,,,,,,0.0,0.0,0.0,824222.5,5045745.5,733279.56,
628,771.6468139894628,10.027154,,,,,,,,,,,0.0,0.0,0.0,1932172.8,3348006.2,1818407.0,
392,780.5510345435047,7.8752059999999995,,,,48.0,,,,,,,0.0,0.0,0.0,586630.3,524300.3,463874.03,
274,780.5510667585621,7.374962299999999,,,,2.0,,,,,,,0.0,0.0,0.0,497442.28,354461.75,409024.62,
336,782.5660656482981,7.769756299999999,,,,26.0,,,,,,,0.0,0.0,0.0,309090.8,267284.34,405387.88,
420,782.5661152843062,7.878798,,,,48.0,,,,,,,0.0,0.0,0.0,651856.5,663917.5,836470.9,
278,782.5661703537693,7.376751400000001,,,,2.0,,,,,,,0.0,0.0,0.0,462327.5,385619.3,619732.06,
381,785.33720445694,7.8735886,,,,7.0,,,,,,,506246.5,472962.2,508155.25,0.0,0.0,0.0,
421,808.5823127003488,7.878798,,,,48.0,,,,,,,0.0,0.0,0.0,482550.6,466998.12,620544.4,
422,810.5971516480876,7.873427,,,,,,,,,,,0.0,0.0,0.0,667023.6,417331.88,445068.88,
607,823.6788475798435,8.975835,,,,,,,,,,,0.0,0.0,0.0,38034332.0,19843360.0,34571148.0,
444,825.6939595135651,8.21544,,,,,,,,,,,0.0,0.0,0.0,367237.78,503529.84,443980.25,
579,827.7095621789637,8.964788,,,,,,,,,,,0.0,0.0,0.0,2831852.0,0.0,3174166.8,
452,851.7096907886804,8.21725,,,,36.0,,,,,,,0.0,0.0,0.0,1856737.5,1333924.0,2629098.2,
595,851.7097523173774,8.968651,,,,37.0,,,,,,,0.0,0.0,0.0,35842640.0,47442770.0,43310576.0,
627,853.722853979632,10.018025,,,,,,,,,,,0.0,0.0,0.0,29267010.0,50672.434,31912024.0,
305,863.5657734860574,7.680053699999999,,,,,,,,,,,220702.34,577108.8,96992.516,0.0,0.0,0.0,
671,863.5660306801033,10.298982,,,,,,,,,,,1690357.6,1034650.8,2260980.2,0.0,0.0,0.0,
582,879.7404074441138,8.964788,,,,,,,,,,,0.0,0.0,0.0,1694077.5,0.0,2082753.4,
619,879.740791094875,9.633523,,,,,,,,,,,0.0,0.0,0.0,15525624.0,0.0,16684394.0,
142,887.3877564853101,5.677178,,,,17.0,,,,,,,0.0,0.0,0.0,1040328.06,1196454.2,1421480.6,
120,917.3812784436767,5.430351,,,,10.0,,,,,,,0.0,0.0,0.0,563541.94,682053.44,722467.9,
