row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-211-C4-c_Run188.mzML Peak area,NEG_D5-211-C4-a_Run182.mzML Peak area,NEG_D5-211-C4-b_Run185.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,
423,248.96026757280825,7.872057,,,,36,,,,,,,824034.75,665773.56,809747.1,0,0,0,
366,248.96029978091215,7.7679133,,,,47,,,,,,,666393.8,654141.1,735588.94,0,0,0,
290,248.96039471650352,7.373818,,,,46,,,,,,,1978356.8,1372186.0,1616865.6,0,0,0,
708,248.96041177984276,10.2333975,,,,32,,,,,,,3346124.0,4383314.5,3358843.5,0,0,0,
521,250.1776496124239,8.352837,,,,,,,,,,,0,0,0,282392.97,225416.72,223699.14,
338,250.1776668614557,7.6951623,,,,35,,,,,,,0,0,0,257014.73,436824.75,324802.44,
396,250.17770642512164,7.775116,,,,44,,,,,,,0,0,0,1096949.4,1942089.2,1587470.6,
104,250.17774686979965,4.820448,,,,45,,,,,,,0,0,0,393789.3,560718.4,574866.4,
264,253.2172126749423,7.3685684,,,,46,,,,,,,512332.47,473956.22,494757.6,0,0,0,
74,255.05444316250941,4.3636866,,,,,,,,,,,0,0,0,324965.4,429370.25,696547.7,
50,255.0544844218059,3.5542364,,,,,,,,,,,0,0,0,40652.473,103437.08,154486.44,
231,255.23178112118555,6.975016,,,,43,,,,,,,0,0,0,163349.73,106372.5,220949.2,
299,255.23184347532097,7.3767533,,,,6,,,,,,,0,0,0,1477349.6,1208793.4,1789242.0,
205,255.24302571109533,6.301983,,,,15,,,,,,,0,0,0,1000481.7,816054.1,987189.6,
182,255.584503761378,6.103478,,,,8,,,,,,,0,0,0,1270634.2,744731.94,886366.75,
118,256.2998104484058,5.4229684,,,,27,,,,,,,0,0,0,1.1312143E7,1.1307937E7,1.1063268E7,
36,257.099467064842,2.7989674,,,,,,,,,,,0,0,0,551323.1,635531.0,1194898.0,
119,264.0920028337719,5.430351,,,,,,,,,,,0,0,0,398626.7,458984.72,472174.56,
575,265.1477440993585,8.827679,,,,,,,,,,,934046.3,850337.6,607608.75,0,0,0,
204,265.1479010192149,6.2832856,,,,,,,,,,,521388.56,554831.4,373830.9,0,0,0,
313,265.2525018052758,7.515392,,,,56,,,,,,,0,0,0,172764.45,119325.67,186790.73,
447,265.25255240223777,7.87699,,,,62,,,,,,,0,0,0,593038.0,550402.7,659578.25,
75,266.1725618600971,4.372723,,,,26,,,,,,,0,0,0,83416.31,88478.78,90807.68,
397,266.17260264396606,7.775116,,,,44,,,,,,,0,0,0,537600.0,955077.4,786402.1,
554,268.98436938288,8.6373,,,,16,,,,,,,2638211.2,2346864.5,2376218.5,0,0,0,
100,269.07013390637695,4.7071652,,,,,,,,,,,0,0,0,436035.22,416761.0,552757.1,
105,270.14640799716193,4.8533883,,,,,,,,,,,0,0,0,353035.2,496937.72,666895.4,
229,271.22789513932554,6.9433646,,,,,,,,,,,77933.055,80009.66,83581.64,0,0,0,
195,271.22790526889554,6.20031,,,,,,,,,,,142517.14,130773.04,138055.42,0,0,0,
213,271.22790686778603,6.5134254,,,,,,,,,,,53097.305,38989.56,49473.184,0,0,0,
249,271.2279172247954,7.151994,,,,,,,,,,,1014207.6,794461.6,894482.25,0,0,0,
34,272.18546023457867,2.749569,,,,,,,,,,,0,0,0,316054.78,457010.9,286595.44,
347,273.2575470502232,7.704123,,,,,,,,,,,0,0,0,407141.72,305999.0,301217.6,
211,275.08303484375625,6.376091,,,,61,,,,,,,0,0,0,1233435.2,1517280.0,1469369.2,
140,279.0991291656014,5.675162,,,,53,,,,,,,0,0,0,1.992936E7,1.5139993E7,2.0734506E7,
425,281.2481263708339,7.8712234,,,,36,,,,,,,1241438.4,1330857.4,1491016.9,0,0,3262.2358,
349,282.2215443449932,7.745294,,,,,,,,,,,0,0,0,1264124.4,1215580.5,1251248.1,
226,283.26297614414494,6.832587,,,,,,,,,,,0,0,0,148907.88,113243.58,127692.81,
311,283.26300387021894,7.5136065,,,,56,,,,,,,0,0,0,335643.38,231364.78,371229.06,
448,283.2630681675175,7.87699,,,,62,,,,,,,0,0,0,1192718.6,1038087.2,1254190.1,
125,284.29461175917686,5.480064,,,,63,,,,,,,0,0,0,143970.66,122752.555,93965.07,
148,284.2946424503052,5.7541313,,,,,,,,,,,0,0,0,687102.5,577704.06,558324.5,
474,284.29466821705176,7.988691,,,,58,,,,,,,0,0,0,662740.4,505266.97,595347.56,
120,284.60531572335753,5.430351,,,,27,,,,,,,0,0,0,552727.4,601384.6,640882.44,
160,291.0778416042975,5.94953,,,,14,,,,,,,0,0,0,501012.03,478262.47,493525.06,
393,293.17910166066514,7.773127,,,,,,,,,,,499744.94,692274.3,281372.0,0,0,0,
88,295.9538329413464,4.684759,,,,64,,,,,,,473937.25,424768.38,452708.62,0,0,0,
89,297.9517455249913,4.684759,,,,64,,,,,,,459434.78,412087.94,436630.38,0,0,0,
117,298.27386018761376,5.303703,,,,,,,,,,,0,0,0,598996.5,593503.06,555201.94,
219,298.273860953127,6.6407743,,,,,,,,,,,0,0,0,150057.56,121940.21,97908.4,
346,299.25891069536493,7.70813,,,,,,,,,,,393936.4,361684.62,395941.7,0,0,0,
314,299.2590223296817,7.5256863,,,,,,,,,,,91674.16,80495.63,95929.61,0,0,0,
221,299.25908965822697,6.8284173,,,,,,,,,,,246568.47,211077.02,303214.3,0,0,0,
67,300.1146593775986,3.899828,,,,37,,,,,,,0,0,0,733447.1,959815.4,1374672.9,
237,300.28949446614456,7.0762973,,,,,,,,,,,0,0,0,199502.31,140802.33,130383.89,
131,300.2895897262544,5.578916,,,,49,,,,,,,0,0,0,2.5048578E7,2.32872E7,1.767537E7,
220,301.140823873827,6.6533446,,,,,,,,,,,0,0,0,1599049.6,1792187.2,1671074.6,
58,302.13036775785685,3.7997048,,,,57,,,,,,,0,0,0,634986.25,955356.5,1293005.6,
126,302.3051618108729,5.480064,,,,63,,,,,,,0,0,0,4959930.0,4338535.0,3558313.5,
127,303.30850371127514,5.481837,,,,,,,,,,,0,0,0,950029.44,842388.94,679248.75,
124,304.2996675545426,5.456983,,,,,,,,,,,0,0,0,1600779.4,420237.8,781189.0,
699,306.9190270203556,10.21025,,,,33,,,,,,,1112036.8,1089360.6,1086347.5,0,0,0,
591,311.1685088449156,8.898938,,,,,,,,,,,601067.0,738897.9,381063.5,0,0,0,
235,311.16867517478227,7.0722976,,,,,,,,,,,624853.3,552808.0,648671.75,0,0,0,
228,311.16869598631797,6.928968,,,,,,,,,,,713418.9,797595.4,747539.2,0,0,0,
517,312.3256939768684,8.334435,,,,,,,,,,,0,0,0,225806.31,271022.06,239779.52,
531,312.3257695270332,8.434965,,,,,,,,,,,0,0,0,1043701.44,738204.8,812029.94,
190,312.32584586038814,6.1561837,,,,65,,,,,,,0,0,0,454608.84,415140.75,374668.06,
589,312.83607149233507,8.900529,,,,41,,,,,,,7176087.5,6816845.5,7157520.0,0,0,0,
656,312.83607170200645,9.057641,,,,,,,,,,,4940703.5,2708188.0,4619732.0,0,0,0,
192,313.2346687500495,6.18718,,,,,,,,,,,0,0,0,1805279.5,1839281.8,2191061.2,
150,314.3050759236066,5.7920604,,,,,,,,,,,0,0,0,518330.34,476036.06,406002.38,
31,316.21153069286146,2.5152671,,,,,,,,,,,0,0,0,172567.9,378905.0,192132.47,
32,316.21155842305666,2.6808603,,,,,,,,,,,0,0,0,316461.5,483951.94,108783.01,
357,316.94759513682146,7.764396,,,,47,,,,,,,563509.8,547625.25,597891.2,0,0,0,
266,316.9476880625452,7.3702826,,,,46,,,,,,,1258801.1,1337094.2,1625865.1,0,0,0,
709,316.9477007452378,10.2333975,,,,32,,,,,,,2998111.0,2821759.0,2997999.5,0,0,0,
114,318.3000214656403,5.2391224,,,,1,,,,,,,0,0,0,2681978.2,2385896.0,2260510.0,
553,318.9813725214862,8.632056,,,,16,,,,,,,2547734.5,2435029.5,2702922.8,0,0,0,
141,320.12546178238836,5.675162,,,,53,,,,,,,0,0,0,2570896.2,1905326.9,2744408.2,
573,321.2103004493077,8.811809,,,,,,,,,,,693300.06,536111.6,333487.16,0,0,0,
518,321.314993021783,8.34517,,,,,,,,,,,0,0,0,425720.4,278626.53,345397.97,
68,322.0965328329624,3.899828,,,,37,,,,,,,0,0,0,610660.44,789315.5,1131831.0,
57,322.0965834706289,3.7671719,,,,,,,,,,,0,0,0,55392.29,60915.984,106577.98,
129,322.27127744587114,5.575388,,,,,,,,,,,0,0,0,531342.1,458712.03,355391.0,
284,323.21908934676077,7.3731594,,,,6,,,,,,,0,0,0,697525.8,498740.75,903897.06,
59,324.11228331150306,3.7997048,,,,57,,,,,,,0,0,0,1698226.6,2224620.2,3029360.2,
72,325.1254575702194,4.243707,,,,,,,,,,,0,0,0,824488.94,856377.1,809217.3,
415,325.1840821594088,7.870314,,,,36,,,,,,,1698188.5,1961362.1,1801756.1,0,0,0,
478,325.18410470385766,8.061759,,,,,,,,,,,1523866.2,1475445.8,1554812.1,0,0,0,
588,325.1841201968416,8.898938,,,,41,,,,,,,819842.2,822599.25,857115.2,0,0,0,
532,325.18412572360427,8.482838,,,,,,,,,,,838453.44,299349.75,274652.6,0,0,0,
438,327.22684128001265,7.87522,,,,62,,,,,,,0,0,0,401697.75,292771.03,469093.34,
435,327.25378203942137,7.8737926,,,,,,,,,,,269580.47,301638.5,310767.75,0,0,0,
163,328.3208380293113,5.987039,,,,29,,,,,,,0,0,0,1.27578E7,1.216889E7,1.0163997E7,
584,328.83084740781163,8.883395,,,,41,,,,,,,1722230.4,1512002.8,1452852.1,0,0,0,
654,328.83089165269354,9.047158,,,,,,,,,,,1120142.1,660970.4,1102650.6,0,0,0,
157,330.3364239500841,5.8915877,,,,,,,,,,,0,0,0,1549509.8,1416246.5,1088510.6,
156,332.3309550391543,5.8790526,,,,,,,,,,,0,0,0,678632.56,179873.08,343547.97,
214,335.12504561818173,6.5615373,,,,,,,,,,,0,0,0,348793.7,550699.2,378734.2,
476,336.32575520039353,8.041434,,,,,,,,,,,0,0,0,532987.06,302088.5,410842.88,
165,337.17124884958747,5.992369,,,,29,,,,,,,0,0,0,1889774.9,2623870.0,2594750.2,
208,337.1712838725222,6.3414035,,,,,,,,,,,0,0,0,94422.586,136896.73,135945.48,
544,337.2054309790729,8.565518,,,,,,,,,,,382004.62,659638.94,228707.9,0,0,0,
233,337.2346388500805,6.9768314,,,,,,,,,,,0,0,0,402534.3,285232.38,547119.1,
519,338.3415120569462,8.3469515,,,,,,,,,,,0,0,0,4.4236464E7,3.0027784E7,3.621617E7,
153,339.11177953595035,5.829843,,,,60,,,,,,,0,0,0,725215.44,547895.56,619556.4,
583,339.1996414097923,8.879922,,,,41,,,,,,,2556503.5,2832170.8,2325187.0,0,0,0,
537,339.19969487884833,8.52886,,,,52,,,,,,,2689829.5,3523489.5,2792895.5,0,0,0,
561,340.3571351693065,8.675822,,,,54,,,,,,,0,0,0,395351.1,360157.78,360366.03,
241,341.26598297578977,7.092587,,,,,,,,,,,0,0,0,538096.3,324116.12,477364.78,
223,342.24249677830466,6.775207,,,,,,,,,,,0,0,0,608914.44,441377.4,399880.12,
110,344.13012382974097,5.2338123,,,,1,,,,,,,0,0,0,616682.4,716908.6,1003180.8,
149,344.3156664161547,5.772309,,,,,,,,,,,0,0,0,770903.5,676021.5,717970.06,
132,344.3156699479184,5.6076393,,,,13,,,,,,,0,0,0,1719950.9,1565503.1,1235153.4,
42,345.1517968843686,3.1332304,,,,,,,,,,,0,0,0,184725.34,252543.84,539637.94,
55,345.1540798699903,3.6618612,,,,,,,,,,,0,0,0,46512.25,50080.805,134678.56,
265,345.20107027601347,7.373155,,,,,,,,,,,0,0,0,385844.47,284878.1,463968.84,
136,346.33133561784706,5.6575027,,,,,,,,,,,0,0,0,4998122.5,4567720.0,4014102.8,
135,347.33468590722214,5.6539474,,,,,,,,,,,0,0,0,1045634.9,972210.75,693086.06,
179,349.1350467098953,6.1017194,,,,8,,,,,,,0,0,0,9163973.0,5556000.0,6053599.0,
286,350.17750765348416,7.37318,,,,6,,,,,,,0,0,0,2165822.5,1576785.4,2274122.0,
277,351.14813421586547,7.3720703,,,,46,,,,,,,1098074.0,1053278.8,1120418.2,0,0,0,
430,351.21416148137087,7.8806,,,,,,,,,,,0,0,0,411891.94,347831.1,446646.34,
453,351.250370680579,7.878798,,,,62,,,,,,,0,0,0,1233496.9,954807.4,1332614.5,
538,352.3391048522767,8.533608,,,,,,,,,,,0,0,0,1.4001724E7,1.4913989E7,1.4051035E7,
658,352.3391188738303,9.086511,,,,,,,,,,,0,0,0,2067670.5,2237733.2,2068960.6,
454,352.33912954914126,7.878798,,,,62,,,,,,,0,0,0,1893316.8,1808270.0,2116893.0,
648,353.14247362820817,8.969508,,,,41,,,,,,,302162.9,269928.9,294720.97,0,0,0,
278,353.1425299737475,7.3720703,,,,46,,,,,,,2.190027E7,2.0994268E7,2.2741706E7,0,0,0,
387,353.1636496123767,7.773145,,,,47,,,,,,,1120456.2,1178131.5,1245649.6,0,0,0,
288,354.1732126002439,7.37318,,,,,,,,,,,0,0,0,497457.9,395623.88,549678.2,
168,354.2847124587841,6.004847,,,,66,,,,,,,0,0,0,460759.3,389500.53,445157.3,
642,355.15807256081933,8.967765,,,,41,,,,,,,1577887.8,1527339.9,1639259.1,0,0,0,
661,355.1580911581593,9.139051,,,,59,,,,,,,300111.0,284547.56,342493.97,0,0,0,
374,355.15811496172927,7.769648,,,,47,,,,,,,2.237804E7,2.3349282E7,2.4317094E7,0,0,0,
376,357.16235433718794,7.7696633,,,,47,,,,,,,578427.1,593617.44,628933.3,0,0,0,
197,357.2608273170194,6.2210746,,,,,,,,,,,0,0,0,2144841.0,1521307.1,2540760.8,
207,359.15318534568195,6.3396087,,,,,,,,,,,0,0,0,51562.074,75712.38,72971.52,
166,359.1532037277162,5.9923797,,,,29,,,,,,,0,0,0,1198200.2,1600124.2,1627965.5,
169,359.24005994736746,6.004847,,,,66,,,,,,,0,0,0,949466.8,775073.0,942602.25,
54,361.15045829035427,3.6554744,,,,,,,,,,,430503.4,552617.7,466937.5,0,0,0,
386,362.30261942024237,7.77153,,,,,,,,,,,0,0,0,268833.16,609177.06,429664.03,
715,362.925923116353,10.233948,,,,11,,,,,,,0,0,0,499602.03,506429.0,484203.6,
475,365.2659558293919,7.988691,,,,58,,,,,,,0,0,0,636855.8,449623.97,447716.22,
312,365.2659623857426,7.5136065,,,,56,,,,,,,0,0,0,1173794.8,739440.5,1446709.9,
560,366.3727258162481,8.66827,,,,54,,,,,,,0,0,0,682396.2,672036.06,1274133.4,
251,368.25810229464486,7.214255,,,,,,,,,,,0,0,0,593719.1,457054.9,523944.75,
550,368.97862813743836,8.623474,,,,16,,,,,,,2690126.2,2595941.5,2787790.2,0,0,0,
307,369.13718147273886,7.4426646,,,,,,,,,,,959194.25,928106.3,967366.56,0,0,0,
158,371.1167403620703,5.907772,,,,,,,,,,,0,0,0,84054.51,120014.67,121271.25,
185,371.11701493226525,6.105232,,,,8,,,,,,,0,0,0,3.8862788E7,2.6425906E7,2.9274146E7,
402,371.15277117567393,7.8132415,,,,,,,,,,,1305188.0,1266319.5,1318469.8,0,0,0,
270,372.1162542102549,7.370304,,,,46,,,,,,,718183.2,748956.56,764861.7,0,0,0,
186,372.12022374791235,6.105232,,,,8,,,,,,,0,0,0,9259321.0,6319610.5,7032656.0,
171,372.347016159712,6.037517,,,,,,,,,,,0,0,0,3996401.8,3556494.8,2820518.8,
431,373.2323056621024,7.878798,,,,,,,,,,,0,0,0,366857.03,288056.03,393746.16,
367,374.13184618359037,7.7679133,,,,47,,,,,,,362259.44,419305.72,415903.56,0,0,0,
146,377.1662005091277,5.723812,,,,19,,,,,,,0,0,0,1170561.6,1376944.8,1339226.5,
574,377.31994635578326,8.819405,,,,,,,,,,,0,0,0,4752001.0,4158353.5,4635601.5,
624,377.32005454784303,8.961425,,,,18,,,,,,,0,0,0,4631715.0,4215079.5,4508707.0,
310,377.32016987881417,7.4714017,,,,17,,,,,,,0,0,0,800180.3,682054.6,753559.5,
449,378.2087541089561,7.87699,,,,62,,,,,,,0,0,0,1902974.9,1604780.8,1778196.0,
576,378.3232921228807,8.823003,,,,,,,,,,,0,0,0,707867.56,1273558.2,677691.2,
620,378.32337186996074,8.95964,,,,18,,,,,,,0,0,0,1422119.9,980374.0,1361969.6,
426,379.1793008560351,7.8720613,,,,36,,,,,,,2316381.2,2248673.0,2451821.2,0,0,0,
638,379.3357851357414,8.96684,,,,18,,,,,,,0,0,0,7445887.0,7193674.5,7377834.0,
411,380.1827015387692,7.870314,,,,,,,,,,,427933.4,437039.88,461357.28,0,0,0,
639,380.3389740540869,8.966847,,,,18,,,,,,,0,0,0,2213999.2,2094809.4,2171573.5,
649,381.1737144929977,8.969514,,,,41,,,,,,,412295.97,441681.16,443625.97,0,0,0,
428,381.1737234557157,7.8737926,,,,36,,,,,,,4.5426388E7,4.4907548E7,4.839448E7,0,0,0,
488,381.19484374357745,8.21487,,,,5,,,,,,,616615.06,620482.56,691878.2,0,0,0,
442,383.17786543698776,7.8755317,,,,36,,,,,,,1650569.8,1617684.6,1706549.2,0,0,0,
670,383.1825444492394,9.6446905,,,,,,,,,,,0,0,0,409138.06,337914.0,545625.9,
484,383.1893581639102,8.213126,,,,5,,,,,,,1.2931274E7,1.2762476E7,1.4026148E7,0,0,0,
644,383.18936700528957,8.967777,,,,41,,,,,,,1289445.2,1221959.9,1281346.8,0,0,0,
368,384.9350934549213,7.7679133,,,,47,,,,,,,266412.12,250728.0,317265.0,0,0,0,
276,384.935161499033,7.3720527,,,,46,,,,,,,611119.94,826815.94,699940.2,0,0,0,
710,384.93525370721727,10.2333975,,,,32,,,,,,,1714234.6,1642072.1,1730938.9,0,0,0,
203,385.1324046782572,6.2733216,,,,,,,,,,,0,0,0,622317.56,214629.77,215233.44,
53,385.1465150333377,3.6546628,,,,,,,,,,,0,0,0,259329.77,311265.3,648033.3,
485,385.19319806208546,8.213126,,,,5,,,,,,,405268.1,407357.06,456075.75,0,0,0,
245,385.29208434759977,7.1026344,,,,,,,,,,,0,0,0,521795.2,316618.78,446131.72,
723,385.7238181405327,10.316651,,,,7,,,,,,,0,0,0,1423636.9,1612527.0,1569184.5,
189,388.62153844027534,6.103478,,,,,,,,,,,0,0,0,290964.75,101973.68,143797.67,
524,391.2839493963017,8.377631,,,,20,,,,,,,0,0,0,841100.75,953992.5,846391.3,
377,393.21954881975597,7.7697563,,,,44,,,,,,,0,0,0,751194.7,614467.4,727603.44,
528,393.2971253740752,8.390148,,,,20,,,,,,,0,0,0,1391640.1,1295659.9,1666456.9,
571,394.3223043183876,8.749937,,,,,,,,,,,0,0,0,637982.5,528430.2,550920.1,
242,395.21895376463567,7.096205,,,,,,,,,,,0,0,0,292170.84,234889.4,298131.25,
401,395.330537245836,7.8036494,,,,,,,,,,,0,0,0,625791.75,323279.38,427536.22,
640,395.33055033993696,8.966849,,,,18,,,,,,,0,0,0,797982.8,736489.9,856263.4,
309,395.33055960274334,7.4696155,,,,17,,,,,,,0,0,0,694074.94,514446.0,659403.7,
480,395.3307140339405,8.204643,,,,,,,,,,,0,0,0,273674.53,184385.89,233971.42,
473,397.1683627853751,7.936381,,,,,,,,,,,2724577.8,2577511.0,2714687.5,0,0,0,
147,399.14816848946947,5.7255893,,,,19,,,,,,,0,0,0,2931925.0,3258261.8,3253686.2,
487,399.18401805533637,8.213138,,,,5,,,,,,,1283166.2,1257083.9,1319017.4,0,0,0,
451,400.14720594557315,7.8772774,,,,36,,,,,,,529857.2,555735.0,590482.2,0,0,0,
164,400.17970115688144,5.992368,,,,,,,,,,,0,0,0,288788.03,391462.44,393096.47,
200,401.2869745543487,6.2443085,,,,,,,,,,,0,0,0,1517338.9,1438889.8,1878982.4,
151,402.357378294345,5.8101177,,,,,,,,,,,0,0,0,311782.38,139989.27,359235.12,
343,408.30811568539724,7.696942,,,,35,,,,,,,0,0,0,1346816.5,2298667.2,1779712.5,
392,408.3081543281192,7.7733307,,,,44,,,,,,,0,0,0,4527249.5,7784803.5,6539636.5,
216,409.1922933159255,6.6014366,,,,21,,,,,,,0,0,0,1023131.1,1062406.1,1065341.4,
403,409.2744041917715,7.819715,,,,,,,,,,,0,0,0,675851.94,474231.78,595268.06,
329,410.30480100855306,7.62207,,,,,,,,,,,0,0,0,440331.66,330351.22,440792.5,
209,411.207953244408,6.3743043,,,,,,,,,,,0,0,0,372749.9,455104.47,456376.56,
664,411.38418079416505,9.347034,,,,,,,,,,,501513.38,477478.84,461904.2,0,0,0,
188,412.1433048428084,6.106993,,,,8,,,,,,,0,0,0,1128885.2,703571.25,852731.9,
525,413.2657387500981,8.377631,,,,20,,,,,,,0,0,0,3392231.8,3535303.8,3114337.2,
271,421.1298195059635,7.370304,,,,46,,,,,,,572947.7,511613.28,587986.8,0,0,0,
321,421.1558214671233,7.5483365,,,,39,,,,,,,0,0,0,274436.03,268314.06,347455.12,
351,421.15586753064525,7.754173,,,,51,,,,,,,0,0,0,652818.94,704944.6,821900.8,
503,421.2507496030444,8.219026,,,,,,,,,,,0,0,0,406899.88,254979.75,329974.97,
562,421.28412687291757,8.693045,,,,,,,,,,,0,0,0,0,39503.242,544583.6,
375,423.14526304356394,7.769653,,,,47,,,,,,,331304.03,326879.88,392556.25,0,0,0,
108,426.967740118788,5.0739875,,,,,,,,,,,5739087.5,6722669.5,5595974.0,0,0,0,
510,427.23359189872843,8.221874,,,,,,,,,,,111410.516,135393.12,250545.52,0,0,0,
659,427.2337086903874,9.082313,,,,,,,,,,,653635.75,690846.0,748657.4,0,0,0,
594,427.2337198129728,8.919562,,,,,,,,,,,250166.3,466654.6,1540419.5,0,0,0,
246,429.31823230908395,7.108031,,,,,,,,,,,0,0,0,680825.06,365406.06,580839.56,
194,430.3885954258844,6.204881,,,,,,,,,,,0,0,0,275812.16,127621.22,356671.38,
716,430.91327198582803,10.233948,,,,11,,,,,,,0,0,0,446381.62,441608.06,441494.3,
215,431.17411928844695,6.5996265,,,,21,,,,,,,0,0,0,586587.75,599387.9,612249.75,
212,431.17423949441564,6.4319153,,,,,,,,,,,0,0,0,393628.0,415688.78,444809.7,
210,433.1899803168144,6.37253,,,,61,,,,,,,0,0,0,3802599.0,4424338.0,4402694.0,
64,433.2064847430641,3.8454866,,,,3,,,,,,,0,0,0,108370.22,140299.77,256059.61,
81,433.2066977930588,4.542909,,,,50,,,,,,,0,0,0,4720300.0,5378270.0,8173895.5,
130,437.19300085214724,5.577152,,,,49,,,,,,,0,0,0,2349523.8,2009082.9,2140853.8,
263,438.1198497425489,7.3685455,,,,46,,,,,,,850115.5,795113.25,865576.7,0,0,0,
616,439.25183945866866,8.955574,,,,41,,,,,,,1399995.4,1506867.8,1642374.2,0,0,0,
365,440.13536914310345,7.7678914,,,,47,,,,,,,894471.1,880932.75,976358.25,0,0,0,
471,443.20459390134766,7.9039974,,,,,,,,,,,0,0,0,784429.4,256284.84,707211.6,
201,445.3131008038552,6.251475,,,,,,,,,,,0,0,0,691050.0,618542.56,1103891.2,
98,447.12698961510455,4.6893725,,,,23,,,,,,,0,0,0,396407.16,489896.84,514181.6,
107,448.2032237774849,4.898487,,,,,,,,,,,0,0,0,83090.31,95138.88,121074.984,
121,448.20333531787674,5.430351,,,,27,,,,,,,0,0,0,6236443.5,7044495.5,7188043.0,
429,449.16086648497117,7.8737926,,,,36,,,,,,,940154.6,921773.3,1023989.44,0,0,0,
161,449.184694060229,5.94953,,,,14,,,,,,,0,0,0,571628.44,517060.9,560082.3,
62,449.20297237752584,3.843963,,,,,,,,,,,668209.8,819419.6,691910.06,0,0,0,
370,449.30206159809944,7.767971,,,,44,,,,,,,0,0,0,550195.75,410327.8,508390.44,
82,450.23345874910973,4.542909,,,,50,,,,,,,0,0,0,2280884.2,2713164.2,3885283.5,
65,451.2171169250726,3.8454866,,,,3,,,,,,,0,0,0,477445.4,556432.06,979511.1,
669,451.24509855621676,9.644704,,,,,,,,,,,0,0,0,399314.78,319912.94,530607.25,
291,452.92263688703383,7.373818,,,,46,,,,,,,400239.7,412240.25,420434.84,0,0,0,
711,452.92269559676964,10.2333975,,,,32,,,,,,,1348823.2,1280902.2,1329391.1,0,0,0,
83,455.188592764003,4.542909,,,,50,,,,,,,0,0,0,3.3078956E7,3.642624E7,4.625847E7,
344,457.34940056552404,7.7005534,,,,,,,,,,,0,0,0,482692.44,201157.11,401540.97,
662,463.33120125291947,9.191782,,,,,,,,,,,0,0,0,11934.977,69743.04,844327.6,
462,466.1509194069337,7.8895264,,,,36,,,,,,,1599107.4,1505066.9,1651156.1,0,0,0,
486,468.16780382749477,8.2012005,,,,5,,,,,,,1450779.5,1384173.2,1503956.1,0,11681.255,7392.7344,
61,468.24378480610335,3.8454866,,,,,,,,,,,0,0,0,266037.78,326846.06,521222.72,
90,469.10898330404194,4.6893725,,,,,,,,,,,0,0,0,341365.66,404024.0,429135.84,
122,470.18532502944686,5.430351,,,,27,,,,,,,0,0,0,1.1808889E7,1.297684E7,1.3135237E7,
217,472.20079167660316,6.6014366,,,,21,,,,,,,0,0,0,409901.12,411560.8,430027.25,
66,473.19921182059176,3.8454866,,,,3,,,,,,,0,0,0,1775188.2,2087157.5,3451053.8,
247,473.34450386771044,7.1044426,,,,,,,,,,,0,0,0,593680.44,316103.9,494354.88,
250,478.2924105100431,7.170813,,,,,,,,,,,0,0,0,825215.6,998251.8,1032750.7,
252,478.2924205572122,7.309551,,,,,,,,,,,0,0,0,188469.33,234498.33,241368.23,
198,480.3080453366406,6.2210717,,,,,,,,,,,0,0,0,407095.1,322152.88,475879.5,
324,481.29202934588255,7.5733485,,,,,,,,,,,0,0,0,775738.56,631849.1,662007.1,
650,481.29213463581254,8.970444,,,,18,,,,,,,0,0,0,3402445.5,3224580.5,3630187.8,
308,481.29218006126894,7.4571185,,,,,,,,,,,0,0,0,2751083.0,2157188.5,2623370.0,
542,488.1502797745042,8.565532,,,,52,,,,,,,2861329.0,2538964.0,2428923.8,0,0,0,
539,490.1471594949065,8.546342,,,,52,,,,,,,2444741.5,2475415.5,2261243.8,0,0,0,
631,495.25711461095284,8.9642935,,,,41,,,,,,,2975192.2,3205758.8,3500989.8,0,0,0,
677,495.3147290960857,10.005104,,,,,,,,,,,688904.75,490076.7,615998.9,0,0,0,
335,501.3756984359947,7.693373,,,,,,,,,,,0,0,0,396286.84,156947.27,331307.38,
152,517.2517518065752,5.8064632,,,,,,,,,,,0,0,0,740317.6,538624.25,575078.3,
244,517.3707715809243,7.100826,,,,,,,,,,,0,0,0,526698.3,284214.75,470688.94,
269,520.9098197769276,7.3702826,,,,46,,,,,,,103607.68,74575.79,94258.26,0,0,0,
712,520.9099647486152,10.2333975,,,,32,,,,,,,929131.44,900959.7,928074.4,0,0,0,
618,523.3457270997519,8.957329,,,,,,,,,,,208987.98,255973.14,333701.47,0,0,0,
191,532.2584329986674,6.1633286,,,,65,,,,,,,0,0,0,405210.72,607117.8,584279.44,
172,532.2585436549965,6.0697036,,,,,,,,,,,0,0,0,339406.1,517858.97,506841.6,
142,535.2087518594177,5.675162,,,,53,,,,,,,0,0,0,869413.3,541581.44,919714.56,
672,537.3945416316803,9.792008,,,,,,,,,,,0,0,0,347149.06,400313.9,513985.62,
336,545.4019988972664,7.6873593,,,,,,,,,,,0,0,0,310210.44,117346.766,267886.2,
