row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_Y-EV_1_CTRL_Run88.mzML Peak area,2024_POS_Y-6MSAS_2_Run108.mzML Peak area,2024_POS_Y-6MSAS_3_Run135.mzML Peak area,2024_POS_Y-EV_2_CTRL_Run117.mzML Peak area,2024_POS_Y-6MSAS_1_Run91.mzML Peak area,2024_POS_Y-EV_3_CTRL_Run138.mzML Peak area,
552,213.15970048473653,3.5320396,,,,,,,,,,,506720.53,503832.88,584657.75,561148.06,517432.88,1222449.1,
458,213.15971132356051,2.6650155,,,,,,,,,,,40149.082,34796.84,22793.605,41514.22,21988.457,38544.53,
595,213.9684555002391,4.74693,,,,3,,,,,,,3132329.8,3154421.8,3043299.2,3432208.5,3395185.2,3270570.8,
59,214.00626663370215,0.35474262,,,,60,6,[M+Na]+,,2,62;59,191.01703,249565.34,244243.64,298844.6,267739.72,273883.16,371107.8,
146,215.01616240398207,0.39054084,,,,66,17,[M+Na]+,,3,163;138;146,192.027,3.0580146E7,4.2996164E7,4.0273132E7,3.3739724E7,4.1383484E7,4.7826924E7,
215,215.01616933572237,0.5331297,,,,27,20,[M+Na]+,,5,228;223;215;230;222,192.02698,1.1461566E8,1.3924872E8,1.26017336E8,1.1785463E8,1.3088923E8,2.0588411E8,
143,216.01952487820895,0.3897272,,,,,,,,,,,2557434.0,2903373.0,2815924.0,1911514.9,2184372.0,4277788.0,
420,216.10186537436365,2.3564036,,,,23,,,,,,,5319719.0,4949095.5,5428151.0,5180499.0,5182732.0,9444457.0,
56,216.9226721048701,0.347419,,,,,,,,,,,130673.93,165552.9,145745.64,131917.66,123899.586,284655.44,
139,217.020260804931,0.38891387,,,,66,,,,,,,430580.56,596992.8,534287.56,443009.66,401611.06,699490.94,
406,217.10458822998228,2.2837484,,,,48,25,[M+Na]+,,2,405;406,194.11539,260846.55,270355.34,211907.1,264020.44,263502.2,276977.16,
417,217.10512838704946,2.3562586,,,,23,,,,,,,829642.8,729108.1,794490.3,754708.25,775601.4,1332923.0,
545,217.10698808005478,3.4320433,,,,,,,,,,,377281.94,342424.6,297919.44,414014.1,321751.3,378309.78,
401,217.12474322275645,2.2538092,,,,21,,,,,,,568641.94,560974.56,566450.0,552631.5,559561.3,524716.56,
470,217.1545916585819,2.736453,,,,36,,,,,,,398831.94,392243.38,374594.16,408066.62,357589.22,1036852.75,
402,218.1280748451529,2.2538092,,,,21,,,,,,,7671792.0,7666489.5,7640478.5,7707164.0,7765374.0,7364754.0,
29,218.98358265981207,0.31291738,,,,6,,,,,,,963290.06,806730.94,722863.2,894538.9,825661.06,715654.7,
45,219.08275922064743,0.34253502,,,,60,3,[M+Na]+,,2,46;45,196.09357,456051.25,575526.94,561165.5,517638.56,515236.47,731701.8,
729,219.1743067091197,6.8516216,,,,,,,,,,,102405.734,89283.12,83850.51,114990.14,78939.99,361305.34,
393,220.1178825272643,2.1827714,,,,,,,,,,,601485.4,719660.25,547404.2,646740.25,530498.3,901207.75,
372,221.0920124079856,1.5960994,,,,,,,,,,,49689.383,72479.47,3524.5747,56753.906,5929.3164,443026.53,
443,221.09202031691305,2.518014,,,,34,,,,,,,312195.84,283600.97,316333.12,379777.78,342883.0,420990.6,
337,221.09204018198184,0.86892396,,,,,,,,,,,76376.414,36508.24,81462.14,86442.13,60333.6,381566.28,
427,224.09166259716952,2.3860452,,,,61,,,,,,,433195.53,483107.12,413916.72,431773.34,397951.38,901718.44,
558,224.09166551590525,3.6214933,,,,,,,,,,,47538.84,43184.98,71696.27,68931.69,36575.875,227577.92,
423,225.0869525954963,2.3700597,,,,76,,,,,,,1235119.0,967428.75,877330.0,1358229.1,1050958.2,1439884.2,
450,226.18009657472157,2.5691574,,,,,,,,,,,37926.727,28690.445,25478.105,29225.766,52816.508,46389.746,
583,226.18010962464476,4.4269066,,,,53,,,,,,,1147407.1,1254520.1,1294689.4,1148428.6,1180101.9,1297287.9,
908,226.1801251857972,7.8376484,,,,40,47,[M+NH4]+,,2,907;908,208.14631,786039.7,640593.25,1137606.6,511268.88,219065.42,444993.28,
893,226.18013052982482,7.7600713,,,,13,44,[M+NH4]+,,2,889;893,208.14632,1107256.5,1161242.5,2073702.6,1078110.6,337273.4,927296.6,
50,226.9514471184904,0.34823242,,,,60,,,,,,,772928.3,834099.06,819126.1,733497.75,683303.2,999678.56,
1354,226.9514695887664,10.279754,,,,49,,,,,,,1408202.2,439936.56,219374.3,435485.88,197190.75,59935.37,
909,228.19576402966223,7.837649,,,,40,48,[M+H]+,,2,909;894,227.18852,1658968.0,1350639.9,2268384.2,1060506.2,446604.53,962078.06,
610,228.19576494569947,4.878857,,,,39,29,[M+H]+,,2,610;611,227.18848,2834882.5,3050130.0,3282259.2,2840944.8,3128168.2,3411175.8,
757,228.19576585241865,7.1620526,,,,,,,,,,,65633.01,98012.74,156105.1,93975.14,86256.555,164970.5,
1064,228.195793852629,8.412392,,,,32,,,,,,,174154.2,130764.51,86619.266,82361.32,34275.71,61105.668,
547,228.23212794527106,3.4794798,,,,,,,,,,,524046.22,467025.75,493233.1,508544.84,493578.72,668825.25,
555,228.23213158989134,3.560094,,,,,,,,,,,194626.83,154847.23,174017.61,175478.92,195149.72,261411.95,
560,228.2321410846014,3.672347,,,,,,,,,,,2663886.2,2349850.8,2491316.2,2698654.8,2494040.5,3458397.5,
721,228.23215973978017,6.7260604,,,,,,,,,,,45658.203,48633.42,48718.188,49179.742,52356.17,51163.812,
469,229.1545867394168,2.7276933,,,,,,,,,,,34142.855,29127.662,6916.1025,29006.225,10295.592,92024.66,
431,229.15459750554507,2.4008343,,,,,,,,,,,346424.8,408998.0,280274.62,410834.34,515534.0,560279.7,
365,229.1822050411106,1.4572319,,,,,,,,,,,740870.0,849785.25,844416.4,821554.56,1643176.6,841874.94,
612,229.19905919366263,4.8804584,,,,,,,,,,,376434.88,406139.34,435107.4,374900.4,423216.9,443264.38,
934,229.19909889858533,7.839475,,,,,,,,,,,214817.75,181543.72,313069.38,130891.15,55100.938,60367.105,
596,229.98108854638022,4.74693,,,,3,,,,,,,7804118.5,7909034.5,7567063.5,8275373.0,8622640.0,7922021.5,
592,230.9844056021519,4.746932,,,,,,,,,,,646758.6,668563.6,635513.75,703483.4,702944.9,682182.56,
163,230.99002539675817,0.39460838,,,,66,17,[M+K]+,,5,163;168;138;150;146,192.027,1040378.0,1471527.8,1171345.2,957251.2,1043719.2,1849155.4,
223,230.99004784944847,0.53644603,,,,27,20,[M+K]+,,7,228;223;221;215;207;230;222,192.02698,2658437.5,3570555.5,3049983.2,2867722.8,2671856.8,6782503.5,
476,231.1127131131152,2.7715647,,,,28,,,,,,,302784.8,315008.97,249821.84,296181.1,275728.3,814743.6,
457,231.11273830089604,2.6318324,,,,,,,,,,,622686.8,646007.94,562830.6,660240.06,579018.25,1479742.8,
530,231.17026043359428,3.0722182,,,,,,,,,,,1685726.4,1900224.4,1638609.4,1807092.1,1490296.2,4376882.5,
410,231.17027433243717,2.3049445,,,,14,,,,,,,141845.4,143992.55,140052.88,156320.86,158531.6,258546.95,
597,231.9789964889277,4.74693,,,,3,,,,,,,7680762.0,7813066.0,7556184.5,8238684.0,8469900.0,7872870.0,
531,232.17363654989094,3.0734844,,,,,,,,,,,191033.78,207638.69,178290.4,192301.48,165340.17,495349.72,
598,232.98232312888157,4.74693,,,,3,,,,,,,646710.8,650491.4,632565.44,675164.56,702143.44,637987.9,
569,233.07837026759896,3.8461123,,,,,,,,,,,568200.06,504513.44,475104.12,518698.22,565405.5,479241.47,
295,233.1131675451011,0.7150986,,,,,,,,,,,303182.03,473278.84,337693.03,259142.61,1088322.8,364086.75,
563,235.08653506915994,3.7012517,,,,,,,,,,,301022.53,293833.53,302732.84,325772.3,337775.4,418694.75,
80,236.99812025701155,0.37020168,,,,66,,,,,,,5268564.5,7955466.0,6833604.0,5897050.5,4713912.5,1.2013516E7,
419,239.102557868809,2.3540246,,,,23,,,,,,,107900.4,94859.9,74429.914,126989.445,92556.27,209011.16,
445,239.10261618168738,2.5167787,,,,34,,,,,,,4043102.2,3483181.8,3775032.8,4430746.5,4166327.8,4911474.5,
630,239.1641257290959,5.623352,,,,,,,,,,,304043.62,211833.7,209473.05,310298.4,298998.78,371347.97,
541,240.0865984525805,3.3416512,,,,,,,,,,,616992.4,573158.9,534778.3,673278.6,539079.9,1410242.0,
441,240.10594409185742,2.514537,,,,,,,,,,,462527.28,396931.7,455142.28,530153.06,492193.2,590010.6,
396,242.18623976202082,2.2398465,,,,,,,,,,,654354.25,721658.7,650923.56,718636.9,578856.06,1698891.1,
510,243.1337867352875,2.8458674,,,,,,,,,,,153721.25,175774.05,127252.12,157327.81,121366.18,298563.12,
518,243.13382993726327,2.926817,,,,,,,,,,,35250.145,55850.77,32116.664,41450.652,64760.13,81911.53,
461,243.1338420651184,2.7012832,,,,,,,,,,,16864.453,19137.992,11891.662,11180.057,14857.831,60531.594,
584,244.19064939579707,4.4269066,,,,53,,,,,,,809037.44,854825.3,867505.9,790912.44,828726.0,881573.9,
384,244.1906711713593,2.1055934,,,,47,,,,,,,637374.56,492922.47,539460.5,597833.8,626821.0,1110399.5,
618,244.19067509997387,5.13349,,,,,,,,,,,74583.19,59073.305,124655.82,60355.43,83039.055,163491.55,
910,244.1907016854772,7.8376484,,,,40,46,[M+NH4]+,,2,907;910,226.15688,942979.75,803946.9,1340278.2,624816.4,274954.34,540590.7,
890,244.19071018511295,7.7584577,,,,13,42,[M+NH4]+,,2,890;889,226.15689,231036.73,239404.75,453535.12,216310.23,47096.6,184812.64,
442,244.20120679375023,2.5142498,,,,34,,,,,,,367711.0,380864.88,369555.44,377230.28,369996.56,384311.47,
424,244.20120815560264,2.371595,,,,76,,,,,,,1409882.8,1371730.5,1327948.2,1384458.9,1394149.1,1344592.8,
409,244.2012119053652,2.3035324,,,,14,,,,,,,985130.06,1015885.0,1012381.3,982838.0,932771.0,977072.94,
460,245.18588880792595,2.672006,,,,,,,,,,,48247.883,79488.08,41036.066,63738.02,58232.793,136495.12,
488,245.18588888079728,2.8095245,,,,,,,,,,,9948.447,17690.105,15385.035,8419.043,7919.9224,84294.234,
542,245.1858954437936,3.351969,,,,,,,,,,,402274.28,396058.72,357432.78,443927.38,359751.97,1059616.8,
561,246.16988753370603,3.6880896,,,,,,,,,,,225424.4,204207.39,212022.08,230531.92,227183.5,201745.98,
548,246.1698989168564,3.4825046,,,,42,,,,,,,261324.25,261070.12,242814.7,260021.06,234253.78,238432.08,
571,246.16992046548697,3.9332619,,,,,,,,,,,519800.25,902332.4,611605.25,571127.2,598609.75,1987819.8,
413,247.1076423774438,2.328635,,,,,,,,,,,245302.19,295001.2,245815.48,272186.88,224557.08,647664.8,
388,247.10765209514162,2.158339,,,,,,,,,,,18237.295,41283.453,16135.776,34988.438,16360.783,124025.78,
588,249.10216228934826,4.601745,,,,70,,,,,,,517250.03,405732.1,443767.3,562867.0,554496.9,646210.5,
1061,250.17756428064988,8.412888,,,,,,,,,,,52908.54,19512.605,6299.6875,0,0,0,
611,250.17768320801528,4.878857,,,,39,29,[M+Na]+,,2,610;611,227.18848,488450.84,515770.0,551126.1,468579.78,540673.44,548775.1,
894,250.17777784835025,7.837551,,,,40,48,[M+Na]+,,2,909;894,227.18852,134387.48,27534.762,124961.63,32559.898,0,4292.8784,
220,251.06956728356133,0.53475696,,,,27,,,,,,,3445557.8,2646206.5,2720993.5,3363166.8,3966014.8,2854293.0,
156,251.06962286605236,0.3929814,,,,66,,,,,,,974450.94,603472.1,704924.1,677790.56,1021188.75,537383.75,
374,251.15019615158226,1.6485506,,,,,,,,,,,2669643.0,3026222.8,2683934.5,2818492.5,2500433.2,6262443.5,
385,251.15020206490433,2.1181202,,,,47,,,,,,,259388.27,317707.6,283413.5,314678.3,244969.66,686335.4,
85,252.97211045941935,0.38403225,,,,,,,,,,,39080.227,118626.0,176540.81,121674.26,97712.85,1868461.9,
660,255.23181541864312,6.0623355,,,,,,,,,,,200476.83,208888.17,173216.45,207339.34,260367.98,239841.95,
693,255.23182321523856,6.391892,,,,,,,,,,,149995.81,114101.54,112467.59,127645.01,163246.0,169606.2,
739,255.2318311005043,7.046265,,,,,,,,,,,200303.5,276839.0,273739.5,205014.44,119381.23,365275.7,
362,256.1766845224803,1.3816128,,,,,,,,,,,3524.993,33815.973,0,6135.3027,5325.1865,391057.12,
378,256.17672627998394,1.9987618,,,,,,,,,,,235431.27,288746.34,239677.92,283449.8,229740.42,938222.4,
629,256.26343482203475,5.536976,,,,,,,,,,,20889.637,25058.041,30901.955,23502.65,38245.305,32374.365,
780,256.26347261357154,7.3636317,,,,,,,,,,,461934.62,462115.16,486937.38,523988.44,536115.06,515872.06,
829,256.2634781487672,7.507595,,,,,,,,,,,87025.88,48420.426,47595.035,72486.16,22205.793,69697.086,
94,258.1100176822282,0.37345597,,,,66,,,,,,,2.999277E7,2.1432812E7,2.1069084E7,3.1318242E7,2.7963844E7,3.1742292E7,
473,259.11886099648643,2.7675588,,,,28,,,,,,,1019742.2,667503.94,750705.2,1049702.5,1035704.5,1124099.6,
407,259.1763706927442,2.2857337,,,,48,,,,,,,411286.16,454713.0,390118.2,449519.7,433000.84,410409.8,
482,259.2201773751147,2.8035967,,,,,,,,,,,251980.88,244866.1,229199.5,255471.78,252003.34,216753.3,
459,259.22021790095175,2.6704147,,,,,,,,,,,474022.53,511691.1,480673.2,512803.66,512697.44,515959.78,
536,260.1127300693118,3.2525399,,,,,,,,,,,5937.0767,11415.326,0,0,0,45518.42,
477,260.1128720357607,2.7739098,,,,,,,,,,,244305.44,299691.62,254482.44,258623.98,198607.6,708528.4,
147,261.0090457589875,0.41096666,,,,,,,,,,,1887323.6,216259.38,297919.1,304513.7,364640.22,216749.53,
195,261.009054364147,0.4470866,,,,,,,,,,,156873.95,2135040.2,2077978.2,2018257.1,1418354.2,1844110.9,
509,261.1443687975091,2.8345282,,,,,,,,,,,396323.4,354151.8,319136.5,432136.62,401162.8,284405.56,
387,261.14438037281525,2.1350477,,,,,,,,,,,20329.219,34337.902,17637.969,22692.406,5723.2354,137899.05,
439,261.14440943174276,2.4555001,,,,,,,,,,,657495.06,557602.94,537255.1,669386.06,631548.94,740211.8,
429,261.14441326195407,2.391331,,,,61,,,,,,,435759.53,371555.25,337301.56,444116.2,458898.94,484809.75,
533,267.11264361166536,3.1522,,,,,,,,,,,32303.2,42185.1,34150.367,35546.62,33493.96,94252.2,
589,267.1127589515955,4.601745,,,,70,,,,,,,1547464.6,1259570.4,1245010.8,1677724.2,1613221.2,1818042.5,
613,267.11277800005877,4.9222655,,,,,,,,,,,36088.74,31623.23,33542.85,44952.383,37513.867,49094.16,
676,267.19540569733095,6.304795,,,,16,,,,,,,774529.25,430569.28,509386.25,729388.8,629353.4,913515.44,
341,268.1039353653242,0.88793707,,,,38,,,,,,,3845983.0,3025057.0,2043933.5,3171288.8,2671437.0,2691719.2,
415,270.1923656607721,2.3283036,,,,,,,,,,,274038.66,298764.06,272166.1,278203.4,237644.3,577311.75,
504,271.0712574251429,2.8261163,,,,2,,,,,,,1407126.4,1160204.4,934663.5,1142773.2,1296715.0,1352678.2,
507,272.0793774384445,2.8320448,,,,2,,,,,,,1753540.0,1468531.5,1290685.8,1466462.6,1681804.6,1423427.9,
474,272.1127905493856,2.7650623,,,,,,,,,,,188821.77,199876.84,159016.0,215710.1,178047.36,320579.97,
508,272.1855477520356,2.833022,,,,,,,,,,,1369607.0,1508703.4,1361442.4,1608813.8,1304397.1,1651850.5,
623,272.25836060150147,5.3495536,,,,,,,,,,,255744.25,458231.66,442854.4,246972.06,396399.12,340817.9,
338,273.0760826923956,0.88057727,,,,38,,,,,,,2392393.5,2365275.2,2507066.0,2340988.0,2492171.5,1938756.8,
553,274.1648063683629,3.5434437,,,,,,,,,,,884340.7,872945.6,827091.9,887527.9,867530.44,860537.8,
577,274.1648508113585,4.207681,,,,,,,,,,,54366.617,56833.4,55762.41,53743.312,57202.062,71238.83,
125,277.13930108289577,0.38565934,,,,66,,,,,,,1.2180562E7,8097057.0,4554446.5,1.2002808E7,9846686.0,1592175.4,
720,279.1590411382734,6.708182,,,,,,,,,,,872946.9,849124.56,680025.4,589136.1,549131.06,762897.4,
324,280.0919350120063,0.75965697,,,,,,,,,,,83672.44,128091.11,39740.176,102082.586,136151.6,64564.453,
63,280.0919726684642,0.3563697,,,,60,5,[M+Na]+,,2,64;63,257.10273,1.2150633E7,9260867.0,8431394.0,1.3519332E7,1.1522747E7,9677224.0,
455,280.09272702761086,2.6010299,,,,73,,,,,,,68868.3,57118.46,56401.91,82408.72,58455.383,101642.42,
65,281.9934971769338,0.35474285,,,,,,,,,,,126158.33,135001.4,158652.95,132454.06,152671.52,183992.44,
377,282.1196033569962,2.0101016,,,,,,,,,,,1744130.2,1814210.8,1563947.1,1838192.1,1643824.9,3773860.8,
831,282.27910870406737,7.51712,,,,,,,,,,,2535828.5,2188001.8,2503629.8,2257998.8,2464420.5,2496913.5,
727,283.2631043426218,6.815737,,,,,,,,,,,327325.7,318671.22,295269.44,341317.72,362066.4,439821.22,
730,283.263104405943,6.858928,,,,,,,,,,,198070.2,220704.77,224635.6,237042.5,259784.19,304387.94,
718,283.2631066669102,6.6791096,,,,,,,,,,,206249.34,245373.45,204424.9,231639.86,230529.0,280108.66,
832,283.2825066271304,7.514754,,,,,,,,,,,464663.4,380062.25,473424.44,411280.25,461273.28,458073.4,
639,284.29472904228953,5.7163525,,,,68,,,,,,,43690.957,60786.434,47304.66,47264.75,44766.65,50511.742,
955,284.29475123990943,7.91248,,,,,,,,,,,339362.53,280360.8,312088.88,352613.88,293504.72,326150.53,
658,284.29475498459266,6.008589,,,,,,,,,,,545456.25,496816.44,497407.62,485229.38,578215.25,616612.25,
989,284.2947643807502,8.061246,,,,,,,,,,,362306.44,223309.78,129467.67,244216.11,43300.82,119568.05,
537,288.10753702586914,3.2479708,,,,,,,,,,,33458.15,48357.06,34692.742,37812.816,23982.988,184018.23,
478,288.1076773374047,2.774189,,,,,,,,,,,176658.17,204658.14,188856.4,204061.61,151723.1,576398.56,
390,290.0869746653772,2.1675527,,,,,,,,,,,413871.28,509065.78,453594.7,455834.4,374315.66,1289858.6,
166,290.13451112558454,0.3954219,,,,66,,,,,,,725185.25,601233.9,585560.3,687268.6,1019816.2,438731.47,
264,290.13455339129933,0.6460485,,,,41,,,,,,,5137582.0,4757180.5,5141682.5,4896109.5,5362151.5,4398034.0,
414,292.10261228439776,2.3352013,,,,,,,,,,,1274810.6,1443370.9,1257197.4,1326961.2,1126420.8,4776365.5,
525,294.0607498457918,3.0028918,,,,,,,,,,,220183.47,261706.83,219000.31,257988.33,194410.11,599380.0,
356,294.1546264433784,0.9530328,,,,,,,,,,,502452.28,482426.12,570771.8,523809.97,502707.4,1985878.6,
731,295.22672984304427,6.9213443,,,,74,,,,,,,762095.25,427147.84,480143.16,821368.6,546539.3,906931.8,
64,296.06588860458413,0.35636973,,,,60,5,[M+K]+,,3,55;64;63,257.10273,1241627.6,1034517.5,921493.3,1382001.8,1344206.4,1480650.8,
570,296.11816186553034,3.8650177,,,,,,,,,,,1022221.1,905606.06,959257.06,1073647.1,1132519.9,1291972.4,
436,298.0967717794194,2.4419248,,,,,,,,,,,1746409.5,1325895.0,1334912.2,1738247.2,1350241.0,1977154.0,
512,300.10768808949985,2.8712041,,,,50,,,,,,,466088.62,358273.53,392760.9,513968.16,490534.75,591127.2,
467,300.10772174181676,2.7198212,,,,,,,,,,,5295564.0,3508123.2,3064660.5,5358598.5,4830180.5,5115319.0,
753,300.289669993164,7.157987,,,,79,,,,,,,187047.8,185405.4,241757.4,242467.75,235728.05,308278.66,
648,300.28967778530347,5.8247375,,,,,,,,,,,4739412.5,5680471.5,5515363.0,4407179.5,6340743.0,5004230.0,
624,300.289699428657,5.446136,,,,,,,,,,,33457.594,46670.617,36962.08,35496.78,44542.676,42647.633,
468,301.1111497593397,2.7211955,,,,,,,,,,,757457.8,491021.47,429280.25,755686.3,672866.06,733219.7,
719,301.14098146991176,6.706419,,,,,,,,,,,440462.78,157617.48,188992.3,168063.36,185322.4,196709.1,
647,301.2930693855976,5.8247375,,,,,,,,,,,930649.3,1103951.1,1082484.0,887758.44,1234098.8,934980.8,
392,302.19614338577634,2.1813214,,,,,,,,,,,103122.414,92966.83,83242.4,132624.47,54263.812,218273.6,
425,302.1961468369778,2.375403,,,,,,,,,,,746590.0,306416.78,271119.94,576012.06,596258.0,697582.6,
638,302.3053105960849,5.7149186,,,,68,,,,,,,1957870.0,2463921.8,1932159.8,2146134.8,2004730.2,2191752.0,
259,303.11859764069345,0.6224587,,,,,,,,,,,448620.53,139340.84,96227.05,233935.28,133987.89,1505293.2,
475,306.11822739537234,2.7713234,,,,28,,,,,,,3497970.2,4040977.8,3471614.0,3774155.5,2984985.0,8868566.0,
513,306.1279923339761,2.8724775,,,,50,,,,,,,855283.25,795405.0,850636.3,930733.06,753071.0,1364842.6,
291,307.08310337365094,0.7067657,,,,17,,,,,,,8233083.0,6842319.5,6579839.5,8957669.0,7507345.5,2071711.9,
637,307.2478237815655,5.6814075,,,,,,,,,,,433005.2,442392.4,440031.0,448187.72,445582.84,435119.3,
286,307.58466124854726,0.7091016,,,,,,,,,,,1908670.8,1200975.9,1379134.6,1659676.9,1239102.5,305626.03,
142,308.09089443399733,0.38972732,,,,66,13,[M+H]+,,2,142;131,307.0837,4352099.5,3135293.8,3345052.2,3598326.8,3706267.8,3068576.8,
232,308.0909907592075,0.54300493,,,,27,21,[M+H]+,,2,232;218,307.08373,2.2507016E7,1.8778176E7,1.5933879E7,1.936409E7,2.3101802E7,3.0685152E7,
229,309.09472885735886,0.541338,,,,,,,,,,,1530241.1,1402986.9,1000257.56,2067959.5,1308977.0,1640539.6,
981,310.3103608076876,8.001939,,,,,,,,,,,536817.75,362795.7,325982.56,264302.72,179409.97,378699.25,
526,312.0713105120373,3.003916,,,,,,,,,,,1594726.0,1860368.9,1556636.1,1809190.9,1403715.8,4077007.8,
636,312.11307599222374,5.6610436,,,,,,,,,,,1162222.2,901123.3,1031664.8,1111382.9,1067716.0,1392207.1,
697,312.32603433593584,6.448988,,,,,,,,,,,613943.6,516684.1,565189.25,632479.06,683115.0,770466.5,
1048,312.3260519067318,8.360788,,,,,,,,,,,131107.78,113763.19,131278.47,112375.62,50996.953,73733.164,
1077,312.32605559353163,8.50396,,,,,,,,,,,163947.53,104916.71,63885.96,121183.05,28890.309,54214.45,
716,313.14338847904634,6.6295395,,,,26,,,,,,,400695.94,367892.44,377043.38,477420.6,483590.06,505124.03,
956,315.23174372616506,7.9367003,,,,,,,,,,,98940.75,83896.96,54245.74,89666.43,26513.44,43331.6,
835,315.2317614832179,7.5241895,,,,7,,,,,,,900064.25,806598.7,1140091.4,1563505.1,1330839.5,1418581.4,
1170,315.2317812327854,9.042817,,,,,,,,,,,112454.695,57018.54,46845.195,11149.202,18809.555,22296.398,
862,315.23179277659386,7.6445985,,,,31,39,[M+H]+,,2,862;866,314.22453,1647880.6,1796524.1,2811691.8,3744138.0,2716483.5,2601437.0,
472,316.2117283105685,2.7537715,,,,,,,,,,,811538.75,1104557.2,974137.06,943442.75,817887.4,1022684.4,
454,316.2117487014834,2.5872288,,,,,,,,,,,341418.78,482164.6,438675.6,411806.38,339177.06,395376.2,
626,318.3002509605622,5.4477105,,,,,,,,,,,7039743.5,8533090.0,6150910.5,7434715.5,7774425.5,7826692.0,
237,319.1497849477352,0.5555616,,,,27,,,,,,,910120.4,853810.7,229025.97,1104941.6,157303.08,139275.25,
625,319.30363175513634,5.4445477,,,,,,,,,,,1375030.6,1662889.6,1191302.2,1460338.2,1506000.5,1503850.0,
567,320.17028173892123,3.7527275,,,,,,,,,,,71037.47,56621.445,50856.344,70257.914,75009.875,59118.695,
540,320.17029652645266,3.2867289,,,,,,,,,,,40994.156,43652.445,37994.445,53611.17,54401.777,55482.746,
579,320.1703456820621,4.3204103,,,,33,26,[M+NH4]+,,2,579;580,302.13648,6569192.5,5033366.5,4081094.0,7346856.5,7746718.0,6219641.0,
204,321.12905030590747,0.5131268,,,,27,,,,,,,235457.12,780574.1,857273.3,53564.156,183103.97,1350379.9,
516,321.14775677330107,2.927326,,,,,,,,,,,252992.6,334407.12,249260.42,296373.94,275642.28,581484.4,
578,321.17380696436663,4.3202624,,,,,,,,,,,992001.3,752649.1,609815.06,1086072.6,1188894.9,946663.9,
408,324.0746799795539,2.3083088,,,,,,,,,,,506443.8,388851.38,135798.95,375136.0,264819.03,1200357.5,
293,324.1287997803528,0.71240205,,,,17,,,,,,,1287697.4,1439220.9,1367333.8,1290712.6,1177584.5,2533882.2,
137,325.1127751631568,0.3946084,,,,66,10,[M-H2O+H]+,,1,128,342.11597,875539.9,244283.11,351606.75,364751.78,868547.2,78653.32,
342,325.11284564438984,0.8652649,,,,,,,,,,,245923.53,105834.34,78604.75,1021287.44,443099.22,140413.66,
580,325.12566019077104,4.321545,,,,33,26,[M+Na]+,,2,579;580,302.13648,791564.8,583432.44,503318.22,947592.75,941984.56,800734.6,
497,328.1001410454823,2.7923534,,,,,,,,,,,420599.16,327743.78,236995.75,312519.7,224448.86,1212994.4,
885,328.3209202097609,7.736477,,,,,,,,,,,59608.746,30699.709,49177.22,75554.695,13753.703,31654.572,
665,328.3209547107588,6.273024,,,,,,,,,,,3796223.8,4618783.0,3550824.2,4055792.2,4285818.0,4498048.5,
669,329.3243734114031,6.273829,,,,,,,,,,,775543.25,1016753.06,747339.9,855602.0,920616.9,821042.6,
218,330.0729536344241,0.5338667,,,,27,21,[M+Na]+,,2,232;218,307.08373,2398113.2,1552569.6,1850681.2,2258633.2,2029108.4,4032742.5,
131,330.07299625617617,0.38728657,,,,66,13,[M+Na]+,,2,142;131,307.0837,1357010.4,997027.56,1044737.6,1130427.9,1124467.2,1290826.5,
640,330.3001973920232,5.760217,,,,,,,,,,,390860.0,385262.7,339530.88,351217.84,447304.4,174858.81,
661,330.3366283660751,6.1689935,,,,,,,,,,,760123.56,858717.75,624839.9,843055.7,705404.5,897587.4,
866,332.25836249397594,7.6445985,,,,31,39,[M+NH4]+,,2,862;866,314.22453,309824.53,351845.44,563116.3,743770.3,537045.44,536401.3,
849,333.24236026900616,7.5669274,,,,,,,,,,,301615.25,253102.75,399848.6,529577.1,467683.3,468866.9,
763,333.24236128950787,7.24606,,,,,,,,,,,53082.867,52678.086,52633.703,76400.07,64675.734,79575.79,
875,333.2423816337483,7.688068,,,,,,,,,,,670599.9,669464.56,1015847.25,1355808.8,939447.2,929069.6,
527,334.0532457414632,3.003916,,,,,,,,,,,230010.66,285484.97,245554.28,273580.53,207531.94,551105.56,
736,335.27916059278925,7.016754,,,,,,,,,,,384994.3,412251.1,383585.5,494327.22,506776.5,446514.47,
747,335.2791720351534,7.096514,,,,,,,,,,,687051.5,740475.94,657780.1,892632.3,897606.94,778856.1,
760,335.2791810194342,7.190624,,,,1,,,,,,,224295.02,231327.0,211733.62,299791.16,297347.38,241790.83,
735,336.32597896088527,7.014042,,,,,,,,,,,90169.13,122769.59,147168.16,122017.2,125978.5,198405.19,
998,336.32598586643866,8.103349,,,,,,,,,,,406702.88,278710.06,261172.02,189939.16,136883.48,335083.03,
749,336.32600695059085,7.123043,,,,77,,,,,,,802510.94,965034.9,1276156.2,1139492.0,1037845.8,1459075.4,
860,336.32602408729343,7.6255245,,,,59,,,,,,,189102.64,141830.22,297719.4,238281.8,214523.11,299864.84,
651,337.10458863649416,5.8563747,,,,,,,,,,,391552.6,314029.0,332092.0,369223.97,400884.0,376494.5,
