row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGIp11_2_Run123.mzML Peak area,POS_TJGIp11_3_Run149.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp11_1_Run25.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
3978,341.2660519553312,7.008775,,,,9,,,,,,,1044188.1,459868.1,423124.78,549422.5,382353.4,401391.75,
3629,341.26606744129475,6.7024937,,,,,,,,,,,425358.62,371738.94,628574.4,653233.56,319351.1,250575.84,
1287,343.1534302556563,4.7791114,,,,52,,,,,,,479065.2,465838.53,970872.2,859579.2,548885.9,935666.3,
1089,343.1535481806043,4.62495,,,,63,,,,,,,298330.12,323394.16,1028934.6,895021.6,367831.78,1014480.75,
3322,343.1537487805667,6.370203,,,,184,171,[M+H]+,,1,3317,342.14648,37910.664,3274.7947,54752.65,76058.04,151820.25,400253.38,
1358,343.1900045496631,4.8066573,,,,67,,,,,,,116318.375,284751.9,707692.4,838050.6,384210.12,620097.9,
1583,343.29508256881087,4.9609017,,,,,,,,,,,148186.94,96171.016,520638.03,310907.94,240948.73,893840.94,
5399,343.3566772578415,7.9593034,,,,291,,,,,,,2803978.0,4440286.5,2115232.5,5388627.0,2735018.5,2137773.2,
380,344.2278413869215,2.7766345,,,,,,,,,,,376152.06,93788.67,134993.17,135761.78,335441.84,389971.7,
3148,344.2792033741304,6.1081176,,,,,,,,,,,127354.76,135825.34,107323.7,135612.42,341309.3,356775.03,
2817,344.31547947347883,5.8728104,,,,,,,,,,,242946.6,678494.44,197075.84,132021.44,88073.7,0,
2966,344.31556127902945,5.971291,,,,,,,,,,,2006968.2,1618121.4,400484.53,544570.9,0,0,
2637,344.3155716244813,5.6552534,,,,,,,,,,,0,0,0,0,849201.75,68621.11,
2446,344.31560463083684,5.5241995,,,,,,,,,,,0,0,0,0,2966.2197,359041.9,
2660,346.3310728711314,5.703483,,,,,,,,,,,103026.32,73849.29,27282.791,226450.44,3016174.5,1283162.2,
5740,346.33111443322576,8.141812,,,,134,,,,,,,65968.82,679003.75,389430.56,1815820.4,1270870.6,1405282.8,
2492,346.3311618216744,5.595421,,,,,,,,,,,59998.184,65663.13,27282.791,284827.5,355178.4,6899628.0,
3061,346.33120396705834,6.0114207,,,,,,,,,,,5117306.0,5504319.5,9440433.0,9688935.0,629261.8,450375.66,
3309,346.3312337799237,6.3652034,,,,,,,,,,,114848.555,424201.3,1639036.4,941862.8,122326.586,475188.66,
828,347.16323088414333,4.272685,,,,,,,,,,,100595.65,107925.94,120068.41,110962.44,80847.83,20257.934,
2238,347.16375133680503,5.3537946,,,,20,,,,,,,561880.4,654416.1,1532113.8,1361022.1,797191.0,1451793.6,
3998,347.21891695856795,7.015303,,,,9,209,[M+Na]+,,2,3998;4010,324.22968,37905.91,70819.125,99316.59,96225.99,41324.734,97372.72,
3655,347.21913693712753,6.7216935,,,,286,186,[M+Na]+,,2,3655;3658,324.22986,490180.4,595283.75,446586.12,497498.9,332156.03,318318.75,
3806,347.2192013440972,6.8460736,,,,235,194,[M+Na]+,,2,3805;3806,324.22991,220624.06,287941.4,304345.4,338284.7,259246.45,265248.53,
5160,347.2576211504099,7.8049493,,,,247,,,,,,,933819.75,1037272.44,2028698.5,2654558.8,866293.7,1015040.94,
4619,347.2577361426717,7.4622803,,,,196,232,[M+H]+,,2,4619;4617,346.25043,518511.22,622265.56,275469.06,468754.12,917416.4,684972.4,
4791,347.3151954932448,7.6193333,,,,57,237,[M+H]+,,3,4790;4791;4789,346.30797,649718.94,323264.56,271927.03,376251.4,584981.8,847616.2,
3199,349.1065016101284,6.194322,,,,164,,,,,,,636734.8,588340.9,53918.234,20266.838,469896.62,220229.98,
4228,349.1429555903942,7.1782794,,,,,,,,,,,366945.3,382036.44,0,0,318973.03,54785.777,
2145,349.17949595529905,5.296353,,,,51,,,,,,,206397.97,240126.27,396200.5,401188.94,387417.5,718900.94,
4588,349.23456614210585,7.4494004,,,,196,,,,,,,60399.703,247343.5,22117.13,62339.098,149554.52,374719.3,
4008,349.2347728060476,7.0175323,,,,9,211,[M+Na]+,,3,4017;4001;4008,326.24542,24141.807,77908.23,94476.56,106754.37,72942.64,250258.33,
3411,349.23478693354417,6.4942946,,,,250,175,[M+Na]+,,3,3399;3411;3408,326.24537,1122313.2,1118396.5,970736.8,1082869.5,807590.44,590757.9,
3144,349.2347982105462,6.108936,,,,282,165,[M+Na]+,,2,3144;3143,326.24547,112736.07,145908.4,189495.78,187722.75,116588.26,154944.58,
5573,349.3460695003257,8.093268,,,,28,,,,,,,306638.38,577871.94,253166.38,601434.94,310955.75,206693.34,
3228,351.12228429724036,6.241576,,,,,,,,,,,284054.97,278257.88,0,0,202582.06,24209.74,
2494,351.1223162967351,5.543245,,,,225,,,,,,,459404.66,377915.44,38860.508,10086.9375,366496.25,258198.95,
1969,351.1950685428748,5.2187495,,,,38,,,,,,,130787.95,165895.88,447709.97,389952.12,240977.48,670150.0,
2989,351.2525673124397,5.978447,,,,,,,,,,,245331.66,278495.16,332933.84,301042.75,428724.53,703514.1,
1083,352.1174533764026,4.6186333,,,,,,,,,,,1257075.6,1390462.6,0,0,1216096.6,157322.72,
693,352.1963862652717,4.0065866,,,,,,,,,,,108461.51,97012.57,103055.08,131667.8,301004.03,363199.97,
4208,352.3205938453024,7.148964,,,,,,,,,,,87570.64,214940.64,354503.8,389056.47,282307.84,909814.94,
7372,352.3388005291622,10.967801,,,,,,,,,,,30589.662,37849.91,45693.254,37201.42,471099.1,180456.53,
5532,352.3389399739114,8.054131,,,,,,,,,,,67285.49,372138.34,29682.629,1260378.4,50381.78,20602.945,
6485,352.3389543873554,8.720775,,,,,,,,,,,406223.8,235317.27,476110.3,661477.2,5348250.5,7529007.5,
5916,352.3390227977058,8.24997,,,,,,,,,,,409285.25,716510.75,609600.75,992683.8,90867.39,44737.25,
6708,352.3390679745988,8.992751,,,,,,,,,,,383644.34,334248.56,488303.03,738318.4,1584738.8,2483256.5,
6094,352.3391252942136,8.449673,,,,,,,,,,,863256.9,994974.7,3995304.5,3867143.5,1331395.0,407617.4,
6298,352.33916848066025,8.591124,,,,,,,,,,,1663272.8,1283115.9,1934945.8,1063854.0,750094.44,2601944.5,
2604,353.13797508912313,5.6168914,,,,187,,,,,,,387374.56,377541.94,36206.516,17562.25,322841.97,179181.58,
1355,353.17426873833796,4.794655,,,,67,,,,,,,208328.36,270583.28,655209.4,487551.38,363383.62,454973.44,
2883,353.2682020421241,5.876497,,,,264,,,,,,,1342755.8,1372009.9,945091.4,912486.2,803186.7,1969649.4,
3772,353.2683941940226,6.8141174,,,,35,,,,,,,309771.06,271118.9,143369.05,128398.36,225422.17,146381.58,
5289,353.3409994174186,7.884069,,,,,,,,,,,264335.1,94939.164,228650.67,1024379.7,140437.19,311885.12,
1910,354.13321764562124,5.1806808,,,,157,,,,,,,1409272.5,1518344.5,0,0,976661.56,102762.49,
2916,354.2846913294088,5.9141655,,,,,,,,,,,149921.39,121083.65,97600.61,159228.39,404916.12,391878.9,
4618,354.2998150848037,7.4589925,,,,196,,,,,,,264221.44,341071.7,258051.86,401165.22,498569.7,1062755.9,
5601,355.0693594307261,8.114398,,,,177,,,,,,,7354.733,2911.0728,306928.34,876074.4,3080.418,365271.44,
5053,355.06942783080194,7.724731,,,,39,,,,,,,19661.533,10337.816,787626.2,1274149.6,39461.21,1815223.1,
6820,355.06945031865945,9.270955,,,,,,,,,,,0,0,62064.023,124420.05,67208.97,464907.66,
6994,355.0694566473885,9.699287,,,,,,,,,,,0,0,53500.02,165171.38,74000.38,386617.56,
6118,355.06959885567204,8.428743,,,,22,,,,,,,11561.142,10785.186,373722.62,621122.3,69391.61,658821.06,
848,355.0808772098021,4.320707,,,,,,,,,,,544167.06,382198.6,0,0,278050.97,0,
2769,355.1171835379562,5.840451,,,,,,,,,,,18488.654,6170.0713,0,0,3296.9526,313038.44,
2936,355.1172166528698,5.93752,,,,159,,,,,,,411654.38,398522.22,6221.3237,0,364289.34,212722.28,
3465,355.11738518346885,6.547723,,,,,,,,,,,109403.836,133855.33,28986.89,0,303986.84,1127345.5,
1217,355.15339300108957,4.7287526,,,,16,,,,,,,733352.2,726889.9,665522.56,712710.44,689267.56,539927.2,
1396,355.1899911525574,4.8426585,,,,133,,,,,,,525122.94,425559.0,1098188.5,925614.5,716209.3,1523994.1,
996,355.19019581574986,4.5512543,,,,176,,,,,,,43920.92,56160.223,76285.625,79302.984,101376.26,160172.03,
3506,355.2475418825773,6.5857105,,,,257,180,[M+H]+,,1,3507,354.24027,778009.9,499452.9,245383.3,288263.47,902411.6,240680.03,
4100,355.2634490967387,7.106182,,,,,,,,,,,259406.38,546564.56,135063.78,154032.86,683055.25,160353.53,
4067,355.2831716670266,7.069261,,,,62,,,,,,,916662.9,1045959.94,541330.25,544905.06,657695.4,360687.38,
4201,355.2835175121447,7.157027,,,,165,,,,,,,2793649.5,3007768.2,1614978.2,1687151.4,2061702.0,987475.9,
4613,355.3202564572858,7.454994,,,,196,,,,,,,256341.08,332682.88,203833.89,335960.97,525606.9,729705.56,
1099,356.11212450225344,4.6311803,,,,,,,,,,,279519.56,428024.4,0,0,421600.16,40621.25,
692,357.1517632815314,4.0107408,,,,,,,,,,,238740.8,254819.77,375591.4,409351.53,204754.89,177007.77,
1058,357.16918724506303,4.5858774,,,,213,,,,,,,673828.8,679796.1,1651889.5,1558359.2,664344.7,1352870.5,
722,357.1692297065213,4.1314254,,,,47,,,,,,,340859.9,332355.56,1110214.1,967660.94,350921.72,1041529.3,
2234,357.1692504698088,5.353018,,,,20,117,[M-H2O+H]+,,3,2234;2228;2236,374.1726,470089.75,507927.62,1097475.1,1044149.3,719150.56,1090502.2,
1549,357.16932114426,4.931463,,,,86,,,,,,,290899.06,353195.12,470919.0,454741.62,509890.12,857110.44,
1493,357.2056402126257,4.8920846,,,,227,,,,,,,204918.77,329541.03,856437.7,798920.0,261355.58,1222667.0,
4676,357.29948013223634,7.5235915,,,,,,,,,,,444606.28,457401.38,188977.38,115765.375,313280.4,87725.64,
4827,357.3357785096216,7.6511497,,,,197,,,,,,,2334785.5,2531358.0,2105873.2,2423478.0,1601573.2,1185086.2,
2869,358.3311341162158,5.86547,,,,,,,,,,,0,0,0,0,130937.85,3571782.2,
3125,358.331200092771,6.103775,,,,,,,,,,,55441.992,95501.76,7187.2666,10637.019,1820752.2,4710.6025,
3362,358.33127402447144,6.4411144,,,,,,,,,,,1622156.4,2059689.8,8314691.0,7654784.5,0,0,
1281,359.148416802554,4.7782626,,,,52,,,,,,,1790227.1,1853393.6,3263397.2,3060522.5,1975102.5,3030720.5,
2267,359.2211307285856,5.3646026,,,,20,120,[2M+Na]+,,2,2276;2267,168.11542,370878.03,355859.66,789085.6,770264.56,394438.8,632777.2,
1982,359.2212107124742,5.2211113,,,,38,,,,,,,1114165.2,1131089.2,3034831.5,2676198.5,1513947.4,3649624.2,
907,359.2212997650582,4.445603,,,,204,,,,,,,215026.0,199209.64,228121.94,212906.61,377519.94,258861.81,
710,359.22135555197656,4.0849714,,,,124,,,,,,,443355.6,490670.1,494461.78,565201.4,653968.0,512947.47,
1581,359.25359025150334,4.9559407,,,,56,73,[M+H]+,,2,1582;1581,358.2463,3053161.8,2768214.2,2115830.2,1713775.1,4013650.2,2480082.0,
5538,360.3256708665253,8.060693,,,,243,,,,,,,599361.1,944709.8,449755.94,1068813.0,737598.94,575721.6,
976,361.1754470060252,4.530392,,,,,,,,,,,595936.7,669377.4,0,0,267686.16,4310.807,
7225,362.92579684982564,10.304934,,,,,,,,,,,0,0,0,0,0,96311.53,
18,362.9258589165179,0.33123758,,,,,,,,,,,69183.09,29991.988,70328.85,89316.4,64765.3,237064.06,
217,363.1886297964109,0.90270925,,,,,,,,,,,44624.84,78645.805,242232.08,98955.48,32827.508,65005.82,
5886,363.2501364458698,8.20996,,,,17,,,,,,,426456.53,1553194.1,243013.55,779346.5,832930.06,344456.03,
3800,363.252660619233,6.8309608,,,,69,,,,,,,140631.86,156275.77,108445.61,118847.93,253179.33,228649.69,
4019,363.3102291739895,7.02092,,,,9,212,[M+H]+,,3,4015;4019;4011,362.30293,1099278.2,366868.97,316754.06,403187.28,607338.94,833334.7,
3668,363.3103836036635,6.724912,,,,286,187,[M+H]+,,3,3649;3668;3665,362.30305,392085.25,235864.42,391335.72,355343.88,649659.44,622070.6,
4790,364.3417167513853,7.6193333,,,,57,237,[M+NH4]+,,3,4790;4791;4789,346.30797,438423.78,230173.77,151336.03,259891.34,495971.28,778623.4,
2629,365.1015177674999,5.641404,,,,,,,,,,,247560.66,201495.14,0,0,172272.9,50768.555,
2410,365.10155588529375,5.464639,,,,29,,,,,,,2717374.5,2040439.5,83999.91,48804.03,1803245.9,387071.97,
79,365.10490645030796,0.3794793,,,,198,8,[M+Na]+,,2,81;79,342.11565,5162433.0,4951219.5,3722066.5,2307764.2,5225543.5,3250555.5,
3317,365.1357049634928,6.368426,,,,184,171,[M+Na]+,,2,3322;3317,342.14648,437028.47,262422.25,667202.06,816425.94,443095.25,854265.94,
3677,365.13811763804415,6.730229,,,,286,,,,,,,572952.6,595983.25,0,0,435283.16,113256.53,
2237,365.17433406197796,5.353058,,,,20,,,,,,,1179000.6,1280745.0,3060539.5,2653592.0,1585919.5,2924982.8,
5867,365.3198670448715,8.2026825,,,,284,,,,,,,108551.125,507783.78,200781.94,936848.75,554339.0,720397.75,
4400,365.3198888856932,7.3263893,,,,0,225,[2M+H]+,,2,4419;4400,182.15639,133558.72,220126.27,126077.71,175011.66,199780.98,315644.9,
6337,365.32015423961207,8.581631,,,,,,,,,,,132687.88,103589.79,45539.016,50366.074,432140.7,308822.6,
6314,366.37280396353566,8.655472,,,,,,,,,,,22977.889,7814.4385,13204.701,43696.99,112040.03,2298099.2,
2486,367.1173502271783,5.5383625,,,,225,,,,,,,1579701.5,1343207.6,36083.2,14487.056,1128678.4,116193.09,
1035,367.1535944666052,4.573472,,,,213,55,[M-2H2O+H]+,,2,1048;1035,402.16752,257670.38,184147.88,809426.06,712628.56,247966.84,700830.2,
2066,367.1536663575004,5.2653203,,,,38,104,[M-2H2O+H]+,,2,2066;2048,402.16752,120966.66,96848.914,268888.56,305910.28,52064.652,292168.84,
823,367.1537253194304,4.257585,,,,97,,,,,,,45484.21,61150.734,236684.34,194106.42,85637.47,192312.84,
1196,367.1537577771516,4.6977696,,,,16,,,,,,,198287.11,219771.81,641426.9,500166.88,234143.31,565576.9,
1552,367.1899736077758,4.9322333,,,,86,,,,,,,510655.1,579915.94,854035.9,803886.56,863017.44,1469589.0,
2141,367.1901890441538,5.2971506,,,,51,,,,,,,426512.03,469243.38,725322.75,812544.56,667233.94,1254571.8,
1351,367.19019242627775,4.8057866,,,,67,,,,,,,205022.03,202464.69,494022.94,477280.9,285604.6,428412.7,
1987,367.2451746329701,5.2218914,,,,,,,,,,,1119330.0,991182.7,566210.1,565152.7,721109.94,202000.69,
6243,367.33580093101403,8.516921,,,,,,,,,,,228598.81,328185.94,314287.9,364595.34,335122.88,339993.0,
5551,367.3364092751258,8.074042,,,,,,,,,,,270934.5,714669.44,279466.78,880850.3,310036.3,337290.94,
5574,367.3566244767082,8.093272,,,,28,,,,,,,1453459.8,2559212.8,1156510.9,2539513.5,1378063.8,897954.44,
4190,368.42453067523536,7.1100454,,,,,,,,,,,0,0,0,0,1168777.2,20789.46,
4529,368.4247037812879,7.4374685,,,,,,,,,,,683373.1,689289.2,2546733.8,1450125.0,0,0,
3874,368.42488650547756,6.9213324,,,,,,,,,,,0,0,0,0,0,4936718.0,
2391,369.1692714730205,5.4438405,,,,156,124,[M-H2O+H]+,,1,2348,386.17259,344006.34,348247.3,1487695.9,1352524.5,112621.03,1121122.6,
736,369.16931219421923,4.1330094,,,,47,,,,,,,186530.08,203519.84,654894.06,601143.75,218820.25,634030.3,
1959,369.20575261598515,5.2131863,,,,157,,,,,,,137823.56,127067.664,729450.2,657480.4,178984.4,1077956.4,
1634,369.20577878358046,5.0020666,,,,64,,,,,,,287228.47,297442.8,461863.28,600095.7,337002.28,670207.4,
4617,369.23961754229276,7.460638,,,,196,232,[M+Na]+,,2,4619;4617,346.25043,312922.72,555324.44,188284.92,411741.25,364764.84,446595.56,
2976,369.27448812343727,5.971872,,,,30,,,,,,,719334.5,791700.94,1424072.0,1185116.5,1254663.1,3372514.8,
4789,369.2973203422287,7.619326,,,,57,237,[M+Na]+,,3,4790;4791;4789,346.30797,752334.1,510947.62,401930.03,636421.8,398039.7,665089.75,
6783,369.3513535671345,9.219338,,,,,,,,,,,211091.44,144668.52,223768.14,91227.234,350469.66,444929.0,
3757,370.295066929968,6.79485,,,,40,,,,,,,28816.951,10120.792,552788.5,725891.2,146765.22,1517352.2,
659,371.0760046063277,3.8949785,,,,127,,,,,,,1571130.0,1119645.6,0,0,919187.3,20822.416,
5602,371.10084125561633,8.115844,,,,177,,,,,,,38191.184,42427.426,647573.56,2276406.8,73332.21,1188306.5,
4263,371.10085372938573,7.213655,,,,8,,,,,,,16868.207,14669.645,709120.25,1210719.8,61240.477,2622093.0,
5040,371.1008537780378,7.721516,,,,39,,,,,,,305070.53,234384.08,6495436.5,1.0212218E7,517585.56,1.5359271E7,
3517,371.1009075965991,6.5963526,,,,,,,,,,,3052.5828,0,721490.1,835647.4,3481.3818,818170.9,
6383,371.10099191281375,8.67238,,,,,,,,,,,0,0,120664.79,291399.8,90822.72,485057.9,
6108,371.1010229677766,8.431256,,,,22,,,,,,,69679.71,66066.555,632655.4,1371438.2,228000.7,1621044.2,
4127,371.11211777740994,7.1238832,,,,193,,,,,,,846637.44,1248766.8,0,0,1298124.8,111138.63,
1706,371.18485016393356,5.0467668,,,,157,,,,,,,610516.4,617268.2,1629617.0,1464328.6,722485.75,1702150.9,
1090,371.1848527313678,4.62495,,,,63,,,,,,,1328759.2,1368694.0,4744488.0,3615130.8,1574370.9,4004960.0,
994,371.1848787642789,4.561772,,,,176,,,,,,,150135.8,153738.4,3490579.2,394562.47,184559.23,427044.78,
3100,371.25766297455306,6.073492,,,,4,159,[M-H2O+H]+,,2,3100;3087,388.26097,392349.56,514257.4,131586.8,192900.61,1300191.6,1138243.2,
1792,371.25773581652567,5.091741,,,,157,89,[M-2H2O+H]+,,2,1793;1792,406.2716,1204455.9,1114424.0,277763.78,289015.88,1659162.2,263416.3,
2503,371.257736966324,5.5497417,,,,225,,,,,,,413594.12,353627.75,117177.93,113586.14,514669.22,124746.41,
5992,371.3150671954539,8.314208,,,,,,,,,,,230240.08,264801.2,252415.11,122015.37,604617.56,721776.75,
2493,371.3264376192265,5.563432,,,,,,,,,,,90586.76,53971.797,245933.83,125153.33,117846.62,371445.7,
6069,371.3881325740411,8.394748,,,,219,,,,,,,414773.94,419266.44,443795.97,421795.44,324844.6,220437.06,
6097,372.1010918364228,8.4286375,,,,22,,,,,,,0,0,175731.72,409705.8,43844.79,474128.34,
3503,372.274088200681,6.587582,,,,257,180,[M+NH4]+,,2,3507;3503,354.24027,574611.5,274143.78,158473.58,256386.1,1128718.5,462632.53,
3156,372.34683017020245,6.072587,,,,,,,,,,,0,0,0,0,1600817.0,33045.027,
2951,372.3468601417127,5.9747753,,,,,,,,,,,0,0,0,0,54036.074,888273.94,
3438,372.3469698578467,6.514932,,,,,,,,,,,3416846.2,4253486.5,2549488.8,1976885.5,0,0,
852,373.09149096136434,4.323607,,,,260,,,,,,,2312994.0,1640642.0,0,0,1202607.8,41032.586,
4103,373.27349613290147,7.106939,,,,15,216,[M+H]+,,2,4099;4105,372.26616,371294.72,444318.25,125232.93,213588.95,532604.25,162455.83,
6939,373.28861289507904,9.616672,,,,201,,,,,,,1988801.1,539543.0,882113.9,368817.94,1283792.8,229977.19,
7101,373.28866462018874,10.085493,,,,48,,,,,,,376320.12,45399.676,207722.17,56729.2,373192.8,252694.42,
6224,373.28879750604443,8.504429,,,,192,,,,,,,712827.94,505754.25,704743.0,648124.44,758962.4,624028.7,
6473,373.2891316392076,8.717826,,,,,,,,,,,200780.28,19296.332,97103.766,76321.69,295214.8,307439.12,
4876,373.30961257795065,7.676363,,,,197,240,[M-H2O+H]+,,2,4868;4876,390.31325,2399873.0,2550463.8,2262290.2,2939739.5,3668306.2,4895021.0,
632,374.2646790097884,3.793103,,,,,,,,,,,416090.8,475383.22,185251.33,241555.28,291548.53,6188.9854,
6943,374.291917977421,9.615822,,,,,,,,,,,501932.7,150019.95,231475.19,93252.33,325293.8,7351.74,
4196,374.30276113560126,7.156957,,,,,,,,,,,8111.313,34815.637,63191.152,94826.414,57140.12,535085.7,
2235,375.17983566800723,5.353047,,,,20,117,[M+H]+,,3,2228;2235;2236,374.1726,1141387.4,1179561.0,2167332.0,2106585.5,1528598.1,2108604.2,
888,375.179874892883,4.417273,,,,194,,,,,,,136561.81,146466.08,411756.44,405426.22,179639.88,448816.5,
528,375.19131747671264,3.456393,,,,,,,,,,,163414.27,120149.22,0,0,48268.004,0,
1399,375.19253794480613,4.871494,,,,,,,,,,,1094938.2,1182719.2,21925.451,14402.244,537780.1,17845.441,
1984,375.2159731558102,5.221096,,,,38,,,,,,,436797.47,420553.66,1090190.2,935824.6,635297.7,1235788.2,
3758,375.25099931041603,6.794007,,,,,,,,,,,47023.965,35546.63,1039244.94,1194902.9,51234.754,553180.7,
135,375.29537810149026,0.5120184,,,,,,,,,,,1696717.0,798339.1,3167.8691,0,369937.22,7072.975,
7105,375.30416284299594,10.088239,,,,48,,,,,,,1.1193284E7,5630405.0,1.025754E7,6588762.5,1.2592002E7,9629454.0,
5267,375.3041735364686,7.8586526,,,,,,,,,,,814794.7,1433935.0,403271.4,1629349.4,1310678.9,4014019.5,
5483,375.3042588173666,8.034577,,,,,,,,,,,2166973.2,3601750.0,1574083.0,4813220.5,3683122.2,4705967.5,
5723,375.30426484127406,8.138507,,,,134,273,[M-2H2O+H]+,,2,5723;5674,410.31805,2399724.0,7906007.0,3195791.5,1.3559139E7,4896981.0,1.5880174E7,
4340,375.30427111276975,7.275551,,,,,,,,,,,910161.5,1316531.4,1189327.2,1429123.9,1708301.6,2980607.8,
4693,375.30427165046945,7.5317483,,,,205,,,,,,,5968504.5,9372124.0,6846354.5,9324250.0,2782610.2,1.0226686E7,
4492,375.3042834047837,7.400439,,,,55,,,,,,,2022354.0,2901864.8,1597077.9,2207893.2,2881172.5,3139467.8,
6617,375.3043460827639,8.938663,,,,,,,,,,,1146296.5,723686.9,1145957.1,1322926.2,5980411.5,4883187.5,
6845,375.30435101507993,9.301019,,,,,,,,,,,2020738.5,1396341.0,1095346.5,1002087.4,8457626.0,3447579.5,
6142,375.30440295364224,8.443354,,,,262,,,,,,,5668836.5,4110195.8,3617731.5,4862115.5,2715458.0,7136642.5,
6427,375.3044309894112,8.695566,,,,31,,,,,,,2517630.5,1182004.2,2807032.8,1687912.2,6502018.0,8645537.0,
3738,375.30445635149886,6.7874274,,,,40,,,,,,,3647464.8,4216121.0,2486145.0,2723694.5,2812843.0,2917941.5,
2246,376.2590535916618,5.356109,,,,20,118,[M+H]+,,5,2256;2252;2248;2249;2246,375.25176,8443002.0,6680726.0,1.3617803E7,1.8938668E7,2.2288406E7,7.154528E7,
4491,376.3075732485042,7.403688,,,,,,,,,,,616240.94,1175669.8,619998.9,645245.56,863191.7,773531.25,
5713,376.30763098286485,8.136887,,,,134,,,,,,,761562.8,2789264.8,565937.8,4095260.0,1505070.0,4874728.0,
3743,376.30776823498536,6.788252,,,,,,,,,,,1292087.5,1424036.1,888137.4,847710.2,1240223.9,877467.56,
6436,376.30779966907,8.694706,,,,,,,,,,,1073363.4,650945.44,1002841.75,869081.5,2056587.6,2647427.2,
3507,377.2294967388419,6.585718,,,,257,180,[M+Na]+,,3,3506;3507;3503,354.24027,937212.4,739410.9,450209.28,562630.4,612566.6,233620.22,
909,377.231587582013,4.446478,,,,204,,,,,,,570008.56,535015.3,712804.44,728232.2,711654.6,497591.5,
7037,377.31986852820586,9.88391,,,,,,,,,,,2301441.5,614507.5,1347240.8,1065969.0,2782861.2,840810.2,
6493,377.3199350287254,8.749583,,,,289,,,,,,,6.715456E7,2.4778862E7,6.1571972E7,3.0434218E7,5.9144764E7,4.20577E7,
5732,377.31994972534306,8.140057,,,,134,,,,,,,8243237.5,1.5583082E7,6292124.5,1.5454864E7,1.042768E7,1.4177159E7,
6645,377.31996093503443,8.930501,,,,154,,,,,,,8019781.5,4331170.5,6371452.0,5477730.0,1.4512726E7,1.4794126E7,
6935,377.31998141935514,9.608636,,,,,,,,,,,4518429.0,876946.1,3540236.8,1935950.5,1.1574749E7,2441158.0,
4502,377.32002550172825,7.403643,,,,55,,,,,,,2977250.5,3994138.5,3708280.8,4713615.5,2659792.8,3115958.5,
6747,377.3200703229108,9.13514,,,,,,,,,,,2024356.8,979342.44,1634085.2,1083663.5,3953119.2,4065557.2,
6494,378.32313874381197,8.749583,,,,289,,,,,,,2.0855744E7,7700382.5,1.9063412E7,9255246.0,1.8344482E7,1.3114497E7,
5741,378.3232496767875,8.139228,,,,,,,,,,,2634723.5,4750381.5,1961491.5,4587587.0,3374408.5,4452056.5,
6929,378.32327843538377,9.607763,,,,,,,,,,,1073378.1,270630.94,895508.9,614572.2,3647591.0,658940.4,
7093,378.32343727704955,10.113172,,,,,,,,,,,661656.06,154729.38,453230.62,270243.06,1101598.8,1018662.5,
2681,379.11723259030214,5.7168603,,,,190,,,,,,,1291856.6,866527.44,0,0,559261.06,62055.61,
2463,379.1172402596285,5.5193944,,,,,,,,,,,1.0818718E7,7292568.5,142292.55,78128.44,5263344.5,611728.8,
3412,379.11728684516055,6.494882,,,,250,,,,,,,275545.47,208670.69,0,0,154775.95,3307.289,
1707,379.1898818522548,5.0467772,,,,157,,,,,,,438981.22,476446.03,1093927.5,963507.7,550277.9,1085685.4,
2231,379.18988548267225,5.352281,,,,20,116,[M-2H2O+H]+,,2,2231;2216,414.20378,317180.53,345467.38,850708.94,704801.5,411519.2,770843.25,
7290,379.33541853936913,10.635932,,,,,,,,,,,120022.125,205966.78,44802.46,158607.62,231619.27,233657.86,
7320,379.3355106402719,10.782468,,,,,,,,,,,2133249.8,95306.59,216424.27,111381.125,444028.1,269621.25,
7410,379.3355581976475,11.255784,,,,,,,,,,,401427.2,73917.49,142967.44,75931.52,177022.38,31001.174,
7378,379.33560908325757,10.948258,,,,130,,,,,,,838712.75,107833.086,413032.88,273688.0,762493.94,26296.152,
181,379.33578500417343,0.76460385,,,,,,,,,,,615256.2,0,41312.824,33189.08,0,0,
2169,379.7725380596554,5.299573,,,,111,,,,,,,3618945.8,3497275.5,170402.05,498732.78,59950.418,0,
1874,379.7726662391526,5.1891494,,,,,,,,,,,260099.3,538982.8,0,66536.734,1424569.1,299077.22,
4437,380.27916383155457,7.33782,,,,,,,,,,,100171.39,110743.42,108877.03,107667.375,299214.28,586416.6,
4015,380.3367477500445,7.0208917,,,,9,212,[M+NH4]+,,3,4015;4019;4011,362.30293,850943.6,280768.12,219834.19,332854.34,673776.25,985226.9,
3665,380.33684427608915,6.7241096,,,,286,187,[M+NH4]+,,3,3649;3668;3665,362.30305,656595.3,479323.97,661716.8,699384.94,1605315.5,1654097.8,
7330,380.3387505441747,10.783366,,,,,,,,,,,95067.9,96631.83,68190.16,32246.066,284679.94,14363.137,
7391,380.3387842644981,11.004592,,,,,,,,,,,37490.2,24165.14,30787.492,5188.2393,291961.78,8524.907,
