row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGIp11_2_Run124.mzML Peak area,NEG_TJGIp11_3_Run150.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,NEG_TJGIp11_1_Run26.mzML Peak area,
500,326.158352066765,4.5531363,,,,105,,,,,,,421156.34,466329.38,417889.5,422849.47,258577.69,434140.2,
2431,327.29028145180484,7.69252,,,,18,,,,,,,744561.9,420041.5,556172.94,463300.47,594249.75,678239.94,
2695,327.2903250209369,8.093383,,,,69,,,,,,,2011187.9,1216343.2,998783.1,1510437.9,2184540.8,1951118.1,
1950,327.29040556803534,7.144222,,,,112,,,,,,,4477589.5,3689797.0,4766369.0,4018566.5,4852840.0,5364342.5,
235,329.066367893026,3.8929615,,,,,,,,,,,0,0,383800.94,243221.11,0,184523.55,
559,329.06652936997466,4.632175,,,,,,,,,,,0,0,221940.27,170007.11,0,81592.19,
346,329.0665852765862,4.2458167,,,,,,,,,,,0,0,160040.62,104898.234,0,67151.93,
144,329.1218338305533,3.3611772,,,,39,,,,,,,280547.44,272541.03,400446.75,399531.7,136420.83,334159.84,
126,329.12395353991025,3.211951,,,,174,,,,,,,176168.56,274336.78,258123.45,260001.17,224558.52,237978.83,
1136,329.17571937634017,5.35125,,,,21,,,,,,,2239573.8,2454617.0,1037902.44,1096580.9,1958404.4,1209837.4,
289,329.1757407693407,4.130146,,,,55,,,,,,,329388.9,371716.88,81870.375,77204.984,303099.75,93535.9,
627,329.2332602129176,4.6997356,,,,35,,,,,,,136239.02,188127.53,135469.83,343902.28,38634.297,158478.38,
473,329.23327790587865,4.4914737,,,,,,,,,,,815186.94,898295.06,832715.0,978600.1,1054207.1,1007515.25,
547,331.0453328100933,4.6354103,,,,,,,,,,,3602.9329,0,666725.9,941562.8,3511.7522,910053.06,
1514,331.19145666336203,6.0724244,,,,45,,,,,,,330512.25,362928.6,262382.25,301167.97,356749.8,318715.28,
1936,331.227793427894,7.1240826,,,,,,,,,,,878657.06,718712.4,487874.47,498998.3,1034441.06,613249.06,
417,331.2278350835514,4.440197,,,,65,,,,,,,159199.67,155323.75,134146.9,151793.3,128452.14,190389.89,
942,336.12404113361305,5.105262,,,,,,,,,,,0,0,335135.28,372791.56,0,220345.33,
2610,337.20534537567465,7.843453,,,,,,,,,,,0,0,0,0,0,3544082.2,
1979,337.2053900259905,7.158063,,,,,,,,,,,280057.56,547620.8,2209483.8,250392.77,0,0,
2815,337.20539559333116,8.149312,,,,,,,,,,,0,0,0,0,8499730.0,0,
2113,337.20542874464326,7.3999023,,,,,,,,,,,1257510.1,22211.988,0,728909.75,0,0,
1474,339.123564766272,6.01715,,,,150,,,,,,,0,3579.0994,855100.75,755996.44,63809.664,592848.75,
1759,339.123623706132,6.6735225,,,,,,,,,,,4067.9893,15376.942,443861.8,481056.78,249544.88,544007.9,
2521,339.19969182691875,7.8263535,,,,,,,,,,,115039.97,168744.83,165001.98,172117.31,459633.8,1954370.5,
2829,339.19969818031535,8.168145,,,,7,,,,,,,676795.75,849499.3,548384.25,182970.9,8342873.0,274404.75,
2421,339.199749921925,7.690151,,,,18,,,,,,,303156.34,297814.0,331424.97,235170.34,134762.4,2457815.0,
1962,339.19975306486,7.1771894,,,,,,,,,,,813010.7,2576874.2,1930009.2,662924.25,0,0,
2057,339.19978799560806,7.30718,,,,,,,,,,,2082369.4,550575.4,447390.16,652649.25,0,126469.97,
2460,339.2538175363152,7.7114015,,,,,,,,,,,3043.5474,0,7829.8496,10563.602,2400825.2,328295.38,
2117,339.2538391614913,7.424036,,,,,,,,,,,1300101.5,1436561.8,1592143.6,2144091.2,0,0,
2254,339.2538460270646,7.542484,,,,,,,,,,,0,6448.898,0,0,0,1513488.1,
1676,339.2538468421532,6.5082054,,,,2,,,,,,,301782.8,332032.5,176190.06,251089.97,301708.56,239728.83,
103,341.10052245749705,2.9290802,,,,,,,,,,,107723.97,118550.06,59012.645,70527.62,12610.019,68312.06,
113,341.1005499906889,2.994339,,,,38,,,,,,,162445.8,182483.23,384962.84,513821.9,123143.69,466759.8,
1204,341.17563469238377,5.4405155,,,,15,,,,,,,7183289.5,7973510.5,2088033.6,2108948.2,5781322.5,2170420.8,
698,341.1967350753246,4.801871,,,,,,,,,,,48072.586,44430.31,339661.72,220731.17,42492.38,189753.05,
2925,341.26948447468953,8.351691,,,,,,,,,,,294022.56,0,0,193958.31,113293.45,311751.47,
2897,341.2695046662258,8.272337,,,,,,,,,,,521752.78,789033.44,607514.2,308651.2,0,0,
1453,341.26953352432344,5.9726276,,,,85,,,,,,,241900.56,183950.16,188984.3,168589.0,113225.234,192141.45,
1836,341.269615791307,6.860985,,,,178,,,,,,,72372.3,70282.58,89049.164,90308.36,80380.96,110106.64,
2903,341.3058086745069,8.28705,,,,144,,,,,,,125343.21,87570.234,86416.125,111261.04,67001.13,115957.23,
2105,341.3059350035096,7.4017425,,,,106,,,,,,,677439.25,538802.5,643230.25,711745.7,896933.2,883572.7,
2124,343.28518751105065,7.433931,,,,,,,,,,,1196904.4,1120643.1,1043818.5,1535851.9,847242.75,1281824.2,
225,348.14505596452733,3.8664165,,,,,,,,,,,0,0,282718.34,332186.06,32348.668,264880.03,
1251,351.1237266694328,5.518778,,,,,,,,,,,0,0,641193.06,446541.3,27088.477,322323.62,
2340,351.1862729676165,7.679258,,,,18,,,,,,,5414541.5,4019168.0,4036342.2,4054346.5,6499237.5,5601498.5,
1590,351.21740784393705,6.2270393,,,,,,,,,,,124092.7,113996.12,126930.4,137196.03,596470.94,399913.47,
1535,351.2176059437181,6.135263,,,,102,,,,,,,754789.2,843533.5,593711.4,530227.75,43374.645,384894.66,
2419,351.22048410329876,7.689322,,,,,,,,,,,174280.58,792873.4,509035.03,33321.76,0,0,
2923,351.2208372798454,8.379475,,,,,,,,,,,0,0,0,0,834746.25,0,
1685,351.2208154023044,6.4821153,,,,,,,,,,,390215.12,121884.04,446738.94,255010.28,0,0,
2868,351.2208707681225,8.200586,,,,,,,,,,,0,0,0,0,187624.52,807629.06,
2055,351.2210670019216,7.3644314,,,,,,,,,,,0,3461.9922,0,0,1030520.7,0,
1863,351.25408794873084,6.951362,,,,,,,,,,,332348.22,272806.4,194955.45,285426.9,358407.4,465451.97,
1285,353.1394663452577,5.5866094,,,,,,,,,,,0,0,440649.2,347456.66,0,231959.08,
2341,353.1832024969715,7.679258,,,,18,,,,,,,3406337.2,2517941.8,2545891.8,2540781.0,3963729.8,3563375.5,
1958,353.2002139990767,7.1507015,,,,,,,,,,,0,0,0,0,0,2880022.5,
1753,353.20021933362625,6.672742,,,,,,,,,,,1090244.4,387198.94,4510302.0,1473502.6,0,0,
2251,353.20040871041937,7.563262,,,,,,,,,,,0,0,0,0,4337166.0,0,
2337,354.18664039407423,7.679188,,,,18,,,,,,,630744.75,451386.4,481795.3,463373.47,747078.56,677216.9,
600,355.15488080569077,4.675007,,,,58,,,,,,,3.615349E7,4.0673396E7,2.2316362E7,2.1929564E7,3.676359E7,2.0981964E7,
478,355.15511543946474,4.5021644,,,,,,,,,,,47005.305,114333.73,11186.773,14388.379,54789.03,21539.395,
2415,355.15814219814666,7.688629,,,,18,,,,,,,5201303.5,4130843.2,3347887.8,3775634.2,1.1809183E7,5333841.5,
2335,355.1797017414317,7.6776714,,,,18,,,,,,,483025.16,352707.4,355365.1,299455.47,541999.2,518749.16,
1894,355.24894361328444,6.9925385,,,,,,,,,,,0,0,0,0,0,472402.25,
2285,355.32159800255863,7.653277,,,,18,,,,,,,4.2228096E7,3.0732324E7,3.5662244E7,3.9911068E7,5.5530056E7,5.339033E7,
2966,355.32160425196327,8.471997,,,,,,,,,,,1883328.8,1163539.9,1264593.1,1550528.4,1477914.5,1779792.2,
3270,355.32164913222647,10.62283,,,,,,,,,,,215830.28,37046.766,267434.88,1332005.8,167629.4,151624.84,
3294,355.3216339600131,10.935039,,,,,,,,,,,254683.86,1004071.75,1208421.9,183007.1,28894.002,1217807.0,
3271,355.32165355179023,10.727324,,,,,,,,,,,234622.45,0,197775.98,121476.6,527120.3,138861.19,
3307,355.32173303487184,11.406357,,,,,,,,,,,0,49832.098,118482.55,21939.26,0,45572.78,
2395,356.1602494264336,7.68631,,,,18,,,,,,,1199801.2,955769.75,889318.3,946765.25,2741354.5,1237016.0,
2291,356.3249100481143,7.654017,,,,18,,,,,,,1.0143059E7,7252420.5,8577978.0,9589069.0,1.32483E7,1.2817826E7,
332,357.06150703579976,4.1890693,,,,115,,,,,,,0,0,1151430.2,894813.06,48445.49,814728.44,
530,357.1706438103417,4.574863,,,,10,,,,,,,598490.3,367115.94,82876.9,97219.305,345321.5,113888.96,
1045,357.17067754219676,5.2499156,,,,8,,,,,,,6914001.5,7698606.5,1706055.2,1717233.9,6041453.0,1935779.4,
435,357.17071622781265,4.448089,,,,65,,,,,,,210373.16,236829.55,78378.91,91762.555,244572.62,123448.61,
358,357.17074733955627,4.27546,,,,125,,,,,,,271566.9,349256.6,169056.23,197501.69,489912.4,254785.66,
895,357.17080365663196,5.0462685,,,,1,,,,,,,495516.88,530315.2,183602.8,184512.73,551169.56,215476.92,
821,357.23942255022274,4.9521065,,,,75,,,,,,,2598580.2,3439914.0,4379039.5,4021449.2,4451201.5,6283909.0,
1413,357.2645091201248,5.8940063,,,,76,,,,,,,328618.84,348820.5,392181.88,338559.75,597665.7,461661.75,
1138,357.2645324029474,5.3520455,,,,21,,,,,,,448661.75,488381.0,148260.61,169102.73,444030.4,202245.45,
2298,357.32790257758035,7.6569953,,,,18,,,,,,,1268157.6,921409.1,1093713.5,1188700.4,1642541.8,1631527.5,
198,359.07716840557606,3.7640927,,,,,,,,,,,0,0,124039.1,85024.06,0,73471.234,
376,359.07723244873023,4.3209662,,,,,,,,,,,0,0,547759.44,402989.06,0,290163.72,
1372,359.28026075389704,5.794071,,,,,,,,,,,235008.66,268914.06,171348.05,185471.97,319892.7,194783.42,
1223,359.28028042393834,5.4698195,,,,41,,,,,,,1004151.7,811617.2,724149.06,628581.75,563580.56,704362.75,
2642,362.23692612042436,7.9304423,,,,,,,,,,,0,0,0,0,544685.56,0,
2135,362.2371008573885,7.39392,,,,,,,,,,,0,0,0,0,83505.64,1233553.9,
1544,363.21748296003665,6.152512,,,,,,,,,,,429002.6,495898.84,583786.5,545127.2,365841.97,588636.6,
1736,363.21766513552865,6.629003,,,,,,,,,,,113155.625,149843.92,197597.03,191896.58,144491.06,206861.03,
1574,365.1027612426787,6.1765156,,,,,,,,,,,3863.1401,31503.43,509085.5,407991.66,141033.33,417586.7,
1249,365.1029493589806,5.515817,,,,24,,,,,,,0,0,261605.44,169859.06,0,110165.86,
1481,365.19675681049614,6.033422,,,,,,,,,,,445662.6,393889.5,397543.84,469852.78,0,360093.62,
880,366.13452925462445,5.037932,,,,,,,,,,,0,0,516578.8,537262.9,3190.6301,335324.97,
1114,367.0821413023315,5.326501,,,,179,,,,,,,0,10379.014,635816.4,511451.75,74974.016,466612.94,
674,367.1910888809939,4.7756705,,,,29,,,,,,,1173726.9,1352949.1,615882.6,607426.3,1094823.8,607224.56,
765,367.21346472214555,4.805845,,,,,,,,,,,9803.659,8535.601,24110.238,21988.621,1833177.9,861761.8,
672,367.21397877979217,4.7432694,,,,,,,,,,,37234.97,83890.16,24110.238,676779.94,47555.52,1878806.5,
580,367.21455207152513,4.68253,,,,,,,,,,,1665582.0,1806165.6,1215361.6,1524649.9,29862.625,62946.1,
2683,367.2157678539383,8.043535,,,,,,,,,,,0,0,0,0,1149166.8,0,
2266,367.2460885621079,7.6260695,,,,171,,,,,,,230092.69,108306.945,35915.254,162013.9,518443.34,136235.39,
1361,367.24881743224955,5.764422,,,,,,,,,,,38007.746,42190.66,7691.629,41896.4,155910.77,76565.09,
1241,367.2488471981419,5.502353,,,,24,,,,,,,984783.2,988620.0,149830.66,393067.94,1187502.5,658667.7,
268,368.0807943814941,4.0362945,,,,,,,,,,,0,0,407239.22,466286.1,31160.469,356869.5,
2459,368.28025887054633,7.7097564,,,,,,,,,,,550690.2,352687.44,263477.12,406668.75,448501.38,474224.78,
2292,368.31666075466,7.655565,,,,18,,,,,,,513645.03,340877.7,388959.97,410154.78,924640.56,796970.6,
690,369.06133905444227,4.790187,,,,180,,,,,,,0,5709.753,1045736.56,908239.3,33851.82,760879.5,
2640,369.1735586213465,7.921652,,,,,,,,,,,49796.203,24929.697,44910.33,93481.78,1028224.44,125521.13,
2088,369.3008832051368,7.3645363,,,,,,,,,,,3151116.8,2639272.0,3900395.5,4775332.5,3578544.0,5394909.5,
1841,369.30092819352143,6.871807,,,,,,,,,,,71299.6,73019.516,62094.918,55790.51,80255.234,74719.0,
1776,369.3009610272934,6.7034736,,,,11,,,,,,,188783.28,160437.16,155606.12,125377.71,196726.52,202993.33,
2625,369.3371698040753,7.8790054,,,,148,,,,,,,590844.2,468956.56,406299.28,567061.75,989681.7,793779.25,
2992,369.3371719943182,8.641338,,,,,,,,,,,2757563.2,1669019.4,1142192.0,1942175.9,2526568.0,2380686.5,
174,370.0964994440649,3.5802822,,,,,,,,,,,0,0,446269.75,487602.6,91560.04,347626.16,
2043,370.2958532289909,7.311598,,,,,,,,,,,149606.75,119938.42,118924.375,169448.69,170484.27,160636.55,
375,371.077144301927,4.3193808,,,,,,,,,,,0,0,917521.2,666396.5,10632.507,482342.0,
51,371.1361880290495,0.39774522,,,,,,,,,,,137929.75,242762.55,206808.14,117644.87,637669.3,195636.72,
997,371.2550136431932,5.2332444,,,,,,,,,,,100123.83,155411.7,364024.66,513296.0,148690.7,372597.4,
2722,371.31644945640545,8.071012,,,,,,,,,,,440172.78,377284.6,394165.34,604003.9,993559.4,422000.88,
1926,371.31651780102317,7.0826926,,,,,,,,,,,356388.44,304451.28,299947.2,300318.6,259397.73,370929.5,
1846,371.316605874681,6.8898354,,,,,,,,,,,340763.06,307218.84,346863.94,331033.75,350304.6,393406.88,
1786,371.31666098244165,6.729427,,,,,,,,,,,69699.26,52637.34,58085.402,49886.465,82328.78,80029.04,
199,373.0563889518214,3.7666035,,,,163,,,,,,,0,0,490046.66,327908.72,13009.003,332360.88,
601,373.1653969610506,4.6750903,,,,58,,,,,,,7798748.5,8352563.5,4970237.0,5127198.0,7766606.0,4983444.0,
1139,373.1654559011842,5.352814,,,,21,,,,,,,476386.25,532866.7,132928.27,148197.31,387051.1,152684.53,
1140,374.244631914679,5.3535933,,,,21,,,,,,,1137560.5,777720.56,469184.06,354896.22,4137699.5,1137457.0,
421,375.217612683947,4.4439683,,,,65,,,,,,,507810.44,490651.97,452124.34,499586.0,430301.16,594521.75,
755,375.2749939920834,4.8721733,,,,9,,,,,,,1035144.7,1214977.0,861250.8,1054612.1,1739700.1,1088584.9,
634,375.2751129660002,4.709185,,,,,,,,,,,246303.06,257089.08,126549.67,163530.23,319039.84,147716.38,
28,377.0853678080285,0.37688148,,,,81,,,,,,,589285.94,1012685.56,1383619.8,893103.2,1180295.8,1017948.7,
636,378.13430543952336,4.7155685,,,,,,,,,,,0,0,337639.84,404417.53,40025.43,200833.62,
2157,379.1580954808969,7.444884,,,,14,,,,,,,1132692.0,1110445.1,1856197.6,2721691.5,3476092.2,2418531.0,
2174,380.1604411113054,7.4472394,,,,,,,,,,,273858.62,271986.66,475856.75,687026.25,901837.75,626274.0,
1312,381.09774470437026,5.6368012,,,,,,,,,,,0,0,243940.16,198624.53,47485.734,142375.77,
1220,381.0979139634465,5.4605904,,,,,,,,,,,78074.06,137589.44,3412323.2,2607232.5,585146.3,2312501.8,
2483,381.17371209196875,7.7891197,,,,,,,,,,,568402.3,450416.25,520668.62,575691.75,3198022.2,730346.0,
1101,381.2070599456259,5.3045907,,,,21,,,,,,,2603767.5,3017447.8,521855.34,542795.75,2016102.2,664499.3,
1127,381.22810081900644,5.3441906,,,,21,,,,,,,619765.2,581674.6,226385.58,324428.9,1197448.2,805381.4,
2909,381.2313478950133,8.253775,,,,,,,,,,,0,0,0,0,1446661.4,3035.52,
2723,381.23141529390125,8.144682,,,,,,,,,,,0,0,0,0,43688.473,1523426.6,
2169,381.2315019964952,7.437871,,,,,,,,,,,436807.22,1063987.5,5161068.0,341116.75,13357.743,0,
2328,381.2315218989644,7.652005,,,,,,,,,,,1288278.6,17388.838,446522.4,869585.5,0,0,
582,383.0769877648814,4.660604,,,,58,,,,,,,3317.29,14173.715,1232269.1,879864.25,86766.97,796864.8,
404,383.077242621222,4.4104457,,,,158,,,,,,,0,0,178745.6,126321.56,25830.775,115594.055,
1262,383.1136253819109,5.5329494,,,,24,,,,,,,88508.766,142379.55,5674433.0,4520838.0,528382.75,3647280.8,
2203,383.13156856757547,7.4551616,,,,0,,,,,,,320935.6,219942.67,255382.05,384582.5,419050.84,488921.5,
2749,383.1894383085784,8.135819,,,,7,,,,,,,2636993.0,1476306.2,1152693.6,1502925.0,7313667.0,2994868.0,
3303,383.35288185681935,10.992915,,,,,,,,,,,0,124960.43,81460.62,0,0,50695.984,
3289,383.35292066708183,10.915397,,,,,,,,,,,0,24874.258,330722.12,15645.807,0,255789.62,
2696,383.3529331992409,8.103586,,,,69,,,,,,,3631595.2,2068350.5,2164797.5,3680148.2,6049627.0,5570919.5,
3024,383.3529499319989,8.799111,,,,169,,,,,,,8419881.0,4522931.0,2393228.5,5419145.5,1.1657601E7,7489997.0,
3008,383.35297915552934,8.710769,,,,,,,,,,,47594.418,1420614.9,16912.582,43364.66,85772.03,95479.38,
3074,383.3530450786504,9.253307,,,,,,,,,,,161009.92,3414.1968,0,45702.33,362341.3,56267.59,
3060,383.35311098831414,9.176337,,,,,,,,,,,192589.11,53962.977,0,6835.2095,180267.77,0,
2751,384.1918082118932,8.136632,,,,7,,,,,,,686559.9,381163.88,296307.94,383626.97,1915739.0,768637.94,
2720,384.3562768293404,8.103528,,,,,,,,,,,464124.94,525087.3,537149.3,515481.53,1522129.0,1427449.4,
7,384.93515664011966,0.321609,,,,,,,,,,,115282.05,93218.51,67885.49,66011.805,365733.22,123795.03,
3234,384.9355701956101,10.298788,,,,,,,,,,,0,0,0,0,158196.45,0,
480,385.09279332536806,4.5292344,,,,,,,,,,,0,0,127324.35,82307.98,0,65568.67,
692,385.09306530411055,4.785912,,,,,,,,,,,0,0,439053.84,252398.89,0,87653.77,
1288,385.1293790442089,5.5870447,,,,108,,,,,,,0,0,1596667.8,1253045.2,38971.277,836015.6,
1202,385.1655427439498,5.440478,,,,15,,,,,,,1489236.6,1693094.0,374446.3,327668.6,1238370.0,393362.72,
1963,385.23835133140847,7.1504364,,,,49,,,,,,,13183.082,16433.596,481463.97,689015.2,0,360495.25,
1297,385.2707692785125,5.596638,,,,108,,,,,,,685920.44,831062.94,1027766.44,965576.06,942816.75,1107731.8,
2892,385.3321969878439,8.258276,,,,,,,,,,,1572079.2,1541349.2,1591020.1,2645984.8,301547.2,1591443.8,
1292,386.1327178436363,5.5897603,,,,,,,,,,,0,0,347163.62,276124.06,0,183272.6,
1881,386.2912023766408,6.9795856,,,,,,,,,,,1026271.6,983612.75,600401.9,840563.7,1000154.56,1195827.5,
234,387.0721002858722,3.8933802,,,,,,,,,,,0,0,2110560.0,1359073.6,53949.41,1054291.8,
14,387.1142518412732,0.46037185,,,,,,,,,,,1436010.2,2344499.5,2975215.5,2317623.8,1225046.4,2203321.2,
2315,387.1627352344517,7.669039,,,,18,,,,,,,897173.75,628655.2,577919.56,767497.0,2501347.0,1895990.1,
754,387.2746647998753,4.86977,,,,,,,,,,,22083.729,52660.68,266758.94,324556.47,119126.414,373713.94,
2316,389.1597941148851,7.669039,,,,18,,,,,,,889675.25,592854.06,552896.75,743726.9,2448819.0,1779298.0,
359,389.1606017971116,4.2790117,,,,125,,,,,,,107756.055,134651.11,72326.01,72093.234,186252.19,100877.23,
407,391.17629973246153,4.4181614,,,,,,,,,,,1048816.4,1061740.4,339487.22,362879.78,1038594.25,450746.84,
2310,391.29829962358207,7.667518,,,,18,,,,,,,921238.7,598720.6,637453.5,953718.3,2641666.5,2365330.8,
2170,392.31695567906553,7.4456806,,,,14,,,,,,,127417.695,115700.3,281922.2,383903.5,252899.42,452982.12,
211,395.0770919268684,3.8019161,,,,43,,,,,,,41623.89,39727.68,612439.5,587348.5,26360.96,326974.34,
281,395.0771814184125,4.1027293,,,,,,,,,,,64061.04,60162.613,727996.0,729866.2,88048.13,423116.75,
1255,395.1134727290647,5.517948,,,,24,,,,,,,0,13033.984,2217884.0,1639439.9,137985.48,1152656.0,
1348,395.11348768714646,5.689811,,,,,,,,,,,0,0,225928.88,136224.97,0,19714.656,
1150,395.18613410148913,5.359125,,,,21,,,,,,,344730.12,462740.53,116482.055,207892.81,133796.22,168924.11,
387,395.1861989315042,4.351395,,,,25,,,,,,,1430869.2,1533995.1,511306.9,427973.47,1091666.4,465511.78,
1999,395.220233229617,7.17581,,,,,,,,,,,0,0,0,0,0,757668.1,
1745,395.22023844411535,6.655255,,,,,,,,,,,130597.5,159851.2,1061338.9,1313895.6,0,0,
2973,395.2472025380373,8.485632,,,,,,,,,,,0,0,0,0,870078.1,0,
3015,395.35284336760515,8.729339,,,,,,,,,,,5486801.5,2710724.2,2099519.2,4436435.5,3812846.8,4439257.0,
729,397.12886003891714,4.8337255,,,,187,,,,,,,3149353.5,3252162.5,1828302.8,1840762.2,2328136.5,1800208.0,
1473,397.1290586322344,6.0154305,,,,150,,,,,,,66584.95,93800.555,3752683.8,3269293.8,353648.2,2582234.5,
1291,397.1291633430195,5.5892024,,,,108,,,,,,,0,4600.4443,2316549.5,1880815.6,61651.37,1222018.2,
2123,397.16858112407704,7.4324183,,,,,,,,,,,317981.97,313617.7,172772.5,313734.75,363600.5,275456.06,
2687,397.2017318532762,8.067906,,,,,,,,,,,569206.4,268037.4,73328.27,242098.55,1285834.4,363234.3,
1166,397.20178589805784,5.3727174,,,,21,,,,,,,595355.3,704416.6,679404.25,638320.1,461686.34,490424.1,
886,397.20182004744385,5.043022,,,,1,,,,,,,6.715631E7,7.326247E7,2.909222E7,2.9296116E7,7.092625E7,3.247549E7,
3287,397.2018604245144,10.870099,,,,,,,,,,,597467.7,76469.86,237754.61,199308.1,3328.1284,0,
2492,397.2021549014489,7.8051453,,,,,,,,,,,154175.06,145360.75,61182.668,116376.92,317979.34,154810.86,
2481,397.22625117947945,7.780706,,,,,,,,,,,0,0,0,0,4980887.0,0,
2079,397.2263110926349,7.3314986,,,,,,,,,,,0,0,0,0,0,3236035.5,
1788,397.22637537334515,6.7575502,,,,,,,,,,,522823.12,476937.0,5238340.0,841838.44,0,0,
2496,397.3320744344996,7.8127117,,,,3,,,,,,,946043.7,643668.06,1449970.9,2836289.0,2015077.1,3943856.8,
2843,397.33209626088006,8.173347,,,,,,,,,,,248934.16,143179.66,132522.89,341277.56,156564.56,411999.47,
3051,397.3685316086174,9.000076,,,,,,,,,,,2932189.2,1833514.0,811512.25,2263438.5,2809679.8,1883688.5,
2494,398.33554184017385,7.813524,,,,,,,,,,,225135.45,147810.12,350906.38,719594.44,488129.66,1006212.1,
2269,399.1841446416267,7.62952,,,,171,,,,,,,1584852.0,1015092.9,477931.84,1221819.2,2182136.0,1094752.5,
1764,399.2539564062469,6.6855435,,,,,,,,,,,1112888.0,1957142.8,1445296.6,2570548.0,631108.94,2248125.5,
2067,399.32665988343115,7.3268104,,,,27,,,,,,,1835553.6,1644753.8,1710795.8,2015476.0,2480157.0,1937454.6,
3003,399.34769425602207,8.674336,,,,,,,,,,,2507145.8,1308803.4,800381.56,2378896.0,8257338.0,4016606.0,
2944,399.34775405653835,8.441932,,,,59,,,,,,,4.122059E7,3.4967076E7,3.9750936E7,6.653197E7,4.422984E7,6.912968E7,
3046,399.34778876036944,8.929924,,,,161,,,,,,,679464.94,266280.53,89395.78,405253.56,2242461.8,769483.44,
2858,399.3478152154499,8.192126,,,,7,,,,,,,326701.47,298319.12,316098.8,610105.0,894135.44,1070042.8,
3099,399.34782999401597,9.514125,,,,,,,,,,,177165.17,11284.299,3264.0068,447764.16,483038.53,453185.7,
2259,399.34785012747557,7.648966,,,,,,,,,,,29775.918,114822.17,106871.33,88755.86,309889.7,436988.97,
3072,399.3478718209826,9.259038,,,,,,,,,,,228429.38,100026.445,3429.668,184774.98,652106.0,334397.72,
2371,399.3479416883183,7.684715,,,,18,,,,,,,384526.97,168118.75,127729.805,324429.28,694491.5,533758.44,
214,400.1400206783164,3.8027995,,,,43,,,,,,,7999.1445,32034.654,1216199.9,1647140.2,189437.95,1193669.9,
1760,400.25733157748095,6.6851935,,,,,,,,,,,293984.7,527634.25,372192.7,707716.2,155544.7,601358.5,
2080,400.33005851133106,7.326842,,,,,,,,,,,530807.9,476416.34,466259.03,584142.1,714980.44,551776.1,
1769,401.14209576066696,6.698952,,,,11,,,,,,,739054.25,440407.44,349302.06,432456.22,656342.25,746796.56,
897,401.1601400060542,5.0488067,,,,1,,,,,,,3081479.5,3103195.0,1386180.0,1404072.2,3138726.8,1567055.1,
1047,401.16036991175224,5.2506785,,,,8,,,,,,,2969788.0,3335452.8,792507.8,805810.9,2671466.0,909864.0,
305,401.16037209110004,4.1456122,,,,4,,,,,,,1275387.6,1357464.9,519425.47,506982.53,1247228.1,619119.3,
441,401.16044543551294,4.449801,,,,65,,,,,,,1092987.5,1244594.5,655841.5,677498.9,1300520.0,847239.3,
536,401.1605381667994,4.5135193,,,,,,,,,,,392325.7,784333.06,182571.16,216105.95,78702.63,351944.9,
764,401.1606657377468,4.875544,,,,9,,,,,,,249750.5,381030.88,19414.22,14742.023,307010.72,89808.53,
563,401.1607489445423,4.6162896,,,,58,,,,,,,352711.72,385709.03,58180.45,79540.35,483338.4,48118.766,
1093,403.2122982724363,5.293574,,,,83,,,,,,,1162979.4,1559795.1,765863.75,740444.4,595969.4,681544.9,
26,404.10424700173485,0.37530133,,,,81,,,,,,,942673.1,1596556.4,2206734.0,2750097.2,1581453.4,3142177.5,
396,404.17120177976284,4.4010687,,,,,,,,,,,0,0,341689.4,893313.25,0,380621.8,
932,405.26410720678524,5.094625,,,,146,,,,,,,23808.836,87760.75,514305.62,429294.9,29917.406,361345.72,
3253,409.23586984022285,10.379092,,,,,,,,,,,36621.22,0,174866.02,288400.53,160133.94,4816162.0,
1953,409.2359564006813,7.128341,,,,,,,,,,,7767263.0,3658236.8,1.0458597E7,3.0552476E7,844227.4,156419.69,
2046,409.2359668476367,7.2661357,,,,,,,,,,,1721428.1,951622.9,2338353.0,4388954.0,2668070.2,90931.26,
2359,409.23597323726494,7.6839447,,,,18,,,,,,,790801.1,551709.0,1901147.9,1761675.5,713057.94,5451370.0,
2551,409.2360037108197,7.822365,,,,62,,,,,,,173693.06,94095.33,518132.9,815668.3,199645.92,1.2990419E7,
1915,409.23600676357927,7.085583,,,,,,,,,,,3116853.5,9640638.0,2.7502894E7,1.713838E7,638203.4,233338.66,
2166,409.23603338898374,7.4206886,,,,,,,,,,,826762.3,269228.94,1040149.0,1801608.8,753214.06,1740205.6,
2822,409.23607223469253,8.158889,,,,,,,,,,,198402.98,84986.484,275892.6,219021.78,29188.588,4840921.0,
609,410.1609721625975,4.683391,,,,,,,,,,,0,0,198996.0,375337.6,25294.217,244270.86,
1146,410.2215405603663,5.3529587,,,,,,,,,,,52127.508,8437.864,0,0,968288.44,95013.69,
652,411.18101763992667,4.747638,,,,33,,,,,,,8955014.0,1.054689E7,4569477.5,4253395.5,8620906.0,4223027.0,
