row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML Peak area,POS_TJGIp1_3_Run185.mzML Peak area,POS_TJGIp1_2_Run99.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML Peak area,POS_TJGIp1_1_Run34.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML Peak area,
569,302.10207545919263,4.149936,,,,251,,,,,,,121302.79,38554.32,40956.89,167500.88,54046.996,145060.05,
3064,302.1533954395031,7.901545,,,,,,,,,,,183898.72,524827.6,203499.48,194819.9,188568.83,420519.3,
498,302.17082227217156,3.7609632,,,,,,,,,,,56065.0,193849.97,223028.83,168263.77,384605.66,63545.902,
1153,302.30491448108955,5.654158,,,,,,,,,,,221370.44,10300.817,392081.97,1383760.8,997237.8,24226.904,
395,303.19117292368105,3.2029066,,,,,,,,,,,0,0,0,85409.8,81299.195,29902.035,
423,303.1913703961615,3.3380306,,,,,,,,,,,2907901.8,2061285.9,1950303.6,3760323.8,3130346.8,3466562.5,
2753,303.3040124911441,7.6514335,,,,163,,,,,,,842582.9,843757.6,834324.7,562779.2,632210.44,1084018.8,
1196,304.2995069667053,5.667304,,,,,,,,,,,200631.4,4311252.0,35063.094,0,32714.322,4730608.5,
1114,304.2995578448808,5.5765224,,,,247,,,,,,,3890116.2,1810370.0,4027701.0,4514868.0,5463135.0,1909023.0,
1011,306.1807884046598,5.3607016,,,,,,,,,,,0,645930.0,620089.44,37355.645,17116.078,0,
1514,307.2262090427416,6.170444,,,,102,,,,,,,1417683.2,1375916.4,1369039.1,1045189.3,1260816.1,1462594.5,
1253,308.2943275892417,5.8203673,,,,,,,,,,,311516.6,87977.58,417042.47,400868.2,931172.5,71994.67,
638,309.1328842620058,4.547617,,,,,,,,,,,253781.42,267692.1,324193.53,288523.7,400390.8,244319.73,
475,309.17821866078674,3.6868794,,,,7,38,[M+Na]+,,2,475;474,286.18904,2138373.2,2257895.0,2116384.5,1980487.8,2311140.2,2581893.5,
1331,309.24190624559,5.8822002,,,,107,,,,,,,542747.1,481901.72,585887.06,888219.3,825595.75,620263.94,
3041,310.3098356245892,7.87991,,,,189,,,,,,,694604.2,690669.94,368631.8,323559.88,331414.47,570765.44,
555,310.62869988336075,4.1159854,,,,135,,,,,,,822630.8,1078236.8,901669.4,430455.22,556522.44,928122.75,
1093,310.6697621858684,5.5110555,,,,164,,,,,,,2078308.4,2585297.5,2139329.0,1636284.0,1861547.8,2504518.8,
1105,311.17146545433326,5.5128064,,,,,,,,,,,461013.0,787786.2,675028.8,277263.25,570838.06,753616.25,
892,311.1848811458808,5.206536,,,,91,,,,,,,448242.53,358489.12,402620.16,499780.0,526083.7,467567.34,
2219,311.29396076396023,7.1401124,,,,3,,,,,,,3650213.5,3611290.2,3371966.0,2586009.0,2922020.5,4490983.5,
1143,311.7051374231213,5.639025,,,,,,,,,,,352135.6,38461.812,331232.0,410499.6,436316.62,39197.344,
2153,312.2316805509051,7.0811462,,,,86,,,,,,,1926546.5,1895903.1,2074441.4,1654355.9,2058457.9,2091371.6,
493,312.2530503798922,3.7391455,,,,,,,,,,,359272.94,241901.11,227243.02,336050.7,342576.78,413333.62,
520,312.2530977659322,3.9137719,,,,,,,,,,,615422.44,483357.16,523066.16,631305.3,592343.94,777560.94,
1132,312.28928623321127,5.55212,,,,,,,,,,,1974080.4,1999490.0,1691855.5,86013.914,38651.168,2174828.2,
1083,312.28930112816437,5.512158,,,,174,,,,,,,2865233.8,929882.25,2269259.5,1967828.4,2277405.2,2811747.0,
3116,312.3255195817531,7.979664,,,,6,,,,,,,183395.69,560358.1,313214.7,191540.52,209060.31,357719.34,
3461,312.32552688781493,8.263156,,,,118,,,,,,,670167.4,721885.06,477586.0,541871.9,460783.53,720532.75,
1676,313.14302410697286,6.4661765,,,,83,,,,,,,425939.1,459276.6,544967.9,522600.0,436719.53,472478.8,
1586,313.23594218978263,6.303009,,,,27,,,,,,,131054.555,93996.7,109786.2,166106.31,105222.055,153320.86,
3389,313.27307910530635,8.179826,,,,46,,,,,,,297542.25,478595.44,294220.22,439665.62,360847.7,444952.8,
4041,313.2731188765104,10.0281515,,,,5,,,,,,,151886.17,96041.19,249614.83,674011.1,552895.9,74393.74,
2976,313.2731341190747,7.7924743,,,,19,,,,,,,338697.6,512658.72,552168.3,606249.56,517926.97,608473.75,
3908,313.2732820665343,9.204713,,,,,,,,,,,21498.072,0,58795.42,216272.08,143889.88,0,
2354,314.2472907320568,7.299675,,,,,,,,,,,298943.94,356082.66,412676.88,241185.95,291090.3,450280.25,
621,314.2686249078452,4.4919915,,,,,,,,,,,275410.84,964605.5,434820.75,433068.62,494221.8,334474.06,
605,314.26863450618436,4.3909917,,,,,,,,,,,532885.75,1148013.5,1098484.0,641036.9,719513.56,1290211.1,
810,315.1198653127385,4.995514,,,,63,53,[M+Na]+,,2,810;809,292.13068,1879298.0,2353881.0,2094136.2,1167910.5,1509480.0,2176802.0,
447,315.2025591423557,3.4640248,,,,,,,,,,,302857.03,190104.16,190262.1,299705.12,223374.97,395622.94,
2954,315.2313208813892,7.7756195,,,,19,,,,,,,9499248.0,1.5930412E7,1.746246E7,1.7540904E7,2.2037684E7,1.3965323E7,
2425,315.23135527773985,7.3642535,,,,186,,,,,,,7163695.0,6943560.5,9729222.0,9187476.0,7781260.0,1.1396926E7,
2154,315.23138983799055,7.081957,,,,86,,,,,,,689319.06,672565.75,688648.0,571075.56,605805.75,851502.75,
3846,315.23143235575714,8.930129,,,,121,,,,,,,379761.44,164081.34,400915.72,978848.94,800937.5,187024.98,
2543,315.3252194126955,7.4438877,,,,34,,,,,,,311038.94,341248.28,314788.0,195268.95,214298.33,497176.44,
909,316.258941519661,5.2556396,,,,70,,,,,,,304621.5,249285.7,605326.6,430108.34,555908.1,140001.05,
583,316.2592453047425,4.329021,,,,,,,,,,,699227.0,1135409.4,1086226.4,968644.25,1342350.8,931240.2,
2194,316.26300671765074,7.1276283,,,,,,,,,,,327312.4,337793.3,348098.1,239762.12,277561.25,393965.0,
2373,317.24702277595367,7.3229384,,,,9,,,,,,,1177178.1,1439698.8,1421772.9,1415215.0,1155163.0,1890643.6,
1193,317.6775374806162,5.6838036,,,,47,,,,,,,9940844.0,1.1017766E7,9289960.0,6878018.0,6359291.5,1.0699382E7,
1357,317.67762990528007,5.9267297,,,,112,,,,,,,256248.77,282168.22,225376.72,159511.08,178109.05,276680.34,
1209,318.1791861102593,5.694084,,,,47,,,,,,,560122.0,3719447.2,3182500.5,1662979.8,1181453.2,3569572.2,
1016,318.2998224305867,5.410932,,,,,,,,,,,1.172674E7,2874574.0,8728232.0,1.0502402E7,1.0458015E7,3627758.5,
1122,318.2998793358473,5.523691,,,,,,,,,,,173833.58,1.0741565E7,186942.67,286921.53,445260.8,1.4413266E7,
525,318.6263047907628,3.919028,,,,221,,,,,,,513439.2,726032.0,611472.0,259526.95,355057.7,638686.25,
941,318.6671704565244,5.2818313,,,,11,,,,,,,400675.56,458072.97,396509.78,329002.66,349424.3,494748.38,
890,318.6672056259243,5.1757483,,,,198,,,,,,,319934.7,387205.84,319930.7,232140.67,268348.06,373707.78,
2090,319.283761744245,7.008726,,,,119,,,,,,,350192.28,229726.16,309156.44,768015.0,753667.1,324617.7,
713,321.1480132225617,4.7816715,,,,17,,,,,,,419483.22,221083.66,250290.03,393643.0,258844.61,463722.75,
1755,321.16613826829627,6.583815,,,,,,,,,,,182751.66,95415.38,113943.266,1318109.4,699417.56,200106.92,
2759,321.314614601278,7.6522317,,,,163,,,,,,,9983004.0,9856393.0,9821584.0,6657189.5,7334687.0,1.2404646E7,
3506,321.3147247979574,8.315603,,,,57,184,[M+H]+,,1,3503,320.30743,126855.94,99641.305,99839.17,0,81879.46,78834.84,
2997,323.12714481649823,7.822281,,,,,,,,,,,0,113659.16,119491.5,13305.986,774447.8,9921.949,
1310,324.6853592683964,5.865259,,,,4,,,,,,,4042972.2,4098044.0,3990383.2,2727993.8,2922542.2,3875802.8,
1453,324.6853912230792,6.0691094,,,,31,,,,,,,2209522.8,2415604.8,2180788.0,1728939.8,1489003.8,2251057.2,
570,325.16199246710704,4.1543903,,,,,,,,,,,337378.1,304784.75,266499.94,243642.12,233871.81,359571.5,
2478,325.3095448884115,7.405174,,,,36,,,,,,,435905.1,451794.97,439948.84,287918.97,302347.56,655776.8,
3091,325.34591103491954,7.955088,,,,39,,,,,,,488041.56,1109084.9,493121.7,360043.22,366881.2,1112446.6,
3364,326.3411901898029,8.166045,,,,,,,,,,,598590.7,1311061.6,834610.6,519563.8,532810.94,858746.6,
2796,327.2675743086864,7.6759152,,,,163,,,,,,,294289.53,372676.47,742233.8,693855.2,634634.56,664695.8,
2058,327.2677069572788,6.9656816,,,,119,,,,,,,453577.4,424902.56,481768.6,557046.56,523387.78,515522.53,
2259,327.2678114473253,7.1853414,,,,180,,,,,,,209244.45,228616.9,254677.33,310950.8,224355.75,292011.6,
456,328.2480816811343,3.6059437,,,,,,,,,,,338789.1,138001.02,374900.22,471658.6,571747.5,579189.3,
451,328.24808784142823,3.521121,,,,,,,,,,,246569.5,151304.39,278511.47,511159.53,591770.94,252355.16,
1055,331.22622185786537,5.4337845,,,,,,,,,,,387333.0,285146.56,274001.62,269872.75,324711.56,452968.62,
1570,331.6931267069923,6.2655716,,,,96,,,,,,,6729319.5,6550314.0,6205491.0,4716842.5,4070215.5,6155406.5,
1569,332.1947609328965,6.2621512,,,,96,,,,,,,2440056.0,2362681.8,2182926.2,1685486.9,679665.44,2244907.5,
1779,332.257960530674,6.6128674,,,,,,,,,,,512786.25,456617.56,521441.84,333767.25,493358.53,548178.9,
671,332.2790407334734,4.641387,,,,,,,,,,,414438.53,578687.4,409253.88,31455.498,380206.2,782304.6,
1281,332.31541449914295,5.7685065,,,,,,,,,,,58584.535,406532.47,74783.805,0,0,1268494.6,
1138,332.3155245555561,5.620667,,,,,,,,,,,956161.3,0,46468.367,667645.1,511822.28,12729.203,
1522,332.330619369479,6.1415286,,,,,,,,,,,562263.8,6987254.5,378477.16,0,2997.6318,7786569.5,
1417,332.33072493179617,6.034064,,,,220,,,,,,,6416469.0,2536025.8,6996423.0,6728651.5,8619928.0,2884701.0,
619,333.1781652326488,4.4914293,,,,182,,,,,,,770282.56,1130627.6,1017885.6,511745.34,986117.1,866051.6,
2953,333.2417861784558,7.7755914,,,,19,,,,,,,1336831.5,1950177.0,2430621.8,2254609.0,2914158.0,1688080.2,
2487,333.2418673176552,7.4149685,,,,36,,,,,,,2355652.2,2323543.8,3324496.5,3146544.2,2517973.0,3662173.5,
2155,333.2419051400395,7.082802,,,,86,,,,,,,1040147.44,1017353.0,1059788.0,757448.7,843176.44,1266701.6,
1863,333.2419371044801,6.7296224,,,,98,,,,,,,254297.72,257092.31,256938.31,266987.75,278378.56,314713.53,
1411,333.33413764465223,6.036419,,,,,,,,,,,1518236.5,577793.44,1627399.8,1528478.8,2105176.8,665900.8,
1511,333.3341687006734,6.1333456,,,,,,,,,,,0,1701711.5,71944.04,0,91317.086,909747.0,
2091,336.3103751248063,7.00705,,,,,,,,,,,163994.12,108511.35,170401.1,387352.8,347694.97,132951.69,
729,337.142885648026,4.7816806,,,,,,,,,,,413141.56,234694.08,241283.9,388245.47,271056.0,471540.16,
3970,337.2730506784507,9.587193,,,,167,,,,,,,59888.41,20857.273,87115.62,337229.3,277488.16,0,
4037,337.27313184437827,10.021878,,,,,,,,,,,53442.465,22771.527,91995.75,310182.3,294782.28,33927.168,
1422,337.273173940811,5.988798,,,,,,,,,,,379308.84,975833.0,1153239.8,255337.11,238991.08,1090502.9,
1492,337.27318931797697,6.0956464,,,,,,,,,,,1138584.5,144339.97,790083.75,666911.44,1112438.0,210493.4,
2148,337.2732006856992,7.0679436,,,,106,,,,,,,260987.81,191512.88,189931.0,327859.44,289330.53,235931.16,
1343,337.27320955880396,5.8981023,,,,107,,,,,,,738822.25,1922002.6,766010.9,815499.1,1040434.6,1287395.8,
2024,337.27324603285126,6.8507714,,,,,,,,,,,279079.12,54109.48,385261.03,789008.1,463333.44,28939.32,
1890,337.2732535060771,6.6982694,,,,,,,,,,,1422659.5,533341.94,1548375.6,49388.28,1512244.2,930332.4,
2238,337.27326495953923,7.1540794,,,,3,,,,,,,352857.75,374759.0,398330.56,665437.56,361031.12,485869.56,
1734,337.2732650617268,6.593624,,,,,,,,,,,331476.56,1474582.9,295692.78,28875.795,67380.7,2148552.2,
2562,337.32060651512154,7.456057,,,,34,,,,,,,301120.47,409595.66,473137.47,376017.03,359016.78,431939.88,
666,338.26849941280534,4.659181,,,,,,,,,,,422186.53,354765.8,555312.0,673650.1,830975.2,344879.22,
3415,338.34121424143996,8.234883,,,,,,,,,,,328599.38,3206701.2,0,96251.34,138954.33,1690544.5,
3503,338.3412296650919,8.312802,,,,57,184,[M+NH4]+,,2,3503;3506,320.30743,1.128427E7,8382224.5,9839992.0,2216372.2,6809755.5,7165091.5,
1649,338.70110177174473,6.4165034,,,,97,,,,,,,1145109.0,1359494.8,1257212.6,700529.5,843307.94,1091072.8,
717,339.1586739263152,4.781719,,,,17,,,,,,,485812.16,259317.23,285225.22,454619.06,315295.9,551326.5,
566,339.1588563020959,4.1332593,,,,135,,,,,,,1287421.6,612533.5,625642.25,1052017.5,682814.4,1450161.0,
4059,339.26778692099396,10.107014,,,,,,,,,,,74559.85,233051.58,133890.89,283755.88,539063.25,174801.75,
2737,339.3252262957341,7.648308,,,,163,,,,,,,3.499834E7,3.462196E7,3.581347E7,2.2376298E7,2.4858632E7,4.3498908E7,
1989,339.3254006012259,6.860996,,,,225,,,,,,,203710.23,159591.27,196927.8,236837.4,267275.88,218214.28,
3738,340.3570829179166,8.65945,,,,,,,,,,,489558.66,244156.31,357683.7,552378.1,584791.94,120358.19,
697,341.24288602806564,4.735928,,,,150,,,,,,,150502.47,63971.69,80471.79,240489.58,166665.83,154725.0,
796,341.2428967012925,4.9540076,,,,26,52,[M-H2O+H]+,,1,801,358.24629,61249.953,40190.28,46531.91,103198.1,105901.625,56785.383,
1030,341.24297173259606,5.4002805,,,,2,,,,,,,2794839.0,1658061.5,1825487.9,4355519.0,3448868.8,2964298.5,
2092,341.2657564727588,7.0095487,,,,119,,,,,,,443888.0,426832.66,384509.3,369271.4,338766.22,577087.4,
1752,343.1480474333491,6.5857067,,,,,,,,,,,112275.91,68610.57,56012.332,426741.0,190827.95,147260.42,
521,343.22251844756465,3.9587164,,,,,,,,,,,101136.45,58073.664,78731.64,158944.7,149248.44,82076.04,
607,343.2232410999998,4.441525,,,,,,,,,,,231105.52,175350.2,148223.0,397820.34,309034.25,261258.5,
3092,343.35654214245636,7.9559326,,,,39,,,,,,,1975499.4,4348888.5,2012083.6,1453416.9,1467997.8,4488036.5,
1249,344.3154803615288,5.822735,,,,,,,,,,,549274.7,0,484309.5,754433.9,672203.44,82673.81,
1457,344.3154901424875,6.020813,,,,,,,,,,,36465.715,473883.78,23299.367,0,2954.5405,1512066.1,
848,345.2532514865864,5.0863304,,,,,,,,,,,814418.5,519416.84,656496.25,910764.3,983141.75,877639.75,
1590,346.2947218833071,6.3063927,,,,27,,,,,,,335611.84,411142.03,437589.44,321116.9,371708.88,399726.75,
1484,346.3310654544334,6.0926533,,,,,,,,,,,1397537.0,1.8576234E7,550095.1,154459.8,915234.56,3.2393514E7,
1308,346.3310760000424,5.887136,,,,,,,,,,,2.6021874E7,125124.25,7806617.5,1.4538332E7,1.2306339E7,3083174.2,
1375,346.3311392713129,5.934829,,,,,,,,,,,2.0206596E7,7751265.5,1.7836334E7,1995401.5,7599680.0,1.1772149E7,
2985,347.25748914770696,7.8110313,,,,19,,,,,,,1223781.5,1781682.8,1624100.0,934628.3,1098309.6,2018257.1,
2567,347.25753265446264,7.459271,,,,34,,,,,,,106350.734,106798.17,191708.72,287291.56,200301.03,197123.95,
2701,347.3150343876007,7.6173654,,,,54,,,,,,,269574.22,258783.08,396555.44,490505.2,465635.1,342572.62,
3242,349.34591526697176,8.091575,,,,69,,,,,,,305642.34,558510.75,297931.6,169383.31,208617.88,587469.75,
4262,352.3387739544949,10.909443,,,,,,,,,,,37553.65,42064.098,44888.867,262014.17,62302.117,43435.016,
3802,352.33886505156215,8.797671,,,,,,,,,,,293384.5,711181.3,848634.75,2624315.8,5413125.0,249313.94,
3449,352.338876358647,8.280962,,,,,,,,,,,252250.58,564352.5,67621.25,119766.555,32720.836,399007.44,
3818,352.33890086059426,8.867782,,,,,,,,,,,366869.06,278769.03,417842.0,2958311.5,2209061.5,72702.63,
3871,352.3390118072912,8.996894,,,,,,,,,,,796049.5,1080486.9,1596852.6,8859708.0,3053925.5,285447.78,
3613,352.3390537789879,8.490716,,,,,,,,,,,2583861.5,4046187.8,2903337.0,633785.4,485495.3,2128892.5,
3042,353.34094237462494,7.878303,,,,189,,,,,,,409190.12,885263.75,476434.25,475183.94,446152.2,896383.0,
2147,355.2827199658224,7.067909,,,,106,,,,,,,361656.56,399894.5,371448.25,338436.28,291663.34,474696.4,
2241,355.2831774955984,7.1548877,,,,3,,,,,,,769847.94,859889.5,808841.8,836924.75,725775.44,1089894.5,
2557,355.3201214109813,7.4511533,,,,34,,,,,,,251059.11,272869.22,329057.28,376374.28,308875.72,409569.75,
949,356.1486538124115,5.284798,,,,,,,,,,,0,66422.05,83157.125,0,523092.56,0,
2019,358.29470063705475,6.9095445,,,,84,,,,,,,616269.06,682331.25,628867.25,704655.5,725098.0,759657.06,
1600,358.3311626695788,6.344134,,,,,,,,,,,1671589.5,270814.12,662440.1,48888.99,278163.78,459673.88,
1742,358.3312143307059,6.5129967,,,,,,,,,,,13596.635,573071.1,25131.0,0,17513.293,2126788.8,
712,359.1484385306606,4.7808757,,,,17,,,,,,,555482.5,321862.7,330479.38,537518.4,380276.1,644456.56,
800,359.2536176161415,4.954905,,,,26,52,[M+H]+,,2,800;801,358.24629,4186286.2,3345268.5,3426379.8,6483642.5,6390304.5,4537666.0,
3213,360.32555294486366,8.059166,,,,20,,,,,,,975047.6,3005988.8,1564259.2,835405.56,1192467.4,1876334.5,
1794,360.36204650636165,6.5942674,,,,,,,,,,,16376.634,6769521.0,16663.232,125718.96,1861245.1,7641450.0,
1661,360.36212276663696,6.4757905,,,,132,,,,,,,6506251.0,2005954.2,7004543.0,7400396.5,9181257.0,2004261.0,
1587,361.2004184692909,6.3030677,,,,27,103,[M+H]+,,2,1589;1587,360.19316,949953.6,764296.94,1118458.8,1071499.9,1463631.1,823014.3,
2109,363.31009340019267,7.0185637,,,,119,132,[M+H]+,,3,2110;2101;2109,362.30274,447945.72,331699.34,421974.4,680258.25,900933.2,386990.4,
1856,363.3102645930797,6.7196918,,,,98,116,[M+H]+,,3,1850;1856;1855,362.30288,193871.33,196077.67,195110.83,808094.3,656725.9,239370.3,
2696,364.3415512864387,7.619785,,,,,,,,,,,184221.42,149674.0,279841.06,389978.03,367254.7,188850.48,
59,365.1048838786162,0.3773434,,,,33,13,[M+Na]+,,2,66;59,342.11564,3266537.8,3342423.0,3781757.5,2822833.0,3545653.2,3418006.5,
1626,365.13555844050006,6.3744397,,,,227,,,,,,,977685.6,924863.1,838432.2,611386.1,630033.75,1262072.9,
2513,366.31479825331354,7.4572334,,,,,,,,,,,392633.34,119336.43,153889.47,564327.2,170838.73,468081.5,
3702,366.37277090464323,8.605744,,,,,,,,,,,2076003.0,18639.094,0,1705365.1,1733938.4,5117901.5,
1898,366.7494281496022,6.7635746,,,,199,,,,,,,399367.62,538017.75,478330.44,228598.92,343415.78,501475.6,
2793,367.3352553942969,7.675182,,,,163,,,,,,,552026.5,530837.06,563572.94,511255.47,471929.3,686689.2,
3223,367.33557426804964,8.077243,,,,69,,,,,,,1492934.1,3408127.8,1851807.5,1220426.4,1378744.1,3485171.0,
3931,367.33569287888366,9.338538,,,,,,,,,,,11169.051,0,24607.11,94854.24,77719.93,0,
3662,367.3357124454519,8.515491,,,,68,,,,,,,189256.75,163879.14,180346.4,209952.62,352378.97,174376.88,
3241,367.3563661173012,8.090753,,,,69,,,,,,,1345392.4,2381056.5,1321864.2,702402.0,896486.4,2491462.8,
744,368.1487322794638,4.811857,,,,236,,,,,,,914997.44,885729.9,949990.94,1018494.0,1170595.1,1141877.4,
3243,368.35969380885786,8.091575,,,,69,,,,,,,325500.3,601777.25,331084.5,175660.28,223180.39,636086.8,
2683,368.42447469487854,7.5662546,,,,,,,,,,,3237.5662,1279962.4,18103.666,0,0,2086180.0,
2353,368.42450022229497,7.359957,,,,,,,,,,,844779.56,0,453115.0,1396586.5,0,0,
2502,368.4245641076452,7.4122605,,,,,,,,,,,1581344.6,621879.44,1352389.0,453627.34,1438540.8,646663.9,
1387,369.27437997281004,5.9706426,,,,115,,,,,,,925038.56,600658.2,650789.1,1326901.9,1009978.3,999142.9,
1149,369.27459649561916,5.597744,,,,40,83,[M-H2O+H]+,,1,1145,386.27782,25929.953,3126.4946,3224.7317,36213.137,31681.354,24525.453,
2707,369.2971415183411,7.620545,,,,54,,,,,,,340287.7,439894.25,479059.28,234998.5,198820.53,616094.0,
4231,369.3508991533843,10.77076,,,,,,,,,,,15827.03,23215.393,28749.354,34854.24,148249.52,42238.453,
4257,369.350922202553,10.850118,,,,,,,,,,,48057.375,25884.045,28749.354,111455.64,164359.31,19651.74,
3922,369.3513529665782,9.220693,,,,,,,,,,,296208.06,291881.97,424439.12,616763.4,750600.75,178972.19,
766,370.2735160296438,4.899628,,,,,,,,,,,349202.22,199330.69,368137.7,366808.06,500226.7,196000.34,
904,370.76721304117723,5.2540116,,,,70,63,[M-H2O+2H]+2,,2,904;915,757.53048,348829.25,283403.5,693858.8,493907.0,641131.7,137464.0,
869,371.25386809128184,5.107327,,,,,,,,,,,216190.5,125500.01,141737.72,306383.66,259933.56,236718.19,
905,371.2590937336563,5.258119,,,,70,65,[M+2H]+2,,2,905;911,740.50385,304592.88,304313.72,748466.25,522864.78,705484.9,72993.66,
3500,371.31508224893247,8.313598,,,,57,,,,,,,234810.75,258244.4,256990.11,374357.3,302246.0,219881.31,
3565,371.3879513389729,8.392083,,,,,,,,,,,288296.88,434611.47,281814.75,143660.73,220493.6,354309.56,
955,371.77499828661774,5.3259215,,,,202,70,[M+H]+,,2,956;955,370.76762,487857.53,154029.5,852351.3,686645.44,951990.44,63555.28,
1049,371.7750846943082,5.3692155,,,,,,,,,,,32689.906,778890.3,375835.78,22340.832,47729.01,200498.06,
1799,372.3468627724948,6.592223,,,,,,,,,,,21070.371,2025098.5,163103.31,0,45699.89,4380079.0,
1646,372.3468666229446,6.437574,,,,,,,,,,,2505900.5,535740.94,1784628.8,547950.3,477169.9,832223.94,
3980,373.2885246527237,9.615006,,,,183,,,,,,,188044.1,538965.4,226570.27,706293.5,1598256.6,390031.78,
3164,373.288586205814,8.000623,,,,45,,,,,,,210335.95,1468539.6,281129.88,185655.98,239846.38,669725.3,
3651,373.28870270971123,8.505694,,,,68,,,,,,,248485.2,1134348.4,349313.03,484538.0,878404.44,643344.1,
3775,373.28894284364316,8.732787,,,,,,,,,,,57215.71,174852.27,94435.11,254582.8,580047.3,81583.69,
2784,373.3095069231083,7.671936,,,,163,163,[M-H2O+H]+,,2,2782;2784,390.31295,6426027.5,7837041.5,9738971.0,9146918.0,8140420.5,9522231.0,
2787,374.3128314072939,7.6734977,,,,163,,,,,,,1707037.9,2095744.8,2668563.0,2450743.8,2209729.8,2557627.0,
982,375.1797671875654,5.3568764,,,,,,,,,,,407979.62,74823.56,81838.73,266671.66,309968.16,449177.56,
2761,375.3040013660728,7.656948,,,,163,,,,,,,7393843.5,9136664.0,1.1917931E7,6277221.0,6864764.0,1.1248521E7,
2594,375.3040718943708,7.501761,,,,21,,,,,,,6502308.5,7521727.0,8609856.0,7372433.5,6317743.5,1.3305962E7,
3316,375.3041150145598,8.137146,,,,126,,,,,,,1862494.5,8971300.0,2392252.0,2224576.0,1381605.1,6070720.0,
3165,375.30411866325227,7.998879,,,,45,,,,,,,1.133614E7,2.3350292E7,1.3292757E7,1.2154636E7,1.2760906E7,2.0004608E7,
4053,375.30414039358584,10.0792675,,,,,,,,,,,824890.56,2286629.0,1496635.5,3353264.5,6431583.5,1266553.9,
2470,375.30414512970634,7.418987,,,,36,,,,,,,1999064.6,2527802.2,2719313.5,1938828.5,2094604.2,7422235.0,
2039,375.3041543198354,6.931839,,,,0,,,,,,,1485676.1,1369080.4,1534007.8,1327010.9,2780236.0,1480101.5,
2334,375.3042188473169,7.275684,,,,140,,,,,,,2504963.5,2860736.8,3268278.5,1808077.6,1606250.5,3436566.0,
2258,375.3042640897425,7.215771,,,,180,,,,,,,1211223.8,2236799.5,1354080.0,1885142.4,1478108.2,1431401.8,
1927,375.3042725676582,6.788799,,,,49,,,,,,,4425184.5,4378119.5,5111836.5,4144802.8,4385788.5,5461140.5,
3609,375.3043661477529,8.454391,,,,75,,,,,,,1442032.1,3840432.5,1083773.4,2693402.2,3368959.8,2499845.5,
3758,375.3043908760981,8.694327,,,,,,,,,,,1240416.9,2098071.2,1478104.9,2396773.8,4297004.5,1195523.1,
1896,375.75473353620646,6.762526,,,,199,,,,,,,400184.8,548341.4,460751.22,212879.0,323109.66,500850.8,
997,376.25897955470845,5.3568835,,,,165,74,[M+H]+,,4,997;996;1000;998,375.25164,2833397.2,1.1326195E8,1.12360824E8,9853459.0,5855232.0,2728668.8,
1198,376.3056803910628,5.713625,,,,,,,,,,,310522.94,495966.03,344331.94,442515.1,628569.5,467217.75,
2768,376.30737450329366,7.65614,,,,,,,,,,,2286429.0,3040703.8,3903092.0,2215912.0,2077458.1,3810126.8,
3323,376.30744559066255,8.120851,,,,126,,,,,,,553808.3,2676699.8,732616.0,663735.8,423868.34,3116930.0,
4057,376.30745085343824,10.0801735,,,,,,,,,,,438338.47,700010.1,441138.53,1295363.8,2050176.0,648492.44,
2465,376.3074766253844,7.418152,,,,36,,,,,,,607981.5,776471.25,808639.2,593566.3,566972.6,2194885.0,
1920,376.30758794661614,6.788799,,,,49,,,,,,,1342444.0,1347056.0,1668263.9,1242124.6,1673847.6,1660274.6,
3607,376.30769411160554,8.452677,,,,,,,,,,,560214.56,1192873.9,636070.75,602312.5,1033111.4,727100.0,
3759,376.3077055940374,8.692526,,,,,,,,,,,244358.3,644760.56,288402.7,746536.1,891436.06,365761.3,
748,377.2030566460143,4.83758,,,,,,,,,,,233675.73,433644.9,518578.47,395089.1,583097.56,308098.3,
420,377.22795565167354,3.266339,,,,,,,,,,,168783.61,78517.77,128761.95,184782.88,163351.6,213470.28,
608,377.2316793654675,4.4406657,,,,,,,,,,,727446.5,644213.75,636447.5,812221.3,695943.6,902108.1,
3314,377.31975473264646,8.137111,,,,126,,,,,,,7792222.5,1.9601574E7,9549415.0,6265012.0,7315516.5,1.5643149E7,
3977,377.31984649462197,9.603524,,,,,,,,,,,845862.25,4195875.0,1022501.44,6156622.0,7530555.5,2842927.8,
2466,377.3198556050097,7.403518,,,,36,,,,,,,4458748.0,5211258.5,5298442.5,2881749.0,3249598.8,7355517.5,
3451,377.3198707672316,8.2554655,,,,118,,,,,,,2.617493E7,6.918891E7,2.8713042E7,1.7678232E7,2.3555186E7,5.0958416E7,
2262,377.3198800476559,7.187863,,,,180,,,,,,,1481804.1,1109954.6,1845080.9,1681293.9,1595575.2,2120839.0,
3782,377.31990404896857,8.744121,,,,171,,,,,,,1.5615938E7,5.2370984E7,2.0142382E7,3.7840156E7,6.999574E7,2.433792E7,
3839,377.3199389240049,8.915887,,,,152,,,,,,,3127205.8,5887853.0,3110785.2,5868984.0,1.0677782E7,3943455.5,
