row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp1_3_Run186.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp1_2_Run100.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,NEG_TJGIp1_1_Run35.mzML Peak area,Unnamed: 19
578,580.3715213536212,5.506317,,,,48.0,,,,,,,5044207.5,4229996.5,4935430.0,4493249.0,4924911.5,5825377.5,
658,585.328241773121,5.775784,,,,63.0,,,,,,,2139323.5,2086835.5,2631320.0,2418476.5,3133571.8,2428421.2,
2016,587.3353875061316,10.194435,,,,,,,,,,,469316.06,16700.002,7191.045999999999,18093.725,180288.38,106147.945,
1508,587.3354820446915,7.6998043,,,,,,,,,,,4806562.0,1108246.9,1608847.8,4441268.0,88941.17,624354.75,
1597,587.3355288077778,7.7751660000000005,,,,,,,,,,,261021.38,1635931.6,2331991.5,149879.8,86015.78,2250448.8,
1676,587.3356784737972,7.949172999999999,,,,,,,,,,,26075.9,133757.81,138902.86,0.0,1189721.5,111736.02,
1448,589.4500172262419,7.6759205,,,,,,,,,,,0.0,138236.64,3233730.2,0.0,0.0,0.0,
1670,589.4500898835197,7.996894999999999,,,,,,,,,,,0.0,20443.256,1739080.1,0.0,0.0,0.0,
1727,589.4503490205816,8.132083999999999,,,,,,,,,,,0.0,70052.53,4933172.5,0.0,0.0,0.0,
1605,592.3280659591737,7.806788,,,,27.0,,,,,,,275946.97,346397.97,288834.84,496813.0,457970.28,255654.4,
1977,592.530824639582,9.550011999999999,,,,77.0,,,,,,,147280.16,472031.25,460773.22,250968.34,540290.8,411155.75,
1538,593.34575190478,7.6990614,,,,,,,,,,,302955.4,29368.827999999998,15946.106000000002,796596.5,0.0,84850.4,
1661,593.3461160446825,7.9901037,,,,,,,,,,,175927.89,272614.03,356912.7,53604.863,0.0,135290.6,
1753,593.3464039578217,8.135305,,,,44.0,,,,,,,112195.48,1091572.8,986461.7,312500.6,47349.805,880461.8,
1442,593.3695310352757,7.64163,,,,,,,,,,,112293.38,586943.25,725483.6,106574.83,905747.44,983063.1,
714,594.3872805234532,5.922251999999999,,,,56.0,,,,,,,730323.44,562939.25,725842.0,759318.6,408323.47,771148.4,
626,594.3873268317402,5.68864,,,,21.0,,,,,,,54617660.0,48328410.0,55456092.0,50115412.0,53751710.0,61907470.0,
810,594.3875823679957,6.161909,,,,102.0,,,,,,,264690.3,211369.4,283456.9,226471.95,337952.78,361907.38,
759,595.2890748808908,6.034695,,,,,,,,,,,3889918.0,2554747.2,2521139.5,4253865.0,3843.24,3701702.5,
809,595.2892648741504,6.146052,,,,,,,,,,,1774842.4,3995577.5,5889250.5,1747041.0,3158498.2,4219246.0,
881,595.2892713407821,6.32322,,,,,,,,,,,0.0,750778.2,161101.34,0.0,3749076.0,159999.03,
719,595.3904115287895,5.9269295,,,,,,,,,,,268921.8,160290.2,225577.61,210704.52,92697.36,211732.67,
227,596.2846079642503,3.9212730000000002,,,,138.0,,,,,,,2322529.5,1840358.5,2209331.0,2192448.5,1264771.0,1664425.1,
749,596.2925205252034,6.030043599999999,,,,,,,,,,,1019436.25,304958.84,513081.97,1221061.4,0.0,653353.44,
469,596.3664572294839,5.175227,,,,14.0,,,,,,,1651800.8,1404350.0,1623185.8,1522451.0,1505152.9,1613219.0,
506,596.3665589467818,5.282782599999999,,,,2.0,,,,,,,1545068.6,1356844.6,1516999.9,1452874.1,1346566.0,1527893.1,
623,596.3930524189133,5.682459400000001,,,,,,,,,,,3794452.2,1955665.4,1746533.4,1537650.0,3644294.2,4372990.5,
248,598.2998264283508,4.1195607,,,,6.0,,,,,,,553784.0,476405.03,547649.5,553502.8,336747.16,425861.66,
1603,599.2898036602345,7.803319999999999,,,,,,,,,,,258407.81,352694.34,354641.1,415835.34,292422.16,207905.34,
636,599.4023411270647,5.720803,,,,,,,,,,,302229.97,461299.56,375797.28,495777.56,552009.25,557894.56,
553,601.3228382072224,5.413608,,,,,,,,,,,770543.8,677539.56,948758.2,757103.06,1007200.94,882934.6,
1801,601.3632957359408,8.111378,,,,,,,,,,,0.0,361468.7,280367.38,0.0,1292499.5,23200.014,
1645,601.363501817523,7.9598413,,,,,,,,,,,31523.48,98522.34,59345.258,25177.533,0.0,615419.7,
2026,601.5333373686448,10.208281,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1309678.0,
531,602.3325430218496,5.349422,,,,22.0,,,,,,,564351.0,725121.9,895078.25,539435.56,1466748.5,1322423.2,
448,602.3327042136744,5.090365,,,,173.0,,,,,,,53858.015999999996,44667.17,63023.01,40831.73,158815.56,192524.73,
493,602.3327449950674,5.251804,,,,38.0,,,,,,,626116.3,628089.1,473314.62,773714.3,1168112.0,1007654.44,
986,602.3351882948858,6.637058000000001,,,,,,,,,,,370306.7,445953.97,402973.34,424953.16,447946.5,362703.94,
949,602.3352653289394,6.5612435,,,,104.0,,,,,,,33177.242,58619.25,44965.74,46230.734000000004,50403.46,156114.5,
1324,603.3305206758821,7.381118300000001,,,,,,,,,,,4237.0740000000005,350819.88,567455.6,9843.293,1762449.8,834331.5,
1155,603.3305420228826,7.171652000000001,,,,,,,,,,,1684862.2,253385.5,398704.7,1586383.5,0.0,0.0,
1992,603.3305541760159,9.886599,,,,,,,,,,,1930312.6,47441.47,114821.08,472109.25,689623.2,467478.53,
1244,603.3306993115839,7.3131886,,,,,,,,,,,121389.7,1718884.6,2449830.0,68530.09,642524.5,2081511.4,
1974,603.4653588464852,9.54978,,,,,,,,,,,0.0,0.0,3528784.0,0.0,0.0,0.0,
2000,603.4657241421511,10.025933,,,,,,,,,,,0.0,0.0,3822757.2,0.0,0.0,0.0,
53,606.0742415041335,0.46135724,,,,,,,,,,,49385.28,154497.9,234718.02,55422.95,440586.2,774760.44,
1152,606.3779125721311,7.115034,,,,,,,,,,,2725177.0,2119474.5,2507905.0,2672185.2,2123561.2,2008386.9,
1784,607.3615555430807,8.140245,,,,,,,,,,,1322316.6,42921.0,65769.18,1682876.6,0.0,18081.322,
687,608.4029958048319,5.8648963,,,,73.0,,,,,,,15574744.0,12364200.0,14918784.0,13816023.0,9423613.0,13561465.0,
776,608.4030457342125,6.0664153,,,,5.0,,,,,,,7918995.0,7091584.0,7965605.0,7699978.0,6960375.0,8945720.0,
281,610.2997827192786,4.3510194,,,,26.0,,,,,,,1008923.6,849019.4,931578.75,994371.6,657115.7,791981.25,
609,610.3818346048732,5.644721499999999,,,,51.0,,,,,,,257006.56,202474.48,237296.83,229050.78,228559.03,287904.25,
515,610.3820420892092,5.321994999999999,,,,1.0,,,,,,,321973.4,214469.45,297097.53,241413.92,203668.98,257048.84,
565,610.3820671453723,5.4593253,,,,75.0,,,,,,,1361368.2,1221780.6,1275359.8,1254224.6,1141926.6,1324974.1,
528,612.3614056430661,5.3467884,,,,22.0,,,,,,,669439.44,443074.3,577820.6,480492.47,425771.78,479024.38,
494,612.3616172027878,5.251821499999999,,,,38.0,,,,,,,543963.1,525713.25,621766.25,566286.7,541419.2,631605.94,
490,612.3972814077961,5.249181299999999,,,,38.0,,,,,,,617634.4,280315.56,589778.4,396054.62,564647.1,1435752.0,
1574,612.4116532898737,7.759198700000001,,,,,,,,,,,443135.2,709401.5,503678.97,887277.9,1527516.4,657715.9,
1698,613.4111987732338,8.030574,,,,,,,,,,,40959.434,99701.77,129110.47,85704.22,130975.85,55545.027,
579,616.3483268998326,5.5088425,,,,48.0,,,,,,,5625618.5,5904319.0,6661379.0,5033447.0,10717102.0,12255443.0,
953,616.4067447966038,6.5520916,,,,104.0,,,,,,,1132913.0,957322.5,1079562.2,1069917.2,922788.8,1113479.8,
1182,617.3577205982465,7.1253424,,,,,,,,,,,89865.61,111282.76,113236.98,121194.77,0.0,558710.6,
2035,619.361530151349,10.198577,,,,13.0,,,,,,,36204.074,150522.81,169872.72,25566.049,182826.61,212604.8,
1987,619.3615900834571,9.856425,,,,,,,,,,,1376659.9,81287.97,100542.336,207889.92,0.0,157799.38,
1852,619.36166166386,8.22294,,,,,,,,,,,108065.98,1453946.9,1944749.6,41475.836,0.0,1564680.0,
1972,619.3616730302363,9.536702,,,,,,,,,,,292759.12,61256.19,81254.81,62661.145,0.0,86859.28,
1811,619.3618074320265,8.15599,,,,,,,,,,,5302198.0,2519030.0,3401733.0,4680264.5,50082.49,261294.75,
314,620.3205240989453,4.607399,,,,,,,,,,,641703.94,460006.88,597405.5,514714.03,386479.28,551364.7,
737,620.4027427378679,5.9691505,,,,54.0,,,,,,,451506.47,318304.75,399854.5,410153.12,182280.75,362272.8,
788,620.4027892638998,6.0869813,,,,5.0,,,,,,,502790.0,501036.0,508792.2,523782.84,438452.22,569271.94,
199,621.3353016473103,3.7052523999999996,,,,,,,,,,,315001.78,80647.77,341162.94,97964.55,146460.92,400083.53,
1615,621.3408014104136,7.796150999999999,,,,,,,,,,,270366.34,253589.58,457267.38,184747.06,0.0,958141.6,
1802,621.3410211061404,8.134521000000001,,,,,,,,,,,23815.15,547764.75,607768.4,11004.01,948904.75,26636.867000000002,
1940,621.4061737529051,8.904467,,,,161.0,,,,,,,339822.44,1364642.5,991634.9,658498.94,1087153.4,858274.6,
1926,621.4062441062157,8.759627,,,,,,,,,,,19265.547,182357.22,178815.47,69360.875,207786.27,139535.66,
1014,622.3727990313732,6.717328500000001,,,,10.0,,,,,,,5916345.5,4700664.0,5914715.0,5300632.0,4016780.5,5021039.0,
778,622.4186063117753,6.0680394,,,,5.0,,,,,,,548369.75,245745.6,562829.0,263436.28,261042.72,715639.4,
849,622.4187090056536,6.260603,,,,37.0,,,,,,,40255344.0,36846584.0,40347316.0,39267276.0,40115610.0,43288788.0,
620,624.3974788845599,5.666983,,,,130.0,,,,,,,189637.89,171925.9,188943.27,180161.31,163613.97,184584.77,
583,624.3977268447926,5.5156727,,,,43.0,,,,,,,51853.38,37183.824,52550.855,47361.457,42121.62,61166.875,
682,624.3977665792753,5.8596807,,,,73.0,,,,,,,1317150.1,1263520.0,1332689.1,1320923.8,1019639.25,1259312.8,
649,624.3979551850779,5.75758,,,,53.0,,,,,,,1015577.2,1115256.8,1186564.2,993233.2,1028988.94,1278189.8,
829,625.3600911231352,6.213843,,,,137.0,,,,,,,469603.22,295960.5,589740.1,344984.66,462944.66,638506.75,
581,626.377043177096,5.5088425,,,,48.0,,,,,,,5125785.5,4196645.0,4847650.5,4470903.5,4825489.0,5787341.5,
559,628.3481409117109,5.440643,,,,,,,,,,,203364.69,198677.81,235566.25,148160.61,345039.12,433913.53,
1973,628.5078507927543,9.547404,,,,77.0,,,,,,,35072.387,633930.44,639035.8,97376.33,1232959.1,666695.44,
532,629.3515096778871,5.348575599999999,,,,,,,,,,,203627.38,194925.03,290597.9,170676.9,386837.9,371815.8,
495,629.3515532476002,5.2651580000000004,,,,,,,,,,,207700.42,237058.4,146085.58,242492.7,413119.1,447663.8,
793,630.3633705584666,6.1456895,,,,,,,,,,,104758.11,106769.14,124704.86,105938.9,277397.88,280304.94,
720,630.3638970466183,5.9278255,,,,55.0,,,,,,,549270.5,501232.1,533895.4,506028.2,126355.31,631684.56,
630,630.3641200387807,5.6959862999999995,,,,21.0,,,,,,,18560628.0,20248202.0,21570996.0,17174552.0,39512276.0,41935110.0,
1049,630.3781955086127,6.821094500000001,,,,,,,,,,,1065445.4,780850.44,1027798.44,869065.3,816265.75,1060698.0,
505,632.3431728274636,5.2819095,,,,2.0,,,,,,,797157.1,864228.4,772279.94,1006174.5,2056676.5,1717526.8,
472,632.3432493746018,5.1781983,,,,14.0,,,,,,,1004303.6,1069902.4,1152514.6,958350.4,1808116.5,2438689.5,
1983,632.3653681201598,9.595189999999999,,,,,,,,,,,0.0,43222.42,53539.277,0.0,73335.08,9454.339,
1904,632.4016172512905,8.609456,,,,15.0,,,,,,,157717.83,232646.2,355506.9,132223.52,286904.22,311610.25,
862,632.4018058626788,6.297374700000001,,,,159.0,,,,,,,1128203.5,947096.6,1151023.8,1048965.2,813489.25,1200268.8,
1443,634.372603748796,7.683639500000001,,,,,,,,,,,37054.51,1541577.6,1361128.5,19710.32,955843.6,242280.06,
1248,634.3728593907799,7.362935,,,,,,,,,,,4265.5605,363749.1,736406.06,0.0,0.0,1795365.4,
1322,634.3729261033785,7.4339960000000005,,,,,,,,,,,3676.1304,1672817.9,828471.3,0.0,0.0,3337109.5,
1600,634.3729497818921,7.728924,,,,,,,,,,,12859.466999999999,207769.61,418271.38,18795.498,2326154.5,25235.058999999997,
1677,634.37295180176,7.972982000000001,,,,,,,,,,,0.0,76731.98,173341.03,0.0,1115696.9,0.0,
1195,635.3799281955656,7.190326700000001,,,,,,,,,,,250905.69,404219.4,424918.7,326553.6,276615.7,257226.9,
284,636.3156045302043,4.3868279999999995,,,,,,,,,,,570801.7,390551.8,561380.2,440364.6,333641.38,489320.97,
1236,636.3878186283927,7.325423,,,,45.0,,,,,,,177140.97,199592.17,226181.67,215935.86,197738.47,143733.61,
1120,636.3883806988576,6.9967613,,,,71.0,,,,,,,332957.94,340415.0,367841.4,338621.03,240494.25,252988.7,
898,636.4343203209662,6.4176164,,,,36.0,,,,,,,5105987.5,4052807.2,5094628.0,4100660.8,4229275.0,5757610.0,
1966,636.5209806167799,9.269176,,,,,,,,,,,119036.08,355432.12,330713.97,211894.02,351929.44,282177.75,
908,637.4375153639959,6.420325,,,,,,,,,,,1875912.0,1511687.4,1867612.4,1516236.0,1589118.0,2164129.8,
693,638.4133670080208,5.867516999999999,,,,73.0,,,,,,,146727.9,100045.914,144131.03,131463.5,74451.08,108006.11,
762,638.4136165114209,6.035650700000001,,,,134.0,,,,,,,736291.2,664185.3,706239.94,747290.4,352615.34,673043.5,
1975,638.5367708620878,9.550016000000001,,,,77.0,,,,,,,604658.25,1675218.1,1610920.6,955459.56,1925828.1,1509245.9,
595,639.3284658041357,5.571232299999999,,,,,,,,,,,99599.16,70050.63,93325.93,88702.27,90156.62,119763.3,
631,639.3286161780835,5.6988616,,,,,,,,,,,372350.72,383382.5,327599.94,390097.16,335330.47,354151.47,
632,640.3927274333979,5.69762,,,,21.0,,,,,,,61100260.0,53904412.0,60440676.0,56025936.0,58536636.0,68748230.0,
717,640.3930117769582,5.925822,,,,56.0,,,,,,,893132.9,749565.2,946810.8,968579.56,593651.1,973157.0,
577,640.3930568348873,5.5040574,,,,,,,,,,,67626.734,67964.14,71019.25,61699.285,38120.176,61179.23,
663,640.4274436875268,5.791244,,,,63.0,,,,,,,336898.97,307973.78,442766.5,321493.12,364173.97,608430.44,
507,642.3721378309757,5.2836110000000005,,,,2.0,,,,,,,608652.44,528340.44,613208.0,570741.2,532434.5,588739.8,
470,642.372288242228,5.175227,,,,14.0,,,,,,,542760.44,473006.5,539705.7,506050.72,508560.78,553887.56,
1728,643.361184445259,8.133742,,,,,,,,,,,3355.3887,32192.514,108975.195,3376.1182,781718.7,176973.06,
1477,643.3616327314676,7.7149177,,,,,,,,,,,2910662.5,122389.375,760159.7,2709640.5,10132.561,143385.25,
1595,643.3616815693987,7.769507000000001,,,,,,,,,,,950862.3,1458382.9,2219930.8,88882.63,0.0,1116841.6,
1678,643.3619218416874,7.9332647,,,,,,,,,,,0.0,144464.28,241945.86,0.0,709521.06,376304.66,
1993,643.3620485245863,9.925646,,,,,,,,,,,174367.11,0.0,0.0,0.0,113366.63,0.0,
1970,643.3636311124633,9.536388,,,,,,,,,,,49687.574,26773.432,16063.448999999999,0.0,58108.273,21674.588,
575,643.3672610298005,5.496763,,,,48.0,,,,,,,1461377.0,1524064.2,1793036.8,1344369.0,2923928.0,3459195.2,
688,644.3798744170435,5.864961,,,,73.0,,,,,,,7387182.0,7747525.5,9217679.0,6830320.0,5980221.5,9508206.0,
781,644.3800516844758,6.0689487,,,,5.0,,,,,,,9077245.0,8909585.0,9528080.0,8572412.0,13628953.0,18140366.0,
1912,644.5030510642971,8.6817875,,,,,,,,,,,0.0,145131.42,137218.95,39132.062000000005,453091.0,245752.39,
569,646.3585817623841,5.478584,,,,75.0,,,,,,,1088761.0,1129805.4,1250546.8,940265.0,1801738.2,2033756.4,
518,646.3589274030247,5.324604,,,,1.0,,,,,,,553630.3,637090.2,715841.25,559365.5,1383790.8,1347591.0,
897,646.3728245984933,6.415808,,,,36.0,,,,,,,509516.72,364562.12,528482.6,452827.78,415611.03,595037.06,
923,646.3731176434502,6.489567299999999,,,,,,,,,,,666050.25,464663.6,689453.2,538655.5,486081.94,676937.6,
1522,648.3882332272037,7.673067999999999,,,,,,,,,,,7758.31,29269.152000000002,196286.12,14840.187,0.0,1302061.6,
2070,650.3676380545319,10.34083,,,,,,,,,,,0.0,831365.9,836160.0,0.0,12107.896,921314.0,
1381,650.3676405352022,7.5102553,,,,,,,,,,,56401.004,1349343.9,1569229.9,369706.66,0.0,1703969.4,
1762,650.3677065753354,8.136031,,,,,,,,,,,1781059.1,20560.0,4940.3726,2425779.0,100370.77,21047.558999999997,
1455,650.3677206916059,7.6703186,,,,,,,,,,,2169298.8,166260.42,80557.03,3162395.2,109179.57,940568.0,
1255,650.367861212858,7.372045,,,,,,,,,,,1455679.9,397282.16,449718.66,1360447.9,0.0,0.0,
1224,650.4038924146137,7.286275999999999,,,,113.0,,,,,,,579142.0,490144.44,606354.6,598257.2,505589.06,375600.9,
1097,650.4039639657241,6.939410700000001,,,,70.0,,,,,,,127589.31,100395.45,122672.92,114554.516,92247.234,117189.64,
984,650.4043001477238,6.6236440000000005,,,,,,,,,,,124071.48,89889.625,129454.52,110963.945,70656.2,118340.97,
954,652.3838669799804,6.552112,,,,104.0,,,,,,,578519.3,665396.75,660541.44,582404.2,1180571.1,1071972.0,
1867,653.4636693349291,8.376853,,,,,,,,,,,198269.25,294230.9,354116.4,230578.89,483697.28,284358.5,
1965,653.5112048069792,9.261663,,,,,,,,,,,0.0,223880.89,232766.66,11657.2,424930.03,261932.61,
690,654.4084868439527,5.8657746,,,,73.0,,,,,,,16658414.0,13317048.0,16086395.0,15043819.0,11349197.0,16312474.0,
774,654.4087055573817,6.065506500000001,,,,5.0,,,,,,,9697956.0,8383598.0,9440708.0,9160191.0,8374892.0,10747862.0,
1211,655.4428929605274,7.261961500000001,,,,74.0,,,,,,,583126.8,678094.7,638540.06,807761.4,579985.9,379288.9,
1976,655.5269265105322,9.551898,,,,77.0,,,,,,,89726.87,1457760.6,1473841.2,218506.8,2130191.5,1151231.1,
610,656.387576078702,5.6447163,,,,51.0,,,,,,,95908.78,70096.3,77805.91,81208.305,82088.414,112414.15,
516,656.3879512827933,5.322866,,,,1.0,,,,,,,478878.16,316633.3,443195.34,319759.94,292928.47,341581.3,
563,656.3883570940742,5.455753,,,,75.0,,,,,,,811973.7,692889.0,748805.4,735716.94,710703.44,844107.2,
621,657.3827761313939,5.670646700000001,,,,21.0,,,,,,,4544184.5,4723545.5,5051684.0,4339264.5,9123815.0,10055475.0,
1942,657.3855494277013,8.90952,,,,,,,,,,,0.0,63844.914000000004,22440.547000000002,0.0,96039.8,59875.65,
999,658.3958690395392,6.668926,,,,49.0,,,,,,,991244.3,1048692.4,1175454.4,890532.75,2128448.5,1908843.8,
846,658.3959375280052,6.258526,,,,37.0,,,,,,,23315844.0,26130618.0,26920664.0,22732596.0,45898076.0,46470856.0,
777,658.3966328232008,6.067255,,,,5.0,,,,,,,431796.03,146135.5,473332.1,138486.4,282876.1,1088620.2,
381,659.2710007673778,4.8444495000000005,,,,,,,,,,,207846.9,329929.03,240760.16,350783.16,253481.92,150640.92,
509,659.3622743789421,5.2691636,,,,,,,,,,,179503.48,223335.0,135448.97,240996.28,480178.25,457802.97,
473,659.3623278228085,5.1773086,,,,,,,,,,,251462.23,286721.28,331358.1,267501.25,576820.1,743289.56,
653,660.3740529051469,5.758436,,,,53.0,,,,,,,465095.03,492664.84,482435.88,489857.2,1057737.0,900952.5,
679,660.3742702212486,5.840235,,,,20.0,,,,,,,396851.28,534384.7,552076.5,366053.72,596753.2,800504.9,
584,660.3748775769171,5.5175624,,,,43.0,,,,,,,141940.11,153227.83,237042.02,179529.84,285392.0,481913.53,
842,660.3939529698292,6.256761,,,,37.0,,,,,,,8583444.0,9543378.0,9878419.0,8339745.5,16726848.0,16953854.0,
652,662.3732185927737,5.7560325,,,,,,,,,,,503900.44,269499.34,453244.28,256048.31,571531.7,626401.44,
1172,662.404456005334,7.150697999999999,,,,120.0,,,,,,,1823703.0,1268488.4,1660485.8,1477279.6,1458897.5,1363805.2,
1956,662.4124705472514,9.163822,,,,,,,,,,,0.0,78154.516,107155.63,0.0,104455.36,3499.3052,
956,662.412773828912,6.553017,,,,104.0,,,,,,,1909169.9,1614750.9,1850547.4,1961302.0,1593209.8,1950942.5,
1686,663.2611374995928,8.005796,,,,,,,,,,,1784856.8,0.0,0.0,1426577.9,0.0,0.0,
1832,663.2611526733579,8.1630535,,,,,,,,,,,488798.12,1386101.2,1357087.0,250205.98,0.0,418488.75,
1750,663.3808654755012,8.132747,,,,44.0,,,,,,,76865.766,285849.06,256437.66,162871.66,628709.2,285449.06,
645,663.4075202413992,5.7527230000000005,,,,,,,,,,,180006.53,160006.66,161625.0,218987.83,223303.9,148330.88,
1099,664.4199060760194,6.9446106,,,,70.0,,,,,,,3142650.0,2642690.0,3155328.2,3001892.8,2094004.4,2689644.2,
1402,664.4379048408255,7.627745,,,,,,,,,,,127153.99,334412.03,192499.0,320809.88,78296.8,86144.23,
1096,665.4231472963176,6.945475,,,,,,,,,,,1135680.2,971689.4,1139646.0,1049965.6,754926.06,978054.1,
1057,666.3627531264048,6.8812857,,,,,,,,,,,1451364.0,512823.56,825337.1,1436423.2,0.0,0.0,
1156,666.3628976581298,7.069014500000001,,,,,,,,,,,0.0,3380.8965,68977.94,0.0,1083181.9,356917.6,
1102,666.3629619574267,6.937617299999999,,,,,,,,,,,88576.4,1325582.9,1745043.8,66877.15,0.0,1386200.5,
739,666.4086526228732,5.970001,,,,54.0,,,,,,,544759.4,433243.12,493787.4,483988.6,276514.34,512815.66,
787,666.4087063743294,6.0860863,,,,5.0,,,,,,,615200.75,572373.44,619839.06,636274.9,529378.8,657750.75,
775,668.4241018674162,6.066346599999999,,,,5.0,,,,,,,702264.3,353682.12,673688.5,374190.12,323531.12,875409.9,
848,668.4243882425898,6.259528599999999,,,,37.0,,,,,,,48890644.0,44666172.0,48445976.0,50063492.0,48715844.0,53365100.0,
1705,669.4588053795103,8.093173,,,,83.0,,,,,,,713610.2,1475134.1,2039352.8,1194963.1,2901908.8,1238824.9,
617,670.4032733620187,5.656231,,,,130.0,,,,,,,283749.06,223765.34,269504.47,246265.19,217011.2,256531.86,
654,670.4037199694275,5.758436,,,,53.0,,,,,,,437327.9,525524.56,499276.12,421369.44,486603.5,602878.06,
582,670.4037478451963,5.5147699999999995,,,,43.0,,,,,,,242666.7,152857.28,261283.6,138392.45,77700.87,120194.21,
1701,670.4622272858385,8.099122,,,,,,,,,,,171571.12,314354.22,821378.75,498230.88,791423.0,328678.78,
783,671.3988743030699,6.069847,,,,5.0,,,,,,,2026851.5,1857216.6,2126803.0,2109624.0,2616014.8,4133331.2,
686,671.3990113536346,5.864069000000001,,,,73.0,,,,,,,1944992.5,2222344.2,2552094.2,1908631.6,1801264.5,2883497.8,
840,671.4329225551545,6.2587333,,,,,,,,,,,695982.1,651834.7,505813.53,621948.25,556071.6,603444.4,
1498,671.4660003234428,7.6843033,,,,9.0,,,,,,,12287537.0,2397891.2,2208775.0,3474703.0,1386662.0,6334923.5,
2030,671.4661130029101,10.211387,,,,13.0,,,,,,,11553344.0,6380497.0,5362173.5,5825440.5,4192280.8,11681834.0,
1798,671.4662262280731,8.138615,,,,44.0,,,,,,,9978631.0,3211186.2,4843465.5,8257590.5,3518383.5,10307540.0,
586,672.4058358210217,5.5211844,,,,43.0,,,,,,,131838.1,128478.77,137568.81,147682.22,143837.1,142120.3,
899,672.4114781941344,6.417696,,,,36.0,,,,,,,10087877.0,10107680.0,11281043.0,8975362.0,18091812.0,19493626.0,
1804,672.4696228863902,8.140233,,,,,,,,,,,4049156.0,1165041.5,2028299.4,1833221.5,752387.44,1723180.9,
1742,673.4096122251239,8.1327715,,,,44.0,,,,,,,348345.56,1134602.0,1073317.9,1015737.25,1081620.0,627806.5,
761,674.3897210769458,6.032123,,,,134.0,,,,,,,556834.0,391661.3,549821.94,536613.06,327336.84,951546.9,
1426,679.255571852393,7.627128599999999,,,,,,,,,,,20842.86,435890.75,1197637.1,25417.76,0.0,211201.17,
900,682.4397813533583,6.417696,,,,36.0,,,,,,,5666256.0,4400875.0,5706377.5,4660356.0,4576522.0,6609268.0,
627,684.419050165256,5.678537,,,,,,,,,,,627788.6,357744.28,1016607.75,199792.64,33014.84,27277.17,
689,684.4191888884826,5.8639665,,,,,,,,,,,365653.16,269669.4,278045.72,318138.72,174507.28,258023.81,
763,684.4196593402922,6.036553,,,,,,,,,,,480733.62,400821.44,477666.0,486205.47,317864.2,470324.8,
847,685.4141923904523,6.2587019999999995,,,,37.0,,,,,,,5657897.5,6232273.0,6648510.0,6099088.0,10899754.0,11656520.0,
1083,686.403835688102,6.902723,,,,92.0,,,,,,,819350.06,393069.25,835710.6,443813.0,599734.75,769153.2,
977,686.4270868520465,6.5971589999999996,,,,,,,,,,,757561.8,323640.84,908922.8,374072.53,861784.56,1946929.5,
2032,687.46043963261,10.213994,,,,13.0,,,,,,,177138.62,234866.16,428944.6,229139.39,4009.9756,1641149.6,
1808,687.4607645267907,8.139724000000001,,,,,,,,,,,1087064.0,0.0,3514.8462,1481190.0,20536.406000000003,42857.89,
994,688.4209496414102,6.664099,,,,,,,,,,,1266737.5,1004223.75,1417805.5,1069310.4,927699.0,1310681.4,
971,688.4209902723667,6.591192200000001,,,,154.0,,,,,,,1000313.2,630146.75,1026026.56,802502.56,783546.9,1225180.5,
1831,689.4151139775017,8.145845,,,,,,,,,,,0.0,172764.19,90885.64,0.0,355580.8,6592.885,
1377,694.4300356203247,7.4891467,,,,163.0,,,,,,,1608222.8,1496448.9,1740167.6,1655307.4,1150169.0,1224398.4,
1518,695.4657231820178,7.6874385,,,,9.0,,,,,,,1623894.1,690179.3,642199.7,3683661.8,1633477.9,7074811.5,
2027,695.4657790209053,10.208618,,,,13.0,,,,,,,2147726.5,1059153.1,1006364.8,1172509.1,7676268.0,3370397.8,
1861,695.4659104946777,8.313842,,,,,,,,,,,1046108.44,351885.06,135585.11,969833.1,1069203.6,540635.25,
1797,695.4665717299533,8.138612,,,,44.0,,,,,,,1368536.2,1544347.2,887123.4,1978463.0,2778804.8,4726810.0,
2029,697.4802329772505,10.213992999999999,,,,13.0,,,,,,,2829646.5,732885.0,756586.06,1169380.2,1027558.5,2277703.8,
1791,697.4804304528685,8.137779,,,,44.0,,,,,,,1713489.1,479669.8,327917.78,866476.44,548039.0,1198305.0,
1967,698.6303575182095,9.274544,,,,,,,,,,,399265.25,929317.56,1260530.5,312102.56,913189.25,390060.72,
1840,699.3937848787615,8.182115,,,,,,,,,,,193317.81,458409.53,649627.0,234764.7,811977.25,235886.3,
901,699.4299815838184,6.417696,,,,36.0,,,,,,,2667719.0,2639695.5,3022567.0,2604954.5,4743413.5,5305938.5,
1105,701.1542593016635,6.9513936,,,,,,,,,,,150267.03,201038.92,197218.77,74269.36,284152.2,174648.97,
1032,701.1543656939384,6.7785125,,,,,,,,,,,406637.06,490502.25,486188.84,268562.3,630659.56,452689.84,
976,701.1545773876784,6.5858345,,,,,,,,,,,110052.65,141524.86,144832.89,122294.586,186324.97,217047.42,
