row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGIp3_2_Run126.mzML Peak area,POS_TJGIp3_1_Run40.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML Peak area,POS_TJGIp3_3_Run164.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML Peak area,
816,265.10358969163565,5.0527167,,,,142,,,,,,,240326.11,1627331.9,435297.28,258728.97,383576.78,2228291.0,
377,265.1157814260339,3.1513054,,,,125,,,,,,,688583.6,815145.4,559555.9,634281.7,721732.0,530377.6,
820,267.1010837121713,5.055309,,,,142,,,,,,,339182.22,482102.16,327138.62,396541.62,350078.34,447523.94,
1469,267.1717562615351,6.1397786,,,,,,,,,,,243633.78,372117.28,241826.16,227632.5,183619.6,340658.5,
2532,267.1739146689418,7.499516,,,,42,,,,,,,342010.5,142652.92,247552.7,283030.72,350801.75,457230.88,
2802,267.17393016338497,7.697368,,,,118,,,,,,,474047.94,91766.13,834401.44,440295.66,1226474.9,666505.1,
2404,267.17393331640756,7.3958488,,,,14,,,,,,,395352.03,211224.39,426661.2,465284.62,735170.4,527773.5,
3040,267.173938958764,7.998825,,,,46,,,,,,,521766.5,515094.28,581408.94,1133618.4,1295289.8,575420.44,
1992,267.17399568733725,6.930263,,,,110,,,,,,,165408.97,125489.33,254042.58,218123.69,270989.66,210475.12,
3480,267.17408802367385,8.512786,,,,12,,,,,,,213017.05,564490.75,209988.52,313091.03,213651.7,390190.1,
1885,267.17410228905965,6.784906,,,,75,,,,,,,189379.47,120070.51,226619.17,189702.58,242300.83,218664.17,
169,268.10375027480734,0.86810285,,,,,,,,,,,1177840.8,1552875.6,1325437.0,1638607.5,1561413.0,1222268.2,
417,268.11543817227914,3.4416993,,,,,,,,,,,244896.38,278609.62,226331.44,295403.56,252818.0,284768.8,
435,269.13589512756704,3.4953995,,,,128,,,,,,,158937.86,112018.51,277382.62,154054.14,316478.3,223249.44,
450,269.13592902794034,3.6006725,,,,241,,,,,,,939588.56,719357.7,1478255.5,984382.56,1701163.6,1094476.9,
2660,269.2470315242794,7.645359,,,,21,,,,,,,568319.06,241534.56,671806.9,523622.0,816869.6,429673.12,
2246,269.2471254695451,7.2140617,,,,31,,,,,,,188377.9,129058.77,231173.27,251561.3,375703.22,173728.03,
1360,269.6614761505075,5.9648385,,,,,,,,,,,217243.94,158560.84,316593.1,235418.9,351834.22,226309.31,
2546,270.2786849708165,7.524817,,,,,,,,,,,388702.53,233214.28,418508.62,359537.4,625643.94,353787.12,
2489,270.278700598687,7.459805,,,,15,,,,,,,312663.94,190220.19,239884.3,354772.8,321899.1,242782.0,
310,272.18550956272674,2.7640412,,,,,,,,,,,579069.5,592035.4,531535.2,691160.25,705995.4,696481.7,
408,273.18074057227534,3.3515255,,,,,,,,,,,74664.164,158217.86,173018.17,98392.125,234252.55,145719.62,
448,273.18076623991186,3.5971506,,,,241,,,,,,,729733.8,913930.94,1376296.5,909501.8,1782437.2,1487240.8,
752,274.20097924947294,4.9093184,,,,,,,,,,,433743.56,467546.38,527932.44,426310.4,595874.75,577333.7,
309,275.15998653631874,2.7671757,,,,,,,,,,,333211.22,426640.56,469362.25,361103.8,564680.94,564867.1,
1021,276.1591277061552,5.3992805,,,,4,,,,,,,565866.8,429227.25,954306.8,603379.0,1040614.7,750014.44,
918,277.17944862763784,5.2692027,,,,,,,,,,,251735.03,223274.9,344459.25,326379.06,352177.38,337434.12,
1535,277.2158148141739,6.239943,,,,,,,,,,,176355.17,259102.25,159343.19,143585.86,159409.4,190923.08,
1302,277.21587293194926,5.8658376,,,,90,,,,,,,903206.2,884234.0,813787.06,938575.2,845947.9,1126935.1,
1059,277.21589884602696,5.478851,,,,101,,,,,,,207073.72,244986.52,242652.61,262913.25,282338.44,285862.7,
889,277.21590532888695,5.2127404,,,,192,,,,,,,611861.7,720430.8,866659.3,672222.0,822139.3,1018773.94,
796,277.21592526751914,5.004187,,,,109,,,,,,,252231.55,299345.78,230956.0,252808.73,312875.94,270058.4,
1596,277.2159488203774,6.364591,,,,96,,,,,,,744252.44,1162248.0,837461.5,777962.06,869010.2,990751.7,
1104,277.21598407038715,5.559252,,,,,,,,,,,302637.62,381409.9,388970.25,343623.7,396784.84,419759.66,
1209,278.2474179775839,5.7171082,,,,83,,,,,,,762468.8,815965.4,685325.1,857219.25,903948.75,884098.0,
1778,278.24752470409635,6.64663,,,,2,,,,,,,353795.5,309922.34,225824.25,407462.78,273071.6,489580.2,
3317,279.15871441279614,8.292885,,,,7,,,,,,,1444520.4,2283058.0,1654625.8,2117950.8,1681864.0,2164444.2,
615,279.15879383104317,4.545462,,,,153,,,,,,,65688.95,38318.445,49963.508,83848.41,70197.055,69424.586,
1690,279.15888787419885,6.533729,,,,22,,,,,,,713068.94,681181.56,588877.2,744010.25,701789.3,642176.7,
351,279.17018491388063,3.0255792,,,,,,,,,,,419697.9,496314.94,472259.16,511879.25,622938.9,422848.94,
329,279.17020077675335,2.9367588,,,,,,,,,,,364469.72,435779.28,431435.4,416663.72,574831.5,414940.12,
421,279.1702842712662,3.3721664,,,,,,,,,,,431981.06,611679.8,599507.2,874478.0,997801.8,577565.56,
2127,279.23145058088795,7.1176124,,,,103,,,,,,,336236.25,251074.31,350774.62,404436.56,422178.12,311699.28,
1492,279.231495534104,6.168154,,,,65,,,,,,,7372578.5,6958554.5,6366659.0,7844613.5,7236346.0,7598787.0,
3707,279.23151358902345,9.166749,,,,,,,,,,,4023.4202,151754.4,29383.168,0,0,174571.47,
1439,279.23153056132986,6.116829,,,,,,,,,,,1266851.8,3218044.5,749182.4,1071581.8,847217.56,3304749.8,
1763,279.23157535272475,6.6231384,,,,121,,,,,,,807917.1,951980.56,566673.06,858695.5,619050.7,1064904.0,
1937,279.23159945634,6.8510513,,,,147,,,,,,,230555.77,229435.97,142768.39,234139.62,221036.84,164605.06,
1471,279.64661821997447,6.1449466,,,,37,,,,,,,861215.94,705783.56,991199.44,873805.06,910802.3,718534.94,
1413,279.64669309203674,6.0394416,,,,206,,,,,,,687585.1,569827.44,849121.7,696540.25,788947.3,578625.5,
660,280.1540028301915,4.671911,,,,13,,,,,,,246009.78,295641.6,385405.0,291153.0,448098.88,393685.56,
1493,280.2347899431887,6.168154,,,,65,,,,,,,1400943.1,1357833.5,1218789.5,1357258.5,1585162.0,1474350.4,
1288,280.2630970039708,5.854477,,,,90,,,,,,,189132.6,187094.83,200946.39,189358.27,182376.27,201939.6,
2037,280.26311021416126,6.9976115,,,,177,,,,,,,7444095.0,6095925.0,6612028.5,8844573.0,7771461.0,9564190.0,
1395,280.26315911048727,6.0067425,,,,161,,,,,,,568572.2,559149.9,508728.62,587325.06,556724.4,643678.25,
1312,281.2471293668834,5.880488,,,,,,,,,,,301345.06,321200.56,377414.66,344377.06,328355.53,333100.12,
1949,281.24723895650294,6.885758,,,,,,,,,,,250333.11,185171.22,234333.28,272681.28,322254.62,425645.62,
622,282.167339171478,4.549048,,,,153,,,,,,,1172099.0,821628.75,1064705.6,1350375.9,1303108.6,1119041.0,
2731,282.2786795138848,7.674967,,,,73,,,,,,,1264410.0,567507.0,969564.3,1149751.5,1302723.6,810253.0,
2385,282.27870765680956,7.381769,,,,76,,,,,,,4285753.5,2777621.5,3300987.0,4850836.5,4703833.0,4606566.5,
79,283.1623666371743,0.37979552,,,,140,,,,,,,1021280.0,899340.06,596091.0,958798.75,693824.7,674344.06,
287,283.17492661039716,2.619816,,,,,,,,,,,23653.635,66250.22,11451.377,26464.729,24968.97,84885.555,
1836,283.1753728280189,6.7321835,,,,,,,,,,,223367.16,415045.12,251434.17,282305.3,294559.5,534304.75,
1715,283.262881008815,6.5753503,,,,29,,,,,,,225678.11,204933.25,232421.1,277102.6,287226.34,199561.58,
396,284.20666088812305,3.2651253,,,,218,,,,,,,559708.25,1109069.1,829589.4,710500.1,954508.75,1198900.8,
2872,284.29437515411445,7.79071,,,,23,,,,,,,7938220.0,4974471.0,7623362.5,8318308.0,1.2485956E7,1.0053548E7,
1487,284.3307254354117,6.1354856,,,,,,,,,,,1024738.2,26982.08,10051.347,1210958.9,472318.06,0,
412,285.13080032477677,3.3632014,,,,175,,,,,,,470439.16,447062.72,1074666.0,533888.25,1163685.0,851414.25,
399,285.1308477844863,3.2721252,,,,218,,,,,,,50112.34,40326.688,145425.03,49766.9,153459.25,112728.9,
529,285.16950678234383,4.149896,,,,45,,,,,,,184040.78,213186.73,524922.94,301363.5,551122.1,587629.0,
2324,285.18443548547776,7.3248496,,,,17,,,,,,,390596.62,273214.44,811433.5,771899.6,1118923.1,908808.3,
3036,285.1844438909537,7.9963646,,,,46,,,,,,,136274.31,209628.73,215540.98,412858.06,460487.6,329097.38,
1061,286.2737575350665,5.526163,,,,97,,,,,,,425070.0,907403.0,991518.9,212077.22,333777.3,742180.3,
1120,286.273782811189,5.5789685,,,,,,,,,,,778899.1,85169.78,724366.56,580285.75,770220.75,6685.927,
817,287.08550569209757,5.054397,,,,142,,,,,,,278974.6,904117.3,422185.4,322347.9,486572.3,1031723.06,
557,287.19629258132295,4.2152534,,,,,,,,,,,36692.31,50066.465,38834.46,59990.66,52945.156,46108.867,
465,287.19635543022065,3.684826,,,,19,,,,,,,808960.94,1101677.2,1265649.5,879227.2,1487722.5,1427696.8,
937,288.21659236026767,5.288278,,,,,,,,,,,173131.81,398080.75,403334.38,453589.25,461597.4,514170.75,
802,288.28936137519037,5.0289207,,,,,,,,,,,1033263.75,298538.3,509319.78,811702.7,664371.1,323477.25,
759,288.2893624354701,4.96912,,,,,,,,,,,634236.06,446321.94,623896.44,446786.4,421572.8,704719.5,
397,289.1620339561894,3.2668765,,,,218,,,,,,,527724.44,415896.25,600573.3,641333.3,1016059.94,382749.28,
358,289.1755920478527,3.0589726,,,,,,,,,,,532951.44,668299.8,769253.3,628995.44,1195571.6,1121300.0,
655,290.1039888617306,4.6659255,,,,13,,,,,,,621476.8,665751.5,787937.3,650545.3,841988.2,627999.8,
1311,291.2314166525178,5.878826,,,,41,,,,,,,622410.44,641449.6,714085.8,688760.06,769148.0,1210606.9,
988,292.20160628642407,5.358419,,,,,,,,,,,908275.4,0,0,836302.0,0,53736.28,
944,292.26312129619515,5.285377,,,,,,,,,,,373219.06,0,0,610030.94,1075826.2,0,
822,292.2631677399545,5.1038947,,,,,,,,,,,0,371938.9,114963.984,0,0,430949.5,
790,293.1379952647996,4.9962487,,,,109,,,,,,,2262270.2,2266419.8,2522920.0,2151886.8,2450179.8,3105435.5,
914,293.21076125752717,5.261538,,,,,,,,,,,554899.94,1088785.5,948287.1,596422.5,952594.5,1041345.94,
2161,293.2834141372103,7.1377063,,,,103,,,,,,,1024988.44,858461.0,1183376.6,1299715.4,1511855.5,891634.4,
1040,294.2788857594713,5.519427,,,,,,,,,,,594661.1,668532.4,1087236.2,132262.34,576835.0,790480.2,
320,295.12873908823804,2.8405619,,,,,,,,,,,1745218.9,1871792.0,480993.12,2181033.2,609151.3,573320.8,
1532,295.2263015733679,6.2266955,,,,,,,,,,,216108.44,359374.94,285295.28,210888.58,246214.86,283580.47,
888,295.22638245427845,5.2126546,,,,192,,,,,,,277221.78,265538.38,359550.3,359628.38,356282.3,447049.62,
1591,295.22649723037784,6.3596168,,,,96,,,,,,,1427884.4,1502649.5,1573154.2,1534841.0,1736634.5,1691256.9,
3,295.26264941003984,0.07066216,,,,,,,,,,,68225.0,0,0,3595.7412,552296.1,0,
5,295.2627198490379,0.14531164,,,,,,,,,,,68225.0,0,0,3633.8745,510871.97,0,
379,296.11268666141166,3.1826477,,,,,,,,,,,332919.25,290309.7,43861.746,428552.66,59459.28,73113.305,
1498,296.2579755991432,6.1734614,,,,,,,,,,,384429.7,640973.7,340912.47,654973.2,320594.53,877903.6,
921,297.07551692543325,5.278402,,,,,,,,,,,28279.402,255117.75,72875.38,29674.94,65823.15,420494.9,
114,297.0820474656404,0.50517344,,,,,,,,,,,124981.086,796679.3,247071.75,50040.53,140920.12,1084766.2,
502,297.21713254209004,3.8977022,,,,,,,,,,,382143.44,369546.03,262015.62,516780.8,308318.6,307701.9,
1753,297.24208097930585,6.609693,,,,,,,,,,,372793.62,621258.1,444189.56,436227.22,528185.8,831220.44,
1315,299.25763438816233,5.8813367,,,,41,,,,,,,295512.1,295905.88,354309.4,328557.8,390448.9,337002.78,
1930,299.2577488199158,6.8402557,,,,,,,,,,,491626.0,474671.06,871476.7,834885.25,1009579.1,896207.4,
2390,300.28919505133655,7.386699,,,,76,,,,,,,191589.69,87789.48,253227.83,200308.12,389697.6,161386.97,
2064,300.28922020037135,7.0191994,,,,177,,,,,,,291217.7,269570.16,300169.06,361577.22,421825.28,286393.56,
2196,300.2892441656699,7.158406,,,,103,,,,,,,414968.9,336606.06,372005.38,598867.06,528655.25,345044.4,
1686,301.1407769436609,6.534571,,,,,,,,,,,185970.61,142904.61,161783.19,453226.97,243305.95,213019.53,
726,302.1018490054236,4.820728,,,,,,,,,,,273254.78,539357.1,444277.6,294187.34,506490.25,537647.2,
551,302.1021002977726,4.148076,,,,45,,,,,,,124038.195,188244.95,121302.79,151234.14,145060.05,167500.88,
319,302.14975762660094,2.825883,,,,,,,,,,,349652.94,476432.62,193812.3,495506.3,281808.84,232688.88,
2961,302.1534673162018,7.9001412,,,,52,,,,,,,379946.12,133721.44,183898.72,437216.3,420519.3,194819.9,
1253,302.3047963618931,5.7681146,,,,,,,,,,,1064073.1,58763.875,256266.45,742537.6,818553.56,0,
1140,302.30489033931076,5.6373496,,,,,,,,,,,53190.36,937634.8,221370.44,3511.4204,24226.904,1383760.8,
580,302.63125580148477,4.350676,,,,,,,,,,,430495.84,253190.0,331261.7,431946.97,391627.4,181137.61,
407,303.19136783457196,3.3406384,,,,,,,,,,,1628750.6,2365251.2,2907901.8,1884244.8,3466562.5,3760323.8,
2670,303.30403329051563,7.6493645,,,,21,,,,,,,733020.9,348066.84,842582.9,655960.8,1084018.8,562779.2,
1169,304.29945159780067,5.663069,,,,,,,,,,,3170463.5,0,200631.4,3937443.8,4730608.5,0,
1093,304.29956822795776,5.5835576,,,,68,,,,,,,2007148.8,3952629.2,3890116.2,1100154.4,1638073.2,4514868.0,
997,306.1807716260336,5.360119,,,,,,,,,,,640209.4,0,0,581969.56,0,37355.645,
1491,307.2262319521762,6.167353,,,,65,,,,,,,936359.75,892300.75,1417683.2,968516.56,1462594.5,1045189.3,
1248,308.2942917674784,5.830665,,,,,,,,,,,114172.43,757279.56,348040.75,144537.42,27711.535,361376.62,
1373,308.2943617271246,5.970945,,,,,,,,,,,1001010.3,0,41379.336,1296692.8,286906.25,0,
466,309.17821553528455,3.684826,,,,19,,,,,,,1446650.2,1595703.2,2138373.2,1672586.1,2581893.5,1980487.8,
1316,309.24191184165926,5.880455,,,,41,,,,,,,478130.94,488344.6,542747.1,518642.47,620263.94,888219.3,
2938,310.30988746137695,7.877642,,,,143,,,,,,,620844.8,174985.53,694604.2,713450.44,570765.44,323559.88,
537,310.62873486389225,4.1155124,,,,51,,,,,,,956330.8,490348.75,822630.8,935290.6,928122.75,430455.22,
1078,310.6697885544322,5.507775,,,,79,,,,,,,2277133.8,1358281.8,2078308.4,2673479.2,2504518.8,1636284.0,
1077,311.1714928384439,5.5095043,,,,,,,,,,,719663.44,302130.6,461013.0,842342.7,794034.7,277263.25,
878,311.184915095407,5.2051396,,,,194,,,,,,,302050.34,484175.7,448242.53,386438.66,467567.34,499780.0,
2158,311.293908345189,7.1369076,,,,103,,,,,,,3154087.0,2510035.0,3650213.5,3863244.2,4490983.5,2586009.0,
1113,311.70507702896487,5.632253,,,,,,,,,,,32472.125,282908.0,333511.97,11367.848,15104.677,410499.6,
2104,312.23165566694195,7.078823,,,,84,,,,,,,1623668.9,1464440.5,1926546.5,1840571.9,2091371.6,1654355.9,
482,312.2530622293477,3.7391489,,,,,,,,,,,138800.45,381626.44,359272.94,298835.88,413333.62,336050.7,
501,312.2531062986023,3.92121,,,,,,,,,,,448606.3,695557.06,615422.44,523348.47,777560.94,631305.3,
1025,312.28927130053444,5.4586334,,,,,,,,,,,0,1505827.0,1366884.6,0,0,1967828.4,
1098,312.2892933762075,5.5377617,,,,,,,,,,,1822517.5,1720571.8,2865233.8,1806298.1,2811747.0,86013.914,
3005,312.3255354217112,7.97691,,,,38,,,,,,,263846.0,177443.47,183395.69,438028.9,357719.34,191540.52,
3289,312.32557237779116,8.259938,,,,50,,,,,,,431213.38,498903.06,670167.4,648590.8,720532.75,541871.9,
3376,312.32561570879506,8.375077,,,,145,,,,,,,208271.61,125832.24,86232.984,274313.75,135173.23,92311.98,
1651,313.1430583715136,6.4648004,,,,156,,,,,,,238445.92,275607.9,425939.1,254396.81,472478.8,522600.0,
1563,313.23613593245676,6.2976665,,,,78,,,,,,,82353.16,92520.31,131054.555,80208.6,153320.86,166106.31,
3858,313.27306423038806,10.022933,,,,,,,,,,,122898.37,381402.12,151886.17,93035.69,74393.74,674011.1,
3222,313.2730946320185,8.177518,,,,,,,,,,,93436.57,258145.64,297542.25,246012.66,444952.8,439665.62,
3716,313.27313444922186,9.197652,,,,,,,,,,,0,98189.49,21498.072,0,0,216272.08,
2866,313.2731599682531,7.7865663,,,,,,,,,,,256886.55,53225.48,338697.6,216989.48,608473.75,606249.56,
2299,314.24727457141574,7.2971077,,,,,,,,,,,225957.39,159936.4,298943.94,332790.78,450280.25,241185.95,
565,314.26862453075773,4.3787093,,,,,,,,,,,344095.06,398917.06,416411.25,248946.42,407954.9,641036.9,
600,314.2686145816238,4.4348826,,,,,,,,,,,275610.62,310754.06,532885.75,571228.44,1290211.1,453606.6,
789,315.11987253616684,4.9946103,,,,109,,,,,,,2040368.0,1020225.8,1879298.0,1983962.0,2176802.0,1167910.5,
430,315.20255173269317,3.4629457,,,,,,,,,,,143142.2,193433.64,302857.03,197905.55,395622.94,299705.12,
2374,315.2313326764341,7.3604665,,,,171,,,,,,,3803578.5,2708569.5,7163695.0,6489888.0,1.1396926E7,9187476.0,
2106,315.2313622443059,7.080461,,,,84,,,,,,,416092.44,340036.75,689319.06,563946.4,851502.75,571075.56,
2853,315.2313651642913,7.7731853,,,,151,,,,,,,1.0665917E7,3294094.5,9499248.0,6554964.5,1.3965323E7,1.7540904E7,
3667,315.2314198009289,8.927659,,,,184,,,,,,,253983.95,539387.9,379761.44,233208.47,187024.98,978848.94,
2469,315.3251831378845,7.4400215,,,,,,,,,,,300740.72,134986.78,311038.94,309717.16,497176.44,195268.95,
958,316.25895322936447,5.277936,,,,95,,,,,,,370055.4,370593.9,304621.5,417404.12,340762.72,430108.34,
576,316.25918987703784,4.3354707,,,,,,,,,,,1015616.7,1076421.2,699227.0,1265778.9,931240.2,968644.25,
2141,316.2629579089134,7.1233788,,,,,,,,,,,243137.19,189769.25,327312.4,322136.75,393965.0,239762.12,
2310,317.24699952144215,7.3165164,,,,17,,,,,,,1227218.5,804846.94,1177178.1,1207470.5,1890643.6,1415215.0,
1168,317.67753525027376,5.6745696,,,,81,,,,,,,1.071813E7,7074720.0,9940844.0,1.0766066E7,1.0699382E7,6878018.0,
1337,317.6776399205647,5.9226685,,,,144,,,,,,,222402.72,143308.81,256248.77,228940.62,276680.34,159511.08,
1176,318.17917867249247,5.6772213,,,,,,,,,,,3402226.8,2205021.2,560122.0,3620652.2,3569572.2,1590290.1,
954,318.2998570366022,5.360529,,,,,,,,,,,917067.3,1.3400057E7,7960677.0,129504.05,92438.94,1.0502402E7,
1032,318.29987159342704,5.432471,,,,,,,,,,,8320882.0,1.2614525E7,1.172674E7,4773619.5,6139206.5,2044683.2,
1095,318.29990688755606,5.5218334,,,,,,,,,,,1.0659881E7,203094.1,156116.34,1.1702267E7,1.4413266E7,352029.8,
506,318.62630794147884,3.9182303,,,,160,,,,,,,550082.44,252174.94,513439.2,560277.6,638686.25,259526.95,
871,318.66722153349707,5.1746373,,,,167,,,,,,,298193.47,180258.84,319934.7,344334.2,373707.78,232140.67,
930,318.6672341838182,5.2800336,,,,28,,,,,,,374740.88,215249.81,400675.56,428900.7,494748.38,329002.66,
2045,319.28375491351903,7.0066857,,,,177,,,,,,,300744.53,377711.0,350192.28,286306.22,324617.7,768015.0,
693,321.1479900320012,4.7798014,,,,30,,,,,,,335661.4,521987.5,419483.22,379183.88,463722.75,393643.0,
1725,321.1661877623479,6.5836844,,,,,,,,,,,79649.14,513993.25,182751.66,90950.31,200106.92,1318109.4,
2674,321.3146338396446,7.650163,,,,21,,,,,,,8698698.0,4382955.5,9983004.0,7951736.0,1.2404646E7,6657189.5,
2891,323.12720947300033,7.818583,,,,,,,,,,,2054940.8,29286.607,0,1792545.8,9921.949,13305.986,
532,324.6844775526494,4.087808,,,,,,,,,,,60698.836,53781.98,39350.258,79785.734,61280.473,22207.29,
1294,324.6853721128686,5.863445,,,,90,,,,,,,3962482.5,2691617.8,4042972.2,3936252.8,3875802.8,2727993.8,
1429,324.68543676897843,6.0686626,,,,20,,,,,,,2003354.5,1345572.6,2209522.8,2153884.5,2251057.2,1728939.8,
552,325.1620234112693,4.149896,,,,,,,,,,,167653.47,149207.55,337378.1,210725.02,359571.5,243642.12,
2417,325.3095159929425,7.40073,,,,14,,,,,,,365308.28,240323.97,435905.1,425141.5,655776.8,287918.97,
2984,325.3459538204129,7.953099,,,,163,,,,,,,589685.25,309329.25,488041.56,914097.8,1112446.6,360043.22,
3204,326.3412176232253,8.160897,,,,,,,,,,,623744.75,643034.9,598590.7,1030462.6,858746.6,519563.8,
499,327.2275710821405,3.8566132,,,,,,,,,,,160922.52,138194.25,89522.83,204138.8,77044.25,135131.44,
1951,327.22920723033695,6.8890667,,,,,,,,,,,500710.9,132583.06,333651.97,608241.1,422975.3,248975.94,
2724,327.2676018507168,7.6732635,,,,73,,,,,,,230688.92,72053.43,294289.53,188122.67,664695.8,693855.2,
2011,327.26772123329835,6.962481,,,,98,,,,,,,329567.16,258731.89,453577.4,388259.97,515522.53,557046.56,
2207,327.26775675567893,7.1823983,,,,74,,,,,,,173277.12,47262.777,209244.45,213090.66,292011.6,310950.8,
433,328.2480648951063,3.523853,,,,,,,,,,,92449.125,280545.88,259292.94,252354.81,239118.31,511159.53,
683,328.28411501184183,4.8113503,,,,,,,,,,,297720.47,582914.3,436202.9,166375.16,287220.38,277413.3,
1038,331.2262631352919,5.4295974,,,,,,,,,,,181241.9,224330.45,387333.0,216927.62,452968.62,269872.75,
1542,331.69320393143454,6.2518992,,,,0,,,,,,,6460730.0,5073588.0,6729319.5,6172443.0,6155406.5,4716842.5,
1540,332.19484499165196,6.2484956,,,,0,,,,,,,2215300.5,1753349.9,2440056.0,2230892.5,2244907.5,1612369.6,
1750,332.25800561422074,6.610544,,,,,,,,,,,325845.94,298900.34,512786.25,385481.84,548178.9,333767.25,
652,332.27904375291297,4.652316,,,,,,,,,,,444366.94,316238.03,414438.53,547186.0,782304.6,31455.498,
1265,332.3154164831701,5.776725,,,,,,,,,,,350320.9,0,58584.535,513035.94,1268494.6,0,
1124,332.31556992509104,5.633641,,,,,,,,,,,64783.715,803677.44,956161.3,17738.738,77367.49,667645.1,
1485,332.33066310208505,6.1407247,,,,,,,,,,,5657419.0,0,562263.8,6765411.5,7786569.5,0,
1390,332.33075804756646,6.036024,,,,189,,,,,,,2930328.0,7021991.5,6416469.0,1406791.0,2328305.2,6728651.5,
605,333.1781429104307,4.4885783,,,,,,,,,,,908360.94,839408.94,770282.56,769986.0,866051.6,523708.84,
2424,333.24183260449723,7.4105725,,,,,,,,,,,1560241.2,779456.7,2355652.2,1995234.0,3662173.5,3146544.2,
2856,333.24184661684916,7.7740765,,,,151,,,,,,,1319346.4,362878.56,1336831.5,1054755.5,1688080.2,2254609.0,
2105,333.2418851637239,7.079599,,,,84,,,,,,,678359.56,540780.75,1040147.44,830805.75,1266701.6,757448.7,
1514,333.33416747282547,6.1513023,,,,,,,,,,,673279.0,3361.463,0,1643131.0,919605.9,0,
2043,336.31038509112057,7.005873,,,,,,,,,,,137524.61,208120.52,163994.12,132111.66,132951.69,387352.8,
696,337.14286195845483,4.779016,,,,30,,,,,,,323181.34,489959.88,411229.84,382118.3,471540.16,388245.47,
3772,337.2730314511372,9.583544,,,,,,,,,,,15589.225,225515.6,59888.41,38178.87,0,337229.3,
3847,337.2730696264096,10.017544,,,,,,,,,,,58569.098,175984.33,53442.465,52773.42,33927.168,310182.3,
2096,337.2731894706639,7.0646424,,,,226,,,,,,,179504.6,173948.03,260987.81,231107.48,235931.16,327859.44,
2184,337.27320874996167,7.150912,,,,103,,,,,,,365660.62,301867.44,352857.75,474484.06,485869.56,665437.56,
1476,337.2732120112609,6.09605,,,,,,,,,,,214585.67,773668.06,1138584.5,28191.365,175123.0,666911.44,
1324,337.27321493625044,5.896469,,,,41,,,,,,,1693695.8,630817.5,738822.25,1057889.9,1287395.8,815499.1,
1452,337.2732253955987,6.025665,,,,,,,,,,,261131.23,835193.0,679658.6,261142.03,523668.56,111265.85,
1823,337.2732686238177,6.685166,,,,,,,,,,,174420.23,898643.6,1422659.5,275378.75,675009.4,7457.533,
1977,337.2733080437039,6.848886,,,,,,,,,,,101009.484,127078.86,279079.12,90094.82,28939.32,789008.1,
1719,337.27331020317206,6.5837135,,,,,,,,,,,1405047.8,99147.33,430962.78,1452667.6,2148552.2,8823.717,
2500,337.3205847194328,7.4549394,,,,15,,,,,,,308508.25,159306.22,301120.47,336342.78,431939.88,376017.03,
704,338.2684168976812,4.776259,,,,,,,,,,,199777.1,98883.83,102788.59,826288.94,333407.9,100716.875,
646,338.268505291785,4.661709,,,,,,,,,,,621994.1,604894.2,422186.53,519047.25,369621.16,673650.1,
3250,338.3412157930813,8.246228,,,,,,,,,,,1650018.1,1150949.8,328599.38,47832.414,1690544.5,96251.34,
3331,338.3412722310583,8.310244,,,,120,,,,,,,4385211.0,2896707.5,1.128427E7,1.4442559E7,7165091.5,2216372.2,
1623,338.7011334877357,6.41634,,,,91,,,,,,,1128455.6,733275.94,1145109.0,1199697.1,1091072.8,700529.5,
690,339.1586365942271,4.779012,,,,30,,,,,,,385999.2,594644.25,485812.16,432018.75,551326.5,454619.06,
545,339.15888298502205,4.131226,,,,51,,,,,,,770104.5,1320111.9,1287421.6,960589.8,1450161.0,1052017.5,
2659,339.3252477400659,7.646219,,,,21,,,,,,,3.0417442E7,1.4696155E7,3.499834E7,2.8488978E7,4.3498908E7,2.2376298E7,
1940,339.32546482213996,6.85635,,,,89,,,,,,,174347.17,232631.55,203710.23,230370.94,218214.28,236837.4,
3557,340.357085566692,8.657238,,,,,,,,,,,202738.7,614103.3,489558.66,220440.67,120358.19,552378.1,
892,341.1355855339882,5.219541,,,,,,,,,,,155996.31,134342.12,137859.1,164587.38,176559.0,84834.1,
2889,341.13789719045894,7.817275,,,,,,,,,,,499317.22,0,0,433848.6,0,0,
674,341.24286795499006,4.7346435,,,,178,,,,,,,68220.68,85377.59,150502.47,84253.945,154725.0,240489.58,
1018,341.24301613262566,5.3984127,,,,4,,,,,,,1637354.2,1818944.9,2794839.0,1927449.1,2964298.5,4355519.0,
2046,341.2657419228511,7.0068765,,,,177,,,,,,,423775.62,235297.48,443888.0,468269.66,577087.4,369271.4,
1726,343.14811595123746,6.5838943,,,,,,,,,,,41977.113,154215.53,112275.91,61760.797,147260.42,426741.0,
505,343.22253056941486,3.9633598,,,,,,,,,,,82490.15,138224.42,101136.45,66476.14,82076.04,158944.7,
593,343.22322184710265,4.439242,,,,,,,,,,,93718.74,111169.43,231105.52,131492.08,261258.5,397820.34,
