row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,POS_TJGIp4_1_Run58.mzML Peak area,POS_TJGIp4_3_Run182.mzML Peak area,POS_TJGIp4_2_Run87.mzML Peak area,Unnamed: 19
969,207.0991636184493,3.7351487,,,,207.0,70.0,[M+Na]+,,2.0,970;969,184.10996,83325.44,54797.895,97218.91,47867.457,86160.75,60360.34,
943,207.0992204301073,3.6220226,,,,,,,,,,,326304.25,245257.05,340782.22,287041.53,393142.38,300473.75,
887,208.08566353796115,3.4491730000000005,,,,19.0,,,,,,,426245.34,411107.6,406285.28,211763.55,519081.25,427096.22,
663,208.09689759850772,2.9419525,,,,,,,,,,,283572.03,346939.12,269273.72,403700.16,341939.66,311856.34,
760,208.09691710481988,3.128274,,,,21.0,,,,,,,810775.56,1063070.5,1107410.8,1197136.8,1271982.8,1164053.5,
401,209.092161535295,2.0735223,,,,284.0,,,,,,,518901.34,1065235.9,663763.75,1096532.6,1483921.2,1635809.1,
1029,209.11703624505552,3.9915197,,,,,,,,,,,104195.81,210279.83,136069.56,113265.2,149186.81,234439.03,
1006,209.11708913960356,3.8866245999999998,,,,,,,,,,,15485.146,145177.34,84969.055,15647.086000000001,86253.71,97148.086,
629,209.12849253419722,2.8535874,,,,104.0,41.0,[M-2H2O+H]+,,2.0,627;629,244.14226000000002,413114.0,313342.25,299285.72,432653.9,539650.5,456777.97,
826,209.12850321542396,3.2681854,,,,217.0,,,,,,,364768.44,334585.16,362186.34,528267.0,470300.97,460086.1,
576,210.02193849018963,2.7370508,,,,33.0,,,,,,,577421.1,654382.5,615571.75,888644.7,911157.2,786778.25,
853,210.1100532343855,3.3555260000000002,,,,148.0,61.0,[M+Na]+,,3.0,853;854;855,187.12086000000002,116091.0,131048.5,132481.11,160568.47,166766.47,117090.29,
671,210.11010144915448,2.9542314999999997,,,,171.0,45.0,[M+Na]+,,3.0,671;676;670,187.12088,747363.1,1146046.5,806619.0,460183.0,705793.0,921389.06,
1137,210.1120610521904,4.374658999999999,,,,,,,,,,,18687.797,22008.86,21660.504,39953.42,28614.707000000002,31884.658,
1018,210.14641108416168,3.9646168,,,,143.0,75.0,[M+Na]+,,2.0,1018;1017,187.15723,391056.0,252122.81,291955.16,384713.5,511720.03,309599.8,
1218,211.08662451534576,4.734772,,,,187.0,,,,,,,849608.8,950067.7,1016451.94,1141875.5,995507.7,822191.9,
864,211.12305971334544,3.3714892999999995,,,,,,,,,,,3188228.5,3984196.8,5493841.5,3862196.8,2926052.2,2992551.8,
1124,211.13287795164112,4.339085,,,,45.0,,,,,,,311260.12,388358.94,363405.9,300548.22,392743.72,477463.12,
998,211.1329020463958,3.8361223,,,,,,,,,,,87542.125,154362.5,121720.43,125955.14,129094.24,183334.58,
523,211.1441022951251,2.6181853,,,,14.0,,,,,,,1920185.1,302427.25,418825.06,492598.88,552548.94,1252701.8,
767,211.14412316573072,3.1359642000000005,,,,21.0,,,,,,,4748145.5,6751099.5,10594830.0,8144763.0,9322549.0,7519305.0,
730,211.14414051676818,3.057995,,,,39.0,,,,,,,10712171.0,11700899.0,14518784.0,13945587.0,14436567.0,13058729.0,
1253,211.55474718962466,4.8254933,,,,57.0,,,,,,,920739.75,608245.25,739427.2,781336.44,858257.6,758817.44,
1074,211.55478288765343,4.1517406,,,,127.0,,,,,,,100986.59,46713.655999999995,55765.31,83632.9,115947.586,89639.85,
1188,211.97059850235888,4.6195374000000005,,,,132.0,,,,,,,2344755.8,2107503.5,2194806.0,1980655.8,2217193.2,2104031.0,
1092,212.08193157796418,4.2228417,,,,,,,,,,,366622.4,347664.34,545740.3,303545.8,293582.84,244172.86,
2318,212.10694976718932,6.6806526,,,,96.0,,,,,,,269046.12,301604.1,338023.0,291738.84,360888.1,328090.22,
1065,212.10698059794174,4.1256547,,,,156.0,,,,,,,1405167.1,1961925.9,1803743.2,1562283.5,1761938.2,1652066.2,
768,212.12563752849118,3.1410577,,,,21.0,55.0,[M+Na]+,,2.0,768;772,189.13645,93444.32,132385.72,109043.81,45858.133,75977.38,100140.21,
732,212.14732712248482,3.0596759999999996,,,,,,,,,,,1250752.8,1400100.2,1768871.5,1648020.6,1732670.1,1533613.6,
681,213.0657944489786,2.9642484000000002,,,,171.0,,,,,,,383329.16,517032.3,477705.06,472226.28,439099.28,453495.16,
586,213.06583166328883,2.7516854,,,,,,,,,,,1059196.4,946901.3,884856.8,1216290.4,1374300.4,1293540.0,
325,213.0868982076382,1.1832653,,,,,,,,,,,2517018.8,3050062.0,2493074.0,3438266.5,2131657.2,3106055.5,
665,213.10218652702727,2.9625285,,,,,,,,,,,303566.66,358018.44,451657.2,380137.88,289067.03,280073.1,
1600,213.1384997355765,5.6191525,,,,,,,,,,,223984.94,274701.97,192994.55,894435.6,316306.34,703684.7,
1394,213.13855081291138,5.2450585,,,,201.0,,,,,,,1531392.6,1989423.8,1632069.0,4903116.5,2583072.0,4945235.0,
1049,213.15972509756577,4.059844,,,,,,,,,,,189847.84,236458.08,204513.27,297890.75,276232.9,258797.86,
873,213.15976079417416,3.4215107000000002,,,,88.0,,,,,,,1144001.9,1274125.1,1482104.2,1514557.8,1545400.9,1497544.1,
3225,213.18471253510762,7.659472999999999,,,,247.0,,,,,,,1166772.1,617460.9,774404.4,765204.3,897020.06,563080.7,
1189,213.9684949000439,4.6195374000000005,,,,132.0,,,,,,,2221141.8,1980585.5,2075328.4,1857369.5,2104122.5,1995073.1,
1232,214.12258002160453,4.7914596,,,,41.0,,,,,,,3126909.8,4185989.0,3584115.8,4179017.2,4195529.5,4131080.5,
1099,214.12267391537787,4.2527127,,,,260.0,,,,,,,529625.44,698153.56,625031.3,685445.8,658191.3,595368.1,
678,215.13902397089282,2.9575994,,,,171.0,46.0,[M-H2O+H]+,,2.0,678;668,232.14229,621315.6,975299.75,922239.25,581550.56,899781.44,1065866.8,
389,215.1390327077927,2.0027695,,,,,,,,,,,824239.4,1639552.4,1920729.1,1782522.6,1932483.8,1856054.1,
432,215.13905986566962,2.2566679,,,,,,,,,,,906783.2,893013.1,938326.3,1051599.8,1320495.0,1098975.6,
1235,216.19570399352713,4.798939,,,,41.0,,,,,,,2849250.8,2710239.5,1703865.9,4377809.0,3707462.2,2574149.5,
1112,216.19584286758374,4.325,,,,267.0,,,,,,,1365624.4,547962.5,383934.7,1233727.8,1537763.0,1426938.2,
783,217.09718291635892,3.166991,,,,206.0,,,,,,,73141.54,157848.14,171059.95,190568.53,157738.1,140594.56,
487,217.09719746917838,2.4731118999999997,,,,142.0,,,,,,,1502260.6,977353.0,513416.34,1722579.4,2085578.2,1745764.1,
424,217.10466003428618,2.2081282000000004,,,,,,,,,,,1162833.4,1562316.5,807337.6,199767.97,894838.1,1019133.44,
365,217.15463362326645,1.5087805,,,,,,,,,,,70529.71,0.0,211631.61,15518.079,1042540.25,5500.543000000001,
349,217.1546430997364,1.4493645,,,,,,,,,,,110013.34,621207.9,828849.5,998008.2,294324.03,1033716.9,
838,217.15468161580364,3.2967894,,,,305.0,,,,,,,492358.6,795601.06,590904.8,708991.25,875900.7,684862.25,
1234,217.1990048697841,4.79812,,,,41.0,,,,,,,359136.16,328825.94,203876.89,555245.44,462886.25,313059.6,
271,218.13861207676462,0.90740657,,,,198.0,,,,,,,871252.56,840097.56,530525.56,1450241.8,1129505.8,1145589.2,
1665,219.17412208186437,5.7231526,,,,296.0,,,,,,,745437.75,719442.0,769216.06,877037.1,901863.3,952662.9,
1283,219.61733512726016,4.956622,,,,208.0,,,,,,,908238.25,587556.25,819628.1,797662.9,1146842.8,839450.06,
11,220.10548098622087,0.3373727,,,,3.0,0.0,[M+Na]+,,2.0,10;11,197.1162,412488.56,423207.25,336855.44,483976.22,455262.28,350154.97,
406,220.1179930810556,2.1087546,,,,284.0,34.0,[M+H]+,,2.0,407;406,219.11065,3418168.2,4392232.5,3409234.8,5703281.0,4710470.0,4224093.0,
442,220.11913433706627,2.3058605,,,,,,,,,,,97301.57,124246.305,89875.92,168882.67,147820.4,126183.17,
848,220.11932480510646,3.3356726,,,,,,,,,,,374929.16,470653.84,420249.4,482603.78,662747.75,641149.5,
19,221.04189356509556,0.34881017,,,,9.0,2.0,[M+K]+,,2.0,19;23,182.0788,1174021.0,671695.0,401935.44,821176.06,1076753.4,1350859.2,
167,221.08416973886716,0.5112799,,,,,,,,,,,1163584.5,1288506.8,1314345.0,1200872.4,440003.56,938305.25,
6,221.08427356818618,0.20920314,,,,,,,,,,,471674.03,77278.83,79599.44,518361.0,1395511.2,1016280.2,
375,221.08438166344501,1.8110703000000001,,,,,,,,,,,1310217.1,868883.3,182999.17,4479765.0,1172268.1,3597644.2,
353,221.08439035879155,1.4311587,,,,,,,,,,,1553831.0,196389.64,227648.44,281399.94,894432.0,115630.734,
35,221.1857237868193,0.35763124,,,,9.0,,,,,,,5470103.5,6262553.5,5213354.5,8326828.5,7417013.5,8083767.5,
28,222.01941443188548,0.3532219,,,,9.0,5.0,[M+K]+,,3.0,28;34;38,183.05628000000002,6108835.0,5925421.0,4729266.0,6439902.0,7628035.0,8002596.5,
911,222.11251162485627,3.4854870000000004,,,,,,,,,,,247941.0,319301.06,282670.7,393534.03,333165.75,313738.8,
721,222.16007149213002,3.046259,,,,39.0,,,,,,,334819.0,376777.12,384492.56,511785.44,440779.62,417456.62,
165,223.06341662748142,0.50779545,,,,,,,,,,,1459594.4,2130610.2,4026706.0,1263635.8,2720568.0,1413724.2,
5,223.06347334541147,0.21766245,,,,,,,,,,,5856424.0,4279572.5,1853590.0,698274.3,1203579.6,3688736.2,
713,223.1076993595021,3.0184658,,,,30.0,50.0,[M+H]+,,2.0,712;713,222.10045,7156958.5,8458168.0,8291878.5,10672614.0,10311062.0,11934463.0,
1037,223.141665353992,4.0254273000000005,,,,12.0,78.0,[M+Na]+,,3.0,1042;1038;1037,200.1525,367839.75,304670.06,363760.56,525702.25,487015.9,563982.56,
744,223.15392152278002,3.0895722,,,,277.0,52.0,[M+H]+,,3.0,746;743;744,222.1466,1706360.6,579315.3,443136.66,714371.2,1215803.1,444033.97,
971,224.12569042529853,3.7402134,,,,,,,,,,,306697.84,258260.22,288679.5,250467.14,344359.2,281776.22,
108,224.12781959558149,0.38120642,,,,9.0,,,,,,,1394338.1,1289056.8,1190813.1,1413972.8,1393998.4,1195955.1,
282,224.12798154028445,0.9444541999999999,,,,198.0,,,,,,,4701324.5,5213084.5,3655479.5,6177187.5,5638535.5,4534170.5,
541,225.12332731355386,2.6617415,,,,,,,,,,,528506.4,683509.7,602818.2,892385.9,663072.9,646696.94,
469,225.1233794350141,2.4218599999999997,,,,,,,,,,,273682.62,296974.78,128051.87,429875.38,390872.16,356335.4,
932,225.1386379114964,3.5884886,,,,,,,,,,,373945.62,534477.25,713707.9,458413.2,310554.22,377277.25,
1268,225.196035220662,4.9210553,,,,,,,,,,,1014115.25,8780331.0,1035733.0,245298.4,1230068.0,609163.2,
95,226.15465689845178,0.37975264,,,,9.0,16.0,[2M+NH4]+,,2.0,64;95,104.06063,453632.0,611898.56,667821.56,817322.1,802538.2,853918.06,
273,226.1548204163458,0.9308939,,,,198.0,,,,,,,1275159.9,1383797.8,1454793.0,1899884.2,1181165.0,1922501.5,
298,226.15482463439488,0.97641754,,,,,,,,,,,200300.81,471142.38,28046.486,40856.656,2117995.5,188408.92,
1132,226.1800956524923,4.357981,,,,45.0,84.0,[M-H2O+H]+,,2.0,1134;1132,243.18334,1396604.4,1535400.6,1158543.5,965327.44,970938.75,924066.7,
351,227.1025112170403,1.4324282,,,,,,,,,,,1806862.5,701230.4,1665079.1,2398642.5,687998.44,708497.2,
403,227.1025833910843,2.0948296,,,,284.0,,,,,,,2800670.0,6146038.0,3345160.0,4681491.5,6200953.5,5911167.5,
1274,227.12722480555274,4.925969599999999,,,,,,,,,,,84764.375,260426.42,355411.22,114906.42,339651.4,292371.34,
3657,227.12754841122162,8.103597,,,,,,,,,,,3334.0898,0.0,17945.846,44436.047,244428.83,425403.8,
3430,227.127553688896,7.7973695,,,,62.0,,,,,,,365225.5,257699.56,622690.8,461569.66,497192.25,1376220.1,
1031,227.12775200759643,3.9924288,,,,2.0,77.0,[M+H]+,,1.0,1032,226.12042999999997,136688.1,299052.12,233133.73,214733.33,219868.11,285632.8,
860,227.12777697685692,3.3660161,,,,147.0,63.0,[M-2H2O+H]+,,2.0,860;862,262.14157,177092.11,341443.25,391436.28,158164.64,231855.67,186530.53,
1008,227.1278154804953,3.8732480000000002,,,,13.0,73.0,[M+H]+,,1.0,1007,226.12049,32744.115,122967.43,68419.86,34658.34,68371.99,75284.16,
983,227.17536475611573,3.7662032,,,,,,,,,,,1312822.0,1541105.0,1664062.1,1846424.5,1803269.6,1734549.0,
3222,227.20030513855045,7.658721400000001,,,,247.0,,,,,,,1318059.6,744065.8,881961.44,840452.7,1004141.06,648464.7,
1461,228.1199947823616,5.3582363,,,,54.0,,,,,,,795317.06,687816.7,1093777.4,395893.94,860239.44,206202.61,
417,228.13428683098724,2.1830227000000004,,,,,,,,,,,521412.88,418087.22,523553.4,620873.56,838915.9,706595.56,
3360,228.19564841826846,7.71802,,,,78.0,,,,,,,526138.2,276318.25,390423.88,233132.14,200418.06,242671.38,
1228,228.19572242570786,4.784575,,,,41.0,88.0,[M+H]+,,2.0,1228;1229,227.18842,2061807.5,2220335.2,1865758.8,1564732.1,1318696.9,1248806.9,
2258,228.23213671144376,6.5996356,,,,48.0,,,,,,,985756.0,704144.3,787502.8,511030.53,712186.5,4115221.0,
940,228.23222271586576,3.6003506,,,,,,,,,,,144871.16,185243.6,162301.78,187419.78,150671.55,152045.02,
1290,228.62257840243285,4.9558089999999995,,,,,,,,,,,251645.66,203075.22,240927.97,289159.34,392538.34,308155.97,
1694,229.0877384020544,5.706633,,,,,,,,,,,1192748.4,56024.723,154899.47,59725.28,1203272.8,245392.19,
1604,229.08776062269445,5.6460495,,,,139.0,,,,,,,273753.53,1136826.8,557445.44,1746051.9,198591.31,1328157.5,
1150,229.0879302287531,4.4591769999999995,,,,298.0,,,,,,,216596.25,91548.54,275359.66,470130.94,373286.34,476846.3,
134,229.1180226174465,0.38641787,,,,9.0,27.0,[M-H+2Na]+,,2.0,134;75,184.1465,210483.9,198614.5,177224.52,223359.11,250857.38,202013.25,
484,229.1183920976001,2.4525006,,,,142.0,,,,,,,969446.25,1152212.8,986576.9,1620633.8,1261336.0,1473686.5,
457,229.1184572404557,2.3550074,,,,244.0,,,,,,,1938658.0,2472978.0,2108107.0,2798563.5,2526774.8,2435792.8,
3857,229.14320797198812,8.180883,,,,75.0,,,,,,,663158.56,888495.75,1618997.5,531230.44,1020781.4,1776266.6,
3556,229.14322069618572,7.9762059999999995,,,,97.0,,,,,,,252460.78,131018.02,439299.44,136976.81,364023.1,589089.5,
1120,229.14338045773616,4.337412400000001,,,,45.0,,,,,,,286506.03,342388.84,324278.5,297677.62,398977.16,435987.25,
941,229.1434170010078,3.602086,,,,129.0,68.0,[M-H2O+H]+,,2.0,941;942,246.14667000000003,913668.9,1200021.4,1402067.1,832313.8,911553.7,1000897.9,
915,229.14343913077658,3.521246,,,,,,,,,,,74916.64,288011.22,313941.06,162035.33,205418.81,327214.94,
531,229.15463828434025,2.6278479999999997,,,,14.0,,,,,,,1528752.8,1860461.4,1984703.4,1971404.2,2238707.2,2148281.2,
459,229.15464111091916,2.3600452,,,,263.0,,,,,,,6118693.0,12922668.0,14750199.0,15279415.0,13448485.0,14464808.0,
1190,229.9811650814023,4.6204257,,,,132.0,,,,,,,4740833.0,4014343.2,4339778.0,3934827.5,4596442.5,4273393.0,
1692,230.09557047053383,5.7634263,,,,17.0,,,,,,,9710894.0,3000049.5,3008706.5,4120189.5,10379381.0,4942065.5,
1607,230.09561885172403,5.6468873,,,,139.0,,,,,,,1125193.1,3570060.8,2435392.2,5481544.5,1403788.0,4585546.5,
1818,230.11740785777454,5.9398922999999995,,,,67.0,,,,,,,378192.38,386438.03,478584.47,351690.38,429218.03,411185.03,
905,230.1175419191797,3.4655400000000003,,,,231.0,,,,,,,3310015.5,4087323.2,3580174.5,3704172.8,3867682.8,3446820.8,
1180,230.11757355374488,4.5768830000000005,,,,53.0,,,,,,,536679.6,742131.44,701400.5,632710.94,703190.25,657616.06,
1192,230.98439472360766,4.619488,,,,132.0,,,,,,,388311.3,321857.6,353237.5,323717.94,384523.0,337452.9,
525,231.12019191995583,2.6231325,,,,,,,,,,,136761.31,0.0,22953.455,8691.334,84573.92,59278.72,
1389,231.1490530743696,5.245926,,,,,,,,,,,108573.625,131394.8,125121.305,426655.75,216350.64,446004.28,
1483,231.17011852416485,5.400957599999999,,,,122.0,,,,,,,337858.56,511825.8,364087.2,594000.5,440777.66,393192.3,
483,231.1702189657637,2.4633505,,,,142.0,,,,,,,660314.25,1354788.4,1667485.8,1791707.6,1572490.1,1619775.8,
436,231.17022861710984,2.2882411,,,,,,,,,,,1768226.1,3577227.8,4399265.5,4539532.0,3807279.0,4088404.5,
708,231.17025234631302,3.0122225,,,,,,,,,,,290667.06,318384.62,251252.58,417448.6,389317.6,405509.44,
947,231.17030586249717,3.6720989,,,,,,,,,,,2858985.2,3639135.0,3022359.0,4038202.8,3381402.0,3378007.5,
1191,231.97900049689758,4.6204257,,,,132.0,,,,,,,4610809.5,3930066.0,4285233.0,3863966.0,4472773.5,4167502.8,
409,232.1542785515356,2.1120813,,,,284.0,,,,,,,4195066.5,2883095.2,2189403.2,5178261.5,4597321.0,3560175.8,
477,232.17350388419567,2.4181821,,,,,,,,,,,29836.484,137974.42,183503.6,182473.72,198415.06,176485.66,
1193,232.9822459612457,4.621262000000001,,,,132.0,,,,,,,382401.94,320937.25,352635.7,321137.34,373195.62,339250.75,
4711,233.07806830076248,10.862206,,,,,,,,,,,1654870.9,326015.38,340924.44,220180.34,455246.62,451522.88,
967,233.0783691008827,3.7230394,,,,,,,,,,,595649.2,276100.88,361024.44,253244.64,223126.36,336128.1,
1272,233.1534963278324,4.930117,,,,,,,,,,,327679.84,716736.6,364031.9,473556.03,385598.97,378739.47,
1592,233.6329024603556,5.601148,,,,,,,,,,,257195.42,179173.62,222274.84,224317.11,337027.88,239626.38,
221,235.11871165943558,0.7030142,,,,,,,,,,,945632.8,1067430.5,1387405.6,1233946.5,1546846.0,1474402.2,
59,235.1648773087286,0.3730874,,,,9.0,,,,,,,8922957.0,7350883.0,6024830.0,8150626.0,8596209.0,8782600.0,
10,236.07929515265724,0.3358203,,,,3.0,0.0,[M+K]+,,2.0,10;11,197.1162,781872.4,705563.25,508141.5,928795.5,859318.9,903166.2,
999,236.1280882575517,3.8552601,,,,34.0,,,,,,,279126.78,369487.22,338283.94,433120.9,387598.75,366776.9,
984,237.1385403090163,3.7745469,,,,38.0,,,,,,,597984.1,713109.44,1248787.0,593007.75,436898.12,594256.44,
746,240.18044283187803,3.0917013,,,,277.0,52.0,[M+NH4]+,,3.0,746;743;744,222.1466,3404021.0,1668030.5,1142444.0,2064032.0,2523126.8,1166323.4,
645,241.09706214185346,2.9186360000000002,,,,,,,,,,,302645.44,410733.47,641159.94,313974.9,292595.53,310446.78,
715,241.1545054313356,3.021877,,,,,,,,,,,381348.8,187727.44,151719.1,225338.88,248124.3,311133.84,
549,241.15456545669417,2.6853105999999998,,,,,,,,,,,811137.06,550209.44,552207.44,894936.8,655146.9,560306.3,
822,241.15461810220341,3.2867572,,,,,,,,,,,182430.03,291950.56,115608.36,277968.25,316265.1,286552.66,
1518,241.1772045048537,5.4692110000000005,,,,289.0,,,,,,,1329598.1,1120747.4,939876.5,1214963.5,1087689.6,284699.5,
3224,241.21588443184055,7.658742999999999,,,,247.0,,,,,,,1440156.1,768314.0,972692.2,927237.7,1086995.5,702332.1,
2717,241.2159259731483,7.1407332,,,,110.0,,,,,,,265028.94,96983.93,135162.12,136082.42,187398.69,62526.484000000004,
407,242.09980740900025,2.109648,,,,284.0,34.0,[M+Na]+,,2.0,407;406,219.11065,1249365.2,1761321.8,1258452.6,2242608.2,1721873.0,1542336.9,
1489,242.1748017938686,5.40423,,,,122.0,,,,,,,182780.2,301579.5,209353.58,349402.28,255556.42,220951.78,
1284,242.17484365821477,4.956622,,,,208.0,,,,,,,780601.56,1068444.5,944010.25,1457471.6,1290794.4,1261961.9,
1149,242.1749585144149,4.4580720000000005,,,,,,,,,,,184585.98,234435.64,249272.67,165522.06,234536.2,214548.58,
1175,242.17499715003132,4.55207,,,,150.0,85.0,[M-H2O+H]+,,2.0,1175;1174,259.17831,272540.12,390006.4,323050.0,544585.1,455538.34,461956.62,
418,242.18617982357642,2.1928864,,,,255.0,,,,,,,4120439.2,3949589.8,3631734.5,5072346.0,5909236.0,5433159.0,
2531,242.2476618684544,6.928042,,,,76.0,,,,,,,807771.06,548172.8,730170.94,548328.0,709481.75,641731.7,
878,243.07672046498348,3.4395157999999997,,,,88.0,,,,,,,406163.84,301796.6,265330.62,378913.34,438165.34,430594.75,
886,243.08751261161498,3.4491994,,,,19.0,,,,,,,963684.9,1152510.2,1361381.0,1074020.6,1050113.4,1128976.8,
2765,243.08881520024318,7.185548299999999,,,,259.0,,,,,,,163055.97,164958.23,59761.98,339850.0,141854.52,273212.94,
2618,243.08887443199504,7.0221715,,,,50.0,,,,,,,129821.99,102884.04,38746.918,302024.3,122569.76,228421.19,
595,243.13384052174771,2.7680352000000004,,,,178.0,,,,,,,2082188.0,2944900.8,2402313.5,3274824.0,2692345.2,2717587.0,
536,243.133885884222,2.6450593,,,,251.0,,,,,,,1360186.2,1657313.9,1471748.9,1958742.2,1875565.8,1757096.0,
631,243.13391984566886,2.8562047,,,,104.0,,,,,,,4099227.0,5380444.0,4386810.0,5935387.5,5342236.0,4982051.5,
991,243.18149332800502,3.8061663999999995,,,,58.0,72.0,[M+H]+,,2.0,993;991,242.17417999999998,1658776.4,2135104.8,2200035.0,2995074.2,2548758.8,2867492.0,
1256,244.15416961621062,4.8642106,,,,,,,,,,,167412.86,183552.53,168432.72,236898.69,210182.81,184140.67,
479,244.15419980253537,2.4579797,,,,,,,,,,,430874.5,305493.88,207862.45,830353.44,498424.94,349715.5,
1133,244.19061273039952,4.35802,,,,45.0,84.0,[M+H]+,,2.0,1134;1133,243.18334,606520.3,621209.94,496032.06,420176.12,426198.34,390351.1,
1554,244.22696351435718,5.5486865,,,,,,,,,,,225664.88,262724.6,168196.39,401394.16,331206.53,271006.94,
1642,245.08243625189445,5.695078400000001,,,,,,,,,,,265857.62,340334.38,359311.28,279357.22,312494.34,288077.3,
712,245.0896481423349,3.0184515,,,,30.0,50.0,[M+Na]+,,3.0,712;713;710,222.10045,6561697.5,5032410.5,6102556.0,6380748.0,7933967.0,7155104.5,
835,245.12846249554752,3.280886,,,,217.0,,,,,,,1192132.9,1710432.2,2396784.8,2132651.5,2239876.0,2032710.0,
786,245.1285185866815,3.1705678,,,,206.0,,,,,,,1186731.6,1221227.4,1425210.1,1475473.6,1485283.2,1293396.2,
743,245.13575456962351,3.0894854,,,,277.0,52.0,[M+Na]+,,3.0,746;743;744,222.1466,7975173.5,1430411.8,1510822.6,2897154.8,5373493.5,1431866.4,
3422,245.13809492570098,7.7940326,,,,62.0,,,,,,,469147.12,285600.47,718694.75,452396.0,511582.5,962222.3,
429,245.14946129273255,2.248091,,,,,,,,,,,347812.16,768418.56,500321.16,1060711.6,510178.1,566518.9,
579,245.18583415785716,2.744793,,,,33.0,,,,,,,934440.6,1787108.5,1977160.1,2517405.2,1899394.6,2198962.8,
617,245.18584661943848,2.7930763,,,,,,,,,,,865529.7,693580.3,1435783.0,1249470.1,2595644.0,954273.44,
837,245.1858643818002,3.2870684,,,,305.0,,,,,,,377266.56,386529.97,303831.75,541931.25,484073.56,519451.0,
524,245.18592604004903,2.615935,,,,,,,,,,,945779.4,2159339.8,2612254.8,3109329.2,2509862.5,2609407.8,
2586,245.2262067359641,7.0001545,,,,,,,,,,,224365.61,246556.22,314290.12,393082.22,279508.75,428528.72,
1638,246.09053867860698,5.6960793,,,,180.0,,,,,,,107224.38,372255.3,421125.56,360838.53,283706.72,400775.78,
1543,246.09057021334914,5.521187,,,,100.0,,,,,,,882059.8,732705.4,639118.94,992538.7,1123877.5,1225064.5,
286,246.1098400913121,0.94808096,,,,,,,,,,,1222779.5,653855.4,577134.94,582859.8,1342201.0,469479.94,
747,246.1392049944128,3.0908108,,,,,,,,,,,839873.2,121032.63,133354.39,208025.69,547558.8,121773.5,
716,246.16976760373558,3.021736,,,,30.0,,,,,,,268080.56,372656.47,199395.33,312528.53,402793.78,352368.3,
514,246.16995210690425,2.5665555,,,,61.0,,,,,,,7187780.0,7546119.5,5569598.5,12514999.0,8785116.0,8858718.0,
1093,246.16996203518582,4.225578,,,,,,,,,,,64667.137,87420.13,77227.19,101135.91,108812.2,98905.055,
519,246.1889931810419,2.6150866,,,,,,,,,,,55911.46,297558.12,346910.53,368516.6,276535.88,336120.44,
570,246.1890828745613,2.6996946,,,,,,,,,,,34364.414,252151.16,272438.1,333261.4,287653.22,316214.62,
515,247.10761012684097,2.5701625,,,,61.0,,,,,,,327483.44,437258.16,466195.53,495047.4,470147.5,434988.0,
799,247.10765608687612,3.2054937000000003,,,,10.0,,,,,,,722819.5,916355.1,693199.25,1261589.9,1165798.2,1162166.1,
926,247.144065232798,3.548478,,,,,,,,,,,488906.12,624461.56,647446.5,794255.7,678272.2,705461.06,
4447,247.14784220440757,9.617086,,,,,,,,,,,48456.562000000005,184071.75,121200.625,646545.1,259926.25,217168.56,
405,249.08447226689574,2.0881195,,,,,,,,,,,477632.34,434928.22,470702.34,268510.47,792363.3,513389.9,
88,249.10772299113108,0.3782554,,,,9.0,22.0,[M-2H2O+NH4]+,,2.0,102;88,267.09567000000004,512681.0,288777.62,158215.5,245402.44,309036.75,374804.6,
1032,249.1096062965847,3.9942370000000005,,,,2.0,77.0,[M+Na]+,,2.0,1031;1032,226.12042999999997,362877.1,350474.62,365014.53,295960.0,438593.75,464648.06,
1007,249.10966843475114,3.8723538,,,,13.0,73.0,[M+Na]+,,2.0,1007;1008,226.12049,239832.25,346686.5,311680.28,140775.77,402286.94,302919.66,
679,249.12083974991418,2.9659388,,,,,,,,,,,470925.78,513118.06,415673.1,259577.61,287730.25,296147.94,
517,249.1232234925084,2.5986435,,,,,,,,,,,287143.44,356498.94,243375.53,418605.56,389052.7,207001.06,
4535,249.16336911053142,10.080884,,,,89.0,,,,,,,81021.98,407820.28,182714.38,736061.06,291488.22,270427.84,
3091,249.16347150407609,7.5056725,,,,44.0,,,,,,,242342.83,125219.02,72597.89,146820.64,281535.84,294736.38,
3607,249.1634878116449,8.005863,,,,99.0,,,,,,,478513.53,219238.75,337038.38,212236.61,453874.28,433056.6,
4449,249.16349034208943,9.617137,,,,183.0,,,,,,,35674.055,277150.7,160665.45,607209.75,191726.8,975507.06,
4146,249.16357991112426,8.537157,,,,,,,,,,,43836.99,132837.67,248442.45,471463.44,335215.78,151751.73,
1220,249.62789413104,4.7320843,,,,,,,,,,,299207.1,192231.08,242851.69,298916.1,391952.16,270047.0,
1229,250.17761390313285,4.7853875,,,,41.0,88.0,[M+Na]+,,2.0,1228;1229,227.18842,1115123.5,723255.06,857098.2,513115.9,600713.4,485142.62,
963,250.18006931649825,3.7090794999999996,,,,,,,,,,,73584.13,122339.22,61275.074,100073.45,108051.71,129743.87,
