row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,POS_TJGIp3_3_Run173.mzML Peak area,POS_TJGIp3_2_Run137.mzML Peak area,POS_TJGIp3_1_Run55.mzML Peak area,
919,208.08564529857995,3.4495418,,,,51,,,,,,,426245.34,406285.28,411107.6,938841.44,779002.3,689669.6,
696,208.09686189469778,2.9413402,,,,236,,,,,,,283572.03,269273.72,346939.12,280865.16,322140.38,315641.47,
795,208.0968965348615,3.1275785,,,,36,,,,,,,810775.56,1107410.8,1063070.5,1159414.2,1335966.5,1044437.2,
411,209.09216794388905,2.0735133,,,,170,,,,,,,518901.34,663763.75,1065235.9,1216438.1,923699.56,983674.44,
1047,209.11694969845811,3.8870373,,,,283,,,,,,,7705.586,84969.055,145177.34,114710.25,195514.27,171524.08,
1076,209.1170774987886,3.9892776,,,,286,,,,,,,104195.81,136069.56,210279.83,333827.3,201180.86,249473.44,
962,209.11734492574837,3.5702152,,,,238,,,,,,,155110.52,188622.14,306429.25,389380.47,483540.47,368991.4,
660,209.12846296477073,2.871061,,,,63,,,,,,,413114.0,299285.72,189128.23,524862.25,738294.75,408687.47,
556,209.12846534097469,2.6234338,,,,253,,,,,,,203026.39,199706.89,199809.89,351881.2,408579.06,226530.02,
857,209.12847978681899,3.2672966,,,,211,,,,,,,364768.44,362186.34,334585.16,411960.75,448087.28,334377.1,
605,210.021908057842,2.7358444,,,,5,,,,,,,577421.1,615571.75,654382.5,829034.5,839009.1,703419.7,
885,210.11002854795154,3.354007,,,,273,,,,,,,116091.0,132481.11,131048.5,164197.84,152227.89,117838.52,
709,210.11006502015275,2.9542923,,,,132,,,,,,,747363.1,806619.0,1146046.5,1302795.0,1071270.9,929619.06,
1175,210.1120550476188,4.3733497,,,,,,,,,,,18687.797,21660.504,22008.86,25929.94,24593.309,25619.014,
1066,210.14638464200473,3.9641743,,,,191,,,,,,,391056.0,291955.16,252122.81,357996.22,304548.94,300926.6,
1254,211.0866247407871,4.7345834,,,,263,,,,,,,849608.8,1016451.94,950067.7,909618.06,917592.2,1000057.9,
895,211.1230376810266,3.3724816,,,,,,,,,,,3188228.5,5493841.5,3984196.8,4376691.0,3949133.0,4516006.0,
1162,211.13280955049422,4.338939,,,,54,,,,,,,311260.12,363405.9,388358.94,688725.0,474411.06,471304.0,
1035,211.13286467615572,3.837654,,,,,,,,,,,87542.125,121720.43,154362.5,240388.03,153424.84,199540.03,
550,211.144093836105,2.6216757,,,,253,,,,,,,1920185.1,418825.06,302427.25,1080045.6,1580541.5,422910.62,
800,211.14409651477743,3.1369238,,,,36,,,,,,,4748145.5,1.059483E7,6751099.5,6574815.5,1.0999246E7,8622223.0,
768,211.14411142630976,3.055235,,,,171,,,,,,,1.0712171E7,1.4518784E7,1.1700899E7,1.2563209E7,1.7404582E7,1.3512432E7,
1123,211.55473224226958,4.151076,,,,220,,,,,,,100986.59,55765.31,46713.656,109644.47,72028.24,52823.59,
1285,211.554771679426,4.827217,,,,79,,,,,,,920739.75,739427.2,608245.25,844280.6,789938.7,687159.75,
1220,211.97055066456167,4.6190996,,,,65,,,,,,,2344755.8,2194806.0,2107503.5,2220850.8,2075076.2,2045409.4,
1135,212.08189445009597,4.223315,,,,281,,,,,,,366622.4,545740.3,347664.34,350292.0,334546.16,335986.97,
1110,212.10693257558952,4.1266904,,,,207,,,,,,,1405167.1,1803743.2,1961925.9,2336853.8,2130928.0,2160393.2,
2300,212.10694428851525,6.6789393,,,,29,,,,,,,269046.12,338023.0,301604.1,443695.16,460502.4,382853.34,
890,212.107085376505,3.3605163,,,,,,,,,,,58444.363,86691.234,88765.555,137095.3,129157.21,108698.09,
687,212.1182718613577,2.9465923,,,,,,,,,,,19998.451,92721.64,173801.77,82583.93,296433.84,596764.6,
771,212.1472992654077,3.0560684,,,,171,,,,,,,1250752.8,1768871.5,1400100.2,1470047.6,2054764.0,1628806.2,
718,213.06576051506968,2.964165,,,,132,,,,,,,383329.16,477705.06,517032.3,436523.88,475961.1,480318.22,
614,213.06579824137836,2.7487605,,,,,,,,,,,1059196.4,884856.8,946901.3,1348632.1,1323248.8,1255256.2,
347,213.08690287700733,1.1812907,,,,,,,,,,,2517018.8,2493074.0,3050062.0,2884802.2,3341311.8,3133604.5,
699,213.10215067557894,2.963457,,,,132,,,,,,,303566.66,451657.2,358018.44,369364.7,414385.06,453040.1,
1610,213.13851000796546,5.6201854,,,,133,,,,,,,223984.94,192994.55,274701.97,172657.89,105663.84,77816.85,
1412,213.13855536544713,5.245236,,,,53,,,,,,,1531392.6,1632069.0,1989423.8,1742756.0,1489397.8,969170.0,
1094,213.15967751609097,4.061171,,,,,,,,,,,189847.84,204513.27,236458.08,289676.34,238428.81,232802.98,
905,213.15973457193718,3.4220295,,,,245,,,,,,,1144001.9,1482104.2,1274125.1,1633726.2,1928639.5,1452214.4,
3192,213.18466953020018,7.6580377,,,,25,,,,,,,1166772.1,774404.4,617460.9,916298.56,646890.56,670350.6,
1264,214.12259020113194,4.791612,,,,50,,,,,,,3126909.8,3584115.8,4185989.0,4955040.5,4667465.5,4063870.5,
1140,214.12263543356917,4.2521305,,,,188,,,,,,,529625.44,625031.3,698153.56,762901.4,714096.25,687270.4,
713,215.13898116012356,2.955868,,,,132,,,,,,,621315.6,922239.25,975299.75,1533774.5,1521387.0,1592898.5,
402,215.1390280213266,1.9960352,,,,,,,,,,,824239.4,1920729.1,1639552.4,1378130.2,2349255.8,1906241.0,
448,215.1390692212722,2.2520826,,,,,,,,,,,906783.2,938326.3,893013.1,1603729.0,1245367.2,871825.1,
1267,216.19572012100983,4.8007684,,,,50,,,,,,,2849250.8,1703865.9,2710239.5,2985639.0,2822321.2,3669711.8,
1151,216.1957708724237,4.327332,,,,294,,,,,,,1365624.4,383934.7,547962.5,1613521.4,764721.44,864397.7,
814,217.09714758344023,3.1681507,,,,221,,,,,,,73141.54,171059.95,157848.14,136306.4,199048.62,206396.7,
506,217.09721511418482,2.4746504,,,,233,,,,,,,1502260.6,518373.72,977353.0,1687921.0,1580004.6,1356474.9,
441,217.1046905434608,2.210632,,,,,,,,,,,1162833.4,807337.6,1562316.5,1020221.25,1387687.8,728265.0,
373,217.15462905123255,1.4449611,,,,,,,,,,,120495.445,828849.5,621207.9,654365.06,1249195.0,752315.94,
871,217.15465991091267,3.2984622,,,,120,,,,,,,503848.1,590904.8,795601.06,873577.06,682925.8,785972.1,
1266,217.19901773136334,4.7999487,,,,50,,,,,,,359136.16,203876.89,328825.94,366471.97,355584.94,475490.1,
288,218.13863681644702,0.90792567,,,,298,,,,,,,871252.56,530525.56,840097.56,1149087.2,1267878.2,977371.9,
1670,219.1741334062409,5.7226105,,,,68,,,,,,,745437.75,769216.06,719442.0,820352.0,884264.4,834352.8,
1314,219.61735675486065,4.9560623,,,,57,,,,,,,908238.25,819628.1,587556.25,817036.5,818961.6,494108.7,
10,220.10550500022296,0.33866057,,,,2,,,,,,,412488.56,336855.44,423207.25,452811.94,325083.06,292953.9,
420,220.11799360076233,2.109743,,,,170,,,,,,,3418168.2,3409234.8,4392232.5,4698329.0,4519542.5,4814251.0,
879,220.11929328203973,3.3368711,,,,,,,,,,,374929.16,420249.4,470653.84,472025.97,431255.75,322892.25,
175,221.084201717023,0.51330274,,,,,,,,,,,1163584.5,1314345.0,1288506.8,677451.6,630228.6,1124835.0,
367,221.0843695778705,1.4130443,,,,,,,,,,,1553831.0,501461.62,196389.64,2091481.6,66744.59,555353.94,
382,221.08437079435626,1.7020146,,,,,,,,,,,254054.88,102015.02,565822.06,167875.88,1531206.8,454698.88,
386,221.0843720151579,1.8101248,,,,,,,,,,,1310217.1,213311.27,868883.3,1355456.9,217382.94,4301687.0,
33,221.1857484459604,0.35830593,,,,4,,,,,,,5470103.5,5213354.5,6262553.5,8282892.0,6701422.5,8897999.0,
26,222.01944362377222,0.35389242,,,,4,,,,,,,6108835.0,4729266.0,5925421.0,6927541.0,9035222.0,6687885.5,
944,222.1124893820702,3.485431,,,,,,,,,,,247941.0,282670.7,319301.06,333768.47,370112.2,321896.53,
759,222.16003371820173,3.0459986,,,,171,,,,,,,334819.0,384492.56,376777.12,410871.62,419322.3,359565.47,
174,223.06346341803206,0.5099645,,,,,,,,,,,1459594.4,4026706.0,1967894.9,1929231.5,561027.44,352791.2,
1,223.06350436177874,0.048416093,,,,,,,,,,,1930173.6,2485486.5,2630904.2,6180954.0,7181030.5,994542.3,
4,223.06352083204607,0.18852587,,,,,,,,,,,5856424.0,1853590.0,4279572.5,1775785.9,3541742.5,4636612.0,
747,223.10766491207482,3.0189288,,,,7,,,,,,,7156958.5,8291878.5,8458168.0,9067722.0,9141238.0,7067220.0,
1086,223.14162148206557,4.027104,,,,96,,,,,,,367839.75,363760.56,304670.06,514754.1,376295.8,286570.53,
776,223.15390678000918,3.0879145,,,,31,,,,,,,1706360.6,443136.66,579315.3,685588.5,157662.78,1345999.0,
743,224.11088124236804,3.018936,,,,,,,,,,,799030.2,945267.5,994356.4,1021915.1,1028334.75,825502.3,
1002,224.1256825054027,3.7421439,,,,,,,,,,,306697.84,288679.5,258260.22,425759.3,391019.72,195536.53,
106,224.12784909304267,0.38041234,,,,4,,,,,,,1394338.1,1190813.1,1289056.8,1138020.2,892650.1,1301244.4,
296,224.12801186512857,0.9395588,,,,298,,,,,,,4701324.5,3655479.5,5213084.5,4603022.0,3861426.2,5757679.0,
963,225.13864221521405,3.5910928,,,,,,,,,,,373945.62,713707.9,534477.25,296526.88,449946.38,482334.94,
1299,225.19605796701833,4.9209843,,,,,,,,,,,1014115.25,1035733.0,8780331.0,553570.44,1761016.2,307113.53,
294,226.15484596002446,0.930695,,,,298,,,,,,,1275159.9,1454793.0,1383797.8,2431750.8,2171079.0,1888301.2,
1171,226.18003065307582,4.358545,,,,54,,,,,,,1396604.4,1158543.5,1535400.6,1015232.94,1217135.1,1301112.8,
368,227.10249624954926,1.3856379,,,,,,,,,,,1806862.5,1665079.1,687463.75,2438034.2,701950.25,2484192.0,
415,227.10259021534512,2.0956848,,,,170,,,,,,,2800670.0,3345160.0,6146038.0,3382020.8,6212313.0,3600225.5,
1318,227.12747006786546,4.9499526,,,,57,,,,,,,84764.375,355411.22,273066.53,471516.84,620034.06,565290.1,
3407,227.1275363141527,7.795403,,,,190,,,,,,,365225.5,622690.8,257699.56,739731.56,1251695.1,925210.2,
1077,227.12771865219827,3.9910946,,,,286,,,,,,,136688.1,233133.73,299052.12,373159.12,279898.66,378490.12,
893,227.1277529479197,3.3654544,,,,285,,,,,,,177092.11,391436.28,341443.25,345714.34,364945.5,373897.28,
1046,227.12777064982345,3.8716195,,,,283,,,,,,,32744.115,68419.86,122967.43,105958.29,136032.89,147443.19,
649,227.13893347789485,2.8395717,,,,,,,,,,,463941.84,503657.34,509977.8,783492.06,949570.2,578877.94,
570,227.1389366527765,2.6539886,,,,,,,,,,,325382.5,598287.2,404592.1,1128813.0,1182292.6,389037.06,
1017,227.1753366071322,3.7665927,,,,,,,,,,,1312822.0,1664062.1,1541105.0,1902311.4,2072147.6,1694250.8,
3194,227.20026212654366,7.6580467,,,,25,,,,,,,1318059.6,881961.44,744065.8,1037424.5,714972.56,748659.2,
1477,228.1199773171065,5.3588386,,,,111,,,,,,,795317.06,1093777.4,687816.7,740953.6,281604.7,577519.75,
434,228.134297921475,2.177818,,,,,,,,,,,505238.22,523553.4,437869.78,718901.8,580201.94,485339.4,
3344,228.19558678880028,7.717831,,,,87,,,,,,,526138.2,390423.88,276318.25,299499.62,511029.62,367938.44,
1263,228.1957332353979,4.7838545,,,,50,,,,,,,2061807.5,1865758.8,2220335.2,1378252.1,1627398.1,2156214.5,
2239,228.23211098273055,6.5996842,,,,67,,,,,,,985756.0,787502.8,704144.3,737934.2,786577.75,520241.94,
970,228.23222551262643,3.599702,,,,,,,,,,,144871.16,162301.78,185243.6,157270.61,161016.47,189993.44,
1317,228.62259811228958,4.956081,,,,,,,,,,,251645.66,240927.97,203075.22,258542.08,293908.2,177015.72,
1696,229.08774437667446,5.706057,,,,,,,,,,,1192748.4,154899.47,56024.723,964842.3,416056.62,48268.387,
1611,229.08778872411298,5.644518,,,,133,,,,,,,273753.53,557445.44,1136826.8,120011.56,209048.1,989285.75,
1186,229.08787602150525,4.4629197,,,,305,,,,,,,216596.25,275359.66,91548.54,356191.62,230412.4,280193.12,
502,229.11841693505528,2.463935,,,,233,,,,,,,969446.25,986576.9,1152212.8,1196562.2,1425213.2,1127924.8,
476,229.1184632455263,2.3527286,,,,268,,,,,,,1938658.0,2108107.0,2472978.0,2359230.8,2426091.5,2378206.0,
3780,229.14324460953773,8.1796255,,,,91,,,,,,,663158.56,1618997.5,888495.75,490645.97,2002693.8,1020144.0,
1456,229.14324903225608,5.328636,,,,121,,,,,,,131287.45,224563.83,333894.56,254900.52,385039.94,379197.94,
3533,229.1432551403633,7.975889,,,,13,,,,,,,252460.78,439299.44,131018.02,102200.266,438048.22,144760.45,
1164,229.14331122424676,4.3392816,,,,54,,,,,,,286506.03,324278.5,342388.84,601476.25,428757.75,478911.2,
971,229.1434282980396,3.6021883,,,,11,,,,,,,913668.9,1402067.1,1200021.4,1107482.0,1381231.9,1308576.4,
948,229.14345032602793,3.520295,,,,277,,,,,,,280217.5,313941.06,288011.22,251944.33,282669.44,307469.7,
559,229.15460700727502,2.632161,,,,253,,,,,,,1528752.8,1984703.4,1860461.4,2454702.2,2204642.0,1649222.1,
477,229.1546554988897,2.3606956,,,,288,,,,,,,6118693.0,1.4750199E7,1.2922668E7,1.0651133E7,1.811463E7,1.4420561E7,
1224,229.98110872827033,4.619989,,,,65,,,,,,,4740833.0,4339778.0,4014343.2,4430012.5,4242853.5,4014043.8,
1698,230.09558315767322,5.766852,,,,284,,,,,,,9710894.0,3008706.5,3000049.5,8074032.0,5644298.5,2569647.5,
1612,230.0956297737852,5.654741,,,,133,,,,,,,1137954.1,2435392.2,3570060.8,1008766.7,1642802.2,3069935.8,
1817,230.11743209047233,5.9409313,,,,80,,,,,,,378192.38,478584.47,386438.03,511879.56,653043.25,460373.28,
1212,230.11751218285232,4.5783687,,,,264,,,,,,,536679.6,701400.5,742131.44,871084.06,889564.2,734551.3,
937,230.11752551757775,3.4673588,,,,100,,,,,,,3310015.5,3580174.5,4087323.2,4641232.0,4859354.0,4393078.0,
1139,230.11755270386232,4.250377,,,,188,,,,,,,33987.043,49409.246,38791.21,74457.2,96895.38,54428.04,
1227,230.98433537397216,4.619057,,,,65,,,,,,,388311.3,353237.5,321857.6,364257.1,353863.06,329244.7,
547,231.12017814075915,2.610514,,,,,,,,,,,136761.31,22953.455,0,54518.71,4322.9453,80062.875,
1504,231.17009870069367,5.4000144,,,,71,,,,,,,337858.56,364087.2,511825.8,416144.56,467423.5,455172.44,
744,231.17021810220567,3.0144799,,,,,,,,,,,290667.06,251252.58,318384.62,352098.72,375239.5,273729.38,
459,231.17023606329204,2.288002,,,,,,,,,,,1768226.1,4399265.5,3577227.8,2985074.2,4440891.5,3861778.8,
504,231.17023809904666,2.4676015,,,,233,,,,,,,660314.25,1667485.8,1354788.4,972566.56,1671578.4,1548649.1,
979,231.17027937146156,3.676686,,,,,,,,,,,2858985.2,3022359.0,3639135.0,4070957.8,2983672.5,3224504.0,
1225,231.9789470679526,4.619989,,,,65,,,,,,,4610809.5,4285233.0,3930066.0,4337339.5,4152072.0,3928005.0,
422,232.15427951231922,2.1148043,,,,170,,,,,,,4195066.5,2189403.2,2883095.2,5076020.0,4167418.5,4410390.5,
496,232.1735011276277,2.3993564,,,,,,,,,,,42009.16,183503.6,137974.42,148144.86,153914.03,184021.7,
1228,232.98219105456272,4.6208253,,,,65,,,,,,,382401.94,352635.7,320937.25,357992.25,344461.9,318499.7,
4575,233.0781134587162,10.851097,,,,,,,,,,,1654870.9,340924.44,326015.38,316673.6,455606.22,302260.78,
998,233.07834869727026,3.724099,,,,,,,,,,,595649.2,361024.44,276100.88,356834.88,339393.03,274427.47,
1301,233.1535231636582,4.9293256,,,,,,,,,,,327679.84,364031.9,716736.6,342129.47,330883.8,470361.4,
232,235.11876331169267,0.70020837,,,,,,,,,,,945632.8,1387405.6,1067430.5,1823420.9,1625080.9,1388767.2,
134,235.16490343854875,0.3842276,,,,4,,,,,,,8922957.0,6024830.0,7350883.0,6869947.0,7277783.0,7704119.5,
9,236.07932470363048,0.336113,,,,2,,,,,,,781872.4,508141.5,705563.25,698429.2,1047103.1,739786.75,
1039,236.12804279946502,3.856374,,,,151,,,,,,,279126.78,338283.94,369487.22,392183.62,419813.44,377969.22,
1020,237.13852276765616,3.7774408,,,,213,,,,,,,597984.1,1248787.0,713109.44,712777.0,625229.7,625449.4,
778,240.18042342913975,3.0896895,,,,31,,,,,,,3404021.0,1142444.0,1668030.5,1492496.9,375562.44,3722679.8,
677,241.09703090175924,2.9206085,,,,,,,,,,,302645.44,641159.94,410733.47,331250.94,340722.28,313947.1,
753,241.1544721560118,3.0206063,,,,,,,,,,,381348.8,151719.1,187727.44,228136.56,413386.84,196270.62,
579,241.15453526835745,2.681804,,,,,,,,,,,811137.06,546497.4,537576.75,178533.62,1351058.8,377545.72,
853,241.15458966056357,3.2865083,,,,,,,,,,,182430.03,115608.36,291950.56,385980.97,353456.03,155442.31,
1536,241.17722180757232,5.469412,,,,129,,,,,,,1329598.1,939876.5,1120747.4,775916.7,418299.5,1087114.6,
3187,241.21584222390575,7.6572723,,,,25,,,,,,,1440156.1,972692.2,768314.0,1124503.1,774634.7,817250.3,
2691,241.21590212915498,7.1415577,,,,0,,,,,,,265028.94,135162.12,96983.93,128560.89,70464.61,105990.36,
421,242.09981013746892,2.1115158,,,,170,,,,,,,1249365.2,1258452.6,1761321.8,1679428.4,1639464.1,2055183.4,
1512,242.1747782908815,5.405721,,,,71,,,,,,,182780.2,209353.58,301579.5,231901.08,282914.97,262583.28,
1313,242.17486803005656,4.9560337,,,,57,,,,,,,780601.56,944010.25,1068444.5,974316.44,1083598.5,855107.06,
1185,242.17492224883475,4.458359,,,,,,,,,,,184585.98,249272.67,234435.64,341352.2,419828.97,350882.97,
1206,242.1749224169747,4.5517964,,,,62,,,,,,,272540.12,323050.0,390006.4,490604.16,540560.8,447093.94,
435,242.18619267723588,2.1941667,,,,232,,,,,,,4120439.2,3631734.5,3949589.8,5683529.5,5235483.5,4060219.2,
2513,242.24762232240633,6.9275913,,,,198,,,,,,,807771.06,730170.94,548172.8,671128.5,670025.4,631144.0,
911,243.076716542566,3.440745,,,,245,,,,,,,406163.84,265330.62,301796.6,514523.84,426485.8,362569.75,
920,243.08749568095877,3.4495418,,,,51,,,,,,,963684.9,1361381.0,1152510.2,1365091.5,1301552.1,1041964.3,
2744,243.08877677717078,7.184726,,,,75,,,,,,,163055.97,59761.98,164958.23,195285.2,136729.95,190363.03,
624,243.13380052164203,2.7666922,,,,282,,,,,,,2082188.0,2402313.5,2944900.8,2688154.2,2746285.8,2784579.0,
564,243.13385896985122,2.6486006,,,,250,,,,,,,1360186.2,1471748.9,1657313.9,1720381.1,1725001.4,1524657.6,
659,243.13388384799075,2.8560505,,,,63,,,,,,,4099227.0,4386810.0,5380444.0,4978020.5,5195736.5,5046194.5,
1026,243.18145655517273,3.807518,,,,125,,,,,,,1658776.4,2200035.0,2135104.8,2325493.2,2048551.9,2057085.1,
1170,244.19054478165256,4.357764,,,,54,,,,,,,606520.3,496032.06,621209.94,434390.1,518166.56,549322.8,
1565,244.22699246304649,5.5481453,,,,,,,,,,,225664.88,168196.39,262724.6,411518.25,304426.03,428765.78,
1647,245.08245044073328,5.6995625,,,,,,,,,,,265857.62,359311.28,340334.38,293209.38,280007.75,200060.47,
751,245.08961538096662,3.0222683,,,,7,,,,,,,6561697.5,6102556.0,5032410.5,6947465.0,6476508.5,4553311.0,
866,245.12845045605994,3.2816477,,,,211,,,,,,,1192132.9,2396784.8,1710432.2,1828680.0,2880597.0,2329572.0,
816,245.12848480063897,3.1708176,,,,221,,,,,,,1186731.6,1425210.1,1221227.4,1467761.2,1673600.8,1299291.2,
779,245.13574357534745,3.0899785,,,,31,,,,,,,7975173.5,1510822.6,1430411.8,2963493.0,905362.94,4492078.0,
3410,245.13806783686627,7.7928658,,,,190,,,,,,,469147.12,718694.75,285600.47,914468.2,1383190.8,968338.1,
891,245.13817708432222,3.3645613,,,,,,,,,,,376066.8,782607.3,637735.25,703645.7,757957.94,698117.8,
446,245.14946897479194,2.2454078,,,,,,,,,,,347812.16,509280.06,768418.56,586249.5,552800.8,987271.75,
610,245.18579778165164,2.7451522,,,,5,,,,,,,934440.6,1977160.1,1787108.5,1583016.6,2119461.5,1946790.6,
869,245.1858310375791,3.285248,,,,120,,,,,,,377266.56,303831.75,386529.97,470184.2,454915.1,347116.53,
549,245.18588150281016,2.6169195,,,,,,,,,,,945779.4,2612254.8,2159339.8,1749005.4,2725827.8,2451846.0,
1644,246.0905448883308,5.695338,,,,68,,,,,,,107224.38,421125.56,372255.3,391462.38,364568.47,350682.5,
1558,246.09059268518536,5.521416,,,,147,,,,,,,882059.8,639118.94,732705.4,1059069.0,981780.56,824675.8,
298,246.1098826089035,0.94103026,,,,,,,,,,,1222779.5,662978.5,677443.5,708671.94,197525.7,783718.94,
781,246.13918710128942,3.0906982,,,,,,,,,,,839873.2,133354.39,121032.63,286064.5,15447.543,400297.72,
750,246.16973767952757,3.0222228,,,,7,,,,,,,268080.56,199395.33,372656.47,537985.06,392903.97,386164.3,
537,246.169922516003,2.5680797,,,,239,,,,,,,7187780.0,5569598.5,7546119.5,9895191.0,8689504.0,9511191.0,
1136,246.1699255839253,4.228682,,,,281,,,,,,,64667.137,77227.19,87420.13,75807.29,81166.4,57437.56,
538,247.1075685347706,2.57073,,,,239,,,,,,,327483.44,466195.53,437258.16,392864.06,543181.2,456197.66,
831,247.10762819821716,3.2061281,,,,41,,,,,,,722819.5,693199.25,916355.1,932751.25,996579.8,777561.0,
958,247.14407386680432,3.5477753,,,,,,,,,,,488906.12,647446.5,624461.56,704080.2,776689.7,630185.25,
4331,247.14791032745134,9.61553,,,,,,,,,,,48456.562,121200.625,184071.75,104543.76,93900.83,491748.66,
1078,249.10958303280515,3.9920018,,,,286,,,,,,,362877.1,365014.53,350474.62,745269.1,488681.53,480073.78,
1045,249.10962293874834,3.8715744,,,,283,,,,,,,239832.25,311680.28,346686.5,487979.7,669468.75,415869.84,
716,249.12080085110006,2.9665883,,,,,,,,,,,470925.78,415673.1,513118.06,344150.97,346501.62,265783.5,
540,249.1231830663593,2.5960991,,,,,,,,,,,287143.44,243375.53,356498.94,352272.28,344895.16,351123.75,
3072,249.16342870769927,7.50532,,,,69,,,,,,,242342.83,72597.89,125219.02,343419.44,410643.78,198854.4,
4401,249.1634417288644,10.080007,,,,,,,,,,,81021.98,182714.38,407820.28,102375.76,108578.664,581815.7,
3568,249.16353020068087,8.002233,,,,49,,,,,,,478513.53,337038.38,219238.75,203283.92,382115.75,192275.27,
1043,250.1412549359708,3.8679502,,,,,,,,,,,159575.08,270261.25,211684.9,402372.97,234667.45,263621.72,
1261,250.17761532789783,4.7837644,,,,50,,,,,,,1115123.5,857098.2,723255.06,593708.3,702973.3,753502.5,
993,250.18004337388732,3.7101173,,,,,,,,,,,73584.13,61275.074,122339.22,101447.34,243758.55,98799.31,
762,251.1364348597118,3.0526664,,,,171,,,,,,,411854.0,568398.4,515764.97,326003.16,418007.4,575869.25,
818,251.13644324946688,3.1734123,,,,221,,,,,,,151429.31,221176.52,191597.89,147128.4,189768.75,175827.23,
4393,251.17908626512167,10.071037,,,,,,,,,,,54731.938,129835.375,444493.72,55710.484,57172.785,310782.22,
3660,251.1791515125433,8.128438,,,,23,,,,,,,667771.25,736180.1,392765.5,322791.62,956915.8,439195.25,
1715,251.17918885071353,5.7884593,,,,33,,,,,,,304486.94,171199.31,218877.72,396169.4,274469.47,167459.03,
2521,251.1791962948353,6.9347634,,,,198,,,,,,,134967.64,87449.41,104121.55,199062.36,204410.47,142821.34,
4137,251.17920722608702,8.744982,,,,212,,,,,,,40840.652,372154.94,552716.5,53340.246,102977.82,650406.94,
1016,252.0906155477168,3.7615874,,,,124,,,,,,,609794.25,567260.94,486203.38,867230.94,765262.2,673223.94,
832,252.1592969935068,3.216376,,,,178,,,,,,,687238.2,251134.78,409173.3,430115.3,750994.0,400133.84,
630,253.11568916540182,2.7693222,,,,,,,,,,,335667.84,376341.5,480738.4,649647.5,278819.5,331486.6,
561,253.11572454796965,2.6608398,,,,,,,,,,,109273.15,157237.88,393380.8,324533.16,212275.66,112555.75,
872,253.11576806117887,3.2991421,,,,,,,,,,,31052.592,58198.87,54090.26,176493.72,105903.586,118278.71,
1234,253.1181288103619,4.6753483,,,,86,,,,,,,521712.28,561801.25,609483.94,724631.2,794025.06,680495.3,
461,254.14978517036334,2.2984464,,,,24,,,,,,,564067.5,579913.6,817623.3,804786.5,575834.9,771605.0,
631,254.15962428497744,2.7768657,,,,202,,,,,,,195704.58,347709.84,527872.06,327387.72,369917.5,470345.1,
378,254.1609603132803,1.568602,,,,,,,,,,,274686.9,750231.9,865844.3,174533.31,1471412.8,1346089.5,
331,254.16096167541374,1.0858761,,,,275,,,,,,,405984.44,518002.72,563318.8,600816.75,936835.9,742324.5,
1081,254.17489737979153,4.0051985,,,,145,,,,,,,243205.5,176699.2,305003.66,611714.6,666628.1,420908.06,
2399,254.24769719794583,6.795112,,,,110,,,,,,,434724.28,550175.56,388445.22,540304.25,362463.28,337682.88,
705,255.13137048357964,2.955084,,,,132,,,,,,,281099.47,516484.78,584550.06,596791.6,689567.7,916483.5,
555,255.1701051007238,2.62481,,,,253,,,,,,,71762.57,0,25890.709,57158.03,168601.42,69050.43,
611,255.170105906117,2.7473643,,,,5,,,,,,,1091143.8,390720.4,685155.1,1120585.6,2104004.8,1098508.1,
935,255.17015056183857,3.464858,,,,100,,,,,,,631233.0,452932.75,827625.4,1105866.5,933260.7,653903.6,
967,255.1702133067473,3.5976937,,,,11,,,,,,,495312.53,557443.2,668725.5,1269771.4,914503.2,803275.1,
3201,255.23146962797168,7.6588326,,,,25,,,,,,,1542779.6,1015752.1,832041.8,1207907.6,845520.25,858655.44,
1833,255.23164871784175,5.9712176,,,,73,,,,,,,182933.97,387183.25,250446.23,225407.44,379729.1,309858.6,
1505,255.64584921244818,5.4000173,,,,71,,,,,,,642313.44,525138.44,435804.8,535541.75,619828.1,404803.88,
4556,255.94364851311673,10.589495,,,,,,,,,,,882358.44,520250.03,285103.75,586831.75,623855.3,311147.62,
633,256.1065508344477,2.7751586,,,,202,,,,,,,263648.16,303199.62,287518.44,327839.06,355346.22,282334.4,
1297,256.19054494013767,4.9126115,,,,265,,,,,,,176045.16,222148.58,246084.3,257455.22,271501.34,209160.2,
1260,256.19055017448363,4.7742453,,,,50,,,,,,,353809.28,452650.0,414718.38,753538.6,792501.44,668570.2,
2782,256.2632007297098,7.2391777,,,,35,,,,,,,7172159.0,8624187.0,7706059.5,9181020.0,1.3870586E7,6375218.0,
1561,256.2996930478833,5.5820794,,,,,,,,,,,87715.74,528067.56,907875.1,125759.69,351229.3,844385.0,
28,257.1467797342825,0.3553622,,,,4,,,,,,,4656773.0,7002431.0,5563395.0,5631975.0,2795598.8,4116147.8,
365,257.1469362744166,1.3717481,,,,,,,,,,,31898.742,0,43270.754,3951.9966,87907.695,106051.42,
